Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,26-12-2024,23775.8,23854.5,23653.6,23750.2,22.55,.1,177681783,16695.1,21.86,3.54,1.27
Nifty Next 50,26-12-2024,69020.1,69233.25,68688.1,69165.85,308.6,.45,193389459,8271.43,22.06,3.71,1.5
Nifty 100,26-12-2024,24623.25,24692.85,24509,24611.35,38.85,.16,371071242,24966.53,22.35,3.58,1.26
Nifty 200,26-12-2024,13462.75,13492.85,13394.2,13456.35,20.35,.15,955542034,36991.55,24.3,3.78,1.18
Nifty 500,26-12-2024,22444.7,22492.3,22324.6,22430.35,27.65,.12,1419955128,57601.32,25.47,3.87,1.13
Nifty Midcap 50,26-12-2024,15957.5,15995.05,15815.7,15962.95,36.15,.23,465285031,6049.92,48.3,5.65,.78
NIFTY Midcap 100,26-12-2024,57150.85,57265.2,56654.1,57125.7,67.8,.12,584470792,12025.01,41.84,5.15,.79
NIFTY Smallcap 100,26-12-2024,18760.55,18808.6,18608.4,18728.65,-4.0,-.02,232547568,12246.41,34.69,4.14,.99
Nifty50 Dividend Points,26-12-2024,-,-,-,233.03,0.0,-,-,-,-,-,-
Nifty Auto,26-12-2024,22709.85,22947.8,22709.85,22876.1,190.55,.84,35268821,3092.47,22.25,4.69,.98
Nifty Bank,26-12-2024,51395.8,51740,50951.8,51170.7,-62.3,-.12,91270844,4498.69,13.94,2.29,.97
Nifty Energy,26-12-2024,35156.75,35321.5,35096.35,35159.55,74.6,.21,74213547,3688.8,14.21,1.95,2.36
Nifty Financial Services,26-12-2024,23809.1,23949.5,23623.9,23743.8,6.2,.03,48739919,5425.61,16.45,2.86,.91
Nifty FMCG,26-12-2024,56517.4,56603.6,56139,56258.0,-181.3,-.32,18061462,1603.95,44.8,10.95,1.88
Nifty IT,26-12-2024,43708.2,43851,43420.9,43664.25,-4.65,-.01,14275141,2425.78,34.56,8.99,1.86
Nifty Media,26-12-2024,1877.85,1883.6,1838.05,1846.75,-27.4,-1.46,37966851,304.77,-,1.43,.63
Nifty Metal,26-12-2024,8835.9,8853.25,8757.75,8805.25,-12.35,-.14,94353392,2684.42,20.96,2.49,2.64
Nifty MNC,26-12-2024,27970.55,28017.3,27827.1,27958.45,18.2,.07,19093447,3106.39,37.25,8.92,2.12
Nifty Pharma,26-12-2024,22571.4,22745.35,22451.2,22712.55,153.65,.68,16984922,2001.72,35.87,5.53,.59
Nifty PSU Bank,26-12-2024,6614.05,6710.35,6606.2,6630.15,20.6,.31,75497612,1445.33,7.5,1.29,2.24
Nifty Realty,26-12-2024,1073.25,1080,1060,1077.25,2.5,.23,4070112,570.44,54.78,6.04,.35
Nifty India Consumption,26-12-2024,11331.5,11360.3,11289.9,11351.6,45.4,.4,72031614,7234.46,46.24,8.9,.96
Nifty Commodities,26-12-2024,8222.05,8243.95,8183.6,8212.9,6.65,.08,156621880,6765.69,18.31,2.15,2.25
Nifty Dividend Opportunities 50,26-12-2024,6343.9,6361.3,6308.65,6339.55,9.2,.15,275919842,10866.58,17.55,3.33,2.69
Nifty Infrastructure,26-12-2024,8522.75,8543.35,8486.95,8528.85,23.8,.28,117788540,7724.45,24.33,2.99,1.14
Nifty PSE,26-12-2024,9634.85,9696.95,9607.15,9661.05,51.0,.53,133682651,3633.68,12.51,2.09,3.11
Nifty Services Sector,26-12-2024,31723.6,31847.2,31527.4,31688.5,34.0,.11,132402868,10861.71,21.69,3.67,1.18
Nifty50 Shariah,26-12-2024,5037.2,5051.4,5013.3,5039.55,10.2,.2,33848903,3721.22,27.38,5.78,1.89
Nifty500 Shariah,26-12-2024,7447.45,7458.1,7404.4,7444.9,5.85,.08,280744950,18828.22,33.48,5.65,1.29
Nifty Low Volatility 50,26-12-2024,23667.9,23711.5,23534.05,23616.85,-29.35,-.12,85161608,12311.47,34.36,5.49,1.02
Nifty Alpha 50,26-12-2024,56475.7,56596.45,55984.5,56401.45,14.75,.03,158366071,8164.09,37.99,6.15,.71
Nifty High Beta 50,26-12-2024,3576.75,3589.25,3557.9,3578.95,9.05,.25,641703932,9926.11,18.77,2.1,1.54
Nifty100 Equal Weight,26-12-2024,31374.35,31446.5,31293.45,31426.05,109.8,.35,371071242,24966.53,22.69,3.6,1.26
Nifty100 Liquid 15,26-12-2024,6180.85,6214.15,6175.2,6199.9,32.1,.52,75788609,6073.89,17.79,2.83,1.19
Nifty CPSE,26-12-2024,6110.55,6146.2,6089.55,6114.05,16.5,.27,50163070,1235.57,12.69,2.2,3.37
Nifty50 Value 20,26-12-2024,13570,13606.75,13475.25,13529.95,-3.8,-.03,97687935,6512.77,19.31,3.54,2.13
Nifty Midcap Liquid 15,26-12-2024,14385.05,14399.2,14230.65,14366.95,30.05,.21,43273204,2457.73,36.5,4.5,.71
Nifty Shariah 25,26-12-2024,8470.1,8485.8,8420.3,8465.8,6.9,.08,35366018,4635.05,28.34,5.57,1.83
India VIX,26-12-2024,13.1775,14.3875,13.0825,14.04,0.86,6.51,-,-,-,-,-
Nifty Growth Sectors 15,26-12-2024,11834.65,11865.65,11797.3,11844.15,21.55,.18,42613548,4887.13,28.75,7.29,1.76
Nifty50 TR 1x Inverse,26-12-2024,174.3,175.2,173.7,174.5,-0.1,-.06,-,-,-,-,-
Nifty50 TR 2x Leverage,26-12-2024,19083.2,19209.25,18889.25,19042.1,28.95,.15,-,-,-,-,-
Nifty50 PR 1x Inverse,26-12-2024,210.4,211.45,209.7,210.6,-0.15,-.07,-,-,-,-,-
Nifty50 PR 2x Leverage,26-12-2024,13072.6,13158.95,12939.75,13044.45,19.85,.15,-,-,-,-,-
NIFTY100 Quality 30,26-12-2024,5545.6,5557.7,5521,5540.55,1.5,.03,52218821,6487.74,31.51,8,1.78
Nifty Top 10 Equal Weight,26-12-2024,9379.95,9411.95,9313.2,9347.15,-8.0,-.09,46707961,6396.83,22.41,3.87,1.13
Nifty500 Multicap Momentum Quality 50,26-12-2024,45630.5,45883.8,45447.05,45828.65,321.2,.71,74155645,5836.98,21.81,5.21,1.49
Nifty Top 15 Equal Weight,26-12-2024,9639.3,9682.85,9595.4,9632.3,13.45,.14,58901514,8562.47,21.73,3.83,1.17
Nifty Top 20 Equal Weight,26-12-2024,8796.75,8826,8756.15,8789.7,11.2,.13,72617014,10214.6,22.66,4.29,1.19
Nifty500 Quality 50,26-12-2024,-,-,-,19577.31,56.75,.29,86152179,7107.44,25.07,7.67,1.44
Nifty500 Low Volatility 50,26-12-2024,-,-,-,20032.5,-0.36,0,69327794,6394.26,27.23,4.59,.75
NIFTY100 ESG,26-12-2024,4707.9,4719.05,4688.95,4709.65,9.55,.2,315094404,22920.47,23.54,4.12,1.23
NIFTY100 Enhanced ESG,26-12-2024,4743.2,4754.45,4724.2,4745.0,9.65,.2,314942670,22886.18,23.53,4.12,1.23
NIFTY500 Value 50,26-12-2024,13729.4,13797.85,13657.6,13728.65,26.35,.19,309592685,7328.98,11.76,1.52,3.43
Nifty500 Equal Weight,26-12-2024,14188.7,14218.55,14091.95,14161.25,-7.5,-.05,1419955128,57601.32,32.01,4.06,.93
NIFTY50 Equal Weight,26-12-2024,29370.65,29458.35,29279.95,29410.2,94.6,.32,177681783,16695.1,22.49,3.62,1.34
Nifty India Corporate Group Index - Mahindra Group,26-12-2024,-,-,-,33868.47,304.0,.91,4839664,811.42,31.34,4.67,1.32
Nifty India Corporate Group Index - Aditya Birla Group,26-12-2024,-,-,-,7667.81,5.52,.07,285572025,924.34,205.42,3.49,.54
Nifty India Corporate Group Index - Tata Group,26-12-2024,-,-,-,18599.05,1.0,.01,55338548,3331.16,33.04,8.13,1.22
Nifty India Corporate Group Index - Tata Group 25% Cap,26-12-2024,16512.85,16549.3,16401.4,16507.6,30.05,.18,47289436,2801.15,31.44,6.38,1.01
Nifty Private Bank,26-12-2024,24936.55,25086.55,24712.85,24798.4,-40.45,-.16,86722096,3971.86,14.85,2.3,.6
Nifty Smallcap 250,26-12-2024,17700.95,17744.15,17558.55,17667.45,-5.0,-.03,427562991,17975.95,34.01,4.03,.88
Nifty Smallcap 50,26-12-2024,8949.85,8969.65,8861.6,8929.15,-4.95,-.06,135305602,4466.99,30.93,3.75,.85
Nifty MidSmallcap 400,26-12-2024,19936.95,19979.3,19779.15,19916.55,7.65,.04,1048883886,32634.79,38.9,4.83,.81
Nifty Midcap 150,26-12-2024,21108.05,21150.4,20937.05,21096.85,16.15,.08,621320895,14658.84,42.36,5.43,.77
Nifty IPO,26-12-2024,2226.15,2232.35,2211.95,2216.2,-0.95,-.04,481150662,14491.69,60.83,9.42,.11
Nifty Midcap Select,26-12-2024,12786.35,12807.1,12664.25,12791.65,34.5,.27,328457466,3816.52,51.07,6.76,.81
NIFTY LargeMidcap 250,26-12-2024,15742.35,15768.05,15650.75,15734.4,18.3,.12,992392137,39625.37,29.47,4.34,1.01
NIFTY SME EMERGE,26-12-2024,-,-,-,16654.92,-54.36,-.33,-,-,104.16,8.46,.06
Nifty Oil & Gas,26-12-2024,10773.25,10828.65,10720.05,10756.45,8.9,.08,61666295,2688.99,12.82,1.62,2.64
Nifty Financial Services 25/50,26-12-2024,25392.2,25520.85,25245.65,25381.7,71.3,.28,48739919,5425.61,16.4,2.94,.94
Nifty Healthcare Index,26-12-2024,14490.4,14597.7,14402.85,14582.8,113.2,.78,17407311,2017.53,41.36,6.19,.51
Nifty500 Multicap 50:25:25,26-12-2024,15816.7,15844.75,15723.05,15803.2,14.2,.09,1419955128,57601.32,28.15,4.04,1.04
Nifty Microcap 250,26-12-2024,25226.8,25263.15,24943,24978.9,-181.8,-.72,195090595,4497.36,30.13,3.57,.51
Nifty Total Market,26-12-2024,12674.7,12701.2,12603.95,12662.0,11.45,.09,1615045723,62098.68,25.63,3.85,1.11
Nifty India Digital,26-12-2024,9670.85,9693.6,9616.3,9673.05,10.4,.11,364596330,8335.35,338.2,18.07,1
Nifty Mobility,26-12-2024,19572.85,19712.9,19526.65,19695.6,168.55,.86,129480231,7511.75,26.6,4.95,.93
Nifty India Defence,26-12-2024,6606.45,6633.15,6563.7,6592.55,-7.3,-.11,15813423,2418.79,50.88,12.3,.51
Nifty Financial Services Ex-Bank,26-12-2024,25230.85,25341.5,25164.4,25311.6,122.5,.49,95221578,4311.31,21.81,3.16,.84
Nifty Housing,26-12-2024,11111.4,11141.75,11045.8,11099.1,6.95,.06,273801406,10372.24,24.69,3.14,.92
Nifty Transportation & Logistics,26-12-2024,22130.25,22296.6,22081.75,22277.6,190.3,.86,83544554,5462.42,28.3,5.69,.75
Nifty MidSmall Financial Services,26-12-2024,15885.65,15907.8,15740.3,15841.65,-14.6,-.09,186960441,4243.8,23.32,2.86,.64
Nifty MidSmall Healthcare,26-12-2024,43050.85,43215.85,42674.25,43059.2,111.45,.26,18733447,1599.21,50.68,6.28,.83
Nifty MidSmall IT & Telecom,26-12-2024,11001.6,11062.55,10936.05,11041.45,53.45,.49,328644258,4476.89,276.21,36,.79
Nifty MidSmall India Consumption,26-12-2024,20377.4,20447.05,20147.9,20358.25,27.8,.14,24193556,2197.08,65.56,9.74,.49
Nifty REITs & InvITs,26-12-2024,-,-,-,1124.54,-6.23,-.55,4639783,63.41,20.6,1.75,7.5
Nifty Core Housing,26-12-2024,16406.65,16510.75,16319.35,16447.85,38.9,.24,17342174,2469.05,45.26,4.13,.64
Nifty500 Multicap Infrastructure 50:30:20,26-12-2024,13749.5,13770.85,13666.9,13749.35,27.55,.2,478438916,9829.91,30.9,3.9,1.12
Nifty Rural,26-12-2024,13968.5,14012.6,13939.1,13997.15,44.3,.32,447004012,12428.63,27.12,4.19,1.2
Nifty Capital Markets,26-12-2024,4049.15,4068.8,4016.5,4060.25,27.65,.69,17262722,2729.57,47.28,14.84,.85
Nifty India New Age Consumption,26-12-2024,11743.3,11783.1,11673.55,11773.2,54.1,.46,404387732,12524.13,59.2,9.09,.5
Nifty India Select 5 Corporate Groups (MAATR),26-12-2024,35060.55,35333.65,34984.8,35243.3,226.45,.65,390055628,8455.11,33.3,3.45,.73
Nifty India Railways PSU,26-12-2024,-,-,-,3863.18,-10.27,-.27,71870755,1826.61,30.14,4.1,1.41
Nifty Consumer Durables,26-12-2024,41616.95,41779.1,41383.85,41708.8,182.9,.44,30726494,4178.03,86.82,13.01,.35
Nifty Non-Cyclical Consumer,26-12-2024,16032.95,16051.7,15934.85,16004.3,3.8,.02,68024560,5625.78,63.11,12.4,.92
Nifty500 Multicap India Manufacturing 50:30:20,26-12-2024,14648.05,14673.6,14576.9,14661.75,31.35,.21,158072443,13738.49,31.22,3.92,.9
Nifty EV & New Age Automotive,26-12-2024,2965.9,2983.05,2960.25,2978.1,17.65,.6,61271770,5449.14,32.02,5.31,.76
Nifty500 LargeMidSmall Equal-Cap Weighted,26-12-2024,17596.35,17629.6,17483.3,17579.15,11.9,.07,1419955128,57601.32,30.77,4.22,.97
Nifty India Tourism,26-12-2024,9118.9,9150.45,9018.6,9134.9,46.1,.51,78716686,1351.97,72.74,19.08,.19
Nifty Smallcap250 Quality 50,26-12-2024,29723.2,29775.95,29460.45,29636.6,-77.0,-.26,44583447,2529.7,28.35,5.04,1.16
NIFTY100 Alpha 30,26-12-2024,18527,18604.3,18454.3,18582.55,111.95,.61,158892429,8062.35,23.11,4.95,1.51
Nifty100 Low Volatility 30,26-12-2024,19213.9,19254.9,19136.8,19199.55,15.3,.08,63984755,9654.13,32.07,5.92,1.1
NIFTY Alpha Low-Volatility 30,26-12-2024,27410.15,27471.7,27298.2,27407.95,46.4,.17,80459049,9380.14,26.49,4.31,1
NIFTY Quality Low-Volatility 30,26-12-2024,16957.15,16990.75,16844.85,16892.95,-47.95,-.28,44675230,6518.06,32.5,7.66,1.46
NIFTY Alpha Quality Low-Volatility 30,26-12-2024,22766.95,22809.9,22644.8,22740.65,1.9,.01,46357917,6181.52,29.85,7.66,1.51
NIFTY Alpha Quality Value Low-Volatility 30,26-12-2024,20491.9,20524.05,20407.25,20508.0,62.0,.3,81015611,7639.2,20.94,4.77,2.03
NIFTY200 Quality 30,26-12-2024,20811.7,20848.35,20676.55,20758.85,-19.35,-.09,43340952,5255.9,33.5,9.7,1.87
NIFTY Midcap150 Quality 50,26-12-2024,24289.6,24326.75,24059,24249.15,-12.4,-.05,28582058,3792.71,38.32,8.98,1.18
Nifty200 Momentum 30,26-12-2024,33272.05,33526.25,33174.4,33489.15,303.65,.92,123236196,8056.13,20.27,4.36,1.59
Nifty India Manufacturing,26-12-2024,13815.95,13854.65,13764.95,13845.4,47.9,.35,179804360,13186.85,29.54,4.41,1.14
Nifty 50 Futures Index,26-12-2024,-,-,-,6478.66,-3.47,-.05,-,-,-,-,-
Nifty 50 Arbitrage,26-12-2024,-,-,-,2422.8,3.13,.13,-,-,-,-,-
Nifty 50 Futures TR Index,26-12-2024,-,-,-,25530.95,-3.66,-.01,-,-,-,-,-
Nifty100 ESG Sector Leaders,26-12-2024,3956.8,3966.95,3937.95,3954.65,5.25,.13,204310097,18739.21,25.53,3.95,1.04
Nifty200 Alpha 30,26-12-2024,26281.75,26420.5,26137.4,26389.75,171.7,.65,97048052,7150.59,25.37,5.26,1.27
Nifty Midcap150 Momentum 50,26-12-2024,65138.15,65292.35,64559.95,65200.05,161.15,.25,110900987,7178.53,35.22,5.26,.83
Nifty Smallcap250 Momentum Quality 100,26-12-2024,50521.45,50641.4,50116.15,50361.35,-54.2,-.11,179709389,11043.27,27.25,4.45,1.04
Nifty MidSmallcap400 Momentum Quality 100,26-12-2024,51769.85,51869.1,51297.85,51750.6,97.5,.19,122460846,7754.42,31.65,5.94,.99
Nifty500 Momentum 50,26-12-2024,58304.95,58664.5,57996.6,58596.9,436.3,.75,178212158,9531.01,27.35,5.01,.81
Nifty200 Value 30,26-12-2024,12575.35,12646.25,12522.95,12601.25,52.65,.42,194948884,5811.08,11.69,1.57,3.35
