Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,08-11-2024,24207.7,24276.15,24066.65,24148.2,-51.15,-.21,298725122,27670.3,22.27,3.62,1.29
Nifty Next 50,08-11-2024,70668.6,70889.95,69561.55,69774.2,-865.7,-1.23,282982402,10041.89,23.14,3.74,1.56
Nifty 100,08-11-2024,25118.25,25186.55,24954.1,25002.95,-107.75,-.43,581707524,37712.2,22.87,3.65,1.29
Nifty 200,08-11-2024,13688.9,13719.3,13575,13602.3,-79.45,-.58,1395349401,58524.43,24.77,3.84,1.2
Nifty 500,08-11-2024,22821.9,22857.1,22600.25,22645.65,-160.6,-.7,1920361687,78851.05,25.8,3.94,1.15
Nifty Midcap 50,08-11-2024,15903.35,15907.95,15609.95,15656.9,-199.7,-1.26,663352353,11709.24,48.66,5.6,.74
NIFTY Midcap 100,08-11-2024,57201.7,57214.85,56207.2,56352.0,-757.15,-1.33,813641877,20812.23,42.2,5.15,.77
NIFTY Smallcap 100,08-11-2024,18783.25,18797.35,18401.15,18445.6,-318.25,-1.7,329943724,13591.56,34.76,4.16,.98
Nifty50 Dividend Points,08-11-2024,-,-,-,228.06,0.0,-,-,-,-,-,-
Nifty Auto,08-11-2024,23855.55,23900.6,23536.05,23805.2,-7.3,-.03,59204921,4685.09,23.54,4.88,.92
Nifty Bank,08-11-2024,51869.15,52007.15,51494,51561.2,-355.3,-.68,157226476,8047.16,14.15,2.31,.96
Nifty Energy,08-11-2024,38897.6,38952.85,38260.4,38403.65,-586.9,-1.51,96551515,5037.65,15.16,2.17,2.73
Nifty Financial Services,08-11-2024,23948.5,24037.05,23801.55,23834.55,-132.05,-.55,77579598,8730.94,16.66,2.88,.92
Nifty FMCG,08-11-2024,58241.4,58431.65,57854.85,58359.4,179.15,.31,18020160,2017.37,46.32,11.36,1.86
Nifty IT,08-11-2024,41938.8,42306.7,41840.7,42050.15,297.75,.71,21686899,3677.34,33.29,8.66,1.94
Nifty Media,08-11-2024,2000.15,2000.15,1956.7,1960.7,-41.9,-2.09,18157175,204.96,-,2.29,.59
