Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,14-07-2026,24068,24157.1,24023.7,24052.05,-158.95,-.66,355829008,31700.08,20.73,3.1,1.24
Nifty Next 50,14-07-2026,71757.25,71938.55,71449.15,71851.6,-259.8,-.36,234690007,11522.66,18.71,3.42,1.24
Nifty 100,14-07-2026,25096.3,25173.45,25052.6,25088.65,-152.15,-.6,590519015,43222.73,20.33,3.16,1.24
Nifty 200,14-07-2026,13930.7,13970.9,13900.65,13923.4,-79.7,-.57,1458277486,70121.19,21.76,3.4,1.1
Nifty 500,14-07-2026,23235.25,23287.45,23167.85,23199.45,-147.6,-.63,2142190771,90963.86,22.9,3.47,1.04
Nifty Midcap 50,14-07-2026,18019.6,18066.9,17944.95,17988.15,-101.4,-.56,280762727,11648.2,33.6,4.84,.54
NIFTY Midcap 100,14-07-2026,62854.2,62993.8,62602.3,62766.4,-274.55,-.44,867758471,26898.46,30.14,4.86,.57
NIFTY Smallcap 100,14-07-2026,19367.95,19371.4,19205.9,19227.35,-195.6,-1.01,323517434,10023.73,33.11,3.69,.59
Nifty50 Dividend Points,14-07-2026,-,-,-,134.61,0.0,-,-,-,-,-,-
Nifty Auto,14-07-2026,26753.75,26817,26504.6,26547.5,-434.0,-1.61,55346719,4259.77,30.62,4.29,1.17
Nifty Bank,14-07-2026,57832.55,57840.05,57286.9,57462.3,-669.15,-1.15,206834900,8016.84,14.43,1.85,.79
Nifty Energy,14-07-2026,39119.55,39337.05,39035.6,39203.15,-17.2,-.04,324912807,9994.01,14.29,2.31,1.92
Nifty Financial Services,14-07-2026,26669.85,26695.85,26466.95,26536.7,-299.45,-1.12,129289200,11724.51,16.96,2.69,.97
Nifty FMCG,14-07-2026,48593.15,49074.35,48466.45,48524.95,-284.95,-.58,37647556,2644.99,33.39,8.2,.99
Nifty IT,14-07-2026,29020.4,29285.05,28674.5,28724.75,-291.1,-1,55261176,6820.79,18.7,5.11,2.88
Nifty Media,14-07-2026,1514.1,1522.35,1503.35,1510.6,-4.7,-.31,49050164,534.59,35.87,1.59,1.16
Nifty Metal,14-07-2026,12566.35,12768.25,12565.8,12677.7,76.25,.61,109312470,4620.33,16.9,2.65,1.8
Nifty MNC,14-07-2026,32269.45,32400.95,32218.55,32282.15,-166.15,-.51,50645927,4021.57,35.69,7.41,1.55
Nifty Pharma,14-07-2026,25640.5,26000.05,25637.6,25907.1,263.75,1.03,61183250,5771.57,39.58,5.18,.6
Nifty PSU Bank,14-07-2026,8423.65,8447.1,8280.55,8307.9,-152.7,-1.8,126134108,2543.27,7.87,1.17,1.04
Nifty Realty,14-07-2026,931.05,935.25,917.1,918.65,-18.5,-1.97,10474914,1278.85,40.42,4.29,.34
Nifty India Consumption,14-07-2026,11583.25,11654.1,11579.2,11611.4,-55.8,-.48,157773407,12427.48,38.7,7.27,.77
Nifty Commodities,14-07-2026,9806.65,9915.8,9804.7,9861.7,19.6,.2,238306227,10156.67,14.26,2.14,1.79
Nifty Dividend Opportunities 50,14-07-2026,5814.85,5833.65,5769.4,5776.25,-61.8,-1.06,405988022,17192.17,12.88,2.52,2.43
Nifty Infrastructure,14-07-2026,9319.05,9378.35,9310.65,9350.75,-30.4,-.32,203019197,11310.04,21.11,2.9,1.08
Nifty PSE,14-07-2026,9912.85,9952.25,9884.45,9922.6,-35.75,-.36,172037000,5127.36,10.1,1.99,2.84
Nifty Services Sector,14-07-2026,31088.1,31211.3,30993.75,31053.7,-217.5,-.7,241788093,20999.45,19.94,3.16,1.28
Nifty50 Shariah,14-07-2026,4230.05,4264.2,4216.9,4223.95,-18.2,-.43,85057993,9824.75,23.39,3.94,1.85
Nifty500 Shariah,14-07-2026,6910.5,6933.85,6890.85,6897.05,-36.25,-.52,446910499,28836.26,28.47,4.61,1.21
Nifty Low Volatility 50,14-07-2026,24470.1,24600.25,24450,24492.25,-110.35,-.45,224679048,26645.92,26.6,4.54,1.3
Nifty Alpha 50,14-07-2026,53910.15,54057.25,53653.65,53960.35,-130.5,-.24,558674913,15997.31,24.75,5.07,.78
Nifty High Beta 50,14-07-2026,4452.55,4452.55,4410.3,4425.15,-54.75,-1.22,642861309,19861.26,20.82,3.67,.87
Nifty100 Equal Weight,14-07-2026,34360.3,34436.75,34263.95,34331.15,-217.4,-.63,590519015,43222.73,20.77,3.38,1.29
Nifty100 Liquid 15,14-07-2026,7398.7,7417.35,7369.8,7389.3,-58.75,-.79,139276498,10866.35,24.28,3.1,.96
Nifty CPSE,14-07-2026,6663.75,6704.5,6651.25,6670.35,-15.4,-.23,79294362,2326.17,12.71,2.15,2.79
Nifty50 Value 20,14-07-2026,12029.85,12066.1,11958.25,11977.65,-98.2,-.81,232358588,17329.75,14.87,2.12,1.71
Nifty Midcap Liquid 15,14-07-2026,16830.3,16915.95,16752.05,16785.1,-115.0,-.68,160530207,5752.35,40.04,5.37,.51
Nifty Shariah 25,14-07-2026,7828.3,7874.05,7804.5,7815.2,-46.2,-.59,79016819,9416.57,26.22,4.74,1.79
India VIX,14-07-2026,13.28,13.865,11.6575,13.75,0.47,3.54,-,-,-,-,-
Nifty Growth Sectors 15,14-07-2026,10994.2,11065.8,10972,10987.95,-40.1,-.36,41488921,9111.47,27.62,6.37,1.52
Nifty50 TR 1x Inverse,14-07-2026,178.85,179.15,178.2,178.95,1.2,.68,-,-,-,-,-
Nifty50 TR 2x Leverage,14-07-2026,18147.55,18281.6,18080.6,18123.3,-243.85,-1.33,-,-,-,-,-
Nifty50 PR 1x Inverse,14-07-2026,219.85,220.25,219.05,220.0,1.45,.66,-,-,-,-,-
