Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,17-09-2024,25416.9,25441.65,25352.25,25418.55,34.8,.14,215956868,25280.83,23.64,4.05,1.2
Nifty Next 50,17-09-2024,75635.1,75635.1,75040.25,75260.2,-204.1,-.27,268892565,13283.1,26.74,4.72,1.27
Nifty 100,17-09-2024,26491.95,26495.6,26408.05,26471.3,17.9,.07,484849433,38563.93,24.62,4.18,1.17
Nifty 200,17-09-2024,14437.3,14437.3,14387.55,14420.55,5.05,.04,1114766888,56842.41,26.59,4.32,1.09
Nifty 500,17-09-2024,24008.25,24008.25,23912.55,23969.9,1.7,.01,1618088090,79337.24,27.44,4.39,1.05
Nifty Midcap 50,17-09-2024,16913,16925.95,16804.4,16881.0,-8.95,-.05,456140648,7662.97,48.57,5.72,.7
NIFTY Midcap 100,17-09-2024,60367.15,60404.65,60002.95,60180.75,-79.0,-.13,629917455,18278.48,44.92,5.17,.67
NIFTY Smallcap 100,17-09-2024,19603.4,19606.95,19429.05,19465.55,-72.2,-.37,311627749,11866.27,30.31,4.12,.81
Nifty50 Dividend Points,17-09-2024,-,-,-,194.25,0.0,-,-,-,-,-,-
Nifty Auto,17-09-2024,25903.35,25942.9,25602.2,25896.4,66.75,.26,100207862,8666.29,25.46,5.8,.84
Nifty Bank,17-09-2024,52249.05,52284.6,52085.5,52188.65,35.5,.07,111430870,6966.69,15.15,2.7,.9
Nifty Energy,17-09-2024,42592.15,42714.65,42390.25,42648.8,79.5,.19,75903302,4271.14,15.75,2.49,2.28
Nifty Financial Services,17-09-2024,24022.5,24049.7,23939.75,23991.55,1.7,.01,93127400,10611.1,17.09,3.28,.9
Nifty FMCG,17-09-2024,64643.8,65199.75,64489.65,64686.45,89.45,.14,31016366,3094.47,50.82,12.46,1.65
Nifty IT,17-09-2024,43294.45,43645.9,43133.55,43415.0,62.35,.14,12515011,2675.8,35.48,8.98,1.79
Nifty Media,17-09-2024,2139.7,2143.9,2111.4,2114.05,-25.45,-1.19,31585570,513.73,-,2.35,.38
Nifty Metal,17-09-2024,9445.35,9463.9,9369.6,9388.15,-39.55,-.42,67283045,2203.66,31.08,2.71,2.15
Nifty MNC,17-09-2024,31408.7,31514.95,31345.9,31409.05,35.95,.11,25137021,4187.14,47.31,10.57,1.72
Nifty Pharma,17-09-2024,23472.95,23504.5,23367.55,23383.65,-65.1,-.28,21509195,2311.7,38.91,5.97,.58
