Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,13-09-2024,25430.45,25430.5,25292.45,25356.5,-32.4,-.13,250781898,25530.69,23.58,4.07,1.2
Nifty Next 50,13-09-2024,75698.6,75754.7,75372.85,75427.55,-18.8,-.02,349372683,14084.81,26.8,4.73,1.27
Nifty 100,13-09-2024,26511,26511,26387.1,26419.9,-41.2,-.16,600154581,39615.5,24.57,4.2,1.18
Nifty 200,13-09-2024,14426.05,14426.05,14369.45,14391.4,-3.25,-.02,1462677976,63039.27,26.54,4.33,1.09
Nifty 500,13-09-2024,23966.5,23966.55,23885.2,23928.2,20.85,.09,2057818279,88109.1,27.41,4.4,1.06
Nifty Midcap 50,13-09-2024,16818.9,16926.1,16789.2,16878.0,117.85,.7,584052641,10450.4,48.56,5.8,.68
NIFTY Midcap 100,13-09-2024,59860.4,60189.35,59779.3,60034.05,393.75,.66,862523395,23423.77,44.81,5.2,.66
NIFTY Smallcap 100,13-09-2024,19445.25,19526.35,19405,19505.95,151.2,.78,329192426,10999.17,30.59,4.16,.81
Nifty50 Dividend Points,13-09-2024,-,-,-,194.25,0.0,-,-,-,-,-,-
Nifty Auto,13-09-2024,25832.4,25870.7,25718.15,25820.85,41.05,.16,61549446,4841.92,25.38,5.79,.85
Nifty Bank,13-09-2024,51952.55,51994.1,51643.95,51938.05,165.65,.32,151963664,7602.33,15.07,2.7,.91
Nifty Energy,13-09-2024,42540.6,42693.9,42174.15,42229.4,-268.45,-.63,90056489,4402.18,15.59,2.52,2.31
Nifty Financial Services,13-09-2024,24021.25,24021.25,23855.8,23979.55,33.95,.14,89232373,10730.61,17.08,3.27,.9
Nifty FMCG,13-09-2024,65616.25,65616.25,64912.05,65062.8,-450.4,-.69,28875971,2929.26,51.12,12.53,1.64
Nifty IT,13-09-2024,43244.2,43571.65,42989.4,43394.35,242.25,.56,27990553,3898.85,35.46,8.97,1.79
Nifty Media,13-09-2024,2104.05,2131.15,2096.85,2118.45,34.95,1.68,64780179,1440.83,-,2.35,.38
Nifty Metal,13-09-2024,9342.9,9442.65,9327.55,9370.65,79.8,.86,139347485,4006.85,31.02,2.82,2.15
Nifty MNC,13-09-2024,31441.55,31524.55,31350.4,31470.65,128.0,.41,29911686,4896.19,47.4,10.59,1.71
Nifty Pharma,13-09-2024,23466.25,23521.15,23365.05,23457.65,28.05,.12,41737222,3733.08,39.17,5.99,.58
Nifty PSU Bank,13-09-2024,6672.15,6762.6,6639.05,6715.3,81.65,1.23,148850567,2543.99,8.2,1.3,2.2
Nifty Realty,13-09-2024,1040.65,1056.3,1039,1053.65,17.95,1.73,10864141,1528.53,57.29,6.14,.38
Nifty India Consumption,13-09-2024,12554.6,12557.9,12444.65,12452.4,-79.0,-.63,147095794,11101.87,54.51,9.95,.91
Nifty Commodities,13-09-2024,9385.5,9429.35,9352.7,9358.05,-8.1,-.09,200912092,8824.62,20.03,2.64,2
Nifty Dividend Opportunities 50,13-09-2024,6882.75,6882.8,6851.35,6858.95,-6.3,-.09,402314402,16032.6,19.58,3.79,2.45
Nifty Infrastructure,13-09-2024,9376.9,9384.55,9322.95,9333.75,-30.85,-.33,131175521,9373.99,24.75,3.44,1.19
Nifty PSE,13-09-2024,11001.35,11046.4,10897.35,10913.2,-52.75,-.48,183587836,6141.87,12.75,2.61,2.98
