Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,07-10-2024,25084.1,25143,24694.35,24795.75,-218.85,-.87,374345795,40550.24,23.31,3.71,1.21
Nifty Next 50,07-10-2024,74989.25,75156,72531.3,72884.3,-1735.95,-2.33,509704499,18553.03,23.45,3.91,1.45
Nifty 100,07-10-2024,26141.65,26189.95,25644.4,25749.65,-306.35,-1.18,884050294,59103.27,23.82,3.76,1.21
Nifty 200,07-10-2024,14214.25,14240.05,13921.65,13978.9,-186.15,-1.31,2292267596,82534.4,25.71,3.95,1.13
Nifty 500,07-10-2024,23616.35,23659.65,23089.5,23181.95,-353.0,-1.5,3037545470,105984.35,26.65,4.03,1.09
Nifty Midcap 50,07-10-2024,16455.95,16509.05,15983.75,16133.15,-254.45,-1.55,1180640413,12244.36,48.69,5.91,.7
NIFTY Midcap 100,07-10-2024,58731.25,58855.85,56823.2,57300.2,-1174.25,-2.01,1408217302,23431.13,42.82,5.31,.74
NIFTY Smallcap 100,07-10-2024,18840.6,18907.45,18102.05,18242.85,-515.8,-2.75,341950794,11540.02,34.01,4,.99
Nifty50 Dividend Points,07-10-2024,-,-,-,194.25,0.0,-,-,-,-,-,-
Nifty Auto,07-10-2024,26042.6,26079.95,25544.8,25807.15,-119.15,-.46,54936242,5279.42,25.28,5.29,.85
Nifty Bank,07-10-2024,51543.2,51784.8,50194.3,50478.9,-983.15,-1.91,328679712,19103.48,14.14,2.27,.99
Nifty Energy,07-10-2024,42223,42289.4,40736.05,41039.35,-1041.3,-2.47,129326203,7297.68,14.93,2.32,2.27
Nifty Financial Services,07-10-2024,23641.4,23744.85,23120.5,23221.1,-400.7,-1.7,193257578,20314.84,16.56,2.78,.93
Nifty FMCG,07-10-2024,63522.65,63688.15,62894.25,63028.35,-351.7,-.55,49192803,3863.66,50.35,12.27,1.66
Nifty IT,07-10-2024,42134.65,42491.85,41760.1,42190.6,278.1,.66,21954385,4902.86,34.6,8.68,1.86
Nifty Media,07-10-2024,2089.45,2095.15,1990.85,1995.3,-75.65,-3.65,59246841,591.74,-,2.21,.4
