Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,05-09-2024,25250.5,25275.45,25127.75,25145.1,-53.6,-.21,222242223,26272.38,23.38,4.25,1.21
Nifty Next 50,05-09-2024,75736.85,75807.7,75382.8,75485.95,35.4,.05,378834812,15972.22,26.86,5.14,1.12
Nifty 100,05-09-2024,26339.45,26359.7,26222,26239.1,-36.65,-.14,601077035,42244.6,24.41,4.41,1.16
Nifty 200,05-09-2024,14335.7,14344.95,14276.7,14286.0,-7.85,-.05,1500437632,68407.59,26.35,4.52,1.08
Nifty 500,05-09-2024,23821,23836.35,23749.05,23762.8,13.9,.06,2318080383,94673.92,27.23,4.61,1.04
Nifty Midcap 50,05-09-2024,16721.4,16747.9,16658.9,16705.15,77.2,.46,710275381,14335.99,48.06,5.76,.7
NIFTY Midcap 100,05-09-2024,59550.15,59597.35,59335.75,59448.5,224.8,.38,899360597,26162.99,44.37,5.21,.66
NIFTY Smallcap 100,05-09-2024,19395.85,19595.35,19392.35,19520.95,198.7,1.03,405528258,12670.01,30.61,4.53,.78
Nifty50 Dividend Points,05-09-2024,-,-,-,194.25,0.0,-,-,-,-,-,-
Nifty Auto,05-09-2024,25987.7,26016.95,25800.25,25835.3,-98.95,-.38,38808942,4742.41,25.4,5.88,.85
Nifty Bank,05-09-2024,51544.25,51636.75,51389.15,51473.05,72.8,.14,129639285,7199.02,14.94,2.86,.91
Nifty Energy,05-09-2024,43391.65,43411.85,42856.95,42911.6,-338.25,-.78,134689922,6498.2,15.85,2.74,2.27
Nifty Financial Services,05-09-2024,23886,23921.6,23829.5,23859.5,25.45,.11,80269626,8877.65,16.99,3.48,.91
Nifty FMCG,05-09-2024,63867.5,64015.5,63554.6,63700.4,-42.5,-.07,25421556,2854.25,50.05,12.39,1.68
Nifty IT,05-09-2024,42578.15,42766.05,42294.55,42644.65,194.15,.46,17745658,3705.01,34.85,8.87,1.83
Nifty Media,05-09-2024,2074.2,2097.8,2068.9,2082.85,16.75,.81,46743358,684.64,-,2.2,.38
Nifty Metal,05-09-2024,9213.8,9249.2,9198.75,9212.95,27.45,.3,76374904,2473.89,30.66,2.83,1.66
Nifty MNC,05-09-2024,31129.15,31132.45,30978.45,31004.7,-23.2,-.07,32350677,4779.92,46.85,10.66,1.41
Nifty Pharma,05-09-2024,23216.9,23404.85,23116.9,23156.7,-27.7,-.12,42005890,4081.72,38.67,6.19,.58
Nifty PSU Bank,05-09-2024,6915.55,6920.05,6856.95,6901.2,22.3,.32,97622425,1952.37,8.43,1.34,2.14
Nifty Realty,05-09-2024,1054.35,1055.55,1039.65,1041.95,-10.25,-.97,8333561,1118.89,56.66,6.19,.4
Nifty India Consumption,05-09-2024,12130.5,12160.45,12098.1,12127.25,26.0,.21,173884454,13203.93,53.09,9.81,.94
Nifty Commodities,05-09-2024,9471.1,9480.45,9406.15,9413.8,-23.15,-.25,202536134,10507.29,20.18,2.76,1.82
Nifty Dividend Opportunities 50,05-09-2024,6886,6889.85,6858.15,6876.0,7.85,.11,394506062,16537.04,19.64,3.93,2.37
Nifty Infrastructure,05-09-2024,9399.35,9400.5,9311.6,9318.75,-52.7,-.56,183702169,12286.95,24.71,3.63,1.19
Nifty PSE,05-09-2024,11376.65,11381.05,11266.55,11281.55,-58.6,-.52,247418518,8854.62,13.18,2.88,2.88
Nifty Services Sector,05-09-2024,32119.2,32160.65,32036.5,32088.3,35.2,.11,253635998,17095.25,22.69,4.39,1.14
Nifty50 Shariah,05-09-2024,-,-,-,5587.1,-17.51,-.31,43462337,6413.83,29.61,7.08,1.73
Nifty500 Shariah,05-09-2024,-,-,-,8101.06,0.45,.01,433397798,32508.04,37.66,7.25,1.08
Nifty Low Volatility 50,05-09-2024,-,-,-,25791.21,-15.16,-.06,150037837,22993.86,34.01,5.95,1.01
Nifty Alpha 50,05-09-2024,60105.25,60169.05,59668.9,59721.05,-158.05,-.26,403245078,14780.54,31.04,5.41,.72
Nifty High Beta 50,05-09-2024,-,-,-,4129.86,17.11,.42,746303236,11779.2,20.95,2.21,1.35
Nifty100 Equal Weight,05-09-2024,34732.9,34753.95,34579.1,34603.0,-42.95,-.12,601077035,42244.6,26.63,4.73,1.11
Nifty100 Liquid 15,05-09-2024,6921.55,6921.95,6878.4,6884.05,-24.35,-.35,84383428,10167.36,21.3,3.45,.86
Nifty CPSE,05-09-2024,7235.55,7237.8,7114.05,7128.4,-83.95,-1.16,124674419,4348.71,14.59,2.98,2.76
Nifty50 Value 20,05-09-2024,14291.25,14311.6,14230.75,14266.65,7.9,.06,136445076,9451.57,21.16,4.07,1.98
Nifty Midcap Liquid 15,05-09-2024,14229.7,14242.2,14155.6,14191.8,18.4,.13,68537594,3904.55,40.44,4.89,.62
Nifty Shariah 25,05-09-2024,-,-,-,9296.04,-39.64,-.42,87386891,8512.26,30.62,6.87,1.64
India VIX,05-09-2024,14.3775,14.3775,13.335,14.21,-0.17,-1.18,-,-,-,-,-
Nifty Growth Sectors 15,05-09-2024,12718.6,12756.85,12685.4,12736.75,40.35,.32,45536429,7113.47,35.3,9.3,1.73
Nifty50 TR 1x Inverse,05-09-2024,161.95,162.75,161.85,162.65,0.35,.22,-,-,-,-,-
Nifty50 TR 2x Leverage,05-09-2024,22003.8,22038,21791.2,21820.5,-97.05,-.44,-,-,-,-,-
Nifty50 PR 1x Inverse,05-09-2024,195.15,196.1,195,196.0,0.45,.23,-,-,-,-,-
Nifty50 PR 2x Leverage,05-09-2024,15121.4,15144.9,14975.25,14995.4,-66.7,-.44,-,-,-,-,-
NIFTY100 Quality 30,05-09-2024,6135.9,6141.55,6103.2,6112.6,-11.8,-.19,96360748,12568.09,34.99,10.24,1.6
