Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,11-08-2025,24371.5,24600.85,24347.45,24585.05,221.75,.91,241145497,21081.61,21.67,3.33,1.36
Nifty Next 50,11-08-2025,65571.95,66336.35,65378.6,66283.95,769.25,1.17,174357994,8506.2,21.01,3.65,1.31
Nifty 100,11-08-2025,24944.75,25187.95,24916.6,25172.2,238.15,.96,415503491,29587.81,21.56,3.38,1.35
Nifty 200,11-08-2025,13559.1,13691.75,13540.95,13682.25,127.1,.94,1074428181,43846.97,22.7,3.52,1.27
Nifty 500,11-08-2025,22447.55,22650.1,22406,22633.45,190.3,.85,1538568678,64340.74,23.8,3.6,1.19
Nifty Midcap 50,11-08-2025,15775.1,15945.25,15717.05,15922.25,136.65,.87,450577154,8702.98,35.91,4.97,.79
NIFTY Midcap 100,11-08-2025,55981.3,56562.7,55792.85,56479.0,476.8,.85,658924690,14259.16,30.78,4.41,.89
NIFTY Smallcap 100,11-08-2025,17424.15,17517.75,17331.55,17491.7,63.5,.36,257903649,12339.07,30.82,3.88,.8
Nifty50 Dividend Points,11-08-2025,-,-,-,175.2,0.0,-,-,-,-,-,-
Nifty Auto,11-08-2025,23526.6,23792.75,23440.2,23723.75,249.1,1.06,57531889,3603.39,23.98,4.34,1.19
Nifty Bank,11-08-2025,54999.35,55582.15,54927.55,55510.75,505.85,.92,105180632,5551.53,15.18,2.14,1.06
Nifty Energy,11-08-2025,34426.2,34640.2,34329.85,34610.35,218.4,.64,227405654,6241.84,15.4,2.43,2.36
Nifty Financial Services,11-08-2025,26165.55,26426.4,26138,26405.8,238.45,.91,76897899,7258.9,17.36,2.73,.97
Nifty FMCG,11-08-2025,54855.3,55352.6,54630.9,55309.9,408.95,.74,23484897,1994.43,41.38,10.56,2.06
Nifty IT,11-08-2025,34367.25,34624.4,34228,34544.65,146.15,.42,17405840,2683.88,24.95,6.69,3.13
Nifty Media,11-08-2025,1636.6,1645.9,1625.9,1637.7,2.6,.16,22427707,330.56,133.78,1.93,.86
Nifty Metal,11-08-2025,9153.35,9227.2,9134.45,9194.8,47.7,.52,53731711,1950.51,18,2.46,2.04
Nifty MNC,11-08-2025,28125.7,28311.6,27976.15,28288.2,154.15,.55,27144126,2937.61,33.29,7.97,1.86
Nifty Pharma,11-08-2025,21391.75,21783.6,21324.05,21604.65,202.5,.95,15328993,1925.2,31.11,4.74,.74
Nifty PSU Bank,11-08-2025,6893.5,7042.9,6893.5,7032.7,151.45,2.2,99574011,2318.77,7.3,1.14,2.68
Nifty Realty,11-08-2025,875.25,892,871.5,890.4,16.25,1.86,8393296,966.65,43.07,4.3,.3
Nifty India Consumption,11-08-2025,11646.65,11766.4,11619.7,11756.65,109.55,.94,95225264,9128.94,40.23,8.01,1.11
Nifty Commodities,11-08-2025,8654.25,8721.2,8639.85,8713.5,74.6,.86,120896391,5815.57,17.31,2.17,1.83
Nifty Dividend Opportunities 50,11-08-2025,5809.8,5850.3,5804.75,5846.7,39.85,.69,261440579,10491.15,14.32,2.83,3.23
Nifty Infrastructure,11-08-2025,8894.75,8983.2,8879.25,8977.3,98.2,1.11,135925112,8726.1,22.03,3.05,.99
Nifty PSE,11-08-2025,9546.4,9594.35,9513.1,9574.6,45.2,.47,132956130,3979.62,12.02,2.11,2.89
Nifty Services Sector,11-08-2025,32024.2,32309.35,31993.45,32289.1,255.9,.8,164706833,13261.5,20.76,3.39,1.34
Nifty50 Shariah,11-08-2025,4505.65,4555.7,4498.15,4548.95,40.15,.89,48427682,5963.92,23.14,4.94,2.5
Nifty500 Shariah,11-08-2025,6859.85,6914.75,6834.25,6906.85,40.9,.6,390710328,23055.82,28.07,5,1.6
Nifty Low Volatility 50,11-08-2025,24300.95,24487.6,24193.8,24464.35,165.95,.68,93467587,14391.64,32.88,5.36,1.24
Nifty Alpha 50,11-08-2025,49523.7,49950.85,49087.6,49891.35,229.65,.46,253651141,17801.28,43.02,7.16,.36
Nifty High Beta 50,11-08-2025,3536.55,3570.75,3523.4,3566.75,32.9,.93,590539840,11626.22,15.49,2.27,1.57
Nifty100 Equal Weight,11-08-2025,31770.8,32104.15,31695.2,32084.45,343.35,1.08,415503491,29587.81,22.68,3.46,1.35
Nifty100 Liquid 15,11-08-2025,6786.15,6861.85,6773.45,6854.3,82.05,1.21,137767651,9402.87,19.64,2.87,1.14
Nifty CPSE,11-08-2025,6314.95,6348.1,6297.65,6333.75,16.55,.26,72354784,1940.73,13.43,2.26,3.28
Nifty50 Value 20,11-08-2025,12304.55,12404.6,12296.9,12389.15,81.7,.66,103707349,8424.74,16.49,3.02,2.47
Nifty Midcap Liquid 15,11-08-2025,14660.8,14844.05,14615.65,14820.0,175.3,1.2,82049950,3979.32,36.1,5.44,.62
Nifty Shariah 25,11-08-2025,7988,8074.7,7959.4,8058.6,64.4,.81,35110897,5158.98,25.89,5.12,2.29
India VIX,11-08-2025,12.0325,12.73,12.0325,12.22,0.19,1.54,-,-,-,-,-
Nifty Growth Sectors 15,11-08-2025,11144.8,11278.3,11104.2,11250.3,101.6,.91,19878830,4529.43,32.45,6.43,1.65
Nifty50 TR 1x Inverse,11-08-2025,172.8,172.95,171.15,171.25,-1.5,-.87,-,-,-,-,-
Nifty50 TR 2x Leverage,11-08-2025,19471.5,19837.85,19435.85,19812.75,346.1,1.78,-,-,-,-,-
Nifty50 PR 1x Inverse,11-08-2025,210.55,210.75,208.55,208.7,-1.8,-.86,-,-,-,-,-
Nifty50 PR 2x Leverage,11-08-2025,13089.1,13335.4,13065.15,13318.5,232.25,1.77,-,-,-,-,-
NIFTY100 Quality 30,11-08-2025,5430.35,5468.25,5408.1,5462.0,30.95,.57,62161728,7947.67,28.37,6.77,2.16
Nifty India Corporate Group Index - Mahindra Group,11-08-2025,-,-,-,34329.42,344.18,1.01,5740379,867.71,27.15,4.33,1.44
Nifty India Corporate Group Index - Tata Group,11-08-2025,-,-,-,15526.52,101.29,.66,47854182,3786.24,27.96,6.04,2.22
Nifty India Corporate Group Index - Aditya Birla Group,11-08-2025,-,-,-,8168.49,112.72,1.4,294236251,1150.14,118.86,3.12,.46
Nifty India Infrastructure & Logistics,11-08-2025,-,-,-,11184.35,108.66,.98,577734286,12979.03,29.48,4.21,.85
Nifty Waves,11-08-2025,-,-,-,2108.19,-11.89,-.56,26150991,358.12,-,2.32,.72
