Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,20-07-2026,24190.05,24266.1,24135.85,24238.5,-95.8,-.39,353095939,31370.66,20.86,3.04,1.19
Nifty Next 50,20-07-2026,71745.35,72533.6,71595.4,72460.05,631.65,.88,355141375,10869.5,18.95,3.42,1.24
Nifty 100,20-07-2026,25199.4,25309.75,25161.55,25286.45,-41.2,-.16,708237314,42240.16,20.48,3.11,1.2
Nifty 200,20-07-2026,13953.2,14026.7,13935.75,14012.65,-1.5,-.01,1562511986,61262.16,21.88,3.34,1.07
Nifty 500,20-07-2026,23244.3,23363.3,23219.45,23338.05,1.75,.01,2177462830,80613.44,23,3.41,1.02
Nifty Midcap 50,20-07-2026,17902,18068.35,17867.5,18040.15,109.3,.61,374632314,10536.94,33.57,4.76,.59
NIFTY Midcap 100,20-07-2026,62335.75,62894.75,62249.75,62801.75,373.7,.6,854274672,19022,30.07,4.79,.58
NIFTY Smallcap 100,20-07-2026,19274.8,19396.1,19231.05,19326.45,30.15,.16,290629723,10423.92,33.03,3.64,.59
Nifty50 Dividend Points,20-07-2026,-,-,-,141.1,0.0,-,-,-,-,-,-
Nifty Auto,20-07-2026,27103.1,27103.1,26806.05,27028.35,-71.4,-.26,39714851,3512.44,31.18,4.24,1.14
Nifty Bank,20-07-2026,57738.25,58111,57533.1,57945.0,-576.4,-.98,540528621,18065.28,14.5,1.8,.79
Nifty Energy,20-07-2026,39273.1,39734.8,39236.35,39663.45,386.45,.98,329440025,9422.09,14.42,2.34,1.9
Nifty Financial Services,20-07-2026,26557.3,26623.3,26360.4,26574.65,-328.7,-1.22,208065047,17991.74,16.98,2.56,.97
Nifty FMCG,20-07-2026,48800.55,49141.15,48601.8,49067.45,318.75,.65,29774495,2040.31,33.76,8.27,.98
Nifty IT,20-07-2026,29324.45,29483.15,29113.75,29161.85,-64.75,-.22,27471183,3233.73,18.8,5.19,2.85
Nifty Media,20-07-2026,1525.4,1546.6,1518.05,1538.05,16.6,1.09,31689186,695.64,39.15,1.62,1.14
Nifty Metal,20-07-2026,12472.85,12594.1,12454.9,12543.75,106.8,.86,78465096,2903.23,16.72,2.62,1.82
Nifty MNC,20-07-2026,32510.4,32671.6,32383.05,32618.6,120.2,.37,35500920,3931.06,36.07,7.43,1.56
Nifty Pharma,20-07-2026,25699.3,26126.2,25657.6,26003.15,358.15,1.4,22267194,3327.05,40.48,5.17,.61
Nifty PSU Bank,20-07-2026,8397.25,8643.5,8381.1,8615.1,233.35,2.78,318424917,5519.24,8.1,1.19,1
Nifty Realty,20-07-2026,916,918.55,906.8,917.5,-1.2,-.13,9247295,807.96,40.36,4.16,.33
Nifty India Consumption,20-07-2026,11693.5,11772.45,11671.35,11761.4,56.4,.48,91637800,9237.11,39.2,7.32,.68
Nifty Commodities,20-07-2026,9840.7,9942.1,9824.65,9930.85,98.75,1,201117308,8787.87,14.36,2.15,1.8
Nifty Dividend Opportunities 50,20-07-2026,5833.45,5875.05,5824.75,5870.05,44.4,.76,507874384,15140.66,13.04,2.55,2.38
Nifty Infrastructure,20-07-2026,9354.65,9454.55,9347.8,9443.0,65.65,.7,192069507,9814.22,21.32,2.91,.95
Nifty PSE,20-07-2026,9933.3,10041.75,9915.45,10029.6,91.05,.92,165343972,4590.68,10.18,2.01,2.82
Nifty Services Sector,20-07-2026,31138.25,31248.7,31022.1,31199.85,-239.6,-.76,282295046,23703.25,19.98,3.04,1.21
Nifty50 Shariah,20-07-2026,4264.05,4275.85,4253.35,4269.1,18.8,.44,49041800,5473.61,23.52,3.98,1.83
Nifty500 Shariah,20-07-2026,6914.7,6957.4,6907.55,6947.2,34.45,.5,339069654,20586.06,28.59,4.58,1.21
Nifty Low Volatility 50,20-07-2026,24551.2,24703.95,24508.3,24693.5,118.4,.48,263748559,27460.15,26.83,4.46,1.29
Nifty Alpha 50,20-07-2026,53598.85,54156.35,53549.05,54029.65,378.35,.71,607215010,15201.2,24.63,5,.79
Nifty High Beta 50,20-07-2026,4436.9,4454.95,4411.35,4450.3,5.6,.13,561228535,12405.7,20.76,3.64,.85
Nifty100 Equal Weight,20-07-2026,34461.9,34704.65,34406.15,34678.65,187.5,.54,708237314,42240.16,20.91,3.36,1.27
Nifty100 Liquid 15,20-07-2026,7466.7,7528.7,7458,7524.05,23.0,.31,130429053,11014.19,24.72,3.08,.83
Nifty CPSE,20-07-2026,6628.4,6695.8,6610.8,6683.85,68.4,1.03,79460862,2293.62,12.73,2.15,2.78
Nifty50 Value 20,20-07-2026,12040.05,12098.45,12008.5,12053.9,-86.5,-.71,265614723,20318.98,14.95,2.08,1.71
Nifty Midcap Liquid 15,20-07-2026,16672.3,16773.1,16577.05,16739.95,59.15,.35,220717761,4443.59,39.94,5.31,.51
Nifty Shariah 25,20-07-2026,7921,7960.55,7908.9,7953.05,42.45,.54,50748893,5689.95,26.5,4.74,1.79
India VIX,20-07-2026,13.15,13.8425,12.8925,12.98,-0.17,-1.29,-,-,-,-,-
Nifty Growth Sectors 15,20-07-2026,11175.8,11175.8,11114.45,11127.75,-16.5,-.15,20834533,5036.03,27.89,6.45,1.51
