Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,31-12-2025,25971.05,26187.95,25969,26129.6,190.75,.74,246314941,20703.99,22.75,3.55,1.28
Nifty Next 50,31-12-2025,68839.35,69531.35,68817.1,69364.5,696.75,1.01,212189535,8491.88,20.18,3.61,1.42
Nifty 100,31-12-2025,26520.8,26744.4,26519.1,26689.3,206.75,.78,458504476,29195.88,22.29,3.56,1.31
Nifty 200,31-12-2025,14440.8,14564.7,14440.15,14533.5,117.05,.81,4283836339,48377.56,23.77,3.69,1.21
Nifty 500,31-12-2025,23710.45,23921.45,23709.55,23871.55,202.75,.86,5274274084,72500.25,24.45,3.71,1.15
Nifty Midcap 50,31-12-2025,17104,17303.2,17102.75,17254.05,195.05,1.14,273386920,9177.85,33.72,4.6,.79
NIFTY Midcap 100,31-12-2025,60081.65,60718.25,60078.85,60484.5,570.25,.95,3825331863,19181.68,33.84,4.39,.79
NIFTY Smallcap 100,31-12-2025,17579.6,17758.6,17574.95,17713.95,195.0,1.11,438069188,12351.85,32.18,3.83,.75
Nifty50 Dividend Points,31-12-2025,-,-,-,249.14,0.0,-,-,-,-,-,-
Nifty Auto,31-12-2025,27901.95,28226.75,27858.65,28189.6,299.95,1.08,36439406,3434.75,30.61,4.83,1.11
Nifty Bank,31-12-2025,59194.6,59766.2,59187.1,59581.85,410.6,.69,198772944,5653.52,16.4,2.19,.98
Nifty Energy,31-12-2025,34833.25,35409.4,34827.1,35325.65,511.75,1.47,283458935,5908.31,15.13,2.3,2.31
Nifty Financial Services,31-12-2025,27420.95,27679.95,27417.7,27613.3,230.5,.84,78611043,7916.92,17.88,2.91,.84
Nifty FMCG,31-12-2025,55069,55559.05,55055.1,55475.65,442.5,.8,27680076,2091.98,40.74,10.01,2
Nifty IT,31-12-2025,38051.7,38108.5,37822.15,37884.05,-114.55,-.3,20860834,3345.72,26.65,7.04,2.96
Nifty Media,31-12-2025,1425.15,1447.9,1424.95,1444.7,21.3,1.5,19506343,368.91,59.15,1.52,1.29
Nifty Metal,31-12-2025,11154.45,11216.05,11108.9,11167.65,160.0,1.45,274754054,9666.89,19.91,2.91,1.63
Nifty MNC,31-12-2025,30360.05,30619.55,30339.9,30568.1,226.55,.75,33226128,2972.05,37.11,8.87,1.5
Nifty Pharma,31-12-2025,22620.7,22770.1,22536.15,22723.65,183.6,.81,13157985,1816.62,33.57,4.92,.68
Nifty PSU Bank,31-12-2025,8443.8,8587.25,8415.95,8533.15,101.65,1.21,179230296,2630.25,8.75,1.4,2.19
Nifty Realty,31-12-2025,871.4,881.5,869.25,877.95,8.15,.94,5727220,545.44,40.46,4.25,.34
Nifty India Consumption,31-12-2025,12182.4,12305.95,12182.4,12289.45,107.3,.88,72046348,8924.77,40.78,8.3,1.05
Nifty Commodities,31-12-2025,9413.7,9533.3,9404.75,9515.15,150.85,1.61,218555169,7912,16.75,2.27,1.79
Nifty Dividend Opportunities 50,31-12-2025,6348.05,6398.95,6343.25,6385.25,45.8,.72,404788457,13844.17,15.01,2.97,3.02
Nifty Infrastructure,31-12-2025,9513.1,9638,9512.5,9616.35,110.7,1.16,179727908,7811.15,21.69,3.15,1.07
Nifty PSE,31-12-2025,9698.2,9871.55,9696.75,9853.65,171.65,1.77,203705908,5144.14,11.23,1.98,3.21
Nifty Services Sector,31-12-2025,33534.8,33765.9,33492.65,33656.4,143.55,.43,134882840,12907.56,21.54,3.54,1.31
Nifty50 Shariah,31-12-2025,4803.4,4822.15,4796.95,4811.45,11.4,.24,46778147,5312.13,25.05,4.63,2.12
Nifty500 Shariah,31-12-2025,7118.95,7175.1,7118.75,7160.75,50.7,.71,716525383,27598.88,28.21,4.84,1.45
