Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,19-09-2024,25487.05,25611.95,25376.05,25415.8,38.25,.15,314461263,34389.27,23.64,4.04,1.2
Nifty Next 50,19-09-2024,75397.1,75578,73338.55,74419.55,-516.6,-.69,404466929,19317.86,26.45,4.67,1.28
Nifty 100,19-09-2024,26540.15,26638.9,26332.75,26425.25,5.1,.02,718928192,53707.13,24.58,4.16,1.18
Nifty 200,19-09-2024,14447.65,14494.25,14286.65,14367.0,-13.45,-.09,3885606929,83025.67,26.49,4.29,1.1
Nifty 500,19-09-2024,24012.3,24078,23702,23853.95,-44.7,-.19,4513809169,108259.7,27.31,4.36,1.06
Nifty Midcap 50,19-09-2024,16780.1,16851.1,16294.3,16584.55,-103.2,-.62,2972597991,17992.95,47.72,5.62,.72
NIFTY Midcap 100,19-09-2024,60073.25,60208.6,58352.1,59351.9,-400.95,-.67,3166678737,29318.53,44.3,5.1,.68
NIFTY Smallcap 100,19-09-2024,19511.55,19567.3,18885.75,19144.85,-244.9,-1.26,388717845,13385.04,29.81,4.05,.79
Nifty50 Dividend Points,19-09-2024,-,-,-,194.25,0.0,-,-,-,-,-,-
Nifty Auto,19-09-2024,25934.85,26105,25806,25907.65,103.2,.4,74076464,5590.05,25.47,5.75,.84
Nifty Bank,19-09-2024,52929.25,53353.3,52847.9,53037.6,287.2,.54,164882787,9220.7,15.39,2.74,.89
Nifty Energy,19-09-2024,42567.2,42716.05,42093.1,42326.9,-23.8,-.06,158260015,8877.07,15.63,2.46,2.3
Nifty Financial Services,19-09-2024,24399.55,24584.45,24333.25,24403.65,76.75,.32,124885348,12976.91,17.38,3.33,.89
Nifty FMCG,19-09-2024,64826.2,65458.65,64768.1,64975.8,360.75,.56,39185330,4242.56,51.05,12.52,1.64
Nifty IT,19-09-2024,42551,42850.45,41670.8,41945.6,-143.7,-.34,32448250,6418.04,34.28,8.67,1.86
Nifty Media,19-09-2024,2117.95,2121.45,2045.55,2056.1,-51.6,-2.45,54402631,781.93,-,2.28,.39
Nifty Metal,19-09-2024,9370.9,9387.1,9122.95,9251.2,-59.35,-.64,122424122,3749.34,30.63,2.67,2.23
Nifty MNC,19-09-2024,31341.3,31393.2,30946,31211.25,28.5,.09,38224803,6409.19,47.01,10.5,1.73
Nifty Pharma,19-09-2024,23108.65,23160.1,22802.6,22930.15,-95.05,-.41,25530994,3481.72,38.16,5.77,.59
Nifty PSU Bank,19-09-2024,6710.2,6746.3,6556.25,6633.8,-43.15,-.65,106605865,2006.98,8.1,1.29,2.23
Nifty Realty,19-09-2024,1072.6,1081.35,1042.95,1069.0,5.25,.49,16753125,1819,58.13,6.23,.35
Nifty India Consumption,19-09-2024,12516.35,12594.15,12496,12549.65,77.6,.62,123060389,12606.39,54.93,9.95,.91
Nifty Commodities,19-09-2024,9386.8,9413,9232.2,9307.2,-29.85,-.32,245447016,12535.75,19.92,2.56,2.02
Nifty Dividend Opportunities 50,19-09-2024,6831.85,6844.45,6711.8,6747.2,-40.7,-.6,550212277,25756.91,19.26,3.69,2.5
Nifty Infrastructure,19-09-2024,9371.4,9411.6,9256.45,9318.55,-20.05,-.21,217900633,13912.34,24.71,3.39,1.19
Nifty PSE,19-09-2024,10872.8,10887.9,10517.6,10634.4,-173.5,-1.61,336017495,12919.28,12.43,2.49,3.08
Nifty Services Sector,19-09-2024,32868.85,33064.85,32683.3,32798.15,83.5,.26,281733228,24679.05,23.19,4.23,1.11
Nifty50 Shariah,19-09-2024,-,-,-,5551.7,-12.91,-.23,52097898,8103.46,29.42,6.6,1.74
