Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,03-02-2025,23319.35,23381.6,23222,23361.05,-121.1,-.52,347241171,32019.13,21.22,3.48,1.39
Nifty Next 50,03-02-2025,63039.85,63039.85,62106.75,62634.2,-868.9,-1.37,455567083,18131.59,22.75,3.48,1.26
Nifty 100,03-02-2025,23888.3,23917.9,23755.2,23896.15,-160.5,-.67,802808254,50150.71,21.48,3.48,1.37
Nifty 200,03-02-2025,12964.85,12975.3,12887.55,12963.85,-92.85,-.71,1803259286,72043.58,23.02,3.66,1.28
Nifty 500,03-02-2025,21422.85,21445.95,21286.7,21402.55,-179.2,-.83,2272797887,89782.58,23.93,3.71,1.23
Nifty Midcap 50,03-02-2025,14835.65,14864.25,14653.1,14828.5,-97.15,-.65,730635872,11614.28,40.85,5.37,.83
NIFTY Midcap 100,03-02-2025,53099.4,53214.6,52495.3,52988.8,-497.35,-.93,1000451032,21892.87,35.8,4.87,.85
NIFTY Smallcap 100,03-02-2025,16801.95,16876.9,16544.75,16617.6,-362.15,-2.13,225948279,9476.05,29.09,3.69,1.12
Nifty50 Dividend Points,03-02-2025,-,-,-,262.97,0.0,-,-,-,-,-,-
Nifty Auto,03-02-2025,23299.75,23370.9,23096.1,23327.0,21.55,.09,91969399,7441.32,22.6,4.79,.96
Nifty Bank,03-02-2025,49074.8,49373.45,48906.05,49210.55,-296.4,-.6,122888691,5789.59,13.03,2.17,1.01
Nifty Energy,03-02-2025,32882.05,32917.6,31884.15,32177.4,-995.2,-3,438493934,11072.89,14.75,2.31,2.66
Nifty Financial Services,03-02-2025,22964.55,23164.6,22911.75,23132.45,-37.8,-.16,97104252,11973.58,15.69,2.79,.93
Nifty FMCG,03-02-2025,58276.3,58475.1,57110.3,57419.55,-976.5,-1.67,57197349,3887.89,46.7,11.37,1.82
Nifty IT,03-02-2025,41592.2,42375.25,41328.25,42314.25,283.95,.68,27108841,3671.15,32.07,8.75,2.43
Nifty Media,03-02-2025,1602.95,1612.9,1580.7,1609.8,-5.3,-.33,32883402,681.79,-,1.25,.72
Nifty Metal,03-02-2025,8187.95,8196.05,7979.55,8155.15,-143.35,-1.73,123170736,3417.71,19.92,2.32,2.53
Nifty MNC,03-02-2025,27493.55,27493.55,26834.1,26981.5,-553.35,-2.01,49152950,6784.03,34.13,8.46,1.99
Nifty Pharma,03-02-2025,21370.2,21397.8,21060.7,21361.6,26.8,.13,14956466,2558.81,33.32,5.22,.66
Nifty PSU Bank,03-02-2025,6180.8,6180.8,6077.7,6117.6,-99.2,-1.6,107282541,1705.62,6.64,1.19,2.41
