Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,01-07-2026,23897.65,24049.9,23895.1,24005.85,140.1,.59,352148975,27760.09,20.7,3.13,1.23
Nifty Next 50,01-07-2026,71792.9,72166.85,71590.6,72100.65,471.2,.66,262723262,11410.47,18.79,3.5,1.22
Nifty 100,01-07-2026,24953.2,25105.95,24940.3,25065.1,149.5,.6,614872237,39170.56,20.32,3.19,1.23
Nifty 200,01-07-2026,13826.2,13899.75,13820.8,13879.05,75.65,.55,1563642031,61303.81,21.71,3.43,1.1
Nifty 500,01-07-2026,23038.65,23144.1,23032.95,23111.65,116.0,.5,3076969563,89991.36,22.84,3.49,1.05
Nifty Midcap 50,01-07-2026,17643.55,17730.8,17636.2,17716.1,121.2,.69,362437662,12648.46,33.1,4.79,.6
NIFTY Midcap 100,01-07-2026,61935.35,62138.5,61838.4,62008.8,211.1,.34,948769794,22133.25,29.88,4.82,.61
NIFTY Smallcap 100,01-07-2026,18901.25,19023.7,18891.85,18931.05,67.95,.36,958551748,14721.02,32.64,3.7,.64
Nifty50 Dividend Points,01-07-2026,-,-,-,117.69,0.0,-,-,-,-,-,-
Nifty Auto,01-07-2026,26585.15,26965.45,26585.15,26783.2,303.4,1.15,86073259,6253.03,30.9,4.64,1.09
Nifty Bank,01-07-2026,57573.35,58134.15,57487.85,58033.05,490.15,.85,260449994,7701.11,14.59,1.87,.8
Nifty Energy,01-07-2026,39827.35,39936.7,39674.55,39764.85,24.35,.06,679270720,8920.27,14.5,2.35,1.91
Nifty Financial Services,01-07-2026,26553.75,26848.7,26527.9,26797.75,243.2,.92,117406426,9912.14,17.13,2.72,.93
Nifty FMCG,01-07-2026,48981.9,49880.5,48881.6,49806.8,1012.6,2.08,34154793,2880.66,34.27,8.61,.91
Nifty IT,01-07-2026,26381,26505.75,25699.1,25769.8,-529.25,-2.01,66473249,5326.45,16.91,4.62,3.55
Nifty Media,01-07-2026,1486.85,1533.75,1486.65,1509.05,30.65,2.07,81200860,893.41,35.83,1.59,1.16
Nifty Metal,01-07-2026,12515.3,12522.9,12375.05,12394.75,-124.4,-.99,109334956,4392.17,16.52,2.74,1.7
Nifty MNC,01-07-2026,32601.9,32911.55,32576.6,32851.15,336.8,1.04,74708770,6650.68,36.32,7.9,1.49
Nifty Pharma,01-07-2026,25416.9,25591.3,25133.25,25182.7,-143.7,-.57,21705873,2460.36,38.47,5.28,.62
Nifty PSU Bank,01-07-2026,8525.2,8596.45,8476.7,8576.6,83.95,.99,114871612,2163.95,8.22,1.21,1.01
Nifty Realty,01-07-2026,834.6,860.65,832.15,859.25,29.7,3.58,13799858,1452.81,37.8,4.07,.35
Nifty India Consumption,01-07-2026,11553.15,11704.9,11549.95,11692.6,177.7,1.54,163739437,13317.44,38.99,7.7,.72
Nifty Commodities,01-07-2026,9812.8,9821.45,9761.6,9785.45,-7.5,-.08,194154107,7393.9,14.15,2.15,1.77
Nifty Dividend Opportunities 50,01-07-2026,5721.95,5732.55,5703.9,5714.3,13.2,.23,416976791,14486.13,12.78,2.52,2.52
Nifty Infrastructure,01-07-2026,9406.2,9460,9394,9442.05,49.85,.53,230374082,9296.46,21.32,2.93,1.06
Nifty PSE,01-07-2026,10009.5,10046.5,9954.9,10016.35,35.65,.36,142677460,3623.99,10.2,2.01,2.81
Nifty Services Sector,01-07-2026,30504.7,30744.55,30502.75,30662.6,157.9,.52,271699464,18224.77,19.7,3.12,1.31
Nifty50 Shariah,01-07-2026,4125.6,4136.4,4100.75,4103.5,-7.7,-.19,68848774,6888.46,22.79,3.89,1.95
Nifty500 Shariah,01-07-2026,6822.95,6839.9,6783.3,6789.35,-13.1,-.19,498841948,27553.27,28.07,4.6,1.27
Nifty Low Volatility 50,01-07-2026,24216.65,24369.55,24199.75,24333.25,181.75,.75,208494184,21636.86,26.45,4.59,1.31
Nifty Alpha 50,01-07-2026,53799.95,54016.25,53537.35,53609.8,-90.5,-.17,707053612,16596.45,24.75,5.16,.76
Nifty High Beta 50,01-07-2026,4309.9,4356.2,4300.45,4352.5,56.5,1.32,698067460,15644.87,20.53,3.68,.88
Nifty100 Equal Weight,01-07-2026,34197.7,34359.75,34123.85,34320.45,199.8,.59,614872237,39170.56,20.79,3.43,1.28
Nifty100 Liquid 15,01-07-2026,7435.05,7538.65,7424,7529.35,113.25,1.53,160735811,11341.76,24.74,3.18,.93
