Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,14-05-2025,24613.8,24767.55,24535.55,24666.9,88.55,.36,345490805,25585.37,22.14,3.65,1.13
Nifty Next 50,14-05-2025,65202.25,65716.95,65045.5,65540.75,474.95,.73,314414390,17109,21.71,4.1,1.39
Nifty 100,14-05-2025,25126.1,25289.25,25059.25,25193.3,106.2,.42,659905195,42694.37,22.06,3.72,1.17
Nifty 200,14-05-2025,13630.55,13718.55,13602.8,13677.95,73.05,.54,1885871398,72909.45,23.35,3.87,1.12
Nifty 500,14-05-2025,22402.65,22544.9,22366.4,22499.5,150.1,.67,2539598652,99117.63,24.36,3.92,1.06
Nifty Midcap 50,14-05-2025,15756.3,15871.1,15698.1,15848.6,119.4,.76,787861822,11765.32,39.38,5.43,.77
NIFTY Midcap 100,14-05-2025,55718.2,56197.15,55524,56136.4,615.7,1.11,1225966203,30215.08,32.97,4.84,.84
NIFTY Smallcap 100,14-05-2025,16997.15,17159.85,16931.1,17147.45,244.05,1.44,397381181,16434.8,30.82,4.19,.74
Nifty50 Dividend Points,14-05-2025,-,-,-,4.91,0.0,-,-,-,-,-,-
Nifty Auto,14-05-2025,23088.6,23390.8,22947.65,23356.85,189.6,.82,56183000,5273.35,22.6,4.94,.87
Nifty Bank,14-05-2025,55008.55,55208.6,54491,54801.3,-139.55,-.25,145169571,6288.89,13.79,2.34,.67
Nifty Energy,14-05-2025,34679,35091.35,34604.45,35040.75,491.5,1.42,370920768,8747.5,16.18,2.57,2.24
Nifty Financial Services,14-05-2025,26218.95,26326.55,26013.7,26145.55,-60.45,-.23,116087324,9495.57,17.31,3.02,.51
Nifty FMCG,14-05-2025,56340.4,56596.95,56040.7,56351.7,17.55,.03,31785374,2672.76,44.67,10.79,1.93
Nifty IT,14-05-2025,37480.6,37913.8,37379.15,37853.55,498.95,1.34,21955934,3618.23,28.29,7.83,2.76
Nifty Media,14-05-2025,1633.25,1639.95,1620.5,1637.05,20.55,1.27,25920718,447.85,-,1.33,.96
Nifty Metal,14-05-2025,8881,9085.05,8881,9052.1,217.45,2.46,191523769,4444.87,19.7,2.63,2.29
Nifty MNC,14-05-2025,27533.6,27743.05,27494.8,27690.35,206.2,.75,29082737,3941.51,33.73,8.91,1.84
Nifty Pharma,14-05-2025,21362.2,21508.4,21176.75,21480.5,120.75,.57,19067620,2443.24,31.98,5.27,.65
Nifty PSU Bank,14-05-2025,6606.55,6641.2,6555.65,6609.6,37.1,.56,150143350,2311.35,6.7,1.28,2.25
Nifty Realty,14-05-2025,866.1,885.35,865.65,881.0,14.7,1.7,10406839,1062.5,43.38,5.09,.42
Nifty India Consumption,14-05-2025,11400.6,11490.85,11381,11453.35,56.8,.5,85870833,9220.23,43.54,8.94,.99
Nifty Commodities,14-05-2025,8581.7,8664.45,8577.75,8645.65,96.4,1.13,241886777,8814.65,18.27,2.3,2.08
Nifty Dividend Opportunities 50,14-05-2025,5975.45,6017.95,5965.1,6005.75,47.45,.8,474139939,15072.84,14.94,3.09,3.19
Nifty Infrastructure,14-05-2025,8906.2,8984.15,8890.2,8928.35,50.55,.57,149926098,10200.29,24.31,3.22,1.01
Nifty PSE,14-05-2025,9617.2,9717.15,9585.9,9678.0,100.65,1.05,316664607,12147.46,12.43,2.16,3.2
Nifty Services Sector,14-05-2025,32475.75,32637.05,32298.65,32477.95,59.2,.18,179131426,14764.42,21.06,3.81,1.03
Nifty50 Shariah,14-05-2025,4733.1,4753.9,4711.9,4748.3,22.55,.48,34722367,5032.82,26.2,5.67,2.3
Nifty500 Shariah,14-05-2025,6935.75,6983.25,6912.4,6976.6,59.85,.87,564078067,27075.19,31.28,5.44,1.45
Nifty Low Volatility 50,14-05-2025,24685.65,24768.5,24594.45,24720.35,54.0,.22,112007519,16931.18,34.53,6.03,1.1
Nifty Alpha 50,14-05-2025,49112.8,49616.3,48773.35,49478.9,669.25,1.37,404699950,30223.62,42.28,7.87,.65
Nifty High Beta 50,14-05-2025,3532.05,3570.65,3519.5,3565.5,50.65,1.44,1032166391,23265.32,15.77,2.24,1.46
Nifty100 Equal Weight,14-05-2025,31480.2,31693.85,31408.5,31628.55,208.85,.66,659905195,42694.37,22.82,3.84,1.26
Nifty100 Liquid 15,14-05-2025,6805.5,6874.05,6789.2,6835.95,41.6,.61,177125532,10484.14,19.37,3.23,1.01
Nifty CPSE,14-05-2025,6293.75,6369.1,6276.6,6340.4,77.85,1.24,177231921,7509.14,13.35,2.29,3.28
Nifty50 Value 20,14-05-2025,12799.1,12894.3,12775.05,12855.9,62.85,.49,144332603,10868.31,16.68,3.37,2.33
Nifty Midcap Liquid 15,14-05-2025,14739.85,14823.5,14638.1,14798.4,119.55,.81,251186780,6253.43,40.19,6.47,.48
Nifty Shariah 25,14-05-2025,8183,8221.05,8146,8209.05,40.7,.5,52343329,7118.88,26.96,5.5,2.12
India VIX,14-05-2025,18.2,19.2425,17.0825,17.23,-0.98,-5.36,-,-,-,-,-
Nifty Growth Sectors 15,14-05-2025,11299.3,11381.8,11250.4,11369.2,78.35,.69,29844559,5531.36,35.2,7.1,1.5
Nifty50 TR 1x Inverse,14-05-2025,170.4,170.9,169.3,170.0,-0.6,-.35,-,-,-,-,-
Nifty50 TR 2x Leverage,14-05-2025,19897.95,20145.7,19772.2,19983.75,139.9,.71,-,-,-,-,-
Nifty50 PR 1x Inverse,14-05-2025,206.2,206.85,204.9,205.75,-0.7,-.34,-,-,-,-,-
Nifty50 PR 2x Leverage,14-05-2025,13559.35,13728.2,13473.65,13617.8,95.3,.7,-,-,-,-,-
