Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,29-07-2025,24609.65,24847.15,24598.6,24821.1,140.2,.57,284657235,25954.42,21.97,3.43,1.38
Nifty Next 50,29-07-2025,66652.3,67466.85,66470.5,67379.2,610.3,.91,184112861,9956.47,21.52,3.8,1.31
Nifty 100,29-07-2025,25216.95,25468.1,25209.5,25443.65,158.65,.63,468770096,35910.89,21.89,3.49,1.37
Nifty 200,29-07-2025,13740.7,13877.65,13737.65,13866.45,90.7,.66,1239402712,53824.37,23.17,3.64,1.29
Nifty 500,29-07-2025,22793,23024.15,22777.7,23007.35,160.4,.7,1735802515,73558.17,24.35,3.74,1.19
Nifty Midcap 50,29-07-2025,16227.55,16406.5,16216.6,16386.15,131.7,.81,477105706,7863.27,38.43,5.24,.8
NIFTY Midcap 100,29-07-2025,57414.35,58059.2,57350.8,57984.85,465.5,.81,770632616,17913.48,32.29,4.63,.89
NIFTY Smallcap 100,29-07-2025,18022.2,18274.7,17951.65,18251.45,186.7,1.03,265945528,10660.3,32.18,4.16,.72
Nifty50 Dividend Points,29-07-2025,-,-,-,164.45,0.0,-,-,-,-,-,-
Nifty Auto,29-07-2025,23663,23936.9,23620.9,23888.35,195.35,.82,25789391,2970.51,24.93,4.41,1.19
Nifty Bank,29-07-2025,55881.8,56296.4,55843.25,56222.0,137.1,.24,145111592,9195.07,15.07,2.17,1.04
Nifty Energy,29-07-2025,34940.35,35447.6,34901.75,35410.7,389.15,1.11,249924879,6289.93,15.56,2.48,2.24
Nifty Financial Services,29-07-2025,26515.15,26740.3,26495.3,26700.7,85.5,.32,111806695,10803.04,17.62,2.78,.96
Nifty FMCG,29-07-2025,54733,54943.6,54473.3,54891.15,158.2,.29,44297429,3339.85,41.48,10.46,2.01
Nifty IT,29-07-2025,35270.9,35438.75,35101.5,35373.25,3.2,.01,37020194,5076.05,25.54,6.85,3.06
Nifty Media,29-07-2025,1626.95,1640.8,1614.75,1637.75,13.25,.82,25718087,356.93,181.88,1.93,.84
Nifty Metal,29-07-2025,9279.65,9427.35,9279.65,9409.7,93.25,1,68058096,2076.41,18.71,2.62,2.07
Nifty MNC,29-07-2025,28407,28692.15,28349.75,28673.4,236.05,.83,23049027,3519.23,33.92,8.11,1.82
Nifty Pharma,29-07-2025,22741.5,23115.05,22732.6,23072.45,311.3,1.37,25406931,3386.64,32.81,5.15,.8
Nifty PSU Bank,29-07-2025,6897.6,6963.8,6889.85,6953.5,34.0,.49,104402374,1759.77,7.12,1.12,2.71
