Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,10-07-2025,25511.65,25524.05,25340.45,25355.25,-120.85,-.47,219609322,21435.36,22.82,3.61,1.28
Nifty Next 50,10-07-2025,68821.9,68840.05,68354.35,68523.45,-154.7,-.23,209948570,10525.36,21.96,3.94,1.35
Nifty 100,10-07-2025,26123.5,26136.9,25958.05,25971.35,-112.65,-.43,429557892,31960.72,22.67,3.66,1.29
Nifty 200,10-07-2025,14232.5,14238.85,14141.3,14152.9,-58.25,-.41,1120337653,47984.44,23.98,3.83,1.21
Nifty 500,10-07-2025,23595.85,23605.5,23444.95,23471.4,-86.05,-.37,2022308976,67281.5,25.18,3.93,1.13
Nifty Midcap 50,10-07-2025,16776.05,16791.05,16622.9,16675.65,-77.5,-.46,472925931,8616.1,40.05,5.62,.76
NIFTY Midcap 100,10-07-2025,59425.7,59493.45,58963.05,59159.95,-179.65,-.3,690779761,16023.73,33.33,4.95,.82
NIFTY Smallcap 100,10-07-2025,19066.95,19091.55,18902.55,18956.25,-51.15,-.27,247686123,8472.9,33.47,4.47,.67
Nifty50 Dividend Points,10-07-2025,-,-,-,132.36,0.0,-,-,-,-,-,-
Nifty Auto,10-07-2025,23966.3,24002.3,23807.25,23916.85,-27.55,-.12,30232143,2838.61,24.96,4.56,1.08
Nifty Bank,10-07-2025,57339.75,57363.7,56886.6,56956.0,-257.55,-.45,101997889,6552.97,15.1,2.31,.96
Nifty Energy,10-07-2025,36591.55,36630.15,36335.9,36447.65,-69.85,-.19,535640139,7592.86,16.21,2.57,2.27
Nifty Financial Services,10-07-2025,27130.1,27147.55,26951.05,26984.35,-74.1,-.27,111649675,9991.94,17.87,2.97,.88
Nifty FMCG,10-07-2025,56026.6,56074.85,55576.7,55628.2,-318.0,-.57,20527340,1721.05,41.99,10.68,2.02
Nifty IT,10-07-2025,38713.8,38715.2,38197.35,38376.65,-304.2,-.79,22312329,3597.49,28.32,7.44,2.83
Nifty Media,10-07-2025,1740.3,1743.15,1723.05,1732.1,-2.6,-.15,30836296,463.71,597.92,2.05,.82
Nifty Metal,10-07-2025,9403.7,9463.2,9366.4,9423.55,39.05,.42,70824673,2168,19.15,2.64,2.05
Nifty MNC,10-07-2025,29070.7,29091.4,28889.05,28958.3,-68.4,-.24,30021233,3157.73,34.24,8.44,1.78
Nifty Pharma,10-07-2025,22175.95,22198.75,21973.75,22076.8,-131.7,-.59,20160618,3115.64,31.67,5.23,.88
Nifty PSU Bank,10-07-2025,7100.1,7113.35,7015.5,7035.6,-56.75,-.8,82080039,1731.84,7.14,1.16,2.59
Nifty Realty,10-07-2025,969.85,977.85,966.5,974.7,6.95,.72,9633645,1137.23,47.88,5.36,.25
Nifty India Consumption,10-07-2025,11821,11831.5,11713.65,11726.45,-78.6,-.67,72438957,7972.87,41.1,8.72,1.06
Nifty Commodities,10-07-2025,8998.75,9018.45,8960.65,8976.35,-12.0,-.13,162208838,7631.73,18.61,2.33,1.98
Nifty Dividend Opportunities 50,10-07-2025,6140.4,6143.15,6092.7,6104.95,-23.8,-.39,275925161,11573.15,15.14,3,3.21
