Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,11-02-2025,23383.55,23390.05,22986.65,23071.8,-309.8,-1.32,267969979,27191.96,20.53,3.43,1.38
Nifty Next 50,11-02-2025,62374.25,62521.75,60574.75,60827.8,-1562.5,-2.5,358027685,11944.05,21.99,3.38,1.31
Nifty 100,11-02-2025,23897.55,23906.4,23442.5,23530.8,-366.2,-1.53,625997664,39136.01,20.77,3.43,1.37
Nifty 200,11-02-2025,12944.65,12949.65,12659.25,12712.75,-230.3,-1.78,1299440500,54511.31,22.22,3.58,1.28
Nifty 500,11-02-2025,21366.25,21376.45,20860.6,20950.45,-420.85,-1.97,1784115065,71517,23.08,3.63,1.23
Nifty Midcap 50,11-02-2025,14681.6,14689.9,14139.7,14253.6,-417.6,-2.85,498127662,7201.67,39.23,5.16,.82
NIFTY Midcap 100,11-02-2025,52503.85,52557.3,50551.95,50887.95,-1583.1,-3.02,673442836,15375.29,34.52,4.68,.85
NIFTY Smallcap 100,11-02-2025,16617.05,16632.75,15968.1,16074.35,-574.35,-3.45,273774686,10116.87,28.04,3.57,1.17
Nifty50 Dividend Points,11-02-2025,-,-,-,274.23,0.0,-,-,-,-,-,-
Nifty Auto,11-02-2025,23053.8,23068.15,22531.1,22573.9,-538.75,-2.33,48131584,4581.72,21.74,4.64,1
Nifty Bank,11-02-2025,49812.15,49906.75,49177.4,49403.4,-577.6,-1.16,127015655,6260.18,12.92,2.18,1.01
Nifty Energy,11-02-2025,32156.65,32157.75,31217.7,31436.75,-673.15,-2.1,277279999,7306.01,14.49,2.25,2.95
Nifty Financial Services,11-02-2025,23329.55,23358.8,22966,23089.6,-310.75,-1.33,84434719,8811.3,15.43,2.79,.93
Nifty FMCG,11-02-2025,55012.1,55117.2,53505.6,53794.25,-1062.4,-1.94,35090901,2510.3,43.88,10.52,1.56
Nifty IT,11-02-2025,42616.9,42790.25,41866.6,41968.3,-628.25,-1.47,21543291,3148.44,31.81,8.68,2.44
Nifty Media,11-02-2025,1579.4,1582.7,1530.35,1537.95,-45.15,-2.85,27012438,342.37,-,1.2,.76
Nifty Metal,11-02-2025,8302.15,8423.9,8182.25,8213.55,-145.7,-1.74,140101482,4166.38,19.83,2.34,2.52
Nifty MNC,11-02-2025,26687.65,26751.35,26149.35,26298.05,-457.45,-1.71,31544773,3890.62,33.15,8.25,2.09
Nifty Pharma,11-02-2025,21680.9,21704.95,21123.65,21249.5,-416.15,-1.92,16509011,2514.18,32.88,5.19,.69
Nifty PSU Bank,11-02-2025,6144.45,6159.5,5984.9,6001.7,-131.95,-2.15,103109615,1834.07,6.35,1.17,2.46
Nifty Realty,11-02-2025,890.05,890.95,853.6,863.0,-27.3,-3.07,8554001,1024.86,41.72,4.93,.44
Nifty India Consumption,11-02-2025,11095.55,11098.3,10820.65,10858.7,-220.65,-1.99,155225729,13494.32,41.41,8.59,.88
