Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,11-04-2025,22695.4,22923.9,22695.4,22828.55,429.4,1.92,402162001,33683.6,20.75,3.38,1.36
Nifty Next 50,11-04-2025,61839.15,61839.15,61137.7,61473.55,808.95,1.33,216144052,10576.89,20.95,3.84,1.48
Nifty 100,11-04-2025,23280.45,23468.95,23257.75,23369.25,416.8,1.82,618306053,44260.48,20.78,3.45,1.38
Nifty 200,11-04-2025,12584.25,12674.65,12561.25,12623.85,225.9,1.82,1726801659,63502.53,22.02,3.58,1.3
Nifty 500,11-04-2025,20684.85,20817.5,20629,20752.85,396.1,1.95,2214958998,82830.7,22.9,3.62,1.24
Nifty Midcap 50,11-04-2025,14262.85,14312.3,14140.3,14267.9,236.3,1.68,872880423,13562.84,38.43,5.06,.81
NIFTY Midcap 100,11-04-2025,50516,50641.9,50088.6,50501.5,919.45,1.85,1108495606,19242.04,31.76,4.45,.9
NIFTY Smallcap 100,11-04-2025,15644.3,15711.95,15456.9,15696.1,439.35,2.88,261026494,9083.34,28.2,3.83,1.11
Nifty50 Dividend Points,11-04-2025,-,-,-,0.0,0.0,-,-,-,-,-,-
Nifty Auto,11-04-2025,20493.05,20637.95,20432.3,20548.65,408.25,2.03,58458880,4431.67,20.09,4.35,.99
Nifty Bank,11-04-2025,50634.1,51244.7,50634.1,51002.35,762.2,1.52,139974934,8735.46,13.04,2.18,1.02
Nifty Energy,11-04-2025,32250,32454.6,31981.2,32411.1,852.15,2.7,297158898,7483.86,15.16,2.38,2.42
Nifty Financial Services,11-04-2025,24319.2,24698.6,24319.2,24555.55,422.9,1.75,119084140,12519.79,16.46,2.84,.88
Nifty FMCG,11-04-2025,55939.55,55960.5,55234.15,55741.1,476.35,.86,32974784,3323.22,44.53,10.67,1.97
Nifty IT,11-04-2025,32926.65,33210.8,32526,32740.85,223.5,.69,41380014,7228.59,24.74,6.78,3.16
Nifty Media,11-04-2025,1509.35,1514.1,1495.95,1503.8,24.6,1.66,21624011,225.06,-,1.22,1.05
Nifty Metal,11-04-2025,8136.8,8229,8031.5,8168.3,320.8,4.09,176799491,4029.94,19.01,2.37,2.54
Nifty MNC,11-04-2025,25948.85,25969.5,25697.05,25903.45,342.7,1.34,35098783,4141.69,32.96,8.34,1.95
Nifty Pharma,11-04-2025,20608.35,20684.75,20379.25,20461.9,485.6,2.43,26198970,3208.31,31,5.02,.68
Nifty PSU Bank,11-04-2025,6200.65,6210.75,6129.45,6171.3,78.75,1.29,102407424,1519,6.52,1.2,2.39
Nifty Realty,11-04-2025,792.7,800.45,785.8,790.15,9.85,1.26,11574872,1128.46,38.13,4.57,.46
Nifty India Consumption,11-04-2025,10874.25,10889.95,10815.75,10863.2,138.15,1.29,93944989,11104.46,41.35,8.48,1.05
Nifty Commodities,11-04-2025,8144.5,8200.35,8072.4,8177.1,237.45,2.99,253262834,9472.39,17.88,2.17,2.2
Nifty Dividend Opportunities 50,11-04-2025,5629.75,5654.7,5605.45,5633.85,79.4,1.43,373367696,15278.59,14.17,2.9,3.4
Nifty Infrastructure,11-04-2025,8218.15,8274.75,8180.2,8250.15,163.9,2.03,182716349,11673.22,22.92,2.97,1.1
Nifty PSE,11-04-2025,9165.9,9255.9,9122.95,9236.7,221.5,2.46,196882072,5241.02,12.03,2.06,3.35
Nifty Services Sector,11-04-2025,30080.35,30441.65,30080.35,30282.55,463.75,1.56,229181027,21655.91,19.8,3.56,1.33
Nifty50 Shariah,11-04-2025,4511.55,4517.75,4462.95,4477.0,50.85,1.15,53843803,8592.07,24.89,5.34,2.44
Nifty500 Shariah,11-04-2025,6475.1,6478.8,6413.6,6454.75,117.1,1.85,414861542,28953.19,29.09,5,1.65
Nifty Low Volatility 50,11-04-2025,23391.9,23445.8,23262.95,23387.0,341.25,1.48,181285548,26658.62,33,5.7,1.19
Nifty Alpha 50,11-04-2025,44553.4,44827.6,44093.45,44744.45,1294.4,2.98,272977407,18620.06,40.23,7.11,.66
Nifty High Beta 50,11-04-2025,3264.85,3267.65,3231.8,3250.45,54.9,1.72,1049854180,11316.69,15.55,2.12,1.6
Nifty100 Equal Weight,11-04-2025,29607.45,29665.1,29400.35,29552.35,483.8,1.66,618306053,44260.48,21.77,3.59,1.36
Nifty100 Liquid 15,11-04-2025,6329,6399.8,6302.05,6376.55,163.3,2.63,200455068,11522.21,18.17,3.01,1.07
Nifty CPSE,11-04-2025,5971.4,6075.85,5965.45,6066.8,182.4,3.1,124342251,2688.66,12.87,2.19,3.42
Nifty50 Value 20,11-04-2025,11939.55,12020.85,11922.45,11967.85,182.3,1.55,163573955,13227.24,15.56,3.14,2.5
Nifty Midcap Liquid 15,11-04-2025,12638.5,12713.75,12517.55,12645.8,294.25,2.38,107468099,6533.4,34.31,5.53,.5
Nifty Shariah 25,11-04-2025,7684.7,7696.7,7600.85,7635.3,97.9,1.3,69001775,11368.41,25.43,5.11,2.28
India VIX,11-04-2025,21.43,21.43,18.855,20.11,-1.32,-6.17,-,-,-,-,-
Nifty Growth Sectors 15,11-04-2025,10421.7,10471.7,10358.8,10400.65,167.05,1.63,45847607,8735.2,32.63,6.49,1.66
Nifty50 TR 1x Inverse,11-04-2025,184.45,184.45,182.5,183.3,-3.55,-1.9,-,-,-,-,-
Nifty50 TR 2x Leverage,11-04-2025,17051.2,17390.2,17051.2,17248.7,631.75,3.8,-,-,-,-,-
Nifty50 PR 1x Inverse,11-04-2025,223.15,223.15,220.85,221.85,-4.25,-1.88,-,-,-,-,-
Nifty50 PR 2x Leverage,11-04-2025,11624.1,11855.2,11624.1,11758.75,430.65,3.8,-,-,-,-,-
NIFTY100 Quality 30,11-04-2025,5137.85,5155.5,5114.25,5139.3,69.25,1.37,104091248,14317.33,27.75,6.9,1.99
Nifty Top 10 Equal Weight,11-04-2025,8906.3,9000.05,8906.3,8955.8,135.55,1.54,95350008,15256.7,20.45,3.73,1.41
Nifty500 Multicap Momentum Quality 50,11-04-2025,35972,36322.4,35725.45,36241.15,955.25,2.71,71309971,13140.92,39.48,11.47,1.2
Nifty Top 15 Equal Weight,11-04-2025,9429.8,9512.15,9422.45,9472.8,144.1,1.54,113387769,18963.11,20.26,3.78,1.37
Nifty Top 20 Equal Weight,11-04-2025,8431.8,8487.7,8422.35,8447.25,121.4,1.46,144888216,22048.64,20.81,4.17,1.4
Nifty500 Quality 50,11-04-2025,16720.55,16784.85,16559.6,16765.05,402.85,2.46,136024813,9198.46,21.88,6.47,1.8
Nifty500 Low Volatility 50,11-04-2025,19830.45,19963.05,19793.45,19903.65,322.45,1.65,113912931,12293.74,26.28,4.56,.81
NIFTY100 ESG,11-04-2025,4444.4,4467.55,4429.85,4445.65,70.1,1.6,580974145,38831.52,21.05,3.52,1.28
NIFTY100 Enhanced ESG,11-04-2025,4477.1,4499.95,4462.15,4477.7,70.25,1.59,561143141,38234.26,21.08,3.53,1.27
NIFTY500 Value 50,11-04-2025,12824.45,12890.5,12708.95,12850.35,335.45,2.68,442472443,10990.27,10.02,1.45,3.43
NIFTY100 Alpha 30,11-04-2025,15954.65,16111.95,15889,16038.7,374.6,2.39,174713155,17885.42,26.7,5.09,1.17
NIFTY50 Equal Weight,11-04-2025,28494.3,28675.8,28423.55,28584.15,586.65,2.1,402162001,33683.6,21.8,3.33,1.44
Nifty500 Equal Weight,11-04-2025,12370.9,12408.75,12256.3,12396.1,292.95,2.42,2214958998,82830.7,27.97,3.69,.99
Nifty 50 Futures Index,11-04-2025,-,-,-,6090.81,116.41,1.95,-,-,-,-,-
Nifty 50 Arbitrage,11-04-2025,-,-,-,2480.6,-0.23,-.01,-,-,-,-,-
Nifty 50 Futures TR Index,11-04-2025,-,-,-,24500.65,476.84,1.98,-,-,-,-,-
Nifty India Corporate Group Index - Mahindra Group,11-04-2025,-,-,-,28492.07,533.36,1.91,7682237,1225.27,24.57,3.93,1.57
Nifty India Corporate Group Index - Aditya Birla Group,11-04-2025,-,-,-,7530.91,191.5,2.61,627980568,1950.58,178.5,3.5,.48
Nifty India Corporate Group Index - Tata Group,11-04-2025,-,-,-,15277.57,162.72,1.08,127783540,7359.75,26.77,6.68,2.18
Nifty India Corporate Group Index - Tata Group 25% Cap,11-04-2025,14116,14121.75,13889.65,13955.0,238.6,1.74,118886758,6897.51,26.59,5.35,1.55
Nifty Private Bank,11-04-2025,25159.15,25506.3,25159.15,25388.2,385.05,1.54,147489758,7624.51,15.2,2.21,.59
Nifty Smallcap 250,11-04-2025,14691.6,14803.8,14521.15,14786.3,440.6,3.07,455694070,16435.3,28.84,3.49,.91
Nifty Smallcap 50,11-04-2025,7544.3,7583.6,7451.75,7571.5,210.9,2.87,145067908,5271.33,29.41,3.79,1.25
Nifty Midcap 150,11-04-2025,18624.4,18661.1,18469.9,18614.15,341.4,1.87,1140958875,22134.92,32.82,4.7,.85
Nifty Midcap Select,11-04-2025,11221.4,11280.05,11127.7,11226.3,204.7,1.86,714097452,9116.47,60.77,8.27,.69
NIFTY LargeMidcap 250,11-04-2025,14389.6,14458.15,14326.05,14412.95,260.7,1.84,1759264928,66395.4,25.46,3.98,1.11
NIFTY SME EMERGE,11-04-2025,-,-,-,13187.89,287.62,2.23,-,-,33.85,5.62,.07
Nifty Oil & Gas,11-04-2025,10214.8,10282.65,10140.05,10262.55,221.3,2.2,86761906,3291.66,12.33,1.53,3
Nifty Financial Services 25/50,11-04-2025,25971.85,26295.8,25971.85,26150.15,422.35,1.64,119084140,12519.79,16.38,2.75,.93
Nifty Healthcare Index,11-04-2025,13425.45,13495.9,13284.25,13326.65,200.35,1.53,32036591,4032.49,36.65,5.71,.55
Nifty500 Multicap 50:25:25,11-04-2025,14248.55,14324.55,14185.65,14296.75,299.9,2.14,2214958998,82830.7,24.8,3.71,1.13
