Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,06-01-2025,24045.8,24089.95,23551.9,23616.05,-388.7,-1.62,278061806,25853.64,21.76,3.52,1.28
Nifty Next 50,06-01-2025,69280.6,69280.6,66759.6,66996.8,-2195.65,-3.17,429190567,13440.72,24.54,3.73,1.16
Nifty 100,06-01-2025,24920.4,24929.15,24335.25,24404.6,-475.25,-1.91,707252373,39294.36,22.22,3.56,1.25
Nifty 200,06-01-2025,13635.55,13637.65,13293.45,13331.8,-278.7,-2.05,1727699756,56146.19,24.21,3.76,1.17
Nifty 500,06-01-2025,22753.65,22757.4,22163.55,22225.4,-482.75,-2.13,2496146978,82019.96,25.39,3.85,1.13
Nifty Midcap 50,06-01-2025,16227.9,16230.8,15698.55,15748.3,-433.3,-2.68,783871661,8393.21,49.3,5.7,.78
NIFTY Midcap 100,06-01-2025,58096.4,58117.1,56187.8,56366.95,-1564.1,-2.7,1020447383,16851.83,42.28,5.18,.79
NIFTY Smallcap 100,06-01-2025,19096.8,19114.3,18385.7,18425.25,-608.45,-3.2,329977785,15957.98,34.05,4.09,1
Nifty50 Dividend Points,06-01-2025,-,-,-,233.03,0.0,-,-,-,-,-,-
Nifty Auto,06-01-2025,24087.45,24169.7,23365.6,23482.2,-522.8,-2.18,42989460,4255.89,22.92,4.82,.96
Nifty Bank,06-01-2025,50990.65,51026.1,49751,49922.0,-1066.8,-2.09,184590426,7006.9,13.43,2.2,1
Nifty Energy,06-01-2025,35928.15,35937.65,34647.6,34731.15,-1162.9,-3.24,365771414,10582.87,15.86,2.5,2.25
Nifty Financial Services,06-01-2025,23738.05,23801.8,23243.45,23317.85,-417.85,-1.76,76972967,9679.86,16.17,2.82,.92
Nifty FMCG,06-01-2025,57837.3,57853.25,56547.75,56714.4,-1102.6,-1.91,44904302,3460.91,46.29,11.23,1.82
Nifty IT,06-01-2025,43961.65,44331.1,43401.7,43674.85,-51.7,-.12,22700193,3937.15,34.3,9.05,1.89
Nifty Media,06-01-2025,1860,1870.75,1806.65,1811.35,-50.4,-2.71,42120592,1037.87,-,1.4,.65
Nifty Metal,06-01-2025,8740.65,8740.8,8430.5,8455.5,-274.45,-3.14,125151116,3023.11,20.21,2.41,2.44
Nifty MNC,06-01-2025,28742.55,28747.7,28003.5,28119.45,-565.25,-1.97,25276282,3537.56,37.5,8.86,1.91
Nifty Pharma,06-01-2025,23283.95,23301.85,22912.3,23073.05,-190.45,-.82,15764743,2189.8,36.5,5.63,.58
Nifty PSU Bank,06-01-2025,6619.35,6627.95,6331.15,6354.15,-264.85,-4,212880466,3352.37,7.23,1.24,2.32
Nifty Realty,06-01-2025,1051.4,1056.15,1008.1,1012.05,-33.05,-3.16,7472469,983.75,52.34,5.78,.37
Nifty India Consumption,06-01-2025,11689.6,11700.8,11391.85,11432.4,-236.1,-2.02,128386331,11662.01,47.06,9.08,.94
Nifty Commodities,06-01-2025,8289.3,8289.55,8008.6,8027.35,-256.4,-3.1,257447813,8737.17,17.88,2.1,2.21
Nifty Dividend Opportunities 50,06-01-2025,6395.7,6395.7,6228.95,6241.45,-136.25,-2.14,486577470,16701.31,17.21,3.26,2.69
Nifty Infrastructure,06-01-2025,8611.3,8614.15,8368.7,8391.25,-205.0,-2.38,164187863,9243.28,23.95,2.91,1.14
Nifty PSE,06-01-2025,9802.25,9802.35,9396.65,9429.2,-350.3,-3.58,241963979,5632.32,12.21,2.04,3.18
Nifty Services Sector,06-01-2025,31740.6,31823.7,31168.8,31251.9,-445.7,-1.41,204905655,16580.12,21.46,3.63,1.19
Nifty50 Shariah,06-01-2025,5123.3,5128.85,5033.25,5056.65,-57.4,-1.12,53106521,5864.72,27.47,5.8,1.88
Nifty500 Shariah,06-01-2025,7572.2,7573.75,7405.8,7428.0,-125.8,-1.67,522971258,29218.73,33.54,5.67,1.29
Nifty Low Volatility 50,06-01-2025,24150.35,24159.7,23734.65,23810.95,-285.85,-1.19,142932567,19324.19,34.78,5.56,1.01
Nifty Alpha 50,06-01-2025,57135.85,57150.15,54708.7,54905.9,-2138.7,-3.75,300836838,12528.98,41.34,7.2,.65
Nifty High Beta 50,06-01-2025,3607.6,3608,3449.6,3462.25,-140.45,-3.9,1004773274,13380.07,20.4,2.2,1.42
Nifty100 Equal Weight,06-01-2025,32025.25,32025.25,31080.95,31185.45,-795.8,-2.49,707252373,39294.36,22.62,3.58,1.25
Nifty100 Liquid 15,06-01-2025,6372.95,6377.95,6208.75,6229.25,-136.3,-2.14,122571147,10103.09,17.86,2.82,1.18
Nifty CPSE,06-01-2025,6284.35,6284.35,6039.7,6058.45,-214.5,-3.42,114161870,2417.84,12.64,2.18,3.37
Nifty50 Value 20,06-01-2025,13627.8,13648.4,13376.75,13410.65,-171.2,-1.26,148933923,10760.7,17.37,3.44,2.1
Nifty Midcap Liquid 15,06-01-2025,14654.45,14683.55,14210.9,14264.95,-371.5,-2.54,59912160,3248.84,36.77,4.57,.7
Nifty Shariah 25,06-01-2025,8614.8,8618.5,8465.9,8506.25,-91.75,-1.07,71714291,6855.16,28.6,5.6,1.82
India VIX,06-01-2025,13.54,15.92,13.54,15.65,2.11,15.58,-,-,-,-,-
Nifty Growth Sectors 15,06-01-2025,12166.1,12204.9,11974.85,12005.15,-122.35,-1.01,75238808,8431.24,29.18,7.38,1.73
Nifty50 TR 1x Inverse,06-01-2025,172.6,176.15,172.3,175.7,2.9,1.68,-,-,-,-,-
Nifty50 TR 2x Leverage,06-01-2025,19471.1,19540.6,18673.95,18775.9,-639.0,-3.29,-,-,-,-,-
Nifty50 PR 1x Inverse,06-01-2025,208.35,212.65,207.95,212.1,3.5,1.68,-,-,-,-,-
Nifty50 PR 2x Leverage,06-01-2025,13338.35,13385.95,12792.25,12862.1,-437.75,-3.29,-,-,-,-,-
NIFTY100 Quality 30,06-01-2025,5648.95,5649.75,5530.25,5546.6,-89.1,-1.58,95463203,10997.44,30.36,7.47,1.68
Nifty500 Quality 50,06-01-2025,-,-,-,19340.41,-531.52,-2.67,132986406,8735.23,24.79,7.58,1.46
