Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,23-07-2026,23904.8,23990.75,23807.2,23869.6,-126.65,-.53,344042832,28259.45,20.35,2.98,1.21
Nifty Next 50,23-07-2026,72040.9,72606.6,71634.6,71840.45,-456.2,-.63,186031363,10294.04,18.57,3.39,1.25
Nifty 100,23-07-2026,24975.35,25083.8,24867.1,24932.5,-137.15,-.55,530074195,38553.49,20,3.05,1.21
Nifty 200,23-07-2026,13844.95,13899.65,13772.1,13805.85,-88.3,-.64,1317117222,59522.96,21.36,3.27,1.09
Nifty 500,23-07-2026,23069.1,23148.9,22937.75,22982.4,-162.65,-.7,2069327209,80209.84,22.44,3.34,1.03
Nifty Midcap 50,23-07-2026,17823.6,17862.95,17647.7,17690.5,-193.65,-1.08,285827277,10425.9,32.66,4.63,.6
NIFTY Midcap 100,23-07-2026,62134.3,62285.4,61549.95,61685.0,-615.6,-.99,787043027,20969.47,29.33,4.64,.6
NIFTY Smallcap 100,23-07-2026,19100.5,19138,18919.05,18936.35,-192.9,-1.01,352957963,9310.12,32.02,3.54,.61
Nifty50 Dividend Points,23-07-2026,-,-,-,141.1,0.0,-,-,-,-,-,-
Nifty Auto,23-07-2026,27262.45,27760.65,27230.45,27520.8,191.15,.7,49886609,5845.58,31.27,4.32,1.12
Nifty Bank,23-07-2026,56796.95,56930.15,56374.75,56592.0,-534.8,-.94,194915859,8507.11,13.63,1.76,.81
Nifty Energy,23-07-2026,39337.75,39414.45,38967.8,39045.25,-390.4,-.99,434632845,10931.54,14.26,2.29,1.94
Nifty Financial Services,23-07-2026,26071.05,26194.3,25920.55,25992.05,-196.8,-.75,116175103,10372.16,16.24,2.5,1
Nifty FMCG,23-07-2026,49216.15,49478.7,48871.7,49033.2,-200.6,-.41,41616749,2528.49,33.74,8.21,.98
Nifty IT,23-07-2026,28502.9,28688.95,28277.75,28533.55,-16.3,-.06,35437961,7036.89,18.39,5.05,2.91
Nifty Media,23-07-2026,1494.85,1516.95,1493.25,1499.5,3.3,.22,31280456,1140.96,38.15,1.58,1.11
Nifty Metal,23-07-2026,12537.4,12626.4,12423.95,12469.7,-93.15,-.74,73971531,3008.78,16.3,2.61,1.83
