Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,10-09-2026,23446.6,23494.95,23380.1,23477.8,46.3,.2,253250004,19852.15,19.85,2.84,1.21
Nifty Next 50,10-09-2026,72899.5,72993.65,72375,72530.9,-322.95,-.44,164384592,7876.22,19.17,3.23,1
Nifty 100,10-09-2026,24640.1,24677.45,24552.1,24643.05,18.75,.08,417634596,27728.37,19.72,2.91,1.17
Nifty 200,10-09-2026,13715.1,13731.05,13660.85,13707.85,-2.25,-.02,1630128608,43158.78,21.2,3.11,1.04
Nifty 500,10-09-2026,22966.65,22993.5,22884.6,22952.35,-6.4,-.03,2567863094,68192.4,22.24,3.19,.97
Nifty Midcap 50,10-09-2026,17976.3,17987.35,17878.25,17928.7,-65.4,-.36,215573288,7976.07,35.26,4.29,.53
NIFTY Midcap 100,10-09-2026,62548.5,62594.2,62193.1,62357.35,-235.45,-.38,1212494012,15430.4,30.05,4.29,.55
NIFTY Smallcap 100,10-09-2026,20049.35,20100.45,19992.35,20021.95,-14.95,-.07,615591405,15550.77,31.71,3.54,.56
Nifty50 Dividend Points,10-09-2026,-,-,-,196.79,0.0,-,-,-,-,-,-
Nifty Auto,10-09-2026,27638.4,27670.1,27384.8,27540.95,-112.4,-.41,39715864,3141.66,32,4.2,1.05
Nifty Bank,10-09-2026,56262.75,56575.15,56231.85,56471.95,176.4,.31,182868550,6217.66,13.36,1.69,.69
Nifty Energy,10-09-2026,38380.2,38527.65,38103.85,38223.4,-110.25,-.29,227960928,5918.78,14.83,2.07,1.84
Nifty Financial Services,10-09-2026,25383.9,25520.3,25374.75,25520.3,143.5,.57,97208606,8149.08,15.65,2.36,.98
Nifty FMCG,10-09-2026,45335.3,45477.75,45066.45,45185.6,-123.65,-.27,38364518,1933.93,31.35,7.54,1.05
Nifty IT,10-09-2026,28919.35,29264.9,28740.6,28890.9,-23.05,-.08,28911969,3378.58,18.43,5.08,2.78
Nifty Media,10-09-2026,1533.25,1546.9,1525.3,1534.8,8.35,.55,30627796,429.08,40.59,1.56,.5
Nifty Metal,10-09-2026,13410.45,13422.45,13241.7,13304.95,-86.45,-.65,73755575,3950.22,16.2,2.66,1.26
Nifty MNC,10-09-2026,32005.9,32027.1,31818.65,31861.85,-122.9,-.38,36224297,3235.22,34.58,6.93,1.3
Nifty Pharma,10-09-2026,26751.55,26790.55,26465.6,26555.85,-135.95,-.51,18067835,2402.78,41.12,4.99,.53
Nifty PSU Bank,10-09-2026,8373.45,8487.8,8353.75,8401.85,32.65,.39,96920718,1752.88,7.56,1.16,.76
Nifty Realty,10-09-2026,870.85,877.35,864.15,872.05,-0.15,-.02,7778598,805.43,37.03,3.81,.48
Nifty India Consumption,10-09-2026,11534.6,11538.9,11478,11514.75,-16.9,-.15,86578550,7863.36,37.5,6.84,.8
Nifty Commodities,10-09-2026,9743.25,9752.1,9676.25,9709.9,-28.7,-.29,136482000,5736.7,15.05,1.95,1.44
Nifty Dividend Opportunities 50,10-09-2026,5685.95,5709.6,5662.55,5684.2,3.45,.06,325507204,11225.07,12.91,2.34,2.28
