Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,28-11-2025,26237.45,26280.75,26172.4,26202.95,-12.6,-.05,202511545,20525.36,22.81,3.56,1.28
Nifty Next 50,28-11-2025,69072.2,69222.8,68900.7,69137.45,67.65,.1,212818622,8733.77,20.12,3.6,1.4
Nifty 100,28-11-2025,26763.25,26803.25,26701.4,26737.8,-6.55,-.02,415330167,29259.13,22.33,3.57,1.3
Nifty 200,28-11-2025,14597.1,14611.7,14561.85,14579.35,-6.0,-.04,1277203262,43024.96,23.78,3.69,1.21
Nifty 500,28-11-2025,23968.8,23979.7,23907.75,23933.2,-14.55,-.06,1920440245,59132.06,24.45,3.71,1.15
Nifty Midcap 50,28-11-2025,17476.9,17482.25,17402.75,17423.05,-28.65,-.16,265100957,8061.33,33.92,4.6,.79
NIFTY Midcap 100,28-11-2025,61190.05,61208.3,60953.5,61043.25,-69.9,-.11,861873095,13765.83,33.63,4.39,.8
NIFTY Smallcap 100,28-11-2025,17897.8,17905.15,17796,17829.25,-47.55,-.27,190151893,8152.48,32.07,3.84,.74
Nifty50 Dividend Points,28-11-2025,-,-,-,249.14,0.0,-,-,-,-,-,-
Nifty Auto,28-11-2025,27627.95,27830.15,27562.65,27774.6,170.95,.62,71760495,4585.76,30.16,4.76,1.13
Nifty Bank,28-11-2025,59758.7,59897.5,59598.95,59752.7,15.4,.03,100023044,5839.54,16.7,2.26,.98
Nifty Energy,28-11-2025,35700.55,35721.7,35518.05,35548.3,-207.85,-.58,440124358,6545.09,15.12,2.3,2.24
Nifty Financial Services,28-11-2025,27954.9,27990.35,27868.2,27890.25,-55.95,-.2,74488298,8057.31,18.2,2.91,.93
Nifty FMCG,28-11-2025,55475.55,55638.75,55443.8,55595.8,125.25,.23,28628295,2112.99,40.71,10.02,2
Nifty IT,28-11-2025,37488.5,37554.6,37323.45,37405.5,-40.8,-.11,18547314,2658.41,26.49,7,2.98
Nifty Media,28-11-2025,1460.45,1485.6,1450.9,1468.25,8.05,.55,36424718,469.47,60.64,1.55,1.28
Nifty Metal,28-11-2025,10300.35,10360.15,10247.1,10293.05,19.3,.19,78014488,2987.46,18.45,2.68,2.02
Nifty MNC,28-11-2025,30337.8,30438.4,30267.65,30392.45,53.9,.18,45658559,3529.92,36.72,8.72,1.62
Nifty Pharma,28-11-2025,22899.7,23010.4,22856.65,22998.3,135.3,.59,16789115,1939.61,34.01,4.98,.67
