Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,27-11-2024,24204.8,24354.55,24145.65,24274.9,80.4,.33,295011445,31149.09,22.34,3.63,1.26
Nifty Next 50,27-11-2024,69724.15,70243.95,69398.3,70185.4,663.15,.95,375718466,16371.06,22.41,3.76,1.4
Nifty 100,27-11-2024,25004.45,25187.5,24948.8,25115.15,132.05,.53,670729911,47520.15,22.81,3.66,1.24
Nifty 200,27-11-2024,13592.1,13680.4,13552.45,13649.85,74.3,.55,2228953128,63547.33,24.65,3.84,1.17
Nifty 500,27-11-2024,22594.2,22732.1,22526.1,22691.7,129.25,.57,2776573123,84909.22,25.77,3.93,1.12
Nifty Midcap 50,27-11-2024,15684.95,15744.1,15571.45,15730.4,95.05,.61,1412042160,8054.36,47.59,5.57,.79
NIFTY Midcap 100,27-11-2024,56084.05,56303.7,55672.05,56272.35,357.95,.64,1558223217,16027.18,41.22,5.08,.81
NIFTY Smallcap 100,27-11-2024,18327.1,18518.35,18269.6,18502.85,237.55,1.3,299495462,11276,34.19,4.1,.97
Nifty50 Dividend Points,27-11-2024,-,-,-,233.03,0.0,-,-,-,-,-,-
Nifty Auto,27-11-2024,23515.8,23639,23419.4,23517.35,104.35,.45,43578000,3976.75,22.87,4.82,.96
Nifty Bank,27-11-2024,52154.3,52444.35,52019.65,52301.8,110.3,.21,151590455,9483.92,14.24,2.35,.95
Nifty Energy,27-11-2024,36809,37343.7,36608.3,37256.0,533.8,1.45,158083825,7495.75,15.06,2.1,2.4
Nifty Financial Services,27-11-2024,24040.95,24201.65,24012.5,24171.55,124.75,.52,76665263,10047.47,16.75,2.91,.89
Nifty FMCG,27-11-2024,57912.25,58093.55,57430.55,58028.6,190.35,.33,21546427,1907.78,46.21,11.3,1.83
Nifty IT,27-11-2024,44132.5,44330.6,43980.15,44018.7,-67.25,-.15,18110864,3434.84,34.84,9.06,1.85
Nifty Media,27-11-2024,1945,1970.25,1932.45,1962.1,19.0,.98,71064245,563.28,-,2.29,.59
Nifty Metal,27-11-2024,8930.2,9004.05,8864.1,8987.35,70.65,.79,94271316,5993.16,21.39,2.55,2.33
Nifty MNC,27-11-2024,28752.55,28860.45,28580.05,28843.6,236.6,.83,27760850,3934.44,38.52,9.2,1.9
Nifty Pharma,27-11-2024,21970,22037.7,21751.9,21828.6,-133.15,-.61,24092873,2366.98,34.47,5.32,.62
Nifty PSU Bank,27-11-2024,6799.75,6824.15,6746.6,6783.95,-6.0,-.09,103145433,1727.7,7.68,1.32,2.19
Nifty Realty,27-11-2024,1028.85,1031.45,1019.9,1024.9,-4.25,-.41,7933817,1112.91,52.11,5.74,.37
Nifty India Consumption,27-11-2024,11415.25,11500.35,11361.75,11468.2,77.45,.68,168333575,11961.05,46.72,8.99,.95
Nifty Commodities,27-11-2024,8353.65,8457,8302.55,8443.3,110.05,1.32,248986899,10929.16,18.82,2.24,2.22
Nifty Dividend Opportunities 50,27-11-2024,6511.6,6537.1,6485.85,6516.5,17.7,.27,330850885,14007.52,18.04,3.45,2.62
Nifty Infrastructure,27-11-2024,8663.35,8733.2,8624.85,8700.8,37.55,.43,170306730,11490.33,24.84,3.05,1.19
Nifty PSE,27-11-2024,10070.9,10164.1,10015.25,10153.0,127.55,1.27,211689069,6442.66,13.15,2.23,3.12
Nifty Services Sector,27-11-2024,32060.65,32324.05,32006.8,32224.9,159.65,.5,247050658,21257.2,22.06,3.73,1.16
Nifty50 Shariah,27-11-2024,-,-,-,5136.53,1.07,.02,42177454,4931.46,27.91,6.03,1.94
Nifty500 Shariah,27-11-2024,-,-,-,7527.23,32.64,.44,326858032,23842.05,33.7,5.92,1.3
Nifty Low Volatility 50,27-11-2024,-,-,-,24108.64,45.19,.19,128437101,19490.14,35.09,5.6,1
Nifty Alpha 50,27-11-2024,55054.15,55694.25,54685.75,55640.2,805.25,1.47,337690421,16729.02,37.48,6.07,.72
Nifty High Beta 50,27-11-2024,-,-,-,3667.91,74.88,2.08,1670601734,22122.71,19.23,2.16,1.41
Nifty100 Equal Weight,27-11-2024,31690.75,32002.55,31580.15,31943.3,304.5,.96,670729911,47520.15,23.07,3.68,1.26
Nifty100 Liquid 15,27-11-2024,6318,6385.25,6301.75,6353.6,29.0,.46,131200742,13881.63,18.23,2.93,1.16
Nifty CPSE,27-11-2024,6521.75,6591.35,6490.65,6578.35,87.95,1.36,119850007,3280.17,13.65,2.45,3.13
Nifty50 Value 20,27-11-2024,13873.75,13925.05,13824.7,13854.1,-9.8,-.07,136618697,10113.41,19.78,3.65,2.08
Nifty Midcap Liquid 15,27-11-2024,14121.35,14134.4,14022.3,14085.1,-10.45,-.07,55869816,2770.65,35.78,4.42,.72
Nifty Shariah 25,27-11-2024,-,-,-,8656.76,11.86,.14,47548777,6301.41,29,5.84,1.79
India VIX,27-11-2024,15.305,15.305,13.245,14.63,-0.68,-4.44,-,-,-,-,-
Nifty Growth Sectors 15,27-11-2024,12046.65,12073.55,11976.8,12013.9,-7.7,-.06,47319661,6204.04,29.16,7.4,1.74
Nifty50 TR 1x Inverse,27-11-2024,170.5,170.95,169.45,170.0,-0.55,-.32,-,-,-,-,-
Nifty50 TR 2x Leverage,27-11-2024,19907.75,20153.05,19810.6,20023.05,128.55,.65,-,-,-,-,-
Nifty50 PR 1x Inverse,27-11-2024,205.8,206.3,204.55,205.2,-0.65,-.32,-,-,-,-,-
Nifty50 PR 2x Leverage,27-11-2024,13637.5,13805.5,13570.95,13716.45,88.05,.65,-,-,-,-,-
NIFTY100 Quality 30,27-11-2024,5751.6,5786.95,5737.45,5774.95,34.55,.6,106633816,11907.24,32.85,8.65,1.71
Nifty200 Value 30,27-11-2024,-,-,-,12969.85,26.32,.2,236350523,6861.63,12.03,1.63,3.32
Nifty Top 10 Equal Weight,27-11-2024,9527.85,9577,9502.1,9539.85,8.35,.09,76088453,11317.18,22.87,3.95,1.11
Nifty500 Multicap Momentum Quality 50,27-11-2024,-,-,-,46241.26,661.02,1.45,152226252,9575.49,22,5.39,1.47
Nifty Top 15 Equal Weight,27-11-2024,-,-,-,9826.04,21.25,.22,89991046,14147.24,22.16,3.9,1.14
Nifty Top 20 Equal Weight,27-11-2024,-,-,-,8949.79,3.45,.04,105217820,16048.78,23.07,4.36,1.17
NIFTY100 ESG,27-11-2024,4783.45,4821.65,4772.75,4807.05,27.1,.57,568524176,43534.83,24.03,4.22,1.21
NIFTY100 Enhanced ESG,27-11-2024,-,-,-,4843.18,27.15,.56,568225501,43467.07,24.02,4.22,1.21
NIFTY50 Equal Weight,27-11-2024,30015.85,30222.75,29936.85,30113.7,123.75,.41,295011445,31149.09,23.03,3.74,1.37
Nifty500 Equal Weight,27-11-2024,-,-,-,14189.35,126.81,.9,2776573123,84909.22,32.07,4.19,.93
Nifty India Corporate Group Index - Mahindra Group,27-11-2024,-,-,-,34488.22,237.53,.69,6933655,1496.62,31.91,4.76,1.3
Nifty India Corporate Group Index - Aditya Birla Group,27-11-2024,-,-,-,7885.41,86.91,1.11,1174777161,2021.91,211.25,3.59,.53
Nifty India Corporate Group Index - Tata Group,27-11-2024,-,-,-,19025.05,-12.61,-.07,120911987,4384.2,33.79,8.32,1.2
Nifty India Corporate Group Index - Tata Group 25% Cap,27-11-2024,16737.85,16813.7,16657.6,16740.65,20.15,.12,50641001,3492.41,31.89,6.47,1
Nifty Private Bank,27-11-2024,25444.55,25595.5,25396.1,25517.95,56.8,.22,98674420,8101.19,15.28,2.37,.59
Nifty Smallcap 250,27-11-2024,17422.85,17567.35,17359.9,17552.65,177.1,1.02,520988691,17040.39,33.75,4.15,.87
Nifty Smallcap 50,27-11-2024,8832,8919.15,8801.55,8911.45,103.9,1.18,119689154,5580.23,30.74,3.75,.8
Nifty MidSmallcap 400,27-11-2024,19634.65,19724.45,19525.9,19713.95,134.3,.69,2105843212,37389.06,38.49,4.85,.81
Nifty Midcap 150,27-11-2024,20794.4,20849.85,20650.15,20838.2,103.1,.5,1584854521,20348.67,41.84,5.37,.78
Nifty IPO,27-11-2024,-,-,-,2162.96,34.02,1.6,479370647,7903.67,51.01,9.34,.13
Nifty Midcap Select,27-11-2024,12602.25,12630.25,12515.45,12619.25,49.6,.39,1230683572,5180.88,50.38,6.67,.82
NIFTY LargeMidcap 250,27-11-2024,15741.95,15809.6,15671.15,15793.25,80.6,.51,2255584432,67868.82,29.58,4.36,1.01
NIFTY SME EMERGE,27-11-2024,-,-,-,16023.18,33.05,.21,-,-,121.45,10.93,.06
Nifty Oil & Gas,27-11-2024,10959.6,11000.35,10845.7,10984.85,60.9,.56,79984223,3458.45,13.09,1.66,2.9
Nifty Financial Services 25/50,27-11-2024,25839.95,26003.35,25790.7,25958.1,109.6,.42,76665263,10047.47,16.77,3.01,.92
Nifty Healthcare Index,27-11-2024,14028.85,14063.8,13898.2,13950.85,-64.3,-.46,27601637,2805.51,39.57,5.92,.53
Nifty500 Multicap 50:25:25,27-11-2024,15815.4,15902.45,15760.15,15888.25,101.6,.64,2776573123,84909.22,28.3,4.1,1.03
Nifty Microcap 250,27-11-2024,24416.75,24756.8,24331.4,24741.75,409.05,1.68,278503825,5320.72,29.77,3.61,.51
Nifty Total Market,27-11-2024,12739.9,12819.6,12702.45,12799.2,78.2,.61,3055076948,90229.94,25.9,3.92,1.1
Nifty India Digital,27-11-2024,9556.6,9625.8,9528.75,9608.8,70.2,.74,1277229630,9287.66,335.96,17.95,1.01
Nifty Mobility,27-11-2024,-,-,-,20039.09,182.37,.92,207571645,12111.32,27.07,5.03,.96
Nifty India Defence,27-11-2024,6418.45,6612.25,6400.55,6594.2,209.3,3.28,51948939,4443.22,50.89,12.51,.51
Nifty Financial Services Ex-Bank,27-11-2024,-,-,-,25443.36,121.12,.48,86234971,5470.12,21.92,3.18,.83
Nifty Housing,27-11-2024,-,-,-,11213.86,125.74,1.13,442555346,20834.01,24.95,3.17,.91
Nifty Transportation & Logistics,27-11-2024,-,-,-,22744.12,197.58,.88,155351212,9716.78,28.9,5.81,.73
Nifty MidSmall Financial Services,27-11-2024,-,-,-,15595.35,66.75,.43,183259822,5712.2,22.96,2.83,.64
Nifty MidSmall Healthcare,27-11-2024,41843.45,41938.65,41455.4,41553.55,-150.05,-.36,37266544,2610.63,48.91,6.06,.86
Nifty MidSmall IT & Telecom,27-11-2024,-,-,-,10926.05,136.21,1.26,1200164925,3062.91,273.33,35.63,.8
Nifty 50 Futures Index,27-11-2024,-,-,-,6672.12,22.3,.34,-,-,-,-,-
Nifty 50 Arbitrage,27-11-2024,-,-,-,2404.0,0.01,0,-,-,-,-,-
Nifty 50 Futures TR Index,27-11-2024,-,-,-,26145.28,92.43,.35,-,-,-,-,-
Nifty MidSmall India Consumption,27-11-2024,-,-,-,19541.08,26.71,.14,39627936,3469.49,62.93,9.37,.51
Nifty REITs & InvITs,27-11-2024,-,-,-,1140.79,-1.07,-.09,3206452,61.08,30.08,1.83,7.39
Nifty Core Housing,27-11-2024,-,-,-,16272.77,89.9,.56,35864527,4619.69,44.78,4.12,.65
Nifty500 Multicap Infrastructure 50:30:20,27-11-2024,13650.1,13747.9,13569.75,13728.7,92.5,.68,1501686035,15322.03,30.86,3.9,1.16
Nifty Rural,27-11-2024,-,-,-,14380.96,92.68,.65,1427257236,18126.09,27.86,4.31,1.17
Nifty Capital Markets,27-11-2024,3707.05,3737.45,3669.05,3729.75,38.85,1.05,21663600,3654.73,43.22,13.6,.93
Nifty India New Age Consumption,27-11-2024,-,-,-,11568.37,68.23,.59,1394825434,14437.3,58.15,8.95,.51
Nifty India Select 5 Corporate Groups (MAATR),27-11-2024,-,-,-,35941.02,677.26,1.92,1480830947,22549.31,33.96,3.53,.72
Nifty India Railways PSU,27-11-2024,-,-,-,4009.2,73.4,1.86,145802427,4136.39,31.28,4.26,1.36
Nifty Consumer Durables,27-11-2024,40287.15,40348.6,39983,40243.9,4.4,.01,10372907,1639.62,83.77,12.65,.36
Nifty Non-Cyclical Consumer,27-11-2024,-,-,-,16139.25,70.0,.44,120232019,7615.27,63.65,12.52,.92
Nifty500 Multicap India Manufacturing 50:30:20,27-11-2024,14780.95,14819.55,14699.8,14792.9,47.3,.32,189158570,13594.93,31.5,3.96,.87
Nifty EV & New Age Automotive,27-11-2024,-,-,-,3064.81,18.56,.61,73249783,8647.16,32.95,5.46,.74
Nifty500 LargeMidSmall Equal-Cap Weighted,27-11-2024,-,-,-,17586.75,119.16,.68,2776573123,84909.22,30.77,4.28,.96
Nifty India Tourism,27-11-2024,8561.55,8601.7,8508.6,8593.6,51.25,.6,43615325,902.68,68.43,18.19,.2
Nifty Midcap150 Momentum 50,27-11-2024,63293.55,63541.3,62801.2,63499.2,396.35,.63,138540414,9114.92,34.3,5.12,.87
NIFTY100 Alpha 30,27-11-2024,-,-,-,18866.35,233.25,1.25,321163083,16107.67,23.47,5.13,1.52
NIFTY500 Value 50,27-11-2024,-,-,-,14217.25,41.64,.29,314510896,7972.22,12.18,1.59,3.34
Nifty100 Low Volatility 30,27-11-2024,19422.8,19474.75,19343.8,19415.35,-13.65,-.07,92539091,15095.54,32.43,5.99,1.08
NIFTY Alpha Low-Volatility 30,27-11-2024,27750.1,27812.85,27605.15,27745.8,43.2,.16,106958040,12899.98,26.84,4.36,.98
NIFTY Quality Low-Volatility 30,27-11-2024,-,-,-,17412.73,54.23,.31,67642086,10134.8,33.5,8.03,1.41
NIFTY Alpha Quality Low-Volatility 30,27-11-2024,-,-,-,23290.4,147.72,.64,86904799,9307.81,30.6,8.03,1.48
NIFTY Alpha Quality Value Low-Volatility 30,27-11-2024,-,-,-,20992.82,110.21,.53,133923886,12189.4,21.44,4.97,1.99
NIFTY200 Quality 30,27-11-2024,21420.5,21529.4,21362.35,21478.7,93.7,.44,85523192,8220.11,34.66,10.48,1.81
NIFTY Midcap150 Quality 50,27-11-2024,24383.3,24397.75,24244.45,24369.65,33.05,.14,25157129,3762.88,38.51,9.03,1.17
Nifty200 Momentum 30,27-11-2024,33912.7,34311.4,33770.7,34208.2,459.75,1.36,201468264,14487.86,20.72,4.54,1.5
Nifty India Manufacturing,27-11-2024,14020.05,14063.05,13940.35,14043.55,70.45,.5,237420618,17093.54,29.98,4.47,1.15
Nifty100 ESG Sector Leaders,27-11-2024,4012.35,4046.45,4004.15,4033.95,23.55,.59,408153383,38060.38,26.05,4.03,1.02
Nifty200 Alpha 30,27-11-2024,26134.7,26265.1,25992.45,26248.15,223.1,.86,156080508,10854.32,25.25,5.31,1.28
Nifty Smallcap250 Quality 50,27-11-2024,-,-,-,29398.01,300.71,1.03,94686416,5107.56,28.1,5.03,1.11
Nifty Smallcap250 Momentum Quality 100,27-11-2024,49802.1,50554.25,49645,50502.95,883.8,1.78,204881215,9226.78,27.31,4.51,.97
Nifty MidSmallcap400 Momentum Quality 100,27-11-2024,51167.2,51509.65,50903.95,51465.55,493.9,.97,199946835,11280.78,31.46,5.91,.96
Nifty500 Momentum 50,27-11-2024,58064.9,59011.45,57749.85,58942.3,1130.2,1.95,355512862,20129.76,27.55,5.04,.78
Nifty 8-13 yr G-Sec,27-11-2024,2737.22,2739.95,2737.2,2739.95,3.25,.12,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,27-11-2024,2958.75,2960.19,2958.68,2960.19,2.0,.07,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,27-11-2024,3031.55,3035.38,3031.53,3035.38,4.41,.15,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,27-11-2024,3349.86,3353.72,3349.86,3353.72,4.5,.13,-,-,-,-,-
Nifty Composite G-sec Index,27-11-2024,2832.98,2835.75,2832.97,2835.75,3.31,.12,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,27-11-2024,2419.4,2421.99,2419.39,2421.99,3.04,.13,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),27-11-2024,885.7,886.67,885.7,886.67,0.96,.11,-,-,-,-,-
Nifty 1D Rate Index,27-11-2024,-,-,-,2358.6,0.44,.02,-,-,-,-,-
Nifty50 USD,27-11-2024,-,-,-,9959.89,19.16,.19,-,-,-,-,-
