Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,24-10-2025,25935.1,25944.15,25718.2,25795.15,-96.25,-.37,284913477,23527.98,22.67,3.53,1.3
Nifty Next 50,24-10-2025,69530.55,69656.45,69146.6,69355.9,-78.45,-.11,214582914,9217.27,21.05,3.61,1.35
Nifty 100,24-10-2025,26533.45,26540.9,26327.95,26402.8,-87.25,-.33,499496391,32745.25,22.39,3.54,1.3
Nifty 200,24-10-2025,14420.75,14424.6,14312.55,14351.4,-45.0,-.31,1836705189,48511.2,23.9,3.65,1.22
Nifty 500,24-10-2025,23796.2,23802.75,23622.8,23686.6,-69.3,-.29,2386118868,66872.48,24.71,3.69,1.15
Nifty Midcap 50,24-10-2025,16824.95,16878.3,16687.35,16736.8,-62.2,-.37,304594585,9040.4,35.2,4.38,.83
NIFTY Midcap 100,24-10-2025,59485.4,59667.7,59078.8,59231.2,-140.05,-.24,1337208798,15765.94,34.62,4.23,.82
NIFTY Smallcap 100,24-10-2025,18319.55,18334.95,18207.7,18253.35,-38.1,-.21,198821023,8106.58,31.6,3.94,.7
Nifty50 Dividend Points,24-10-2025,-,-,-,218.21,0.0,-,-,-,-,-,-
Nifty Auto,24-10-2025,27262.05,27309.6,27018.65,27108.7,-110.05,-.4,34303944,2877.95,28.11,4.9,1.1
Nifty Bank,24-10-2025,58172.75,58232.9,57482.05,57699.6,-378.45,-.65,132081008,6654.57,16.15,2.17,1.01
Nifty Energy,24-10-2025,35664.05,35815.3,35528.65,35626.9,7.75,.02,276702254,7056.56,15.56,2.32,2.29
Nifty Financial Services,24-10-2025,27603.25,27623.3,27295.1,27395.3,-161.35,-.59,85686121,8685.7,18,2.85,.95
Nifty FMCG,24-10-2025,56701.55,56701.55,55926.5,56348.1,-424.35,-.75,34500623,3033.32,41.74,10.15,2.05
Nifty IT,24-10-2025,36211.4,36268.65,35886.15,35986.35,-92.3,-.26,23122351,3449.56,25.62,6.73,3.13
Nifty Media,24-10-2025,1549.15,1549.4,1530.65,1540.1,-6.25,-.4,15893397,262.75,48.89,1.59,1.48
Nifty Metal,24-10-2025,10320.75,10457.4,10314.85,10347.45,105.6,1.03,154300149,5546.82,19.52,2.7,1.68
Nifty MNC,24-10-2025,30301.2,30301.2,30078.45,30172.25,-83.65,-.28,45662506,4722.51,36.31,8.66,1.65
Nifty Pharma,24-10-2025,22492.05,22517.9,22273.05,22357.35,-123.9,-.55,21964235,2496.68,34.46,4.84,.69
Nifty PSU Bank,24-10-2025,7876.25,7902.95,7774.5,7817.4,-57.95,-.74,97893221,1535.08,8.05,1.27,2.39
Nifty Realty,24-10-2025,940.55,948.25,938.05,940.9,1.7,.18,8258831,886.8,45.92,4.54,.33
Nifty India Consumption,24-10-2025,12568.2,12568.2,12485.45,12520.25,-46.85,-.37,128856865,9531.21,42.48,8.45,1.06
Nifty Commodities,24-10-2025,9239.6,9279,9200.4,9227.05,11.0,.12,226206192,9065.68,17.58,2.2,1.81
Nifty Dividend Opportunities 50,24-10-2025,6146.35,6147.1,6100.9,6118.85,-20.05,-.33,334040908,13492.1,14.78,2.86,3.12
