Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,18-12-2025,25764.7,25902.35,25726.3,25815.55,-3.0,-.01,197553755,20046.07,22.48,3.51,1.3
Nifty Next 50,18-12-2025,68059.2,68069.8,67332.9,67830.25,-246.6,-.36,157089379,8012.38,19.73,3.53,1.51
Nifty 100,18-12-2025,26295.45,26410.9,26222.45,26324.65,-18.0,-.07,354643134,28058.45,21.98,3.51,1.34
Nifty 200,18-12-2025,14311.65,14375.05,14260.8,14332.05,0.8,.01,1609873570,44693.5,23.37,3.63,1.24
Nifty 500,18-12-2025,23469.8,23553.25,23363.5,23491.5,-4.55,-.02,2344645813,60354.17,23.98,3.64,1.18
Nifty Midcap 50,18-12-2025,17021.55,17113.95,16895.95,17091.85,85.0,.5,187727716,8629.99,33.15,4.51,.8
NIFTY Midcap 100,18-12-2025,59423.25,59703.65,58962.45,59592.15,203.3,.34,1255230436,16635.05,32.75,4.28,.81
NIFTY Smallcap 100,18-12-2025,17154.15,17190.45,16998.6,17160.2,21.65,.13,497938922,9106.28,30.85,3.7,.77
Nifty50 Dividend Points,18-12-2025,-,-,-,249.14,0.0,-,-,-,-,-,-
Nifty Auto,18-12-2025,27459.2,27475.75,27013.75,27321.9,-167.35,-.61,60594776,4009.99,29.67,4.68,1.15
Nifty Bank,18-12-2025,58712.7,59211,58712.7,58912.85,-13.9,-.02,97400429,4817.54,16.46,2.23,.99
Nifty Energy,18-12-2025,34701.5,34741.75,34349.8,34464.3,-272.7,-.79,326888905,5312.85,14.65,2.23,2.37
Nifty Financial Services,18-12-2025,27153.25,27400.45,27153.25,27267.1,15.15,.06,77877865,7626.16,17.79,2.84,.95
Nifty FMCG,18-12-2025,54623,54683.8,54323.9,54546.45,-56.95,-.1,21437892,1714.19,39.94,9.83,2.04
Nifty IT,18-12-2025,38273.6,38667.35,38248.75,38633.35,461.3,1.21,23478799,3339.37,27.36,7.23,2.89
Nifty Media,18-12-2025,1409.8,1412.5,1390.3,1393.2,-17.85,-1.27,27288185,461.32,57.54,1.47,1.34
Nifty Metal,18-12-2025,10490.25,10585.45,10430.55,10516.15,26.0,.25,113892481,4908,18.75,2.74,1.93
Nifty MNC,18-12-2025,30165.75,30165.75,29815.8,29989.95,-169.6,-.56,45011248,3728.7,36,8.56,1.66
