Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,26-11-2025,25842.95,26215.15,25842.95,26205.3,320.5,1.24,275265169,31666.03,22.82,3.56,1.28
Nifty Next 50,26-11-2025,68302.8,69230.05,68219.4,69189.4,1016.95,1.49,173233401,7839.55,20.15,3.6,1.4
Nifty 100,26-11-2025,26377.65,26753.75,26377.65,26743.05,337.75,1.28,448498570,39505.58,22.34,3.57,1.3
Nifty 200,26-11-2025,14392.5,14588.85,14392.5,14582.5,183.85,1.28,1267905038,53124.72,23.79,3.69,1.21
Nifty 500,26-11-2025,23654.75,23965.35,23654.75,23955.2,300.15,1.27,1899668415,72747.91,24.47,3.71,1.15
Nifty Midcap 50,26-11-2025,17237.45,17434.55,17196.15,17424.1,235.15,1.37,266510553,8130.31,33.86,4.56,.79
NIFTY Midcap 100,26-11-2025,60439.3,61098.85,60306.35,61061.7,763.7,1.27,819406468,13619.14,33.6,4.36,.8
NIFTY Smallcap 100,26-11-2025,17784.3,17977.65,17755.75,17971.85,241.55,1.36,286659831,10013.76,32.33,3.88,.74
Nifty50 Dividend Points,26-11-2025,-,-,-,249.14,0.0,-,-,-,-,-,-
Nifty Auto,26-11-2025,27458.35,27742.4,27418.05,27696.4,317.7,1.16,54380625,3812.82,30.08,4.75,1.14
Nifty Bank,26-11-2025,58783.05,59554.95,58783.05,59528.05,707.75,1.2,140180988,7695.58,16.63,2.24,.98
Nifty Energy,26-11-2025,35411.85,35986.85,35409.4,35964.8,614.45,1.74,346291612,7305.91,15.3,2.33,2.22
Nifty Financial Services,26-11-2025,27370.55,27814.6,27370.55,27799.5,390.1,1.42,100471631,10200.13,18.14,2.9,.94
Nifty FMCG,26-11-2025,54952.95,55477.9,54952.95,55442.6,390.5,.71,31776945,2349.41,40.6,9.99,2
Nifty IT,26-11-2025,36881.95,37407,36881.1,37364.6,537.7,1.46,23318178,3381.85,26.46,6.99,2.98
Nifty Media,26-11-2025,1427.45,1452.1,1424.7,1448.05,23.1,1.62,12916245,218.7,58.34,1.49,1.32
Nifty Metal,26-11-2025,10105.65,10289.8,10096.05,10280.7,207.3,2.06,102603400,3011.97,18.43,2.68,2.02
Nifty MNC,26-11-2025,29979.25,30332.5,29956.65,30310.75,387.05,1.29,37512349,3912.03,36.67,8.7,1.63
Nifty Pharma,26-11-2025,22591.15,22881.85,22572.65,22862.35,271.4,1.2,15405520,1839.26,33.81,4.95,.68
