Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,14-11-2024,23542.15,23675.9,23484.15,23532.7,-26.35,-.11,257708474,24814.37,21.65,3.52,1.35
Nifty Next 50,14-11-2024,67221.85,67926.3,66925.35,67408.65,307.2,.46,352571375,13155.25,21.54,3.61,1.47
Nifty 100,14-11-2024,24348.8,24508.3,24305.8,24366.05,19.05,.08,610279849,37969.62,22.13,3.56,1.32
Nifty 200,14-11-2024,13205.8,13300.35,13189.3,13220.4,18.45,.14,1436725477,52904.58,23.91,3.73,1.23
Nifty 500,14-11-2024,21924.1,22096.85,21907.55,21963.1,48.15,.22,1908216519,69309.12,24.88,3.82,1.18
Nifty Midcap 50,14-11-2024,14991.35,15150.8,14986.55,15048.1,81.6,.55,681651980,8246.35,46.39,5.38,.75
NIFTY Midcap 100,14-11-2024,53875.5,54471.4,53870.75,54043.1,242.25,.45,826445628,14934.97,40.14,4.94,.8
NIFTY Smallcap 100,14-11-2024,17500.7,17749.15,17497.1,17601.05,142.15,.81,259415946,9080.44,33.31,3.97,1.02
Nifty50 Dividend Points,14-11-2024,-,-,-,232.6,0.0,-,-,-,-,-,-
Nifty Auto,14-11-2024,22831.55,23036.15,22659.05,22914.5,149.3,.66,59268226,5579.88,22.29,4.7,.96
Nifty Bank,14-11-2024,50053.45,50561.8,49939.35,50179.55,91.2,.18,133887043,6834.4,13.66,2.25,.99
Nifty Energy,14-11-2024,37127.65,37378.6,36965.05,37047.55,-67.1,-.18,104648105,4498.64,15,2.09,2.85
Nifty Financial Services,14-11-2024,23100.15,23365.1,23089.55,23200.3,61.9,.27,68543036,8145.98,16.09,2.8,.93
Nifty FMCG,14-11-2024,56634.75,56774.05,55689.2,55782.7,-865.15,-1.53,31049848,2870.18,44.42,10.86,1.91
Nifty IT,14-11-2024,42318.75,42633,42162.8,42390.85,21.35,.05,16646560,3306.57,33.56,8.73,1.92
Nifty Media,14-11-2024,1876.65,1928.35,1876.05,1924.4,42.45,2.26,36365799,449.85,-,2.25,.61
Nifty Metal,14-11-2024,8866.8,8948.6,8812.9,8828.7,-8.05,-.09,120626592,3207.08,21.3,2.53,2.39
Nifty MNC,14-11-2024,28017.6,28123.2,27739.6,27783.3,-227.75,-.81,25641914,3898.84,37.11,8.86,1.96
Nifty Pharma,14-11-2024,21802.65,22012,21693.9,21752.0,-57.3,-.26,17236614,2190.52,34.96,5.28,.63
Nifty PSU Bank,14-11-2024,6549.55,6621.7,6481.15,6492.65,-45.5,-.7,97146538,1634.28,7.35,1.26,2.29
Nifty Realty,14-11-2024,938.8,954.25,937.6,946.95,9.7,1.03,6974562,962.18,48.21,5.39,.4
Nifty India Consumption,14-11-2024,11094.25,11150.3,11033.05,11087.85,15.35,.14,152073869,12062.97,45.22,8.69,.98
Nifty Commodities,14-11-2024,8423.95,8475.65,8381.8,8400.7,-13.1,-.16,206004961,8476.32,18.67,2.24,2.35
Nifty Dividend Opportunities 50,14-11-2024,6332.6,6358.2,6279.65,6293.3,-44.45,-.7,368566225,15129.1,17.48,3.36,2.85
Nifty Infrastructure,14-11-2024,8432.55,8480.3,8393.05,8432.85,2.0,.02,174318062,9319.9,23.99,2.96,1.27
Nifty PSE,14-11-2024,9786.35,9840.25,9676.35,9704.95,-90.5,-.92,206000858,6759.69,12.6,2.15,3.72
Nifty Services Sector,14-11-2024,31100.55,31387.15,31099.15,31208.65,81.15,.26,254151610,16599.19,21.38,3.62,1.22
Nifty50 Shariah,14-11-2024,-,-,-,5001.22,-35.98,-.71,52029810,6013.07,27.21,5.88,2.13
Nifty500 Shariah,14-11-2024,-,-,-,7305.47,-5.69,-.08,390834489,21494.15,32.85,5.77,1.42
Nifty Low Volatility 50,14-11-2024,-,-,-,23514.56,-55.4,-.24,119183333,17714.8,34.17,5.47,1.04
Nifty Alpha 50,14-11-2024,52684,53364.75,52675.9,52789.8,143.55,.27,308289244,14006.27,36.12,5.86,.78
Nifty High Beta 50,14-11-2024,-,-,-,3534.98,4.41,.12,833393663,10479.95,19.04,2.1,1.49
Nifty100 Equal Weight,14-11-2024,31246.8,31460.05,31162.75,31237.35,37.5,.12,610279849,37969.62,22.55,3.6,1.34
Nifty100 Liquid 15,14-11-2024,6233.7,6262.45,6206.3,6220.6,-10.9,-.17,108712265,8074.46,17.85,2.88,1.4
Nifty CPSE,14-11-2024,6305.95,6340.95,6248.9,6263.7,-58.9,-.93,101599076,2613.25,13.05,2.34,4.09
Nifty50 Value 20,14-11-2024,13488.65,13544.7,13409.55,13443.7,-58.95,-.44,144305926,9179.93,19.16,3.55,2.27
Nifty Midcap Liquid 15,14-11-2024,13407.95,13544,13379.65,13454.15,69.95,.52,66955776,3410.36,34.27,4.23,.54
Nifty Shariah 25,14-11-2024,-,-,-,8387.2,-35.75,-.42,55476596,6469.11,28.15,5.67,1.99
India VIX,14-11-2024,15.435,15.685,13.4075,14.78,-0.66,-4.28,-,-,-,-,-
