Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,15-07-2026,24085.85,24220.35,24010.55,24078.5,26.45,.11,306924577,26842,20.75,3.1,1.25
Nifty Next 50,15-07-2026,72108.05,72552.05,72011.9,72148.8,297.2,.41,292846140,12736.24,18.79,3.44,1.24
Nifty 100,15-07-2026,25133.8,25266.1,25063.7,25130.1,41.45,.17,599770717,39578.24,20.36,3.16,1.24
Nifty 200,15-07-2026,13951.3,14018.85,13915.15,13949.7,26.3,.19,1572482738,66166.54,21.8,3.4,1.11
Nifty 500,15-07-2026,23250.85,23368.9,23203.95,23263.9,64.45,.28,2342036541,91356.6,22.96,3.47,1.04
Nifty Midcap 50,15-07-2026,18034.95,18114.45,17992.7,18036.75,48.6,.27,250893693,10383.69,33.69,4.84,.54
NIFTY Midcap 100,15-07-2026,62943.15,63183.35,62780.4,62943.2,176.8,.28,972712021,26588.3,30.23,4.87,.56
NIFTY Smallcap 100,15-07-2026,19302.8,19470.5,19291.8,19355.35,128.0,.67,408059268,12377.73,33.33,3.71,.58
Nifty50 Dividend Points,15-07-2026,-,-,-,137.29,0.0,-,-,-,-,-,-
Nifty Auto,15-07-2026,26603.7,26844.35,26573.2,26645.1,97.6,.37,43940138,4117.38,30.74,4.3,1.16
Nifty Bank,15-07-2026,57643.75,58148.8,57545.2,57757.85,295.55,.51,230970224,8790.46,14.51,1.86,.79
Nifty Energy,15-07-2026,39277.05,39465.25,39191.6,39381.25,178.1,.45,309070261,9366.16,14.36,2.32,1.91
Nifty Financial Services,15-07-2026,26631.7,26900,26581.7,26693.35,156.65,.59,114279715,10933.05,17.06,2.69,.97
Nifty FMCG,15-07-2026,48639.8,48694.95,48177.1,48286.5,-238.45,-.49,104618678,4703.56,33.22,8.16,.99
Nifty IT,15-07-2026,28412.8,28725.25,28223.8,28532.25,-192.5,-.67,33830347,4189.04,18.58,5.08,3.01
Nifty Media,15-07-2026,1513.4,1519.5,1498.95,1503.7,-6.9,-.46,23423744,417.74,35.71,1.58,1.17
Nifty Metal,15-07-2026,12700.3,12728.2,12528.85,12536.9,-140.8,-1.11,92774790,3416.85,16.71,2.62,1.82
Nifty MNC,15-07-2026,32384.45,32545.85,32376.85,32459.8,177.65,.55,49847544,5098.33,35.89,7.45,1.54
Nifty Pharma,15-07-2026,26027.75,26103.3,25950.1,26003.6,96.5,.37,27795143,4022.32,39.73,5.16,.59
Nifty PSU Bank,15-07-2026,8334.05,8465.05,8326.75,8386.85,78.95,.95,171474564,3759.16,7.94,1.18,1.03
Nifty Realty,15-07-2026,918.7,931.55,913.9,915.15,-3.5,-.38,10621778,1007.1,40.26,4.27,.33
Nifty India Consumption,15-07-2026,11637.4,11682.55,11607.4,11634.95,23.55,.2,134542464,11309.71,38.78,7.27,.76
