Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,14-05-2026,23530.25,23777.2,23426.55,23689.6,277.0,1.18,428735424,38828.33,20.61,3.24,1.31
Nifty Next 50,14-05-2026,69703.6,70115.65,68840,69940.3,773.9,1.12,357580991,16936.13,19.55,3.73,1.43
Nifty 100,14-05-2026,24503.9,24739,24364.9,24654.4,285.35,1.17,786316415,55764.46,20.4,3.32,1.33
Nifty 200,14-05-2026,13563.1,13686.35,13477.3,13644.95,156.65,1.16,2450471065,81881.51,22.22,3.54,1.2
Nifty 500,14-05-2026,22505,22675.8,22338.65,22613.1,235.75,1.05,3405890503,111738.72,22.96,3.57,1.13
Nifty Midcap 50,14-05-2026,17257.3,17389.1,17093.15,17357.5,200.6,1.17,433768451,15448.79,33.53,4.73,.59
NIFTY Midcap 100,14-05-2026,60501.05,60940,59903,60839.7,675.05,1.12,1664154650,26117.05,34.85,4.79,.65
NIFTY Smallcap 100,14-05-2026,18104.45,18145.9,17782.75,17991.55,-2.5,-.01,421468783,14682.72,30,3.52,.66
Nifty50 Dividend Points,14-05-2026,-,-,-,5.53,0.0,-,-,-,-,-,-
Nifty Auto,14-05-2026,26092.7,26117.1,25603.15,26049.7,160.75,.62,71897848,4560.47,29.24,4.46,1.22
Nifty Bank,14-05-2026,53639.5,54393.75,53191.6,54128.95,672.8,1.26,311812842,10760.56,13.66,1.85,1.09
Nifty Energy,14-05-2026,40159.85,40343.4,39795.3,40080.15,260.45,.65,539677888,15528.36,15.6,2.48,1.79
Nifty Financial Services,14-05-2026,25200.75,25590.75,25041.5,25472.5,355.85,1.42,167110704,15242.78,16.45,2.74,.88
Nifty FMCG,14-05-2026,50727.5,51061.05,50513.65,50779.15,174.3,.34,27743070,2134.08,35.61,8.95,1.62
Nifty IT,14-05-2026,27847.5,27856,27078,27360.35,-556.3,-1.99,54548067,5791.68,18.58,5.07,3.83
Nifty Media,14-05-2026,1398.85,1412.95,1377.65,1408.25,12.55,.9,56314264,1647.02,27.35,1.48,1.25
Nifty Metal,14-05-2026,13424.45,13580,13375.3,13562.25,271.45,2.04,251509284,10243.04,23.33,3.56,1.52
Nifty MNC,14-05-2026,31652.75,31762.65,31331.1,31733.95,254.55,.81,137003213,6528.94,39.35,8.64,1.45
Nifty Pharma,14-05-2026,24151.65,24573.3,24137.75,24551.05,655.0,2.74,42179549,5052.88,37.82,5.35,.64
Nifty PSU Bank,14-05-2026,8105.2,8233.8,8014.95,8174.4,110.2,1.37,123861583,3129.6,7.94,1.32,2.3
Nifty Realty,14-05-2026,767,773.55,747.3,770.1,5.85,.77,11878633,919.03,34.34,3.69,.39
