Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,04-08-2025,24596.05,24736.25,24554,24722.75,157.4,.64,259329477,20372.68,21.89,3.37,1.38
Nifty Next 50,04-08-2025,66238.5,66963.45,66025.05,66917.5,724.7,1.09,177583992,10135.92,21.62,3.74,1.39
Nifty 100,04-08-2025,25178.65,25342.55,25132.6,25330.2,180.6,.72,436913469,30508.61,21.84,3.43,1.38
Nifty 200,04-08-2025,13692.35,13799.1,13667.8,13792.6,114.1,.83,1387631699,45554.65,23.09,3.58,1.3
Nifty 500,04-08-2025,22699.7,22871.6,22648.6,22860.4,186.75,.82,1895803473,67253.57,24.24,3.67,1.21
Nifty Midcap 50,04-08-2025,15958.6,16187.65,15918.25,16177.75,214.6,1.34,660339474,7927.94,37.96,5.13,.83
NIFTY Midcap 100,04-08-2025,56655.85,57468.45,56557.6,57432.35,795.2,1.4,950718230,15046.05,32.03,4.54,.91
NIFTY Smallcap 100,04-08-2025,17720.1,17913.5,17642.6,17893.4,225.2,1.27,205342183,10179.82,31.69,3.99,.73
Nifty50 Dividend Points,04-08-2025,-,-,-,170.49,0.0,-,-,-,-,-,-
Nifty Auto,04-08-2025,23457.25,23800.25,23416.05,23787.5,376.55,1.61,38006330,4359.62,24.47,4.38,1.25
Nifty Bank,04-08-2025,55557.5,55752.45,55437.3,55619.35,1.75,0,131113299,5603.22,15.19,2.15,1.05
Nifty Energy,04-08-2025,34932.3,35025.6,34685,34923.45,34.45,.1,279108602,7927.19,15.63,2.45,2.33
Nifty Financial Services,04-08-2025,26507.2,26590.1,26412.2,26476.6,-15.9,-.06,77686538,7061.65,17.47,2.75,.98
Nifty FMCG,04-08-2025,56336.65,56431.3,55979.1,56139.65,-57.4,-.1,36219305,2726.69,42.22,10.72,2.11
Nifty IT,04-08-2025,34558.7,35219.85,34324.85,35203.35,553.75,1.6,23001152,3537.86,25.42,6.82,3.07
