Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,05-08-2026,24669.2,24677.6,24497.95,24624.65,9.75,.04,355518193,31164.27,20.91,3.02,1.26
Nifty Next 50,05-08-2026,74661.35,74860.1,74254.65,74469.95,259.4,.35,209853486,10795,19.82,3.5,1.13
Nifty 100,05-08-2026,25794.3,25801.45,25622.85,25744.05,24.9,.1,565371679,41959.27,20.7,3.1,1.23
Nifty 200,05-08-2026,14284.65,14287,14190.55,14251.35,16.15,.11,1254489055,65144.77,22.2,3.32,1.1
Nifty 500,05-08-2026,23779.35,23782.7,23643.3,23735.55,45.4,.19,2269992970,92490.23,23.26,3.38,1.04
Nifty Midcap 50,05-08-2026,18323.8,18324.45,18179.35,18218.45,2.6,.01,330307769,14748.99,36.45,4.61,.58
NIFTY Midcap 100,05-08-2026,63852.15,63852.15,63442.65,63605.25,113.65,.18,689117376,23185.51,31.24,4.65,.58
NIFTY Smallcap 100,05-08-2026,19729.8,19823.65,19710.4,19783.7,148.45,.76,555251828,13765.34,32.19,3.59,.6
Nifty50 Dividend Points,05-08-2026,-,-,-,182.42,0.0,-,-,-,-,-,-
Nifty Auto,05-08-2026,29231.3,29489.2,29113.1,29411.55,370.25,1.27,78112600,5839.01,32.4,4.56,.92
Nifty Bank,05-08-2026,57810.05,57931.85,57456.35,57739.95,-167.25,-.29,240351099,9559.88,13.72,1.75,.78
Nifty Energy,05-08-2026,39038.4,39056.45,38631.3,38830.05,13.4,.03,334402272,9194.97,14.93,2.28,2.02
Nifty Financial Services,05-08-2026,26857.7,26925.9,26659.6,26843.9,-0.8,0,162357530,14978.18,16.58,2.53,1.04
Nifty FMCG,05-08-2026,49474.75,49544.15,49172.6,49383.5,-143.6,-.29,32527875,2596.18,34.43,8.25,.95
Nifty IT,05-08-2026,31578,31603.3,31237.1,31404.05,-50.1,-.16,31080029,4018.73,20.03,5.56,2.56
Nifty Media,05-08-2026,1606.45,1619.5,1568.45,1575.15,-25.35,-1.58,43860615,680.56,37.25,1.66,1.02
Nifty Metal,05-08-2026,13110.8,13257.65,13010,13256.35,224.05,1.72,138130275,5381.1,16.86,2.77,1.72
Nifty MNC,05-08-2026,33552,33655.05,33417.55,33586.25,125.35,.37,80950262,5406.52,36.53,7.56,1.35
Nifty Pharma,05-08-2026,26657.3,26659.6,26367.1,26563.55,-33.95,-.13,27070234,3291.04,41.63,5.1,.53
Nifty PSU Bank,05-08-2026,8517.5,8597.85,8495,8541.3,61.4,.72,90509313,2078.5,7.75,1.18,.75
Nifty Realty,05-08-2026,898.95,915.1,898.25,898.7,7.5,.84,11026684,1225.45,37.66,3.98,.48
Nifty India Consumption,05-08-2026,12271.65,12271.65,12175.6,12222.7,13.4,.11,85608451,11574.06,40.36,7.35,.73
Nifty Commodities,05-08-2026,9980.9,10004.45,9928.35,10004.0,75.25,.76,218203240,9668.04,15.71,2.14,1.76
Nifty Dividend Opportunities 50,05-08-2026,6048.2,6050.25,6014.95,6050.25,25.1,.42,410585041,15308.59,13.76,2.61,2.3
Nifty Infrastructure,05-08-2026,9497.75,9509.15,9401.2,9452.75,33.2,.35,238276998,13722.26,23.41,2.84,1.09
Nifty PSE,05-08-2026,9982.9,9985.6,9881.4,9951.45,13.55,.14,173481003,4458.43,11.23,1.99,2.89
Nifty Services Sector,05-08-2026,31674.65,31674.65,31373.45,31559.7,-48.8,-.15,249094742,22394.61,19.63,2.97,1.36
Nifty50 Shariah,05-08-2026,4449.05,4449.05,4410.65,4433.85,-6.05,-.14,62944953,6310.39,24.28,4.09,1.73
Nifty500 Shariah,05-08-2026,7161.1,7161.95,7126.6,7153.8,22.3,.31,504408411,29452.35,29.27,4.63,1.12
Nifty Low Volatility 50,05-08-2026,25344,25344,25203.1,25304.05,43.5,.17,248807801,27352.73,27.13,4.47,1.22
Nifty Alpha 50,05-08-2026,55651.7,55735.9,55339,55719.8,430.85,.78,493077072,19080.34,24.01,5.15,.75
Nifty High Beta 50,05-08-2026,4503.1,4525.05,4487.85,4501.6,26.5,.59,499369109,18360.24,21.76,3.57,.84
Nifty100 Equal Weight,05-08-2026,35682.7,35705.95,35494.7,35637.95,115.15,.32,565371679,41959.27,21.44,3.41,1.19
Nifty100 Liquid 15,05-08-2026,7723.65,7727.2,7654.55,7709.55,33.5,.44,125799017,12187.69,25.64,3.1,.94
Nifty CPSE,05-08-2026,6555.05,6559.4,6472.8,6526.25,-8.1,-.12,104970419,2667.82,12.35,2.1,3.04
Nifty50 Value 20,05-08-2026,12108.55,12117.2,12025.35,12090.3,-20.5,-.17,247244300,17529.83,14.88,2.06,1.78
Nifty Midcap Liquid 15,05-08-2026,17112.95,17112.95,16977.55,17026.6,3.95,.02,175404349,7756.77,38.66,5.06,.54
Nifty Shariah 25,05-08-2026,8222.55,8224.05,8173.8,8203.65,-2.2,-.03,84435228,7586.82,27.09,4.84,1.68
India VIX,05-08-2026,12.19,12.6725,10.805,12.06,-0.13,-1.07,-,-,-,-,-
Nifty Growth Sectors 15,05-08-2026,11829,11829,11747.1,11783.6,-14.3,-.12,27749314,6534.75,28.77,6.76,1.37
Nifty50 TR 1x Inverse,05-08-2026,174.55,175.75,174.55,174.85,-0.05,-.03,-,-,-,-,-
Nifty50 TR 2x Leverage,05-08-2026,19067.35,19067.35,18803.6,18998.6,12.45,.07,-,-,-,-,-
Nifty50 PR 1x Inverse,05-08-2026,215,216.5,215,215.4,-0.05,-.02,-,-,-,-,-
Nifty50 PR 2x Leverage,05-08-2026,12521.1,12521.1,12347.9,12475.95,8.2,.07,-,-,-,-,-
NIFTY100 Quality 30,05-08-2026,5766.7,5766.7,5733.9,5757.4,4.95,.09,89133678,9725.91,27.74,7.05,1.63
Nifty Consumer Services,05-08-2026,-,-,-,3664.89,-3.64,-.1,312740866,7025.45,119.36,7.87,.17
Nifty Capital Goods,05-08-2026,-,-,-,17055.82,63.5,.37,128917736,7638.77,46.84,10.08,.54
Nifty Telecommunications,05-08-2026,-,-,-,3658.89,4.6,.13,265701439,4409.77,15.46,11.51,.47
Nifty Sugar & Ethanol,05-08-2026,-,-,-,2637.0,-21.37,-.8,18948585,270.69,26.37,2.22,.47
Nifty500 Ahimsa,05-08-2026,-,-,-,3820.96,17.24,.45,1613885789,58340.24,24.45,4.09,1.24
Nifty REITs & InvITs 90:10,05-08-2026,-,-,-,1425.13,-2.78,-.19,8984343,138.95,64.56,2.24,4.93
Nifty500 Multicap Momentum Quality 50,05-08-2026,41515.95,41515.95,41153.05,41305.0,9.9,.02,155971278,12744.42,30.23,7.99,1.03
Nifty100 Low Volatility 30,05-08-2026,20793.45,20794.1,20655.35,20744.05,-17.05,-.08,206027537,22533.93,25.83,4.14,1.29
NIFTY Quality Low-Volatility 30,05-08-2026,17102.25,17102.25,16974.15,17060.0,-23.7,-.14,143697531,15200.89,27.76,5.65,1.51
NIFTY Alpha Quality Low-Volatility 30,05-08-2026,23408.7,23408.7,23228.05,23366.4,10.7,.05,92504420,10322.52,30.06,6.74,1.32
NIFTY Alpha Quality Value Low-Volatility 30,05-08-2026,20717.8,20730.8,20557.05,20730.8,65.65,.32,148539162,11879.74,17.15,3.1,1.66
NIFTY200 Quality 30,05-08-2026,20912.45,20912.45,20785.55,20879.95,26.6,.13,80225579,9732.79,28.38,9.25,1.73
NIFTY Midcap150 Quality 50,05-08-2026,24860.55,24876.6,24754.05,24859.0,131.1,.53,68581771,8944.23,32.58,7.41,.95
Nifty200 Momentum 30,05-08-2026,31145.9,31148.6,30872.4,31074.1,96.05,.31,382445953,12293.21,25.18,4.82,1.06
Nifty India Manufacturing,05-08-2026,16577.1,16592.05,16521.85,16591.55,95.5,.58,309891447,22034.12,28.9,4.31,.92
Nifty100 ESG Sector Leaders,05-08-2026,4156.85,4157.25,4122.7,4145.1,1.8,.04,347776145,29841.13,21.93,3.19,1.21
Nifty200 Alpha 30,05-08-2026,26697.35,26697.35,26469.5,26610.1,76.4,.29,388971852,12718.94,20.82,5.4,1
Nifty Midcap150 Momentum 50,05-08-2026,63998.35,63998.35,63476.15,63682.2,-19.7,-.03,416588145,13740.84,27.93,5.48,.49
Nifty Smallcap250 Quality 50,05-08-2026,25770,25901.45,25737.2,25773.4,153.85,.6,97277232,3100.99,25.3,4.97,1.24
Nifty Smallcap250 Momentum Quality 100,05-08-2026,47900.65,48152.05,47861.45,48052.7,441.8,.93,228047137,10418.7,27.23,4.63,.7
Nifty MidSmallcap400 Momentum Quality 100,05-08-2026,51746.3,51754.55,51503.95,51675.75,205.0,.4,269585110,18367.47,30.66,6.43,.66
Nifty500 Momentum 50,05-08-2026,54621.8,54621.8,54208.5,54514.1,222.95,.41,399252372,16272.67,31.35,6.5,.49
Nifty200 Value 30,05-08-2026,15326.6,15334.45,15238.75,15334.45,84.0,.55,279098552,8041.41,9.57,1.41,2.52
Nifty Top 10 Equal Weight,05-08-2026,8819.65,8824.55,8724.45,8775.55,-20.95,-.24,153679378,16126.02,18.44,3.02,1.39
Nifty Top 15 Equal Weight,05-08-2026,10092.15,10093.25,10010.3,10065.5,0.9,.01,170974417,19000.1,19.81,3.25,1.25
Nifty Top 20 Equal Weight,05-08-2026,9092.95,9093.45,9017.95,9063.25,-10.75,-.12,207739600,21148.36,21.87,3.56,1.35
Nifty500 Quality 50,05-08-2026,20093.65,20093.65,19949.9,20022.6,48.05,.24,182743389,11187.61,26.95,9.26,1.5
Nifty500 Low Volatility 50,05-08-2026,22974.9,22974.9,22809.55,22899.7,29.5,.13,212978672,16527.99,22.64,3.93,1.56
NIFTY100 ESG,05-08-2026,5169.2,5169.2,5131.3,5155.65,8.5,.17,458513976,35166.4,22.06,3.66,1.21
NIFTY100 Enhanced ESG,05-08-2026,5204.15,5204.15,5166,5190.65,8.8,.17,457512681,34971.65,22.04,3.66,1.21
NIFTY500 Value 50,05-08-2026,16395.75,16400.15,16310.45,16400.15,90.4,.55,448033919,9796,10.62,1.45,2.52
NIFTY100 Alpha 30,05-08-2026,18416.95,18473.2,18327.1,18473.2,164.75,.9,183341142,11053.69,20.93,3.42,1.2
