Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,07-08-2025,24464.2,24634.2,24344.15,24596.15,21.95,.09,616739190,35574.59,21.71,3.35,1.35
Nifty Next 50,07-08-2025,65924.3,66468.2,65471.25,66338.1,156.75,.24,183089656,9880.71,21.35,3.65,1.37
Nifty 100,07-08-2025,25046.3,25225.3,24916.25,25185.15,28.8,.11,799828846,45455.3,21.65,3.4,1.36
Nifty 200,07-08-2025,13623.95,13728.35,13545.25,13706.85,20.7,.15,1569876922,61468.75,22.87,3.54,1.28
Nifty 500,07-08-2025,22563.4,22726.9,22425.85,22694.1,27.25,.12,2051703407,79884.39,24,3.63,1.2
Nifty Midcap 50,07-08-2025,15866.3,16063.2,15768.8,16034.05,78.4,.49,512261505,9864.14,37.58,5,.84
NIFTY Midcap 100,07-08-2025,56444.9,57034.75,55950.25,56938.3,188.55,.33,770048076,16013.45,31.62,4.46,.92
NIFTY Smallcap 100,07-08-2025,17556.55,17718.55,17428.2,17692.65,30.05,.17,251027461,8782.13,31.3,3.93,.76
Nifty50 Dividend Points,07-08-2025,-,-,-,173.24,0.0,-,-,-,-,-,-
Nifty Auto,07-08-2025,23620,23839.55,23453.55,23808.1,59.25,.25,60570411,4783.12,24.38,4.35,1.19
Nifty Bank,07-08-2025,55215.65,55614.8,54973.55,55521.15,110.0,.2,95473822,7276.11,15.18,2.14,1.06
Nifty Energy,07-08-2025,34504.5,34660.65,34114.35,34613.8,-69.55,-.2,309300942,7535.92,15.5,2.43,2.41
Nifty Financial Services,07-08-2025,26265.5,26451.05,26180.3,26403.9,32.75,.12,90731611,9365.66,17.42,2.74,.98
Nifty FMCG,07-08-2025,55156.35,55430.25,54950.9,55298.5,67.7,.12,24199452,2132.7,41.37,10.56,2.06
Nifty IT,07-08-2025,34284.95,34808.05,34224.55,34726.8,300.55,.87,25184313,3674.41,25.08,6.73,3.12
Nifty Media,07-08-2025,1620,1645.85,1616.15,1636.8,16.1,.99,24477183,470.95,181.31,1.93,.86
Nifty Metal,07-08-2025,9253.4,9328.75,9144.1,9310.65,11.9,.13,72609144,2378.26,18.35,2.6,1.99
Nifty MNC,07-08-2025,28298.35,28463.45,28095.4,28419.1,26.2,.09,25298867,3138.98,33.5,8.02,1.82
Nifty Pharma,07-08-2025,21380.9,21712.35,21325.2,21684.8,161.05,.75,23501291,3632.22,30.87,4.76,.72
Nifty PSU Bank,07-08-2025,6854.95,6918.8,6787.95,6909.3,20.25,.29,85265468,1445.04,7.17,1.12,2.72
Nifty Realty,07-08-2025,887,896.45,879.2,893.0,-1.15,-.13,9668611,1029.61,43.04,4.31,.29
Nifty India Consumption,07-08-2025,11683.4,11789.3,11647.25,11772.95,25.2,.21,451607247,20950.46,40.66,8.03,1.11
Nifty Commodities,07-08-2025,8670.7,8725.45,8586.75,8707.85,0.75,.01,130299429,6590.77,17.57,2.19,1.92
Nifty Dividend Opportunities 50,07-08-2025,5797.9,5835.9,5762,5828.05,10.3,.18,269708939,11108.48,14.46,2.83,3.31
Nifty Infrastructure,07-08-2025,8985.35,9013.1,8891,8996.0,-22.8,-.25,158398443,8932.18,22.33,3.06,1.05
Nifty PSE,07-08-2025,9535.35,9559.05,9430.5,9540.9,-43.35,-.45,158668064,4486.53,12.27,2.1,3.1
Nifty Services Sector,07-08-2025,32172.35,32415.25,32045.3,32352.45,40.2,.12,533781060,25934.16,20.8,3.4,1.34
Nifty50 Shariah,07-08-2025,4508.7,4547.3,4486.1,4538.9,9.15,.2,53203671,8235.7,23.18,4.93,2.5
Nifty500 Shariah,07-08-2025,6890.3,6946.1,6849.4,6936.1,12.05,.17,455777220,25870.28,28.28,5.02,1.61
Nifty Low Volatility 50,07-08-2025,24354,24571.55,24307.85,24538.1,80.2,.33,124695410,20257.39,33.24,5.37,1.24
Nifty Alpha 50,07-08-2025,50681.65,51289.75,50400.95,51175.2,228.25,.45,598020127,26982.18,45.17,7.35,.35
Nifty High Beta 50,07-08-2025,3595.45,3619,3535.4,3610.45,-7.05,-.19,630962003,11134.75,15.85,2.31,1.58
Nifty100 Equal Weight,07-08-2025,31856.4,32126.7,31666.75,32072.1,63.4,.2,799828846,45455.3,22.87,3.48,1.36
Nifty100 Liquid 15,07-08-2025,6827.4,6878.5,6784.15,6865.2,-5.45,-.08,492599435,21459.28,19.68,2.89,1.14
Nifty CPSE,07-08-2025,6309.4,6333.65,6267.85,6326.0,-8.55,-.13,60402241,1635.1,13.43,2.25,3.28
Nifty50 Value 20,07-08-2025,12294.6,12376.95,12232.6,12360.35,23.35,.19,98865876,8922.45,16.49,3.04,2.47
Nifty Midcap Liquid 15,07-08-2025,14636.65,14959.6,14627.05,14919.8,204.55,1.39,119126667,5203.62,37.06,5.47,.61
Nifty Shariah 25,07-08-2025,7972.6,8066.75,7964.4,8055.1,56.2,.7,48664650,7284.47,26.06,5.12,2.29
India VIX,07-08-2025,11.96,12.3075,11.555,11.69,-0.27,-2.28,-,-,-,-,-
Nifty Growth Sectors 15,07-08-2025,11203.85,11318.1,11150.5,11304.1,43.9,.39,32663996,6621.97,32.93,6.46,1.65
Nifty50 TR 1x Inverse,07-08-2025,172.05,172.9,170.9,171.15,-0.1,-.06,-,-,-,-,-
Nifty50 TR 2x Leverage,07-08-2025,19630.05,19903.45,19437,19842.8,32.55,.16,-,-,-,-,-
Nifty50 PR 1x Inverse,07-08-2025,209.65,210.65,208.2,208.5,-0.15,-.07,-,-,-,-,-
Nifty50 PR 2x Leverage,07-08-2025,13197.8,13381.65,13068.05,13340.85,21.85,.16,-,-,-,-,-
NIFTY100 Quality 30,07-08-2025,5426.75,5482.95,5418.95,5475.65,28.15,.52,75642856,10704.03,28.68,6.79,2.16
Nifty Top 10 Equal Weight,07-08-2025,9355.5,9412.05,9321.05,9398.25,8.25,.09,73253461,11098.3,20.57,3.62,1.49
Nifty500 Multicap Momentum Quality 50,07-08-2025,40511.1,40843.05,40209.1,40789.95,85.2,.21,152945661,10252.26,39.7,9.7,1.15
Nifty Top 15 Equal Weight,07-08-2025,10024.85,10078.15,9971.4,10067.35,4.4,.04,89738020,13380.89,20.81,3.65,1.44
Nifty Top 20 Equal Weight,07-08-2025,8886.3,8942.05,8843.85,8930.8,5.65,.06,110291375,15565.7,22.02,3.94,1.43
Nifty500 Quality 50,07-08-2025,18780.05,18951.55,18646.15,18922.55,22.6,.12,159468708,7009.08,29.75,8.34,1.73
Nifty500 Low Volatility 50,07-08-2025,20978.75,21209.1,20937.65,21178.4,82.45,.39,84765170,10569.82,28.92,4.64,1.05
NIFTY100 ESG,07-08-2025,4806,4849.5,4783.65,4841.2,10.0,.21,732272615,39661.14,22.33,3.79,1.44
NIFTY100 Enhanced ESG,07-08-2025,4841.2,4885.9,4819.15,4877.6,10.4,.21,708838458,38430.44,22.58,3.86,1.43
NIFTY500 Value 50,07-08-2025,13693.9,13769.2,13546.15,13745.95,-10.55,-.08,298358265,7901.82,10.67,1.52,2.99
NIFTY100 Alpha 30,07-08-2025,17884.5,18065.95,17826.8,18023.65,49.6,.28,468370480,24690.74,37.71,6.26,.77
Nifty500 Multifactor MQVLv 50,07-08-2025,29925.4,30100.7,29694.2,30058.35,-29.0,-.1,136864686,9666.92,18.13,3.09,1.85
NIFTY Alpha Low-Volatility 30,07-08-2025,25812.5,26071.2,25802.35,26037.4,108.05,.42,85423374,14815.71,32.62,5.45,1.1
Nifty500 Flexicap Quality 30,07-08-2025,-,-,-,10302.02,63.97,.62,64134700,8296.44,29.9,5.92,1.62
Nifty Total Market Momentum Quality 50,07-08-2025,-,-,-,42299.84,-67.52,-.16,128575945,6970.68,43.25,9.71,.8
Nifty500 Equal Weight,07-08-2025,13930.1,14011.5,13801.3,13992.4,-9.35,-.07,2051703407,79884.39,30.1,3.88,.9
NIFTY50 Equal Weight,07-08-2025,30670.35,30931.55,30518.7,30882.75,45.5,.15,616739190,35574.59,23.41,3.32,1.46
Nifty 50 Futures Index,07-08-2025,-,-,-,6449.68,10.06,.16,-,-,-,-,-
Nifty 50 Arbitrage,07-08-2025,-,-,-,2534.76,-0.98,-.04,-,-,-,-,-
Nifty 50 Futures TR Index,07-08-2025,-,-,-,26468.62,45.63,.17,-,-,-,-,-
Nifty India Corporate Group Index - Mahindra Group,07-08-2025,-,-,-,34485.74,9.16,.03,5595068,1043.26,27.27,4.35,1.44
Nifty India Corporate Group Index - Tata Group,07-08-2025,-,-,-,15495.93,3.46,.02,55561875,4306.61,28.02,6.03,2.22
Nifty India Corporate Group Index - Aditya Birla Group,07-08-2025,-,-,-,8187.05,-4.76,-.06,295744869,1021.72,119.13,3.32,.42
Nifty India Infrastructure & Logistics,07-08-2025,-,-,-,11216.33,-29.93,-.27,702373056,13675.16,29.6,4.22,.85
Nifty Waves,07-08-2025,-,-,-,2128.17,15.57,.74,35156619,519.07,-,2.37,.75
Nifty500 Healthcare,07-08-2025,-,-,-,18665.11,95.25,.51,47713179,6058.16,38.46,5.83,.57
Nifty India Corporate Group Index - Tata Group 25% Cap,07-08-2025,14462.4,14589.6,14376.55,14559.1,-13.0,-.09,51071007,3985.46,29.31,4.99,1.61
Nifty Private Bank,07-08-2025,26728.05,26951.4,26658.5,26901.1,50.45,.19,128328167,6704.86,18.04,2.15,.55
Nifty Smallcap 250,07-08-2025,16675.35,16777.7,16523.65,16753.2,-16.9,-.1,441995836,14636.84,31.87,3.75,.68
Nifty Smallcap 50,07-08-2025,8460.55,8552.45,8416.2,8538.95,26.4,.31,130439889,4649.79,33.3,3.91,.74
Nifty Midcap 150,07-08-2025,20997.65,21183.2,20829.5,21152.1,55.45,.26,809878725,19792.25,33.36,4.78,.86
Nifty Midcap Select,07-08-2025,12559.9,12750.85,12504,12724.7,88.3,.7,432572696,7128.36,50.04,7.42,.78
NIFTY LargeMidcap 250,07-08-2025,15852.2,15977.45,15747.95,15954.45,30.0,.19,1609707571,65247.55,26.26,3.97,1.11
NIFTY SME EMERGE,07-08-2025,-,-,-,14793.38,-8.51,-.06,-,-,25.89,5.82,.05
Nifty Oil & Gas,07-08-2025,10969.3,11021.8,10837.1,10997.3,-20.85,-.19,57409714,2558.12,12.83,1.62,2.61
Nifty Financial Services 25/50,07-08-2025,28224.25,28427.45,28096.2,28374.2,20.15,.07,90731611,9365.66,17.15,2.75,.96
Nifty Healthcare Index,07-08-2025,14157.6,14330.95,14082.15,14309.7,86.35,.61,35843033,4968.03,36.86,5.48,.58
Nifty500 Multicap 50:25:25,07-08-2025,15727,15839.5,15619.3,15817.95,15.55,.1,2051703407,79884.39,26,3.76,1.07
Nifty Microcap 250,07-08-2025,23212.9,23311.7,22933.35,23270.5,-72.95,-.31,364069337,7668.33,23.4,3.13,.7
Nifty Total Market,07-08-2025,12700.35,12790.4,12620.05,12772.3,13.2,.1,2415772744,87552.72,23.98,3.61,1.18
Nifty India Digital,07-08-2025,8626.75,8782.7,8623.4,8757.75,81.3,.94,728225481,18018.52,77.05,10.6,1.53
Nifty Mobility,07-08-2025,20646.45,20861.2,20492.65,20816.4,22.65,.11,520183092,19649.76,27.15,4.56,1.05
Nifty India Defence,07-08-2025,7792.1,7837.3,7685.6,7800.05,-36.15,-.46,18447292,1946.5,54.52,12.64,.49
Nifty Financial Services Ex-Bank,07-08-2025,28849.2,29197,28690.4,29117.95,106.5,.37,100861131,6590.48,23.12,3.55,.85
Nifty Housing,07-08-2025,11304.55,11403.9,11255.15,11387.05,29.9,.26,266231343,14061.29,25.46,3.07,.83
Nifty Transportation & Logistics,07-08-2025,23192.55,23441.65,23045,23398.3,20.45,.09,481804828,18041.1,30.67,5.2,.87
Nifty MidSmall Financial Services,07-08-2025,17651.45,17963.15,17578.45,17920.4,191.65,1.08,172105092,5303.83,23.64,2.83,.81
Nifty MidSmall Healthcare,07-08-2025,43718.35,44247.05,43610.4,44184.7,331.55,.76,35492872,3539.18,44.36,6.06,.44
Nifty MidSmall IT & Telecom,07-08-2025,9274.3,9411.7,9257.4,9386.7,69.65,.75,318352805,2282.97,64.53,14.29,1.05
Nifty MidSmall India Consumption,07-08-2025,19320.4,19520.4,19250.85,19496.4,71.25,.37,330652748,4575.97,109.36,12.69,.58
Nifty REITs & InvITs,07-08-2025,-,-,-,1236.02,-8.55,-.69,4364375,91.45,24.32,1.86,7.59
Nifty Core Housing,07-08-2025,15912.65,16048.9,15860.65,16022.1,22.15,.14,27394855,3958.04,37.51,3.75,.46
