Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,06-08-2026,24641,24677.05,24604.15,24636.0,11.35,.05,344001180,30115.41,20.93,3.02,1.25
Nifty Next 50,06-08-2026,74478.9,74649.75,74236.9,74526.75,56.8,.08,252572237,14503.72,19.83,3.5,1.13
Nifty 100,06-08-2026,25758.6,25798.45,25720.05,25757.4,13.35,.05,596573417,44619.13,20.72,3.1,1.22
Nifty 200,06-08-2026,14260.05,14277.15,14232.1,14244.75,-6.6,-.05,1211256267,65559.35,22.18,3.32,1.1
Nifty 500,06-08-2026,23756.15,23783.85,23708.55,23729.45,-6.1,-.03,1962856371,95488.61,23.24,3.38,1.03
Nifty Midcap 50,06-08-2026,18256.9,18258.65,18115.9,18125.25,-93.2,-.51,260434723,11800.24,36.08,4.58,.58
NIFTY Midcap 100,06-08-2026,63656.25,63677.7,63306.85,63326.8,-278.45,-.44,614682850,20940.21,31,4.62,.58
NIFTY Smallcap 100,06-08-2026,19869.3,19936.55,19806.25,19878.25,94.55,.48,386356775,19094.22,32.33,3.61,.59
Nifty50 Dividend Points,06-08-2026,-,-,-,182.42,0.0,-,-,-,-,-,-
Nifty Auto,06-08-2026,29375.4,29383.95,29050.75,29113.4,-298.15,-1.01,74204786,4470.25,32.07,4.51,.93
Nifty Bank,06-08-2026,57815,58076.85,57714.7,58063.65,323.7,.56,211701254,9919.88,13.8,1.76,.77
Nifty Energy,06-08-2026,38730.85,38739.25,38517.65,38683.25,-146.8,-.38,279498704,8883.44,15.24,2.27,1.89
Nifty Financial Services,06-08-2026,26869.65,26927.7,26804.85,26863.5,19.6,.07,150187952,14379.3,16.56,2.53,1.04
Nifty FMCG,06-08-2026,49375.3,49448.95,49241.6,49369.85,-13.65,-.03,30557213,2143.75,34.37,8.25,.95
Nifty IT,06-08-2026,31467.9,31701.9,31090.2,31106.2,-297.85,-.95,27859563,3745.88,19.84,5.5,2.58
Nifty Media,06-08-2026,1578.5,1579.9,1546.5,1555.0,-20.15,-1.28,42176974,620,39.09,1.64,1.03
Nifty Metal,06-08-2026,13316.2,13322.8,13112.35,13124.6,-131.75,-.99,128235640,5053.3,16.69,2.74,1.74
Nifty MNC,06-08-2026,33511.2,33563.7,33405.35,33503.8,-82.45,-.25,66954661,5315.52,36.44,7.5,1.36
Nifty Pharma,06-08-2026,26593.85,26757.65,26523.1,26564.8,1.25,0,32398178,3654.99,41.64,5.1,.53
Nifty PSU Bank,06-08-2026,8547.85,8731,8525.9,8729.25,187.95,2.2,110414660,2949.69,7.92,1.21,.73
Nifty Realty,06-08-2026,901.4,902.25,886.2,886.85,-11.85,-1.32,9575919,908.07,37.89,3.93,.48
Nifty India Consumption,06-08-2026,12212.5,12222,12151.9,12171.65,-51.05,-.42,99024921,10551.4,39.85,7.34,.74
Nifty Commodities,06-08-2026,10015.2,10016.5,9942.45,9956.4,-47.6,-.48,185249212,8566.8,15.8,2.13,1.71
Nifty Dividend Opportunities 50,06-08-2026,6042.75,6047.7,6018,6030.3,-19.95,-.33,380478359,15530.49,13.78,2.6,2.27
Nifty Infrastructure,06-08-2026,9443.3,9469.4,9415.5,9453.3,0.55,.01,216435183,11220.9,23.45,2.84,1.09
Nifty PSE,06-08-2026,9940.3,9956.75,9900.8,9937.4,-14.05,-.14,170616236,6360.88,11.37,1.99,2.79
Nifty Services Sector,06-08-2026,31590.15,31590.15,31469.75,31474.2,-85.5,-.27,244982350,19983.76,19.49,2.96,1.36
Nifty50 Shariah,06-08-2026,4438.2,4447.5,4400.45,4407.0,-26.85,-.61,60152052,7327.85,24.52,4.07,1.74
Nifty500 Shariah,06-08-2026,7156.95,7156.95,7118.45,7122.95,-30.85,-.43,520458441,32547.99,29.33,4.61,1.12
Nifty Low Volatility 50,06-08-2026,25298.85,25326.6,25212.1,25237.7,-66.35,-.26,215628568,23726.04,26.98,4.46,1.22
Nifty Alpha 50,06-08-2026,55781.1,55913.25,55529.4,55859.05,139.25,.25,451725089,21403.22,24.04,5.16,.75
Nifty High Beta 50,06-08-2026,4515.05,4518.15,4494,4510.9,9.3,.21,512859537,16196.46,21.81,3.58,.83
Nifty100 Equal Weight,06-08-2026,35653.3,35669.6,35551.85,35587.5,-50.45,-.14,596573417,44619.13,21.47,3.4,1.18
Nifty100 Liquid 15,06-08-2026,7704.9,7785.85,7690.55,7762.65,53.1,.69,151128157,14848.46,25.6,3.13,.93
Nifty CPSE,06-08-2026,6509.6,6514.65,6450.5,6482.9,-43.35,-.66,90708548,2848.69,12.62,2.09,2.87
Nifty50 Value 20,06-08-2026,12104.5,12130.7,12065.75,12124.0,33.7,.28,222867212,16345.3,15.06,2.06,1.74
Nifty Midcap Liquid 15,06-08-2026,17062.75,17103.75,16949.15,16949.4,-77.2,-.45,158645957,6373.92,38.02,5.04,.54
Nifty Shariah 25,06-08-2026,8207.7,8219.2,8148.2,8158.4,-45.25,-.55,98451337,7774.82,27.46,4.82,1.68
India VIX,06-08-2026,12.06,12.4325,10.095,12.16,0.1,.81,-,-,-,-,-
Nifty Growth Sectors 15,06-08-2026,11774.1,11821.95,11714.8,11734.65,-48.95,-.42,26752269,6557.92,28.65,6.73,1.37
Nifty50 TR 1x Inverse,06-08-2026,174.75,175,174.5,174.8,-0.05,-.03,-,-,-,-,-
Nifty50 TR 2x Leverage,06-08-2026,19021.25,19076.55,18967.2,19013.55,14.95,.08,-,-,-,-,-
Nifty50 PR 1x Inverse,06-08-2026,215.3,215.6,214.95,215.3,-0.1,-.05,-,-,-,-,-
Nifty50 PR 2x Leverage,06-08-2026,12490.85,12527.15,12455.3,12485.75,9.8,.08,-,-,-,-,-
NIFTY100 Quality 30,06-08-2026,5764.95,5776.75,5750.5,5759.4,2.0,.03,91410775,11614.39,27.72,7.05,1.58
Nifty India Corporate Group Index - Mahindra Group,06-08-2026,-,-,-,38177.49,-546.71,-1.41,7686610,1353.29,22.65,3.91,.85
Nifty India Corporate Group Index - Aditya Birla Group,06-08-2026,-,-,-,9983.16,-81.61,-.81,226819333,1495.29,15.92,3.2,.26
Nifty India Corporate Group Index - Tata Group,06-08-2026,-,-,-,14986.62,-49.3,-.33,68148003,5285.51,31.57,5.13,1.98
Nifty India Corporate Group Index - Tata Group 25% Cap,06-08-2026,14877.2,14912.3,14787.85,14811.8,-73.15,-.49,48429302,4109.68,34.24,4.71,1.66
Nifty Private Bank,06-08-2026,27786.5,27803.85,27652.4,27679.9,-64.35,-.23,159377572,7490.17,17.25,2.01,.78
Nifty Smallcap 250,06-08-2026,18379.1,18407.75,18313.25,18358.65,36.7,.2,651353362,25434.41,34.52,3.64,.6
Nifty Smallcap 50,06-08-2026,9901.25,9968,9874.55,9945.05,101.9,1.04,170307309,12638.52,32.8,3.5,.65
Nifty Midcap 150,06-08-2026,23419.55,23431.4,23301.1,23310.55,-92.9,-.4,714929592,25435.07,30.18,4.61,.62
Nifty Midcap Select,06-08-2026,14902.95,14923.95,14806.95,14812.6,-67.7,-.45,236430872,10438.96,34.85,4.64,.58
NIFTY LargeMidcap 250,06-08-2026,16988.55,17001,16940.1,16948.65,-29.3,-.17,1311503009,70054.2,24.56,3.71,.92
NIFTY SME EMERGE,06-08-2026,14152.9,14241.9,14152.25,14221.25,85.1,.6,-,-,23,3.57,.2
Nifty Oil & Gas,06-08-2026,11244.75,11334.45,11189.85,11304.3,88.25,.79,89054988,4803.73,11.42,1.53,2.19
Nifty Financial Services 25/50,06-08-2026,29314.05,29385.55,29246.55,29321.4,50.4,.17,150187952,14379.3,16.28,2.64,1.16
Nifty Healthcare Index,06-08-2026,16730.1,16808.9,16660.8,16696.7,-13.2,-.08,33732798,3859.6,44.19,5.52,.46
Nifty500 Multicap 50:25:25,06-08-2026,16823.3,16840.9,16786.15,16798.75,-3.8,-.02,1962856371,95488.61,25.21,3.52,.92
