Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,22-08-2024,24863.4,24867.35,24784.45,24811.5,41.3,.17,220345125,24227.03,23.05,4.18,1.22
Nifty Next 50,22-08-2024,74546.15,74713.65,74382,74660.35,481.85,.65,258349079,13268.08,26.55,5.08,1.11
Nifty 100,22-08-2024,25958.1,25961.8,25877.5,25910.45,57.25,.22,486858877,38098.04,23.97,4.34,1.17
Nifty 200,22-08-2024,14130.3,14131.85,14090.45,14112.6,41.8,.3,1364845728,60179.76,25.9,4.46,1.08
Nifty 500,22-08-2024,23467.15,23474.85,23408.95,23440.7,72.05,.31,2186317143,86131.17,26.74,4.54,1.05
Nifty Midcap 50,22-08-2024,16518.6,16605.2,16492.85,16575.35,131.0,.8,607695947,9597.36,47.95,5.72,.7
NIFTY Midcap 100,22-08-2024,58743.05,58946.9,58623.75,58844.85,400.8,.69,877986851,22081.72,44.01,5.16,.66
NIFTY Smallcap 100,22-08-2024,19158.05,19224.7,19075.5,19099.6,32.25,.17,541084082,13951.9,29.95,4.43,.83
Nifty50 Dividend Points,22-08-2024,-,-,-,192.05,0.0,-,-,-,-,-,-
Nifty Auto,22-08-2024,25658.45,25681.5,25518.05,25563.65,-23.1,-.09,41215079,5132.88,23.63,5.59,.87
Nifty Bank,22-08-2024,50894.8,51080,50794.45,50985.7,300.15,.59,133056374,6539.25,14.8,2.83,.91
Nifty Energy,22-08-2024,43703.95,43742.45,43249.05,43321.15,-270.3,-.62,85228669,4597.98,15.93,2.75,2.19
Nifty Financial Services,22-08-2024,23230.85,23283.85,23163.45,23247.15,103.5,.45,64157378,7866.9,16.56,3.39,.91
Nifty FMCG,22-08-2024,63424.8,63620.9,63155.1,63483.6,391.7,.62,28877460,3143.4,49.84,12.35,1.68
Nifty IT,22-08-2024,41735.25,41834,41406.2,41506.2,-64.65,-.16,16994440,3242.91,33.92,8.63,1.88
Nifty Media,22-08-2024,2113.2,2117.85,2092.2,2096.0,-4.05,-.19,57215194,569.44,-,2.21,.38
Nifty Metal,22-08-2024,9309.7,9333,9273.15,9326.25,62.2,.67,104043607,3442.33,31.06,2.86,1.62
Nifty MNC,22-08-2024,31140.55,31149,31005.95,31058.6,56.45,.18,26619605,4143.03,46.89,10.68,1.41
Nifty Pharma,22-08-2024,22660.3,22661,22501.95,22546.1,-31.8,-.14,19003030,3080.7,37.65,6.03,.6
Nifty PSU Bank,22-08-2024,7039.2,7082.9,7030.45,7059.7,47.25,.67,98631698,1748.56,8.62,1.37,2.09
Nifty Realty,22-08-2024,1042.65,1045.8,1032.45,1043.45,4.9,.47,4803581,708.48,56.74,6.2,.4
Nifty India Consumption,22-08-2024,11965.15,11990.05,11929.25,11972.55,69.45,.58,130873118,11384.75,52.31,9.68,.95
Nifty Commodities,22-08-2024,9452.3,9458.45,9412.3,9431.1,15.75,.17,171803840,9579.72,20.16,2.75,1.78
Nifty Dividend Opportunities 50,22-08-2024,6836.25,6838,6798,6809.35,-0.6,-.01,344809647,14690.12,19.45,3.89,2.36
Nifty Infrastructure,22-08-2024,9271.05,9286.45,9240.2,9266.45,32.05,.35,132871232,10354.88,24.57,3.61,1.17
Nifty PSE,22-08-2024,11420.5,11425.75,11320.7,11346.0,-34.95,-.31,180820253,6061.43,13.26,2.9,2.79
Nifty Services Sector,22-08-2024,31531.85,31535.45,31432.75,31458.65,57.1,.18,200139378,14963.9,22.24,4.3,1.16
Nifty50 Shariah,22-08-2024,-,-,-,5530.45,-9.47,-.17,37079197,5324.19,28.83,6.83,1.72
Nifty500 Shariah,22-08-2024,-,-,-,8016.97,21.26,.27,468915425,28373.9,37.29,7.18,1.07
Nifty Low Volatility 50,22-08-2024,-,-,-,25278.69,112.25,.45,142680961,19718.31,33.33,5.83,1.02
Nifty Alpha 50,22-08-2024,59639.55,59708.95,59330.85,59508.9,224.5,.38,390396222,14550.15,30.93,5.39,.71
Nifty High Beta 50,22-08-2024,-,-,-,4178.23,13.01,.31,810331038,12804.31,21.2,2.24,1.3
Nifty100 Equal Weight,22-08-2024,34235.6,34244.9,34149.35,34193.6,93.65,.27,486858877,38098.04,26.39,4.77,1.12
Nifty100 Liquid 15,22-08-2024,6828.65,6838.95,6807.65,6817.0,15.25,.22,90666566,9238.01,21.01,3.39,.88
Nifty CPSE,22-08-2024,7392.25,7399.7,7310.9,7325.35,-49.15,-.67,129775070,3647.17,14.99,3.06,2.58
Nifty50 Value 20,22-08-2024,14122.25,14124.2,14059.2,14080.95,14.45,.1,140817813,9648.74,20.88,4.02,1.98
Nifty Midcap Liquid 15,22-08-2024,14031.5,14114.2,14002.4,14090.65,112.9,.81,81845545,3277.19,40.15,4.85,.57
Nifty Shariah 25,22-08-2024,-,-,-,9252.12,9.02,.1,66315507,6858.43,30.47,6.84,1.61
India VIX,22-08-2024,13.3325,13.7825,10.9575,13.0,-0.33,-2.49,-,-,-,-,-
Nifty Growth Sectors 15,22-08-2024,12563.1,12563.1,12488,12508.0,-4.75,-.04,35560627,5754.31,34.66,9.14,1.77
Nifty50 TR 1x Inverse,22-08-2024,164.1,164.65,164.1,164.45,-0.25,-.15,-,-,-,-,-
Nifty50 TR 2x Leverage,22-08-2024,21384.7,21389.55,21250.25,21295.75,67.0,.32,-,-,-,-,-
Nifty50 PR 1x Inverse,22-08-2024,197.75,198.4,197.75,198.15,-0.3,-.15,-,-,-,-,-
Nifty50 PR 2x Leverage,22-08-2024,14698.5,14701.85,14606.1,14637.4,46.1,.32,-,-,-,-,-
NIFTY100 Quality 30,22-08-2024,6056.55,6057.7,6039.95,6047.75,14.55,.24,76781667,10765.4,34.62,10.13,1.62
NIFTY50 Equal Weight,22-08-2024,31953.4,31954.75,31851.85,31871.4,26.6,.08,220345125,24227.03,24.52,4.41,1.3
Nifty500 Equal Weight,22-08-2024,-,-,-,14919.16,70.65,.48,2186317143,86131.17,33.29,4.68,.86
Nifty 50 Futures Index,22-08-2024,-,-,-,6925.85,11.79,.17,-,-,-,-,-
Nifty 50 Arbitrage,22-08-2024,-,-,-,2363.65,0.08,0,-,-,-,-,-
Nifty 50 Futures TR Index,22-08-2024,-,-,-,26632.37,50.5,.19,-,-,-,-,-
Nifty India Corporate Group Index - Mahindra Group,22-08-2024,-,-,-,32374.97,-134.02,-.41,13271980,1205.64,32.56,4.41,1.32
Nifty India Corporate Group Index - Aditya Birla Group,22-08-2024,-,-,-,8592.4,85.6,1.01,297672666,2068.72,753.35,4.01,.5
Nifty India Corporate Group Index - Tata Group,22-08-2024,-,-,-,20346.98,-14.86,-.07,109740309,6494.65,37.51,8.93,1.13
Nifty India Corporate Group Index - Tata Group 25% Cap,22-08-2024,18198.35,18231.2,18129.75,18204.7,71.55,.39,73475479,5325.45,37.09,7.01,.93
Nifty Private Bank,22-08-2024,25491.2,25583.8,25444,25534.35,144.45,.57,119867837,5889.35,15.46,2.85,.7
Nifty Smallcap 250,22-08-2024,18007.8,18096.05,17969.2,17984.45,56.7,.32,777072272,22533.3,31.25,4.53,.86
Nifty Smallcap 50,22-08-2024,9050.35,9090.2,9021.05,9033.95,23.65,.26,215481787,8666.84,27.21,4.18,.85
Nifty MidSmallcap 400,22-08-2024,20429.8,20494.35,20403.7,20444.95,109.25,.54,1699458266,48033.12,38.42,5.14,.74
Nifty Midcap 150,22-08-2024,21719.7,21792.5,21687,21760.35,142.65,.66,922385994,25499.82,43.99,5.56,.67
Nifty IPO,22-08-2024,-,-,-,2275.13,20.75,.92,297787299,7856.81,55.89,12.23,.13
Nifty Midcap Select,22-08-2024,12990.25,13099.3,12971.8,13067.1,128.95,1,363774220,5242.02,63.17,6.93,.77
NIFTY LargeMidcap 250,22-08-2024,16391.6,16409.75,16359.45,16391.9,71.95,.44,1409244871,63597.87,31.06,4.88,.92
NIFTY SME EMERGE,22-08-2024,-,-,-,15769.62,242.27,1.56,-,-,105.54,10.34,.08
Nifty Oil & Gas,22-08-2024,13322.55,13336.8,13206.4,13227.35,-31.05,-.23,85096668,4456.85,12.82,2.37,2.53
Nifty Financial Services 25/50,22-08-2024,25766.15,25799.45,25671.75,25761.15,81.65,.32,64157378,7866.9,17.1,3.46,.89
Nifty Healthcare Index,22-08-2024,14188.3,14188.9,14092.15,14123.85,-16.0,-.11,15711958,2662.52,42.23,6.53,.53
