Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,25-03-2025,23751.5,23869.6,23601.4,23668.65,10.3,.04,338216746,35415.03,21.04,3.52,1.36
Nifty Next 50,25-03-2025,64133.3,64141.3,62589.8,62703.75,-934.65,-1.47,364580320,13766.86,22.38,3.46,1.28
Nifty 100,25-03-2025,24326,24409.75,24097.15,24159.9,-54.3,-.22,702797066,49181.89,21.26,3.51,1.34
Nifty 200,25-03-2025,13153.65,13185.55,13009.45,13041.25,-47.2,-.36,1759229607,69140.82,22.73,3.67,1.26
Nifty 500,25-03-2025,21652.85,21674.05,21385.8,21437.75,-100.35,-.47,2438466361,92187.05,23.56,3.71,1.21
Nifty Midcap 50,25-03-2025,14921.85,14929.45,14594.2,14659.2,-170.6,-1.15,800616243,9545.75,40.35,5.3,.78
NIFTY Midcap 100,25-03-2025,52882.6,52926.85,51714.95,51969.75,-554.3,-1.06,1056432541,19958.93,35.23,4.77,.83
NIFTY Smallcap 100,25-03-2025,16485.1,16519.75,16062.25,16108.9,-254.8,-1.56,328473188,11819.39,27.59,3.57,1.2
Nifty50 Dividend Points,25-03-2025,-,-,-,289.38,0.0,-,-,-,-,-,-
Nifty Auto,25-03-2025,22050.9,22092.4,21683.1,21737.6,-201.1,-.92,46643103,4702.32,20.89,4.46,1
Nifty Bank,25-03-2025,51874.2,52063.95,51429.6,51607.95,-97.0,-.19,185197665,12224.07,13.54,2.27,.97
Nifty Energy,25-03-2025,34123.8,34144.35,33418.95,33502.4,-452.6,-1.33,312430752,8482.63,15.44,2.4,2.41
Nifty Financial Services,25-03-2025,25158.65,25297.35,25006.45,25086.0,28.45,.11,116757030,15252.75,16.69,3.03,.87
Nifty FMCG,25-03-2025,53307.1,53601.65,52990.1,53131.3,-101.45,-.19,41262384,3239.88,43.3,10,2.01
Nifty IT,25-03-2025,37542.4,38073.05,37406,37706.9,489.85,1.32,36111649,6025.86,28.58,7.8,2.72
Nifty Media,25-03-2025,1557.3,1561.05,1516.05,1524.0,-24.7,-1.59,72134350,321.49,-,1.19,.83
Nifty Metal,25-03-2025,9291.35,9299.15,9098.2,9132.9,-129.95,-1.4,112618009,2653.45,21.04,2.59,2.29
Nifty MNC,25-03-2025,26582.7,26627,26200.15,26246.25,-233.75,-.88,36477742,4072.29,32.99,8.23,2.08
Nifty Pharma,25-03-2025,21840.4,21869,21427.8,21542.5,-228.65,-1.05,15394524,2061.11,32.56,5.26,.64
Nifty PSU Bank,25-03-2025,6365.4,6366.1,6197.55,6216.95,-109.15,-1.73,149371214,2402.47,6.58,1.21,2.37
Nifty Realty,25-03-2025,882.9,888.3,859.55,863.2,-12.75,-1.46,8804157,994.57,41.84,4.95,.43
Nifty India Consumption,25-03-2025,10844.15,10872.9,10727.05,10763.1,-41.6,-.39,158859359,12575.57,40.92,8.42,1.02
Nifty Commodities,25-03-2025,8575.85,8576.65,8456.3,8478.3,-55.35,-.65,220844124,9112.73,18.64,2.21,2.11
Nifty Dividend Opportunities 50,25-03-2025,5948.2,5970,5884.15,5902.45,-17.6,-.3,438601570,18905.05,15.66,3.07,3.08
Nifty Infrastructure,25-03-2025,8552.9,8559.1,8442.95,8472.85,-34.65,-.41,173421384,11308.94,22.81,2.94,1.13
Nifty PSE,25-03-2025,9516.5,9529.15,9335.7,9364.65,-102.2,-1.08,256304329,7426.3,12.1,2.02,3.32
Nifty Services Sector,25-03-2025,31433.8,31643.5,31273.2,31373.1,75.3,.24,318190706,25258.93,20.48,3.64,1.29
Nifty50 Shariah,25-03-2025,4679.75,4713.85,4657.6,4674.65,15.4,.33,51993428,7216.97,25.05,5.36,2.4
Nifty500 Shariah,25-03-2025,6792.25,6795.95,6703.3,6724.1,-26.75,-.4,454472252,27908.02,30.15,5.15,1.6
Nifty Low Volatility 50,25-03-2025,23664.4,23753.1,23513.85,23566.75,-3.35,-.01,188087545,27491.25,33.87,5.5,1.08
Nifty Alpha 50,25-03-2025,48140.2,48264.35,46575.45,46727.7,-1052.6,-2.2,458435431,19047.3,32.57,6.1,.86
Nifty High Beta 50,25-03-2025,3407.55,3408.8,3312.15,3320.5,-63.55,-1.88,927593895,13685.73,16.84,2.11,1.6
Nifty100 Equal Weight,25-03-2025,30716.05,30724.4,30247.85,30316.35,-221.2,-.72,702797066,49181.89,21.46,3.47,1.36
Nifty100 Liquid 15,25-03-2025,6645.95,6658.85,6563.85,6581.65,-41.2,-.62,135020626,11869.96,17.67,2.98,1.1
