Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,16-09-2024,25406.65,25445.7,25336.2,25383.75,27.25,.11,168694880,18705.01,23.61,4.07,1.2
Nifty Next 50,16-09-2024,75707.4,75742.7,75342.15,75464.3,36.75,.05,264927786,12637.7,26.82,4.73,1.27
Nifty 100,16-09-2024,26486.8,26522,26409.8,26453.4,33.5,.13,433622666,31342.71,24.6,4.2,1.18
Nifty 200,16-09-2024,14434.1,14451.3,14387.5,14415.5,24.1,.17,1242000943,53662.89,26.58,4.34,1.09
Nifty 500,16-09-2024,24006.15,24026,23917.5,23968.2,40.0,.17,1720978022,75190.68,27.46,4.41,1.05
Nifty Midcap 50,16-09-2024,16952.5,16979.65,16861.7,16889.95,11.95,.07,598138809,10002.76,48.6,5.8,.68
NIFTY Midcap 100,16-09-2024,60345.4,60408.25,60029.85,60259.75,225.7,.38,808378277,22320.17,44.98,5.22,.66
NIFTY Smallcap 100,16-09-2024,19604.85,19632.85,19441.75,19537.75,31.8,.16,258567841,11120.8,30.64,4.16,.79
Nifty50 Dividend Points,16-09-2024,-,-,-,194.25,0.0,-,-,-,-,-,-
Nifty Auto,16-09-2024,25865.8,25915.55,25801.1,25829.65,8.8,.03,42309775,3073.89,25.39,5.79,.85
Nifty Bank,16-09-2024,52038.7,52208.7,51921.45,52153.15,215.1,.41,93777745,5286.96,15.14,2.71,.9
Nifty Energy,16-09-2024,42466.7,42655.9,42372.35,42569.3,339.9,.8,67508485,4022.19,15.72,2.54,2.29
Nifty Financial Services,16-09-2024,24034.35,24081.1,23932.7,23989.85,10.3,.04,74798263,9644.32,17.09,3.28,.9
Nifty FMCG,16-09-2024,65026.1,65026.1,64322.4,64597.0,-465.8,-.72,26154193,2764.55,50.75,12.44,1.65
Nifty IT,16-09-2024,43457.4,43583.15,43286.8,43352.65,-41.7,-.1,11520747,2207.07,35.43,8.96,1.8
Nifty Media,16-09-2024,2134.75,2143.9,2123.8,2139.5,21.05,.99,46342711,739.29,-,2.38,.37
Nifty Metal,16-09-2024,9432.8,9500.85,9406.4,9427.7,57.05,.61,124788003,4156.01,31.21,2.84,2.12
Nifty MNC,16-09-2024,31484.15,31508.85,31346.15,31373.1,-97.55,-.31,47154883,4554.55,47.25,10.56,1.72
Nifty Pharma,16-09-2024,23560.55,23573.85,23414.9,23448.75,-8.9,-.04,20935338,2140.34,39.15,5.99,.58
Nifty PSU Bank,16-09-2024,6745.1,6805.7,6706,6714.45,-0.85,-.01,106833901,1875.66,8.2,1.3,2.2
Nifty Realty,16-09-2024,1063.9,1070.35,1052.8,1059.7,6.05,.57,8984388,1348.86,57.62,6.18,.35
Nifty India Consumption,16-09-2024,12463.45,12482.1,12411.75,12444.9,-7.5,-.06,96652821,7868.87,54.48,9.95,.91
Nifty Commodities,16-09-2024,9421.85,9458.5,9391.75,9417.9,59.85,.64,172675540,9024.67,20.15,2.66,1.99
Nifty Dividend Opportunities 50,16-09-2024,6873.1,6875.25,6840.4,6862.65,3.7,.05,353985704,17358.53,19.59,3.79,2.45
Nifty Infrastructure,16-09-2024,9359.45,9391.95,9338.05,9348.55,14.8,.16,93732883,6742.44,24.79,3.44,1.19
Nifty PSE,16-09-2024,10953.25,10978.05,10895.25,10946.7,33.5,.31,143006858,4635.37,12.79,2.62,2.97
Nifty Services Sector,16-09-2024,32618.65,32704.15,32568.05,32651.9,108.8,.33,162933417,14796.69,23.08,4.22,1.12
Nifty50 Shariah,16-09-2024,-,-,-,5639.38,-16.91,-.3,26591711,3831.67,29.89,6.76,1.72
Nifty500 Shariah,16-09-2024,-,-,-,8181.32,2.42,.03,306909749,22997.59,38.03,6.92,1.08
Nifty Low Volatility 50,16-09-2024,-,-,-,26030.44,-41.98,-.16,104620247,13843.05,34.32,5.78,1.01
Nifty Alpha 50,16-09-2024,60382.55,60708,60092.15,60671.9,657.7,1.1,365613760,19665.9,31.52,5.18,.7
Nifty High Beta 50,16-09-2024,-,-,-,4099.39,-0.44,-.01,731655690,13095.16,20.77,2.12,1.44
Nifty100 Equal Weight,16-09-2024,34890.4,34929.65,34769.9,34796.75,18.75,.05,433622666,31342.71,26.77,4.53,1.14
Nifty100 Liquid 15,16-09-2024,6946.55,6961.3,6910.15,6914.35,-11.15,-.16,72024589,7517.08,21.4,3.36,.86
Nifty CPSE,16-09-2024,7021.5,7071.75,7012.95,7059.3,64.7,.92,87548027,2591.86,14.45,2.78,2.8
Nifty50 Value 20,16-09-2024,14383.8,14407,14338.95,14386.05,29.55,.21,111426535,6873.46,21.33,3.9,1.96
Nifty Midcap Liquid 15,16-09-2024,14439.5,14468.6,14356.3,14376.7,0.0,0,54249490,4771.96,40.97,4.91,.61
Nifty Shariah 25,16-09-2024,-,-,-,9350.07,-37.43,-.4,47120595,5095.4,30.8,6.54,1.63
India VIX,16-09-2024,12.55,12.955,12.31,12.46,-0.09,-.72,-,-,-,-,-
Nifty Growth Sectors 15,16-09-2024,12912.35,12912.35,12842.1,12865.45,-38.55,-.3,28646785,3698.06,35.65,9.25,1.72
Nifty50 TR 1x Inverse,16-09-2024,161.2,161.65,160.95,161.35,-0.1,-.06,-,-,-,-,-
Nifty50 TR 2x Leverage,16-09-2024,22221.85,22289.2,22100.5,22181.85,35.75,.16,-,-,-,-,-
Nifty50 PR 1x Inverse,16-09-2024,194.25,194.75,193.95,194.4,-0.1,-.05,-,-,-,-,-
Nifty50 PR 2x Leverage,16-09-2024,15271.2,15317.5,15187.85,15243.7,24.55,.16,-,-,-,-,-
NIFTY100 Quality 30,16-09-2024,6229.65,6234.2,6207.15,6221.25,-9.1,-.15,52825162,7341.21,35.61,10.28,1.58
Nifty500 Equal Weight,16-09-2024,-,-,-,15287.27,9.76,.06,1720978022,75190.68,33.73,4.47,.86
Nifty 50 Futures Index,16-09-2024,-,-,-,7061.44,19.47,.28,-,-,-,-,-
Nifty 50 Arbitrage,16-09-2024,-,-,-,2372.36,-2.19,-.09,-,-,-,-,-
Nifty 50 Futures TR Index,16-09-2024,-,-,-,27285.94,91.1,.33,-,-,-,-,-
Nifty India Corporate Group Index - Mahindra Group,16-09-2024,-,-,-,32833.96,73.65,.22,4777998,613.32,33.02,4.47,1.3
Nifty India Corporate Group Index - Aditya Birla Group,16-09-2024,-,-,-,8519.5,-16.58,-.19,280821826,1468.85,717.23,3.95,.5
Nifty India Corporate Group Index - Tata Group,16-09-2024,-,-,-,20544.21,-21.05,-.1,61445790,3538.52,39.88,9.31,1.1
Nifty India Corporate Group Index - Tata Group 25% Cap,16-09-2024,18451.4,18468.85,18335.35,18390.25,10.4,.06,52947426,2997.78,41.3,7.34,.89
Nifty Private Bank,16-09-2024,26138.65,26236.05,26068.2,26207.1,131.55,.5,67721227,4208.68,15.86,2.67,.72
Nifty Smallcap 250,16-09-2024,18636.8,18656.7,18503.35,18572.9,29.75,.16,455858653,19157.35,32.27,4.32,.82
Nifty Smallcap 50,16-09-2024,9422.5,9442.7,9360.45,9409.5,32.65,.35,114241860,7659.18,28.35,3.96,.77
Nifty MidSmallcap 400,16-09-2024,21039.1,21048.5,20914.2,20988.25,57.05,.27,1287355356,43847.96,39.4,5.07,.73
Nifty Midcap 150,16-09-2024,22306.05,22314.85,22188.15,22264.7,74.35,.34,831496703,24690.61,44.94,5.61,.68
Nifty IPO,16-09-2024,-,-,-,2330.01,-13.56,-.58,146470561,5679.19,58.1,9.33,.15
Nifty Midcap Select,16-09-2024,13397.75,13407.55,13254.55,13275.85,-70.85,-.53,317846546,4272.89,64.18,7.04,.78
NIFTY LargeMidcap 250,16-09-2024,16779.6,16791.25,16711.45,16753.45,38.6,.23,1265119369,56033.33,31.82,4.81,.93
NIFTY SME EMERGE,16-09-2024,-,-,-,16262.12,-157.35,-.96,-,-,109.65,10.69,.05
Nifty Oil & Gas,16-09-2024,12742.1,12758.4,12626.8,12697.6,13.35,.11,56924579,2727.09,12.31,2.08,2.78
Nifty Financial Services 25/50,16-09-2024,26752.6,26776.85,26563.05,26622.05,-59.1,-.22,74798263,9644.32,17.67,3.31,.91
Nifty Healthcare Index,16-09-2024,14765.05,14805.55,14699.65,14728.5,33.05,.22,22859664,2381.73,44.04,6.54,.51
Nifty500 Multicap 50:25:25,16-09-2024,16842.45,16848.35,16766.35,16809.55,31.4,.19,1720978022,75190.68,29.75,4.52,.96
Nifty Microcap 250,16-09-2024,25605.05,25629.5,25471.95,25537.4,107.95,.42,410854019,7775.54,31.5,3.59,.48
Nifty Total Market,16-09-2024,13529.45,13539.8,13478.8,13507.55,23.85,.18,2131832041,82966.22,27.59,4.37,1.03
Nifty India Digital,16-09-2024,9776.65,9778.7,9713.55,9757.65,12.35,.13,353320186,6984.88,338.31,13.43,.98
Nifty Mobility,16-09-2024,-,-,-,22417.27,2.09,.01,125605199,6862.59,28.67,6.14,.89
Nifty India Defence,16-09-2024,-,-,-,6788.45,-56.36,-.82,14137167,1413.07,55.72,14.33,.46
Nifty Financial Services Ex-Bank,16-09-2024,-,-,-,27355.67,-104.99,-.38,110348782,12274.6,25.23,3.38,.77
Nifty Housing,16-09-2024,-,-,-,11982.56,110.93,.93,395081046,16939.2,28.24,3.73,.83
Nifty Transportation & Logistics,16-09-2024,-,-,-,25011.76,28.78,.12,119113341,5756.4,31.78,6.85,.65
