Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,27-12-2024,23801.4,23938.85,23800.6,23813.4,63.2,.27,176821521,17164.99,21.92,3.55,1.27
Nifty Next 50,27-12-2024,69218.2,69432.65,68458.45,68557.15,-608.7,-.88,151797472,6535.91,21.87,3.67,1.41
Nifty 100,27-12-2024,24657.7,24784.05,24618.1,24632.0,20.65,.08,328618993,23700.9,22.37,3.58,1.25
Nifty 200,27-12-2024,13483.05,13538.2,13452.6,13459.75,3.4,.03,767971972,33920.35,24.31,3.78,1.17
Nifty 500,27-12-2024,22473.9,22555.45,22435.55,22445.2,14.85,.07,1166539839,51659.64,25.49,3.87,1.12
Nifty Midcap 50,27-12-2024,16002,16025.05,15911.4,15919.4,-43.55,-.27,351683009,5007.24,48.16,5.64,.78
NIFTY Midcap 100,27-12-2024,57266.65,57348.95,56950.5,56979.8,-145.9,-.26,439352979,10219.45,41.73,5.14,.79
NIFTY Smallcap 100,27-12-2024,18775.3,18822.7,18705.25,18755.85,27.2,.15,175349056,9644.92,34.74,4.15,.99
Nifty50 Dividend Points,27-12-2024,-,-,-,233.03,0.0,-,-,-,-,-,-
Nifty Auto,27-12-2024,22960.6,23461.95,22952.6,23099.05,222.95,.97,36551632,4122.43,22.47,4.74,.97
Nifty Bank,27-12-2024,51268.2,51628.45,51240.1,51311.3,140.6,.27,78171919,4120.89,13.97,2.3,.97
Nifty Energy,27-12-2024,35234.35,35365,34996,35039.4,-120.15,-.34,55851571,2644.5,14.16,1.94,2.37
Nifty Financial Services,27-12-2024,23799,23929.3,23757.85,23788.0,44.2,.19,39884579,4677.83,16.48,2.86,.9
Nifty FMCG,27-12-2024,56436.75,56615.8,56220.15,56444.25,186.25,.33,23978813,1665.98,44.95,10.99,1.88
Nifty IT,27-12-2024,43707,43863.65,43546.05,43721.4,57.15,.13,15688189,2268.46,34.61,9,1.86
Nifty Media,27-12-2024,1847.05,1861.15,1847.05,1853.75,7.0,.38,19974872,161.99,-,1.44,.63
Nifty Metal,27-12-2024,8820.5,8869.8,8707.65,8720.7,-84.55,-.96,87231941,2203.59,20.76,2.47,2.38
Nifty MNC,27-12-2024,28012.55,28137.7,27896.35,27918.8,-39.65,-.14,17039134,2858.78,37.19,8.9,1.93
Nifty Pharma,27-12-2024,22756.3,23066.1,22691.05,23008.35,295.8,1.3,21018323,2846.72,36.34,5.6,.59
Nifty PSU Bank,27-12-2024,6639.5,6665,6562.65,6570.9,-59.25,-.89,55490182,1393.16,7.44,1.27,2.26
Nifty Realty,27-12-2024,1076.95,1081.95,1069.55,1071.35,-5.9,-.55,3271450,503.06,54.47,6,.35
Nifty India Consumption,27-12-2024,11380.25,11453.9,11364.5,11373.75,22.15,.2,66131542,7020.17,46.33,8.92,.96
Nifty Commodities,27-12-2024,8228.6,8256.1,8144.75,8154.4,-58.5,-.71,149894781,5079.27,18.18,2.14,2.17
Nifty Dividend Opportunities 50,27-12-2024,6353.5,6360.9,6306.05,6309.9,-29.65,-.47,232571752,9458.49,17.47,3.32,2.66
Nifty Infrastructure,27-12-2024,8537.75,8581.15,8487.6,8495.0,-33.85,-.4,84396329,5439.38,24.24,2.97,1.15
Nifty PSE,27-12-2024,9676.35,9692.65,9543.35,9557.7,-103.35,-1.07,137462382,3159.57,12.38,2.07,3.14
Nifty Services Sector,27-12-2024,31745.2,31904.45,31714.3,31731.6,43.1,.14,111831558,9348.79,21.72,3.67,1.18
Nifty50 Shariah,27-12-2024,5047.6,5063.45,5035.45,5047.9,8.35,.17,30138257,3773.24,27.43,5.79,1.89
Nifty500 Shariah,27-12-2024,7455.2,7473.45,7441.35,7446.0,1.1,.01,270319165,17424.27,33.48,5.65,1.29
Nifty Low Volatility 50,27-12-2024,23656.85,23770,23635,23663.4,46.55,.2,84056485,11808.65,34.43,5.5,1.02
Nifty Alpha 50,27-12-2024,56535.1,56734.25,56266.7,56347.95,-53.5,-.09,137809646,7898.21,37.96,6.15,.71
Nifty High Beta 50,27-12-2024,3588.65,3595.05,3544.5,3548.4,-30.55,-.85,441514767,7823.29,18.61,2.08,1.52
Nifty100 Equal Weight,27-12-2024,31466.25,31616.65,31316.4,31346.8,-79.25,-.25,328618993,23700.9,22.63,3.59,1.24
Nifty100 Liquid 15,27-12-2024,6219.1,6268.2,6192.45,6198.6,-1.3,-.02,80131503,6680.08,17.79,2.83,1.19
Nifty CPSE,27-12-2024,6127.85,6138.3,6063.5,6072.2,-41.85,-.68,60252426,1405.72,12.6,2.18,3.39
Nifty50 Value 20,27-12-2024,13555.8,13623.9,13534.35,13540.65,10.7,.08,106919896,7521.21,19.33,3.54,2.13
Nifty Midcap Liquid 15,27-12-2024,14391.35,14468.55,14343.2,14354.6,-12.35,-.09,35338650,2227.07,36.47,4.5,.71
Nifty Shariah 25,27-12-2024,8477.35,8494.2,8446.7,8451.2,-14.6,-.17,35777936,4173.46,28.29,5.56,1.83
India VIX,27-12-2024,14.035,14.2375,13.035,13.24,-0.8,-5.68,-,-,-,-,-
Nifty Growth Sectors 15,27-12-2024,11872.7,11942.8,11852.3,11912.1,67.95,.57,56758918,5647.86,28.92,7.34,1.75
Nifty50 TR 1x Inverse,27-12-2024,174.15,174.15,173.15,174.05,-0.45,-.26,-,-,-,-,-
Nifty50 TR 2x Leverage,27-12-2024,19120.8,19340.5,19120.8,19140.1,98.0,.51,-,-,-,-,-
Nifty50 PR 1x Inverse,27-12-2024,210.2,210.2,209,210.1,-0.5,-.24,-,-,-,-,-
Nifty50 PR 2x Leverage,27-12-2024,13098.4,13248.85,13098.4,13111.6,67.15,.51,-,-,-,-,-
NIFTY100 Quality 30,27-12-2024,5551.85,5574.55,5538.7,5541.8,1.25,.02,60350485,6857.56,31.52,8,1.78
Nifty Top 10 Equal Weight,27-12-2024,9362.2,9406.25,9360.6,9368.1,20.95,.22,46579816,5747.5,22.46,3.88,1.13
Nifty500 Multicap Momentum Quality 50,27-12-2024,45943.25,46122.7,45627.95,45678.2,-150.45,-.33,100687959,6912.07,21.74,5.19,1.5
Nifty Top 15 Equal Weight,27-12-2024,9655.65,9717.3,9653.8,9664.55,32.25,.33,60890138,8102.37,21.8,3.84,1.16
Nifty Top 20 Equal Weight,27-12-2024,8811.55,8865.25,8808.75,8819.05,29.35,.33,81113650,10237.52,22.74,4.3,1.19
Nifty500 Quality 50,27-12-2024,-,-,-,19555.61,-21.7,-.11,100892294,6504.99,25.05,7.66,1.45
Nifty500 Low Volatility 50,27-12-2024,-,-,-,20074.27,41.77,.21,69933401,7582.09,27.28,4.6,.75
NIFTY100 ESG,27-12-2024,4718.2,4744.8,4711.25,4714.3,4.65,.1,263254545,21060.46,23.56,4.13,1.23
NIFTY100 Enhanced ESG,27-12-2024,4753.65,4780.45,4746.65,4749.7,4.7,.1,263104899,21026.56,23.55,4.13,1.23
NIFTY500 Value 50,27-12-2024,13753.35,13787,13579.5,13594.05,-134.6,-.98,236115018,5606.07,11.65,1.51,3.35
Nifty500 Equal Weight,27-12-2024,14185.95,14222.75,14174.25,14185.25,24.0,.17,1166539839,51659.64,32.06,4.07,.92
NIFTY50 Equal Weight,27-12-2024,29477.5,29671.85,29442.05,29464.7,54.5,.19,176821521,17164.99,22.54,3.63,1.34
Nifty 50 Futures Index,27-12-2024,-,-,-,6498.4,19.74,.3,-,-,-,-,-
Nifty 50 Arbitrage,27-12-2024,-,-,-,2422.33,-0.47,-.02,-,-,-,-,-
Nifty 50 Futures TR Index,27-12-2024,-,-,-,25613.75,82.8,.32,-,-,-,-,-
Nifty India Corporate Group Index - Mahindra Group,27-12-2024,-,-,-,34482.33,613.86,1.81,5788760,889.22,31.91,4.76,1.3
Nifty India Corporate Group Index - Aditya Birla Group,27-12-2024,-,-,-,7622.28,-45.53,-.59,189113569,749.42,204.2,3.47,.55
Nifty India Corporate Group Index - Tata Group,27-12-2024,-,-,-,18581.75,-17.31,-.09,53343798,3380.53,33,8.12,1.22
Nifty India Corporate Group Index - Tata Group 25% Cap,27-12-2024,16547.55,16650.6,16495.4,16506.1,-1.5,-.01,47030585,3081.54,31.44,6.38,1.01
Nifty Private Bank,27-12-2024,24847.35,25059.45,24843.4,24919.05,120.65,.49,70818601,3372.34,14.92,2.31,.6
Nifty Smallcap 250,27-12-2024,17700.75,17757.6,17668.3,17715.2,47.75,.27,376564475,15591.61,34.1,4.04,.88
Nifty Smallcap 50,27-12-2024,8961.6,8982.25,8925.8,8942.8,13.65,.15,100279300,3960.78,30.98,3.76,.85
Nifty MidSmallcap 400,27-12-2024,19957.95,20001.05,19902.5,19921.0,4.45,.02,837920846,27958.74,38.91,4.83,.81
Nifty Midcap 150,27-12-2024,21143.05,21179.2,21059.25,21071.85,-25.0,-.12,461356371,12367.13,42.31,5.43,.77
Nifty IPO,27-12-2024,2226.2,2230.4,2216.15,2221.6,5.4,.24,365318853,11637.15,61.75,9.56,.11
Nifty Midcap Select,27-12-2024,12819.1,12855.2,12761.7,12768.9,-22.75,-.18,221111907,3146.6,50.98,6.75,.81
NIFTY LargeMidcap 250,27-12-2024,15766.5,15807.85,15724.45,15731.3,-3.1,-.02,789975364,36068.02,29.46,4.33,1
NIFTY SME EMERGE,27-12-2024,-,-,-,16680.17,25.25,.15,-,-,124.81,8.65,.06
Nifty Oil & Gas,27-12-2024,10762.05,10782.4,10671.5,10683.05,-73.4,-.68,41444806,1811.89,12.73,1.61,2.65
Nifty Financial Services 25/50,27-12-2024,25438.15,25561.4,25362.35,25377.05,-4.65,-.02,39884579,4677.83,16.4,2.94,.94
Nifty Healthcare Index,27-12-2024,14613.75,14741,14537.1,14699.85,117.05,.8,20623070,2713.93,41.69,6.24,.5
Nifty500 Multicap 50:25:25,27-12-2024,15834.2,15876.6,15810.45,15815.95,12.75,.08,1166539839,51659.64,28.18,4.04,1.03
Nifty Microcap 250,27-12-2024,25054.35,25132.25,24966.85,25066.15,87.25,.35,253475225,6693.98,30.24,3.58,.51
Nifty Total Market,27-12-2024,12687.1,12730.8,12666.8,12671.8,9.8,.08,1420015064,58353.62,25.65,3.86,1.1
Nifty India Digital,27-12-2024,9681.9,9714.85,9651.7,9675.65,2.6,.03,239661554,5632.26,338.3,18.07,1
Nifty Mobility,27-12-2024,19755.5,19982.7,19714.4,19732.85,37.25,.19,99386144,6907.82,26.65,4.96,.93
Nifty India Defence,27-12-2024,6607.35,6653.6,6538.15,6607.15,14.6,.22,21490136,2342.95,50.99,12.33,.51
Nifty Financial Services Ex-Bank,27-12-2024,25374.5,25485.9,25232.6,25252.2,-59.4,-.23,53315161,3360.89,21.76,3.15,.84
Nifty Housing,27-12-2024,11122.75,11150.3,11060.25,11067.9,-31.2,-.28,215011933,9216.33,24.62,3.13,.93
Nifty Transportation & Logistics,27-12-2024,22357.3,22649.7,22350.75,22387.2,109.6,.49,73205476,5785.36,28.44,5.72,.74
Nifty MidSmall Financial Services,27-12-2024,15897.65,15928.35,15817.8,15840.0,-1.65,-.01,132436565,3688.33,23.32,2.86,.64
Nifty MidSmall Healthcare,27-12-2024,43130.35,43431.7,42975.9,43366.05,306.85,.71,19260347,2022.04,51.04,6.33,.82
Nifty MidSmall IT & Telecom,27-12-2024,11059.75,11090.7,11006.25,11026.4,-15.05,-.14,214451671,2199.1,275.84,35.96,.79
Nifty MidSmall India Consumption,27-12-2024,20428,20453.25,20256.6,20307.95,-50.3,-.25,22237257,2847.55,65.4,9.72,.49
Nifty REITs & InvITs,27-12-2024,-,-,-,1125.12,0.58,.05,3350229,45.75,20.61,1.75,7.5
Nifty Core Housing,27-12-2024,16476.05,16534.35,16394.4,16408.6,-39.25,-.24,14120362,2497.86,45.15,4.12,.64
Nifty500 Multicap Infrastructure 50:30:20,27-12-2024,13773.4,13807.7,13677.75,13686.45,-62.9,-.46,350824538,7553.85,30.76,3.89,1.12
