Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,25-09-2026,23035,23162.7,23020.95,23140.5,77.4,.34,242720711,18949.25,19.56,2.8,1.22
Nifty Next 50,25-09-2026,71387.45,71778.65,71197,71778.65,397.2,.56,133200757,6988.86,18.97,3.19,1.01
Nifty 100,25-09-2026,24192.65,24324.05,24175.55,24307.55,91.35,.38,375921468,25938.11,19.45,2.87,1.18
Nifty 200,25-09-2026,13446.2,13504,13421.95,13494.2,36.65,.27,1037261502,45360.78,20.87,3.05,1.06
Nifty 500,25-09-2026,22539.8,22613.7,22483.65,22603.5,50.9,.23,1756800029,64886.61,21.9,3.13,.99
Nifty Midcap 50,25-09-2026,17501.5,17557.55,17378.85,17474.1,-43.95,-.25,259293857,14109.35,34.37,4.14,.55
NIFTY Midcap 100,25-09-2026,60970.05,61117.45,60595.45,60906.0,-84.15,-.14,661340034,19422.68,29.35,4.13,.56
NIFTY Smallcap 100,25-09-2026,19706.7,19754,19594.9,19715.25,30.5,.15,489192867,12264.11,31.23,3.43,.56
Nifty50 Dividend Points,25-09-2026,-,-,-,196.79,0.0,-,-,-,-,-,-
Nifty Auto,25-09-2026,26716.6,27006.65,26697.3,26967.9,237.8,.89,56432391,3226.87,31.33,4.12,1.08
Nifty Bank,25-09-2026,55373.75,55762.6,55373.75,55580.4,141.9,.26,145853991,6034.84,13.15,1.66,.7
Nifty Energy,25-09-2026,37381.75,37449.8,37203.35,37440.35,79.4,.21,231263853,5708.77,14.52,2.01,1.87
Nifty Financial Services,25-09-2026,24948.5,25124,24925.75,25094.85,140.7,.56,109247574,9680.89,15.39,2.32,.99
Nifty FMCG,25-09-2026,45766.2,45941.3,45544.5,45941.3,181.95,.4,19962197,1220.22,31.87,7.64,1.03
Nifty IT,25-09-2026,27969.4,28207.35,27772.7,28160.9,-47.95,-.17,27947347,3264.39,17.96,4.94,2.85
Nifty Media,25-09-2026,1558.35,1561.3,1543.7,1550.65,-3.6,-.23,21033084,416.18,41.01,1.56,.5
Nifty Metal,25-09-2026,13072.35,13152.3,13021.45,13087.15,45.2,.35,58978519,2742.14,15.93,2.6,1.26
Nifty MNC,25-09-2026,31205.8,31347.6,31145.9,31347.1,145.4,.47,37060377,3341.92,34.02,6.82,1.32
Nifty Pharma,25-09-2026,27058.35,27128.15,26875.85,27003.0,-25.7,-.1,16713076,2468.83,41.81,5.07,.52
Nifty PSU Bank,25-09-2026,8273.7,8319.45,8255.8,8294.5,23.35,.28,51310484,972.71,7.46,1.15,.77
Nifty Realty,25-09-2026,859.45,872.35,858.05,869.35,7.95,.92,7743970,755.57,36.92,3.78,.48
Nifty India Consumption,25-09-2026,11356.8,11427.75,11341.9,11415.4,61.95,.55,76663641,6813.5,37.17,6.77,.81
Nifty Commodities,25-09-2026,9516.95,9541.35,9477.1,9540.75,25.15,.26,113574471,5206.62,14.78,1.91,1.46
Nifty Dividend Opportunities 50,25-09-2026,5592.85,5608.45,5578.05,5605.0,4.65,.08,212429244,8118.4,12.73,2.31,2.31
Nifty Infrastructure,25-09-2026,8939.3,8970.85,8904.8,8957.45,12.6,.14,159029237,7168.83,22.1,2.59,1.01
Nifty PSE,25-09-2026,9574.35,9577.95,9506.9,9572.85,17.4,.18,94500794,2547.35,10.86,1.7,2.69
Nifty Services Sector,25-09-2026,29482.8,29663.5,29472.8,29613.95,74.0,.25,167754504,13649.68,18.26,2.76,1.33
Nifty50 Shariah,25-09-2026,4019.75,4024.5,4002.95,4021.45,-8.7,-.22,54687623,4561.41,22.32,3.59,1.87
Nifty500 Shariah,25-09-2026,6755.8,6768.25,6724.55,6760.2,2.25,.03,374596526,20718.05,27.27,4.08,1.16
Nifty Low Volatility 50,25-09-2026,23640.25,23711.05,23583.75,23702.65,67.6,.29,145364216,15184.61,25.19,4.12,1.29
Nifty Alpha 50,25-09-2026,55142.2,55278.85,54786.5,55024.65,-42.7,-.08,450295826,11492.63,22.99,4.7,.54
Nifty High Beta 50,25-09-2026,4285.55,4300.75,4268.1,4297.9,17.15,.4,494185592,11091.4,20.57,3.17,.81
Nifty100 Equal Weight,25-09-2026,33649.5,33786.1,33578.25,33776.85,140.5,.42,375921468,25938.11,20.34,3.11,1.16
Nifty100 Liquid 15,25-09-2026,7204.25,7237.4,7172,7219.05,15.9,.22,107705958,7363.28,23.87,2.89,.89
Nifty CPSE,25-09-2026,6373.75,6376.1,6329.9,6375.85,13.8,.22,42423895,1130.81,12.28,1.85,2.87
Nifty50 Value 20,25-09-2026,11324.3,11385.4,11324.3,11380.5,26.5,.23,169151888,11064.55,14.16,1.89,1.68
Nifty Midcap Liquid 15,25-09-2026,16713.05,16717.7,16483.8,16584.25,-86.7,-.52,130456817,5359.71,37.41,4.71,.56
Nifty Shariah 25,25-09-2026,7582.7,7624.25,7554.65,7621.7,32.95,.43,40325755,3823.6,25.61,4.35,1.8
India VIX,25-09-2026,12.6875,12.835,11.77,12.16,-0.53,-4.16,-,-,-,-,-
Nifty Growth Sectors 15,25-09-2026,10754.5,10830.85,10733.7,10829.3,38.35,.36,21967815,4733.31,26.3,6.13,1.52
Nifty50 TR 1x Inverse,25-09-2026,187.9,188,186.85,187.0,-0.6,-.32,-,-,-,-,-
