Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,09-05-2025,23935.75,24164.25,23935.75,24008.0,-265.8,-1.1,335550680,28942.61,21.62,3.55,1.29
Nifty Next 50,09-05-2025,61416.45,62669.2,61401.7,62527.0,-233.25,-.37,297646588,13237.66,20.82,3.91,1.46
Nifty 100,09-05-2025,24303.55,24559.2,24303.55,24437.55,-240.45,-.97,633197268,42180.27,21.48,3.61,1.32
Nifty 200,09-05-2025,13111.35,13262.35,13111.35,13217.7,-109.05,-.82,2341399496,65247.42,22.69,3.74,1.25
Nifty 500,09-05-2025,21463.75,21716.05,21463.75,21675.55,-167.5,-.77,2860137749,82661.5,23.58,3.78,1.18
Nifty Midcap 50,09-05-2025,14785.05,15128.3,14783.9,15097.55,-1.3,-.01,1350218482,11345.54,37.58,5.18,.79
NIFTY Midcap 100,09-05-2025,52097.3,53336.95,52093.9,53223.35,-5.95,-.01,1708202228,23067.15,31.9,4.59,.88
NIFTY Smallcap 100,09-05-2025,15771.5,16130.05,15765.35,16085.65,-98.1,-.61,284481521,9904.57,28.41,3.93,.79
Nifty50 Dividend Points,09-05-2025,-,-,-,4.91,0.0,-,-,-,-,-,-
Nifty Auto,09-05-2025,22241.45,22804.75,22220.7,22627.8,-46.35,-.2,77899797,6280.86,21.91,4.79,.9
Nifty Bank,09-05-2025,53595.95,54054.8,53483.05,53595.25,-770.4,-1.42,179290315,8109.92,13.54,2.29,.97
Nifty Energy,09-05-2025,32800.5,33413.05,32791.85,33337.55,-197.2,-.59,336330838,7525.8,15.52,2.45,2.35
Nifty Financial Services,09-05-2025,25608.55,25811.25,25453.8,25502.1,-478.55,-1.84,112057612,10549.11,16.89,2.95,.86
Nifty FMCG,09-05-2025,55203.2,55703.7,55038.5,55633.0,-387.7,-.69,32081589,2674.34,44.12,10.65,1.98
Nifty IT,09-05-2025,35490.9,35929.3,35488.4,35880.1,-122.35,-.34,22085342,3115.38,26.81,7.42,2.91
Nifty Media,09-05-2025,1500.85,1545.7,1495.7,1541.15,14.1,.92,48984488,530.25,-,1.25,1.02
Nifty Metal,09-05-2025,8258.8,8436.1,8256.2,8420.55,-7.85,-.09,89509903,2067.88,18.59,2.44,2.47
Nifty MNC,09-05-2025,26391.9,26782.7,26372.2,26751.1,-39.45,-.15,22577755,3130.88,32.61,8.61,1.91
Nifty Pharma,09-05-2025,20855.05,21107.3,20825.25,21071.75,-43.3,-.21,17796347,1898.52,31.76,5.17,.66
Nifty PSU Bank,09-05-2025,6065.2,6281.45,6062,6266.45,98.0,1.59,223079825,3183.29,6.53,1.22,2.45
Nifty Realty,09-05-2025,824.5,835.25,808.4,823.75,-20.05,-2.38,17683471,1460.31,40.56,4.76,.45
Nifty India Consumption,09-05-2025,11016.2,11182.8,11016.2,11147.9,-79.25,-.71,108112477,11353.24,42.25,8.7,1.03
Nifty Commodities,09-05-2025,8203.45,8319.45,8201.8,8302.6,-56.2,-.67,185323562,7091.54,17.82,2.21,2.17
Nifty Dividend Opportunities 50,09-05-2025,5725.2,5796.1,5723.85,5786.6,-27.4,-.47,404428876,11839.81,14.44,2.98,3.31
Nifty Infrastructure,09-05-2025,8606.2,8708.1,8605.35,8662.65,-72.75,-.83,181775315,12871.17,23.76,3.12,1.05
Nifty PSE,09-05-2025,9161.4,9330.65,9160.7,9282.95,-54.9,-.59,239306734,6979.96,11.98,2.07,3.33
Nifty Services Sector,09-05-2025,31607.1,31851.3,31552.55,31622.55,-466.15,-1.45,192125774,16394.55,20.5,3.71,1.27
Nifty50 Shariah,09-05-2025,4591.6,4632.85,4586.4,4626.4,-33.05,-.71,31223673,4541.28,25.62,5.52,2.36
Nifty500 Shariah,09-05-2025,6604.2,6715.65,6603.1,6705.7,-33.1,-.49,387329528,18961.36,30.14,5.23,1.52
Nifty Low Volatility 50,09-05-2025,23918.65,24188.05,23916.2,24144.4,-120.4,-.5,128902838,19740.15,33.83,5.89,1.16
Nifty Alpha 50,09-05-2025,45623.65,46647.1,45597.65,46487.3,-201.15,-.43,317924978,22462.39,41.99,7.39,.67
Nifty High Beta 50,09-05-2025,3265.4,3344.25,3264.7,3335.55,-1.5,-.04,989591563,17180.75,14.91,2.1,1.56
Nifty100 Equal Weight,09-05-2025,29999.85,30464.55,29997.7,30411.9,-162.5,-.53,633197268,42180.27,22.05,3.69,1.32
Nifty100 Liquid 15,09-05-2025,6611.6,6708.65,6611.6,6673.05,-66.7,-.99,151841993,11557.74,19,3.15,1.03
Nifty CPSE,09-05-2025,5991,6098.5,5989.55,6076.0,-28.25,-.46,136053937,3508.17,12.89,2.2,3.42
Nifty50 Value 20,09-05-2025,12410,12524.4,12406.1,12485.85,-101.9,-.81,146472209,11291.4,16.24,3.28,2.4
Nifty Midcap Liquid 15,09-05-2025,13592.15,13941.35,13589.9,13904.3,21.4,.15,779911007,6922.39,37.83,6.08,.47
Nifty Shariah 25,09-05-2025,7839.5,7936.95,7834.55,7926.95,-43.55,-.55,48257157,6173.19,26.14,5.31,2.2
India VIX,09-05-2025,21.0075,22.7475,21.0025,21.63,0.63,2.98,-,-,-,-,-
