Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,01-06-2026,23654.5,23733.7,23357.95,23382.6,-165.15,-.7,421691204,33843.74,20.07,3.14,1.27
Nifty Next 50,01-06-2026,71430.85,71530.65,69806.55,69921.85,-1151.8,-1.62,280934211,12351.46,18.95,3.73,1.43
Nifty 100,01-06-2026,24722.3,24789.75,24369.85,24393.05,-215.4,-.88,702625415,46195.2,19.85,3.24,1.3
Nifty 200,01-06-2026,13725.5,13758.1,13514.55,13528.35,-135.35,-.99,2011011930,71152.06,21.21,3.46,1.17
Nifty 500,01-06-2026,22760.8,22810.2,22414.8,22437.95,-219.05,-.97,3713172429,104391.87,22.2,3.5,1.11
Nifty Midcap 50,01-06-2026,17556.55,17583.8,17253.05,17279.2,-211.35,-1.21,539324818,13648.93,32.37,4.7,.58
NIFTY Midcap 100,01-06-2026,61978.2,62062,60735.85,60827.95,-895.85,-1.45,1308386515,24956.87,29.29,4.76,.64
NIFTY Smallcap 100,01-06-2026,18238.95,18295.65,17949.7,17979.8,-159.0,-.88,608656184,17501.19,30.3,3.49,.66
Nifty50 Dividend Points,01-06-2026,-,-,-,42.9,0.0,-,-,-,-,-,-
Nifty Auto,01-06-2026,26439.2,26548.1,25830.2,25891.9,-446.55,-1.7,97732419,5940.29,29.91,4.44,1.32
Nifty Bank,01-06-2026,54403.85,54582.75,53470,53643.1,-596.1,-1.1,322916279,8897.06,13.54,1.8,1.12
Nifty Energy,01-06-2026,40983.9,41041.5,40188.8,40253.65,-624.35,-1.53,1029242499,16612.41,14.99,2.49,1.78
Nifty Financial Services,01-06-2026,25428.7,25488.5,24959.6,25008.45,-345.55,-1.36,136026856,11921.48,16.1,2.61,.88
Nifty FMCG,01-06-2026,49474.55,49571.65,48127.5,48247.7,-1135.65,-2.3,43874391,2614.25,33.26,8.35,.96
Nifty IT,01-06-2026,29349.2,30238.15,29341.6,29854.25,774.1,2.66,73285916,8375.81,20.32,5.45,3.27
Nifty Media,01-06-2026,1423.65,1454.75,1416.1,1427.55,19.25,1.37,122250774,1852.67,34.86,1.51,1.23
Nifty Metal,01-06-2026,13505.15,13569.1,13395.95,13506.55,65.6,.49,166836946,5025.29,20.16,3.52,1.53
Nifty MNC,01-06-2026,32614.75,32666.85,31698.35,31742.2,-713.7,-2.2,71683279,6033.23,38.98,8.64,1.39
Nifty Pharma,01-06-2026,24547.85,24571.35,24148.85,24214.25,-131.55,-.54,35326966,6118.15,37.41,5.28,.67
Nifty PSU Bank,01-06-2026,8187.35,8212.8,7982.85,8005.5,-150.65,-1.85,129838973,2706.67,7.77,1.21,2.42
Nifty Realty,01-06-2026,786.65,788.75,766.05,768.2,-14.35,-1.83,16386405,1232.17,33.69,3.68,.39
Nifty India Consumption,01-06-2026,11316.7,11354.45,11066.05,11084.0,-177.0,-1.57,141083914,12327.9,35.66,7.43,.83
Nifty Commodities,01-06-2026,10336.1,10363.1,10229.75,10242.1,-52.9,-.51,324746571,12380,15.48,2.43,1.61
Nifty Dividend Opportunities 50,01-06-2026,5910.2,5931.75,5846.25,5853.45,-27.45,-.47,597151081,22575.45,13.46,2.69,2.69
Nifty Infrastructure,01-06-2026,9398.75,9422.5,9226.9,9237.15,-115.9,-1.24,366675340,12245.2,20.6,3.05,1.1
Nifty PSE,01-06-2026,10250.65,10287.4,10135.2,10151.45,-75.9,-.74,268539133,7302.03,10.34,2.03,2.79
Nifty Services Sector,01-06-2026,29809.9,29924.6,29476,29519.0,-166.15,-.56,272204458,21967.66,18.79,3.07,1.33
Nifty50 Shariah,01-06-2026,4338.25,4363.6,4308.85,4312.95,5.2,.12,78565383,10077.6,24.1,4.11,2.01
Nifty500 Shariah,01-06-2026,6955.7,6977.45,6862.1,6871.2,-44.0,-.64,926252701,42575.99,28.49,4.7,1.31
Nifty Low Volatility 50,01-06-2026,24169.5,24230.8,23793.2,23822.55,-260.85,-1.08,245063050,24801.25,27.83,4.75,1.28
Nifty Alpha 50,01-06-2026,52972.85,53066.8,51641.8,51725.25,-1070.1,-2.03,313399670,19744.54,26.23,4.22,.76
Nifty High Beta 50,01-06-2026,4291.1,4300.1,4187.45,4195.3,-59.05,-1.39,1037614930,19553.73,25.06,3.85,.83
