Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,04-09-2026,23910.9,24005.75,23895.85,23897.7,24.25,.1,231396362,18379.67,20.2,2.89,1.19
Nifty Next 50,04-09-2026,73133.5,73207.3,72871.7,72880.9,-170.95,-.23,145695370,7792.61,19.27,3.24,.99
Nifty 100,04-09-2026,25050.55,25132.1,25022.55,25023.15,9.7,.04,377091732,26172.28,20.02,2.95,1.15
Nifty 200,04-09-2026,13928,13969.65,13908.35,13908.5,-2.7,-.02,1442036078,51582.28,21.51,3.16,1.03
Nifty 500,04-09-2026,23286.5,23349.9,23254.15,23254.15,0.1,0,2623135270,82366.28,22.53,3.24,.96
Nifty Midcap 50,04-09-2026,18185.7,18226.2,18114.65,18127.75,-42.5,-.23,386858601,16704.61,35.65,4.34,.52
NIFTY Midcap 100,04-09-2026,63243.75,63407.8,63063.1,63079.05,-156.15,-.25,1064944346,25410,30.4,4.34,.55
NIFTY Smallcap 100,04-09-2026,20121.65,20187.8,20077.4,20095.45,44.7,.22,815190840,18754.37,31.83,3.58,.56
Nifty50 Dividend Points,04-09-2026,-,-,-,196.79,0.0,-,-,-,-,-,-
Nifty Auto,04-09-2026,27873.95,27884.7,27673.7,27710.9,-126.5,-.45,33840458,3083.76,32.2,4.23,1.05
Nifty Bank,04-09-2026,57492.65,57677.15,57324.55,57369.65,-10.95,-.02,133221867,4726.32,13.57,1.72,.68
Nifty Energy,04-09-2026,38146.65,38189.1,38016.15,38067.85,-72.95,-.19,228308417,6042.62,14.77,2.06,1.85
Nifty Financial Services,04-09-2026,25988.9,26174,25987.1,26051.0,127.95,.49,115831222,10253.44,15.98,2.41,.96
Nifty FMCG,04-09-2026,46035.2,46134.55,45803.1,45892.75,-62.9,-.14,26737558,1908.36,31.84,7.66,1.03
Nifty IT,04-09-2026,30956.15,31263.2,30656.7,30695.1,-143.75,-.47,20693928,2603.29,19.58,5.4,2.61
Nifty Media,04-09-2026,1557.9,1567.8,1553.25,1565.45,4.7,.3,23002856,324.05,41.58,1.59,.49
Nifty Metal,04-09-2026,13198.85,13382.3,13144.65,13317.45,141.4,1.07,98643579,3574.39,16.21,2.66,1.27
Nifty MNC,04-09-2026,32272,32277.3,32100.15,32110.95,-108.7,-.34,39897038,4299.28,34.85,6.98,1.29
Nifty Pharma,04-09-2026,26659.55,26695,26461.4,26478.1,-180.55,-.68,19835782,3406.09,41,4.97,.54
Nifty PSU Bank,04-09-2026,8574.35,8603.75,8514.75,8514.85,-37.75,-.44,78640269,1583.06,7.66,1.18,.75
Nifty Realty,04-09-2026,916.75,923.2,904.55,907.9,-8.25,-.9,10944254,991.89,38.56,3.97,.46
Nifty India Consumption,04-09-2026,11654.85,11656.5,11596.45,11597.7,-47.1,-.4,68546963,7170.55,37.77,6.89,.79
Nifty Commodities,04-09-2026,9757.25,9829.8,9720,9803.85,53.25,.55,131867041,6352.92,15.19,1.97,1.42
Nifty Dividend Opportunities 50,04-09-2026,5824.45,5828.85,5803.05,5803.05,-6.4,-.11,315238587,11461.62,13.18,2.39,2.24
Nifty Infrastructure,04-09-2026,9211.4,9252.6,9197.8,9197.8,-6.4,-.07,147002730,7191.74,22.69,2.66,.98
Nifty PSE,04-09-2026,9722.4,9737.8,9692.25,9710.15,3.5,.04,114816801,3759.66,11.02,1.73,2.65
Nifty Services Sector,04-09-2026,30641.8,30753,30575.55,30575.55,0.5,0,147374965,13216.83,18.85,2.85,1.28
Nifty50 Shariah,04-09-2026,4234.3,4245.85,4209.6,4212.7,-11.4,-.27,34193244,4141.35,23.38,3.76,1.78
Nifty500 Shariah,04-09-2026,6977.35,6983.15,6942.65,6943.25,-27.25,-.39,558042113,28798.86,28.01,4.23,1.13
Nifty Low Volatility 50,04-09-2026,24334.1,24357.15,24256.5,24256.6,-39.85,-.16,132504606,14737.33,25.77,4.22,1.26
Nifty Alpha 50,04-09-2026,56702.1,56723.7,56382.4,56408.3,-210.45,-.37,687412154,15474.78,23.57,4.88,.56
Nifty High Beta 50,04-09-2026,4432.7,4471.3,4432.7,4450.6,27.2,.61,766627228,14980,21.3,3.34,.77
Nifty100 Equal Weight,04-09-2026,34665.6,34715.05,34601.6,34602.75,-15.3,-.04,377091732,26172.28,20.84,3.18,1.14
Nifty100 Liquid 15,04-09-2026,7511.65,7551.8,7500.8,7500.8,2.8,.04,82803202,7521.2,24.8,3,.86
Nifty CPSE,04-09-2026,6449.05,6449.35,6416.25,6419.8,-19.55,-.3,45292642,1404.73,12.36,1.87,2.87
Nifty50 Value 20,04-09-2026,11821,11873.6,11810.5,11817.4,18.6,.16,153203439,9604.36,14.7,1.97,1.62
Nifty Midcap Liquid 15,04-09-2026,17311,17426.75,17290.3,17338.65,101.6,.59,307136077,11601.01,39.11,4.96,.53
Nifty Shariah 25,04-09-2026,7907.25,7913.55,7842.75,7851.85,-40.6,-.51,40355229,5308.55,26.38,4.5,1.75
India VIX,04-09-2026,11.3375,11.3375,10.565,10.68,-0.66,-5.8,-,-,-,-,-
Nifty Growth Sectors 15,04-09-2026,11361.25,11384.05,11299.25,11307.2,-43.05,-.38,18809791,4599.29,27.46,6.4,1.46
Nifty50 TR 1x Inverse,04-09-2026,180.65,180.75,179.9,180.75,-0.15,-.08,-,-,-,-,-
Nifty50 TR 2x Leverage,04-09-2026,17855.6,17995.7,17833.45,17836.0,39.35,.22,-,-,-,-,-
Nifty50 PR 1x Inverse,04-09-2026,222.65,222.8,221.8,222.8,-0.2,-.09,-,-,-,-,-
Nifty50 PR 2x Leverage,04-09-2026,11711.45,11803.35,11696.9,11698.6,22.3,.19,-,-,-,-,-
NIFTY100 Quality 30,04-09-2026,5652.85,5655.7,5615,5615.0,-22.55,-.4,63491821,7221.12,27.05,6.61,1.68
Nifty India Corporate Group Index - Mahindra Group,04-09-2026,-,-,-,36167.65,166.1,.46,6057297,1030.97,21.46,3.7,.9
Nifty India Corporate Group Index - Aditya Birla Group,04-09-2026,-,-,-,10008.64,111.69,1.13,542422591,1946.29,14.56,2.83,.17
Nifty India Corporate Group Index - Tata Group,04-09-2026,-,-,-,14587.48,4.91,.03,89374995,4374.6,31.14,4.99,2.03
Nifty India Corporate Group Index - Tata Group 25% Cap,04-09-2026,14373.45,14405.65,14303.75,14367.0,14.75,.1,57055132,2423.33,33.95,4.56,1.71
Nifty Private Bank,04-09-2026,27795.25,27932.5,27734,27824.5,76.65,.28,97652727,3727.11,17.33,2,.63
Nifty Smallcap 250,04-09-2026,18496.2,18551,18469.25,18481.4,36.45,.2,1066538233,26882.48,34.1,3.59,.55
Nifty Smallcap 50,04-09-2026,10022.55,10064.35,10002.3,10019.5,31.55,.32,146408241,7173.96,32.07,3.48,.58
Nifty Midcap 150,04-09-2026,23229.75,23278.65,23163.35,23168.35,-52.15,-.22,1179505305,29311.52,28.97,4.37,.58
Nifty Midcap Select,04-09-2026,14780.9,14823.2,14712.85,14713.65,-46.35,-.31,325719237,13453.72,32.12,4.44,.49
NIFTY LargeMidcap 250,04-09-2026,16686.25,16723.95,16654.9,16654.9,-15.8,-.09,1556597037,55483.8,23.74,3.53,.86
NIFTY SME EMERGE,04-09-2026,14774.45,14791.6,14740.6,14768.65,6.95,.05,-,-,23.03,3.75,.19
Nifty Oil & Gas,04-09-2026,11157.6,11238.45,11152.2,11187.65,23.0,.21,49717026,2764.58,11.08,1.38,1.78
Nifty Financial Services 25/50,04-09-2026,28145.65,28357.7,28141.35,28217.1,132.6,.47,115831222,10253.44,15.6,2.46,1.05
Nifty Healthcare Index,04-09-2026,16548.95,16573.3,16400.7,16408.05,-144.15,-.87,15278284,2140.36,42.99,5.31,.47
Nifty500 Multicap 50:25:25,04-09-2026,16584.95,16626.35,16561.5,16561.6,2.15,.01,2623135270,82366.28,24.52,3.38,.85
Nifty Microcap 250,04-09-2026,26381.95,26482.65,26366.35,26466.2,177.3,.67,1507193335,9670.63,28.46,3.56,.45
Nifty Total Market,04-09-2026,13163.65,13198.75,13148.1,13148.1,4.1,.03,4130328605,92036.91,22.75,3.25,.94
Nifty India Digital,04-09-2026,8787.15,8847.25,8758.55,8761.45,-11.8,-.13,956066360,16970.65,29.24,6.61,1.38
Nifty Mobility,04-09-2026,23142.65,23208.9,23054.6,23057.6,-65.0,-.28,280248046,11789.38,38.06,4.21,.85
Nifty India Defence,04-09-2026,9722.95,9825.2,9706.1,9708.85,37.95,.39,24021185,3089.14,58.59,11.39,.49
Nifty Financial Services Ex-Bank,04-09-2026,31992.5,32302.6,31992.5,32179.7,254.7,.8,135804490,10477.94,21.49,3.93,.74
Nifty Housing,04-09-2026,11790.15,11825.7,11760.95,11795.05,2.45,.02,256786711,13171.56,20.65,2.66,.9
Nifty Transportation & Logistics,04-09-2026,25781.55,25834.5,25661.25,25671.2,-81.85,-.32,258946535,10216.45,44.49,5.02,.77
Nifty MidSmall Financial Services,04-09-2026,22779,22951.85,22760.45,22818.45,125.35,.55,153325831,8260.51,25.8,3.23,.4
Nifty MidSmall Healthcare,04-09-2026,52180.5,52244.65,51883.05,51936.75,-238.85,-.46,22252432,3245.83,45.08,5.51,.3
Nifty MidSmall IT & Telecom,04-09-2026,10190.3,10276.25,10183.6,10205.9,64.9,.64,553240478,2579.83,19.18,7.02,.64
Nifty MidSmall India Consumption,04-09-2026,18572.55,18639.6,18510.7,18520.35,-67.95,-.37,751111727,9136.9,33.42,7.22,.75
Nifty REITs & InvITs,04-09-2026,-,-,-,1416.39,-1.72,-.12,11579469,161.6,51.26,2.17,4.51
Nifty Core Housing,04-09-2026,15528.25,15557.45,15433.5,15459.45,-114.45,-.73,33317662,5792.55,31.97,3.35,.47
Nifty500 Multicap Infrastructure 50:30:20,04-09-2026,14487.95,14535.2,14450.85,14453.25,-16.1,-.11,811679512,11338.84,24.47,3.15,.83
Nifty Rural,04-09-2026,15129.55,15175.35,15087.2,15095.4,-15.85,-.1,696517466,13558.15,22.59,3.56,.99
Nifty Capital Markets,04-09-2026,5406.4,5453.35,5389.4,5419.35,62.15,1.16,102905944,6405.78,44.57,11.24,.67
Nifty India New Age Consumption,04-09-2026,11998.1,12034.1,11963.9,11964.65,-28.0,-.23,1015815216,19763.85,47.01,6.43,.57
Nifty India Select 5 Corporate Groups (MAATR),04-09-2026,38540.95,38787.15,38498.85,38713.55,242.55,.63,676480724,10192.69,24.03,3.05,.8
Nifty India Railways PSU,04-09-2026,2764.7,2778,2756.8,2769.65,10.0,.36,72967069,2031.75,21.52,2.75,1.77
Nifty Consumer Durables,04-09-2026,39556.35,39609.65,39364.65,39483.8,-168.9,-.43,20598125,2059.48,64.3,12.17,.35
Nifty Non-Cyclical Consumer,04-09-2026,15019.8,15048.8,14962.3,14963.7,-51.5,-.34,248110269,10131.89,54.35,9.11,.69
Nifty500 Multicap India Manufacturing 50:30:20,04-09-2026,16795.05,16821.25,16746.95,16769.35,-17.75,-.11,245301590,16456.14,30.93,3.73,.72
Nifty EV & New Age Automotive,04-09-2026,3243.15,3244.15,3212.5,3217.05,-26.8,-.83,127185198,8607.59,42.37,4.64,.81
Nifty500 LargeMidSmall Equal-Cap Weighted,04-09-2026,18611.9,18654.15,18583.7,18583.75,0.85,0,2623135270,82366.28,26.46,3.55,.76
Nifty India Tourism,04-09-2026,7835.05,7858.7,7816.05,7816.3,-19.0,-.24,22678282,655.5,88.16,8.82,.32
Nifty MidSmallcap 400,04-09-2026,21521.45,21566.85,21472.4,21478.2,-17.05,-.08,2246043538,56194,30.56,4.07,.57
Nifty IPO,04-09-2026,2417.15,2431.45,2416.2,2424.3,17.65,.73,352010713,9526.53,58.86,8.97,.12
Nifty India Internet,04-09-2026,1456.65,1472.95,1456.65,1460.8,5.15,.35,471779225,11163.69,158.1,6.99,.2
Nifty Chemicals,04-09-2026,30364.65,30377.65,30096.3,30101.8,-220.65,-.73,10703451,1451.09,44.83,4.03,.57
Nifty Conglomerate 50,04-09-2026,15133.65,15179.25,15109.05,15156.6,46.15,.31,629225842,8425.21,23.39,3.88,.98
Nifty Commercial & Transport Services,04-09-2026,-,-,-,13355.37,-19.94,-.15,38511889,1333.09,38.23,4.7,.52
Nifty Next 100,04-09-2026,-,-,-,5999.78,-18.26,-.3,460451193,18180.97,21.99,3.4,.85
Nifty India Infrastructure & Logistics,04-09-2026,12002.4,12045.5,11976.95,11976.95,-2.15,-.02,851123355,13648.14,28.22,3.92,.81
Nifty India FPI 150,04-09-2026,1555.6,1559.95,1553.7,1553.7,-0.65,-.04,1254986515,43558.02,22.24,3.29,1.06
Nifty NBFC,04-09-2026,-,-,-,58927.95,61.37,.1,35966759,2307.88,22.69,3.57,.55
Nifty Small Finance Banks & Microfinance Institutions,04-09-2026,-,-,-,1416.88,4.03,.29,21713021,246.99,42.09,1.64,.06
Nifty Waves,04-09-2026,1876,1897.1,1872.65,1893.05,23.95,1.28,32690410,355.78,-,2.43,.41
Nifty Smallcap 500,04-09-2026,21081.7,21144.3,21067.7,21086.6,67.8,.32,2572724101,36400.12,32.05,3.58,.53
Nifty Cement,04-09-2026,14613.2,14682,14570.7,14651.6,63.4,.43,6052039,832.82,27.07,2.1,.41
Nifty REITs & Realty,04-09-2026,1961,1964.5,1941.55,1945.6,-11.75,-.6,19168430,1119.85,52.09,2.62,3.5
Nifty Construction,04-09-2026,-,-,-,12105.58,20.88,.17,54764059,1364.78,19.89,2.59,.85
Nifty Hospitals,04-09-2026,-,-,-,4434.59,-19.61,-.44,5198291,699.02,69.42,9.64,.15
Nifty Housing Finance,04-09-2026,-,-,-,763.2,9.48,1.26,25611361,836.32,33.06,1.49,.82
Nifty Insurance,04-09-2026,-,-,-,1854.47,26.92,1.47,89694690,2823.22,25.75,7.91,.24
Nifty Power,04-09-2026,-,-,-,8531.18,37.18,.44,109716191,1764.62,19.4,2.4,1.55
Nifty Retail,04-09-2026,-,-,-,3145.21,7.07,.23,271490428,7868.92,215.15,7.95,.09
Nifty500 Healthcare,04-09-2026,21642.5,21668.35,21473.2,21481.25,-144.5,-.67,30780480,4795.13,45.56,5.66,.42
Nifty MidSmallcap400 50:50,04-09-2026,21032.55,21080,20988.95,20996.35,-2.8,-.01,2246043538,56194,31.34,3.94,.57
Nifty Consumer Services,04-09-2026,-,-,-,3647.57,1.68,.05,356305774,9188.38,115.34,7.56,.16
Nifty Capital Goods,04-09-2026,-,-,-,17234.92,-91.53,-.53,157752417,10707.39,45.72,9.49,.55
Nifty Telecommunications,04-09-2026,-,-,-,3791.19,67.46,1.81,564427881,3314.91,15.01,8.18,.46
Nifty Sugar & Ethanol,04-09-2026,-,-,-,2722.23,-25.19,-.92,40619101,336.82,27.7,2.42,.41
Nifty500 Ahimsa,04-09-2026,-,-,-,3724.4,-3.16,-.08,1545366679,48579.66,23.33,3.8,1.2
Nifty REITs & InvITs 90:10,04-09-2026,-,-,-,1422.39,-3.7,-.26,11579469,161.6,64.35,2.23,5.26
Nifty Top 15 Equal Weight,04-09-2026,9685,9722.25,9672,9672.0,7.3,.08,87066598,9953.88,18.9,3.11,1.29
Nifty500 Growth 50,04-09-2026,-,-,-,34252.03,-40.7,-.12,89628862,11147.77,42.46,8.51,.23
Nifty100 Low Volatility 30,04-09-2026,19977.8,20016.1,19913.55,19913.55,-27.5,-.14,100375488,11372.93,24.58,3.92,1.32
NIFTY Quality Low-Volatility 30,04-09-2026,16468.95,16470.5,16340.75,16342.9,-112.55,-.68,74122035,8344.54,26.63,5.31,1.52
NIFTY Alpha Quality Low-Volatility 30,04-09-2026,22586.1,22588.1,22391.05,22391.05,-191.3,-.85,63420838,7864.91,28.97,6.31,1.3
NIFTY Alpha Quality Value Low-Volatility 30,04-09-2026,19932.4,19933.35,19824.75,19838.35,-52.2,-.26,101418669,8100.91,16.41,2.81,1.63
NIFTY200 Quality 30,04-09-2026,20371.15,20373.2,20220.4,20220.5,-116.45,-.57,56662642,8699.38,27.41,8.55,1.74
NIFTY Midcap150 Quality 50,04-09-2026,24292,24308.45,24184.4,24191.9,-119.6,-.49,61044911,9780.56,31.49,7.03,.96
Nifty200 Momentum 30,04-09-2026,30752.8,30821.55,30623.85,30718.25,-16.7,-.05,663323154,12552.33,24.13,4.47,.84
Nifty India Manufacturing,04-09-2026,16272.6,16288.85,16207.1,16221.4,-50.4,-.31,223070961,16702.87,28.03,4.03,.84
Nifty100 ESG Sector Leaders,04-09-2026,4004.25,4020.85,4002.35,4005.8,7.25,.18,238059441,17797.52,20.98,3.02,1.13
Nifty200 Alpha 30,04-09-2026,26642.35,26755.1,26555.1,26626.05,1.8,.01,631459510,11517.94,20.25,4.88,.73
Nifty Midcap150 Momentum 50,04-09-2026,63785.65,63977.6,63578.05,63611.25,-232.4,-.36,664829194,12976.32,27.09,5.13,.49
Nifty Smallcap250 Quality 50,04-09-2026,25414.3,25469.45,25359.4,25390.3,36.95,.15,98685501,3566.18,24.82,4.73,1.05
Nifty Smallcap250 Momentum Quality 100,04-09-2026,49257.85,49391.35,49134.6,49171.75,94.3,.19,170241773,9391.93,27.29,4.6,.62
Nifty MidSmallcap400 Momentum Quality 100,04-09-2026,51789.8,51810.9,51490.15,51529.6,-225.6,-.44,241269444,17706.77,30.29,6.15,.62
Nifty500 Momentum 50,04-09-2026,55017.05,55123.95,54727.9,54778.7,-185.0,-.34,654999884,15815.69,30.38,6.09,.5
Nifty200 Value 30,04-09-2026,14823.05,14866.7,14765.85,14821.9,9.95,.07,222622977,6632.64,9.3,1.28,2.11
Nifty Top 10 Equal Weight,04-09-2026,8604.55,8645.35,8593.3,8593.3,6.25,.07,70330621,7312.15,17.99,2.95,1.3
Nifty500 Multicap Momentum Quality 50,04-09-2026,41820.05,41845.9,41544.75,41586.05,-264.1,-.63,114968769,12740.61,30.16,7.47,.97
Nifty Top 20 Equal Weight,04-09-2026,8809.4,8823.9,8782.05,8782.05,-11.15,-.13,115205654,11353.08,21.03,3.4,1.39
Nifty500 Quality 50,04-09-2026,19738.65,19787.1,19620.55,19624.6,-49.45,-.25,151813459,9352.91,26.31,8.45,1.42
Nifty500 Low Volatility 50,04-09-2026,22039.85,22041.2,21894.1,21903.55,-107.8,-.49,100124907,8664.09,21.66,3.58,1.59
