Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,10-11-2025,25503.5,25653.45,25503.5,25574.35,82.05,.32,243592948,25023.65,22.31,3.5,1.31
Nifty Next 50,10-11-2025,69513.15,69912.3,69509.45,69629.2,263.05,.38,179895618,9083.42,20.35,3.62,1.4
Nifty 100,10-11-2025,26162.95,26311.55,26162.95,26230.8,86.6,.33,423488566,34107.07,21.96,3.52,1.32
Nifty 200,10-11-2025,14276.3,14355.65,14276.3,14313.3,50.85,.36,1491766038,52127.8,23.44,3.64,1.23
Nifty 500,10-11-2025,23545.35,23658.85,23542.1,23596.9,75.4,.32,2082418577,74767.56,24.12,3.67,1.16
Nifty Midcap 50,10-11-2025,17051.8,17152.15,17019.35,17097.45,66.55,.39,270022605,8929.85,33.66,4.47,.86
NIFTY Midcap 100,10-11-2025,59970.4,60308.75,59881.4,60124.25,281.1,.47,1068277472,18020.73,33.59,4.29,.84
NIFTY Smallcap 100,10-11-2025,18128.65,18183.9,18097.6,18138.6,62.65,.35,321348175,12781.13,31.04,3.91,.73
Nifty50 Dividend Points,10-11-2025,-,-,-,248.7,0.0,-,-,-,-,-,-
Nifty Auto,10-11-2025,26772.3,26954.05,26722,26859.85,80.3,.3,44473787,4022.79,27.27,4.86,1.11
Nifty Bank,10-11-2025,57846.2,58097.2,57846.2,57937.55,60.75,.1,123385793,5940.6,16.19,2.18,1.01
Nifty Energy,10-11-2025,35798.65,36084.7,35786.1,35921.6,131.3,.37,344530472,6489.24,15.29,2.33,2.26
Nifty Financial Services,10-11-2025,27247.4,27390.5,27222.1,27305.05,66.3,.24,86419024,9218.6,17.89,2.84,.95
Nifty FMCG,10-11-2025,55425.95,55652.35,55291.45,55334.45,-102.75,-.19,20954751,1751,40.48,9.97,2
Nifty IT,10-11-2025,35246.95,35855.6,35237.2,35688.25,570.65,1.62,26707511,3483.57,25.27,6.68,3.12
Nifty Media,10-11-2025,1491.7,1494.5,1469.65,1474.15,-15.5,-1.04,11590128,194.92,55.4,1.52,1.25
Nifty Metal,10-11-2025,10474.8,10534.95,10465.1,10484.5,57.7,.55,197731102,4975.44,19.72,2.74,1.66
Nifty MNC,10-11-2025,30134.75,30298.65,30129.15,30207.4,118.1,.39,25061719,3437.83,36.47,8.67,1.64
Nifty Pharma,10-11-2025,22249.1,22422.5,22212.8,22379.85,210.05,.95,21651727,3322.17,33.5,4.84,.69
Nifty PSU Bank,10-11-2025,8369.6,8422.85,8295.65,8340.7,-11.45,-.14,120323830,2119.43,8.54,1.36,2.25
Nifty Realty,10-11-2025,947.95,952.85,942.65,944.15,-2.25,-.24,7946523,773.24,44.27,4.56,.32
Nifty India Consumption,10-11-2025,12243.45,12273.2,12217.75,12224.25,-28.95,-.24,103746599,12735.98,40.66,8.25,1.06
Nifty Commodities,10-11-2025,9295.25,9340.5,9290.65,9295.8,17.15,.18,159274810,5840.58,16.79,2.22,1.85
Nifty Dividend Opportunities 50,10-11-2025,6123.45,6168.8,6123.4,6152.1,37.05,.61,374642102,12865.6,14.57,2.87,3.15
Nifty Infrastructure,10-11-2025,9394.6,9456.55,9391.3,9421.15,27.55,.29,177750733,8190.75,21.38,3.06,1.09
Nifty PSE,10-11-2025,9862.6,9941.15,9859.65,9901.85,31.0,.31,149549548,4062.53,11.43,2,3.2
Nifty Services Sector,10-11-2025,33039.65,33261.6,33029.1,33150.35,121.65,.37,170367421,15797.16,21.29,3.49,1.36
Nifty50 Shariah,10-11-2025,4622.95,4653.7,4619.3,4630.0,15.3,.33,56646426,8671.91,23.87,4.6,2.14
Nifty500 Shariah,10-11-2025,7059.95,7095.3,7056,7072.35,25.25,.36,530787382,29367.79,27.56,4.86,1.43
Nifty Low Volatility 50,10-11-2025,25249.1,25398.65,25244.05,25317.95,106.05,.42,116378027,17301.05,32.6,5.29,1.26
Nifty Alpha 50,10-11-2025,51392.7,51638.55,51344.95,51421.9,99.05,.19,244838808,16048.46,42.74,5.97,.48
Nifty High Beta 50,10-11-2025,3934.8,3959.55,3932.75,3943.75,21.15,.54,1020961167,14238.26,21.63,2.74,1.17
Nifty100 Equal Weight,10-11-2025,33660.1,33793.95,33636.6,33670.95,52.9,.16,423488566,34107.07,22.62,3.78,1.33
Nifty100 Liquid 15,10-11-2025,7416.45,7457.5,7414.2,7436.8,8.75,.12,127198596,11446.49,22.81,3.41,.85
Nifty CPSE,10-11-2025,6414.5,6454.5,6409.75,6427.8,2.7,.04,59384625,1636.6,13.69,2.08,3.42
Nifty50 Value 20,10-11-2025,12759.2,12856,12759.15,12819.0,68.7,.54,98366063,9105.52,16.63,2.88,2.1
Nifty Midcap Liquid 15,10-11-2025,16021.2,16108.7,15990.25,16040.7,44.9,.28,155088064,4532.65,36.72,4.38,.61
Nifty Shariah 25,10-11-2025,8204.95,8273.65,8204.35,8240.7,37.25,.45,39079682,5453.45,29.28,5.22,1.93
India VIX,10-11-2025,12.5575,12.9275,11.405,12.3,-0.26,-2.05,-,-,-,-,-
Nifty Growth Sectors 15,10-11-2025,11974.35,12070.8,11974.3,12038.15,82.1,.69,28843525,5295.86,31.29,7.19,1.84
Nifty50 TR 1x Inverse,10-11-2025,166.6,166.6,165.6,166.15,-0.5,-.3,-,-,-,-,-
Nifty50 TR 2x Leverage,10-11-2025,21126.95,21374.85,21126.95,21244.25,134.15,.64,-,-,-,-,-
Nifty50 PR 1x Inverse,10-11-2025,203.65,203.65,202.45,203.05,-0.6,-.29,-,-,-,-,-
Nifty50 PR 2x Leverage,10-11-2025,14119.4,14285.1,14119.4,14197.8,84.75,.6,-,-,-,-,-
NIFTY100 Quality 30,10-11-2025,5676.45,5720.3,5676.45,5705.45,36.25,.64,81676182,10364.15,29.54,6.81,2
Nifty India Corporate Group Index - Mahindra Group,10-11-2025,-,-,-,37745.84,-125.04,-.33,7194003,1086.51,28.81,4.71,1.31
Nifty India Corporate Group Index - Tata Group,10-11-2025,-,-,-,15689.71,29.46,.19,48279972,5222.28,28.73,6.08,2.21
Nifty India Corporate Group Index - Aditya Birla Group,10-11-2025,-,-,-,8606.29,-45.29,-.52,551671704,1558.45,95.71,2.96,.49
Nifty Conglomerate 50,10-11-2025,-,-,-,14786.57,49.25,.33,659954910,13014.45,28.63,3.94,.97
Nifty India Infrastructure & Logistics,10-11-2025,11465.15,11519.75,11456.25,11481.1,24.82,.22,951497449,14072.61,30.18,4.13,.91
