Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,11-12-2024,24620.5,24691.75,24583.85,24641.8,31.75,.13,187252712,21592.23,22.68,3.67,1.24
Nifty Next 50,11-12-2024,73126.65,73438.2,73012.6,73292.15,195.7,.27,341123912,12953.67,23.38,3.93,1.34
Nifty 100,11-12-2024,25603.25,25681.55,25575.35,25635.05,34.85,.14,528376624,34545.9,23.28,3.73,1.21
Nifty 200,11-12-2024,13986.8,14030.35,13973.25,14007.6,22.15,.16,1162253683,47851.16,25.3,3.93,1.14
Nifty 500,11-12-2024,23326.7,23394.2,23301.15,23358.15,43.25,.19,1761306475,75065,26.53,4.04,1.09
Nifty Midcap 50,11-12-2024,16480.15,16555.7,16460.1,16536.95,53.3,.32,450196505,7018.13,50.03,5.85,.75
NIFTY Midcap 100,11-12-2024,59135.9,59347.1,59102.65,59292.95,157.55,.27,633877059,13305.26,43.43,5.35,.77
NIFTY Smallcap 100,11-12-2024,19631.35,19698.95,19610.85,19657.35,74.15,.38,335267570,16896.66,36.41,4.35,.94
Nifty50 Dividend Points,11-12-2024,-,-,-,233.03,0.0,-,-,-,-,-,-
Nifty Auto,11-12-2024,23779.5,23947.2,23757.1,23851.85,84.8,.36,32663847,3135.48,23.2,4.89,.94
Nifty Bank,11-12-2024,53459.3,53648.05,53302.15,53391.35,-186.35,-.35,101587795,5690.56,14.54,2.39,.93
Nifty Energy,11-12-2024,37461.85,37611.7,37270.05,37308.85,-142.7,-.38,69455982,3586.2,15.08,2.07,2.4
Nifty Financial Services,11-12-2024,24756.1,24865.7,24696.65,24803.05,0.1,0,58256534,8440.17,17.19,2.99,.87
Nifty FMCG,11-12-2024,56716.3,56898.7,56514.45,56766.8,236.55,.42,22308577,2151.8,45.2,11.05,1.87
Nifty IT,11-12-2024,45238.8,45398.95,45046.6,45350.35,150.6,.33,19365487,3276.98,35.9,9.34,1.8
Nifty Media,11-12-2024,2029.25,2034.1,2007.45,2010.85,-10.4,-.51,34523590,267.54,-,2.28,.58
Nifty Metal,11-12-2024,9483.4,9605.35,9450.15,9483.65,8.3,.09,102880164,3781.52,22.57,2.69,2.26
Nifty MNC,11-12-2024,29317.9,29602.5,29306.65,29519.3,271.5,.93,47784287,4059.84,39.32,9.41,1.86
Nifty Pharma,11-12-2024,22352,22397.15,22267.1,22302.6,11.15,.05,14659435,2085.57,35.22,5.43,.61
Nifty PSU Bank,11-12-2024,7157.75,7182.3,7081.8,7089.05,-63.6,-.89,106036857,1674.08,8.02,1.37,2.1
Nifty Realty,11-12-2024,1090.3,1098.5,1089.05,1094.35,2.0,.18,14440193,2357.2,55.64,6.13,.35
Nifty India Consumption,11-12-2024,11522.2,11576.85,11499.25,11567.3,42.85,.37,87342157,9174.19,47.12,9.07,.94
Nifty Commodities,11-12-2024,8765.75,8821.35,8744.2,8753.3,4.8,.05,185716060,8715.53,19.51,2.3,2.14
Nifty Dividend Opportunities 50,11-12-2024,6645.9,6670.1,6640.85,6658.7,18.8,.28,354676896,14938.22,18.43,3.5,2.58
Nifty Infrastructure,11-12-2024,8910.45,8939.3,8899.65,8904.55,4.8,.05,119276075,8229.24,25.41,3.12,1.16
Nifty PSE,11-12-2024,10355.45,10391.6,10342,10363.3,11.4,.11,223348230,5635.52,13.42,2.24,3.05
Nifty Services Sector,11-12-2024,32887.55,32998.85,32812.25,32958.9,21.4,.06,167391060,15742.95,22.56,3.82,1.13
Nifty50 Shariah,11-12-2024,-,-,-,5191.28,27.42,.53,39288839,5839.99,28.2,5.95,1.92
Nifty500 Shariah,11-12-2024,-,-,-,7737.29,29.37,.38,362507004,24641.56,34.79,5.87,1.28
Nifty Low Volatility 50,11-12-2024,-,-,-,24392.4,75.39,.31,105607958,16436.68,35.49,5.67,.99
Nifty Alpha 50,11-12-2024,58991.35,59385.35,58887.5,59317.0,339.9,.58,284177639,11771.47,39.96,6.47,.68
Nifty High Beta 50,11-12-2024,-,-,-,3858.17,-2.66,-.07,675656355,11572.32,20.23,2.26,1.4
Nifty100 Equal Weight,11-12-2024,32832.3,32943.4,32799.8,32903.35,101.65,.31,528376624,34545.9,23.76,3.77,1.22
Nifty100 Liquid 15,11-12-2024,6451.8,6464.75,6433.2,6452.05,13.5,.21,75676384,7852.33,18.51,2.95,1.15
Nifty CPSE,11-12-2024,6579.05,6603.45,6556.85,6562.95,-11.1,-.17,63329957,1539.03,13.62,2.36,3.14
Nifty50 Value 20,11-12-2024,13998.25,14039,13979.75,14012.4,20.9,.15,96831685,7268.18,20,3.66,2.06
Nifty Midcap Liquid 15,11-12-2024,14674.9,14756.9,14657.6,14725.8,52.65,.36,42429117,2630.18,37.41,4.62,.69
Nifty Shariah 25,11-12-2024,-,-,-,8768.31,29.57,.34,36810554,5707.18,29.35,5.77,1.76
India VIX,11-12-2024,13.7775,14.11,13.175,13.27,-0.51,-3.7,-,-,-,-,-
Nifty Growth Sectors 15,11-12-2024,12133,12177.3,12116.6,12149.05,36.65,.3,46364703,5845.4,29.49,7.48,1.72
Nifty50 TR 1x Inverse,11-12-2024,168,168.25,167.5,167.85,-0.15,-.09,-,-,-,-,-
Nifty50 TR 2x Leverage,11-12-2024,20535,20653.65,20473.85,20570.5,49.15,.24,-,-,-,-,-
Nifty50 PR 1x Inverse,11-12-2024,202.75,203.05,202.15,202.55,-0.25,-.12,-,-,-,-,-
Nifty50 PR 2x Leverage,11-12-2024,14067.15,14148.45,14025.25,14091.45,33.65,.24,-,-,-,-,-
NIFTY100 Quality 30,11-12-2024,5763.85,5787.85,5754.75,5784.95,32.45,.56,66057746,8638.99,32.91,8.35,1.71
Nifty Top 15 Equal Weight,11-12-2024,-,-,-,9985.88,17.07,.17,68918917,11762.6,22.52,3.97,1.12
Nifty Top 20 Equal Weight,11-12-2024,-,-,-,9107.38,14.86,.16,81707749,13485.88,23.48,4.44,1.15
NIFTY100 ESG,11-12-2024,4898.2,4913.9,4891.85,4910.15,14.55,.3,422197181,30269.08,24.54,4.3,1.19
NIFTY100 Enhanced ESG,11-12-2024,-,-,-,4947.08,14.75,.3,422099408,30246.11,24.53,4.3,1.19
NIFTY50 Equal Weight,11-12-2024,30468.55,30562.55,30429.55,30518.85,95.35,.31,187252712,21592.23,23.34,3.76,1.36
Nifty500 Equal Weight,11-12-2024,-,-,-,14839.01,43.59,.29,1761306475,75065,33.54,4.32,.9
Nifty 50 Futures Index,11-12-2024,-,-,-,6747.84,14.27,.21,-,-,-,-,-
Nifty 50 Arbitrage,11-12-2024,-,-,-,2414.75,-1.16,-.05,-,-,-,-,-
Nifty 50 Futures TR Index,11-12-2024,-,-,-,26513.9,61.2,.23,-,-,-,-,-
Nifty India Corporate Group Index - Mahindra Group,11-12-2024,-,-,-,35115.16,14.71,.04,5016940,1016.75,32.49,4.85,1.27
Nifty India Corporate Group Index - Aditya Birla Group,11-12-2024,-,-,-,8125.61,45.5,.56,252697690,1308.32,217.68,3.7,.51
Nifty India Corporate Group Index - Tata Group,11-12-2024,-,-,-,19582.77,48.36,.25,50665320,3989.14,34.78,8.56,1.16
Nifty India Corporate Group Index - Tata Group 25% Cap,11-12-2024,17252.15,17309.65,17212.65,17292.15,64.85,.38,42168133,3428.93,32.94,6.68,.97
Nifty Private Bank,11-12-2024,25864.7,25977.85,25806.65,25856.1,-63.75,-.25,64768377,4633.31,15.48,2.4,.58
Nifty Smallcap 250,11-12-2024,18500.65,18539.5,18462.95,18502.65,52.05,.28,570867087,24407.65,35.62,4.31,.84
Nifty Smallcap 50,11-12-2024,9479.1,9505.5,9455.15,9467.2,14.4,.15,105438542,4788.11,32.79,3.98,.8
Nifty MidSmallcap 400,11-12-2024,20695.55,20749.8,20672.25,20728.85,63.65,.31,1232929851,40519.1,40.49,5.07,.78
Nifty Midcap 150,11-12-2024,21825.55,21898.85,21807.8,21879.55,70.45,.32,662062764,16111.45,43.94,5.64,.75
Nifty IPO,11-12-2024,-,-,-,2296.36,10.86,.48,300651028,6998.47,58.84,9.35,.12
Nifty Midcap Select,11-12-2024,13087.4,13143.9,13072,13133.8,48.4,.37,294941519,3928.92,52.43,6.94,.79
NIFTY LargeMidcap 250,11-12-2024,16322.15,16373.4,16308.4,16352.7,37.75,.23,1190439388,50657.35,30.63,4.51,.98
NIFTY SME EMERGE,11-12-2024,-,-,-,16983.96,36.36,.21,-,-,116.11,9.37,.06
Nifty Oil & Gas,11-12-2024,11225.15,11283.25,11211.9,11224.9,2.55,.02,68774380,3248.23,13.38,1.69,2.84
Nifty Financial Services 25/50,11-12-2024,26613.5,26750.45,26552.6,26688.3,48.25,.18,58256534,8440.17,17.24,3.09,.9
Nifty Healthcare Index,11-12-2024,14382.7,14451.8,14316.75,14408.75,52.45,.37,20686883,2889.04,40.87,6.11,.51
Nifty500 Multicap 50:25:25,11-12-2024,16444.8,16488.6,16425.1,16465.55,36.2,.22,1761306475,75065,29.33,4.23,1
Nifty Microcap 250,11-12-2024,26383.1,26474.7,26314.4,26411.6,110.1,.42,328883226,7667,31.86,3.77,.49
Nifty Total Market,11-12-2024,13175.95,13213,13160.85,13193.6,25.65,.19,2090189701,82732,26.7,4.02,1.07
Nifty India Digital,11-12-2024,9986.35,10013.7,9941.35,10001.75,13.15,.13,328248801,7281.82,349.7,18.68,.97
Nifty Mobility,11-12-2024,-,-,-,20430.24,12.73,.06,137989877,7858.81,27.6,5.13,.95
Nifty India Defence,11-12-2024,6933.05,6979.65,6908.45,6960.7,29.85,.43,14753893,1733.17,53.72,12.99,.48
Nifty Financial Services Ex-Bank,11-12-2024,-,-,-,26953.22,267.41,1,163051956,8129.35,23.22,3.36,.79
Nifty Housing,11-12-2024,-,-,-,11688.18,10.75,.09,281180119,12640.71,26,3.31,.88
Nifty Transportation & Logistics,11-12-2024,-,-,-,23203.63,22.9,.1,89221730,5549.28,29.48,5.93,.72
Nifty MidSmall Financial Services,11-12-2024,-,-,-,16743.91,20.72,.12,148464383,4395.52,24.65,3.02,.6
Nifty MidSmall Healthcare,11-12-2024,43334.65,43555.05,43215.35,43433.25,62.75,.14,21207980,2077.19,51.12,6.34,.82
Nifty MidSmall IT & Telecom,11-12-2024,-,-,-,11439.81,32.96,.29,270713348,2123.72,286.18,37.3,.76
Nifty MidSmall India Consumption,11-12-2024,-,-,-,20624.7,96.96,.47,34971945,3179.2,66.42,9.87,.49
Nifty REITs & InvITs,11-12-2024,-,-,-,1135.74,-9.0,-.79,3082941,46.66,20.81,1.76,7.43
Nifty Core Housing,11-12-2024,-,-,-,17122.51,136.06,.8,27602501,4284.7,47.12,4.3,.62
Nifty500 Multicap Infrastructure 50:30:20,11-12-2024,14231.65,14283.2,14222.15,14251.35,38.5,.27,551354742,15106.11,32.03,4.05,1.12
Nifty Rural,11-12-2024,-,-,-,14572.81,65.68,.45,438940443,15673.19,28.24,4.37,1.15
Nifty Capital Markets,11-12-2024,4182.95,4219.45,4172.85,4215.5,41.5,.99,27319545,3728.46,49.08,15.4,.82
Nifty India New Age Consumption,11-12-2024,-,-,-,12066.63,34.48,.29,417724413,13920.69,60.68,9.32,.49
Nifty India Select 5 Corporate Groups (MAATR),11-12-2024,-,-,-,36892.65,28.92,.08,366511990,9928.97,34.85,3.63,.7
Nifty India Railways PSU,11-12-2024,-,-,-,4253.73,104.47,2.52,189806866,5196.6,33.19,4.52,1.28
Nifty Consumer Durables,11-12-2024,42556.85,42777.85,42406.35,42742.9,241.0,.57,8362032,1501.12,88.97,13.34,.34
Nifty Non-Cyclical Consumer,11-12-2024,-,-,-,16283.96,68.04,.42,93986871,7781.34,64.22,12.62,.91
Nifty500 Multicap India Manufacturing 50:30:20,11-12-2024,15177.6,15237.75,15157.65,15183.3,28.1,.19,149276814,12500.57,32.34,4.06,.87
Nifty EV & New Age Automotive,11-12-2024,-,-,-,3145.74,5.66,.18,92235058,7528.63,33.82,5.61,.72
Nifty500 LargeMidSmall Equal-Cap Weighted,11-12-2024,-,-,-,18317.76,45.28,.25,1761306475,75065,32.06,4.43,.93
Nifty India Tourism,11-12-2024,9029.35,9115.5,9029.05,9092.35,52.2,.58,43266139,1197.56,72.4,18.99,.19
Nifty Midcap150 Momentum 50,11-12-2024,67422.5,67928.3,67333.65,67864.25,453.4,.67,133099753,7782.01,36.66,5.47,.81
NIFTY100 Alpha 30,11-12-2024,-,-,-,19479.93,114.82,.59,268239370,11144.29,24.23,5.19,1.47
NIFTY500 Value 50,11-12-2024,-,-,-,14748.49,21.97,.15,302835381,8795.95,12.64,1.63,3.24
Nifty100 Low Volatility 30,11-12-2024,19647.3,19706.4,19612.75,19688.25,77.4,.39,77257693,12656.65,32.88,6.07,1.07
NIFTY Alpha Low-Volatility 30,11-12-2024,28276.5,28400.7,28226.75,28324.9,109.6,.39,80141800,9926.65,27.38,4.45,.96
NIFTY Quality Low-Volatility 30,11-12-2024,-,-,-,17498.16,93.57,.54,56741947,8313.74,33.67,7.93,1.41
NIFTY Alpha Quality Low-Volatility 30,11-12-2024,-,-,-,23585.22,133.33,.57,48415087,6399.35,30.96,7.95,1.46
NIFTY Alpha Quality Value Low-Volatility 30,11-12-2024,-,-,-,21320.72,119.34,.56,89232026,8871.7,21.77,4.96,1.96
NIFTY200 Quality 30,11-12-2024,21552.45,21658.6,21516.75,21647.75,142.2,.66,54597780,7079.17,34.93,10.12,1.79
NIFTY Midcap150 Quality 50,11-12-2024,25195.6,25280.2,25154,25262.35,106.85,.42,37758546,3917.72,39.93,9.36,1.15
Nifty200 Momentum 30,11-12-2024,35281.85,35410.1,35217,35372.05,137.55,.39,160551132,9990.92,21.41,4.61,1.45
Nifty India Manufacturing,11-12-2024,14444.75,14503.85,14420.35,14454.35,32.75,.23,211218800,14102.35,30.84,4.6,1.11
Nifty100 ESG Sector Leaders,11-12-2024,4111.2,4122.7,4106.05,4117.0,5.9,.14,226607342,24056.73,26.58,4.11,1
Nifty200 Alpha 30,11-12-2024,27089.55,27241.75,27048.7,27222.0,153.15,.57,101453614,7424.35,26.17,5.42,1.23
Nifty Smallcap250 Quality 50,11-12-2024,-,-,-,31578.03,247.22,.79,76757802,4446.62,30.21,5.37,1.09
Nifty Smallcap250 Momentum Quality 100,11-12-2024,53539.65,53794.35,53478.25,53657.7,312.15,.59,261369895,12635.22,29.04,4.75,.98
Nifty MidSmallcap400 Momentum Quality 100,11-12-2024,54129.05,54383.2,54054.4,54340.05,295.0,.55,231617459,13182.11,33.23,6.23,.94
Nifty500 Momentum 50,11-12-2024,61656.45,62023.95,61543.3,61969.75,383.3,.62,329836361,14826.98,28.92,5.3,.76
Nifty200 Value 30,11-12-2024,-,-,-,13503.93,30.75,.23,229413185,8024.92,12.53,1.68,3.19
Nifty Top 10 Equal Weight,11-12-2024,9672.85,9698,9646.05,9670.85,-0.1,0,55564646,8340.32,23.18,4.01,1.09
Nifty500 Multicap Momentum Quality 50,11-12-2024,-,-,-,48321.43,175.22,.36,112144421,7195.51,23,5.49,1.41
Nifty 8-13 yr G-Sec,11-12-2024,2764.51,2764.51,2762.03,2762.29,-1.7,-.06,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,11-12-2024,2984.58,2984.58,2982.93,2982.93,-1.08,-.04,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,11-12-2024,3059.59,3059.59,3057.74,3057.76,-1.25,-.04,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,11-12-2024,3385.86,3385.87,3380.36,3380.53,-4.69,-.14,-,-,-,-,-
Nifty Composite G-sec Index,11-12-2024,2860.65,2860.65,2858.42,2858.42,-1.69,-.06,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,11-12-2024,2446.6,2446.73,2443.97,2444.47,-1.68,-.07,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),11-12-2024,893.41,893.46,892.44,892.63,-0.79,-.09,-,-,-,-,-
Nifty 1D Rate Index,11-12-2024,-,-,-,2364.51,0.43,.02,-,-,-,-,-
Nifty50 USD,11-12-2024,-,-,-,10063.95,14.37,.14,-,-,-,-,-
