Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,03-03-2025,22194.55,22261.55,22004.7,22119.3,-5.4,-.02,282399735,25942.05,19.66,3.29,1.45
Nifty Next 50,03-03-2025,57261.7,57798.6,56192.45,57646.8,583.75,1.02,420402545,13202.97,20.58,3.2,1.39
Nifty 100,03-03-2025,22551.65,22635.3,22327.95,22514.2,34.75,.15,702802280,39145.02,19.81,3.28,1.44
Nifty 200,03-03-2025,12150.65,12193.55,12007.05,12134.65,18.5,.15,1765356615,59470.06,21.15,3.42,1.35
Nifty 500,03-03-2025,19935.55,19997.05,19658.3,19896.95,16.05,.08,2364683403,80282.83,21.86,3.45,1.3
Nifty Midcap 50,03-03-2025,13553.05,13635.6,13274.4,13602.85,62.7,.46,832557135,10400.61,37.46,4.92,.8
NIFTY Midcap 100,03-03-2025,47962.2,48104.35,46865.7,47984.15,68.95,.14,1062554335,20325.04,32.54,4.41,.89
NIFTY Smallcap 100,03-03-2025,14740.9,14825.3,14299.8,14660.85,-39.35,-.27,322037772,12933.35,25.12,3.25,1.28
Nifty50 Dividend Points,03-03-2025,-,-,-,287.91,0.0,-,-,-,-,-,-
Nifty Auto,03-03-2025,20591.5,20865.85,20368.85,20538.15,39.55,.19,55275223,4360.44,19.74,4.21,1.08
Nifty Bank,03-03-2025,48478.6,48574.7,47841.3,48114.3,-230.4,-.48,151025906,6405.82,12.62,2.12,1.04
Nifty Energy,03-03-2025,30091.9,30219.8,29313.2,30007.05,-11.1,-.04,401275882,9028.42,13.83,2.15,2.71
Nifty Financial Services,03-03-2025,23117.8,23159.95,22855.6,22953.0,-75.95,-.33,89446358,8862.4,15.27,2.77,.95
Nifty FMCG,03-03-2025,50739.75,50856.8,50287.9,50786.65,97.65,.19,48125114,2894.68,41.39,9.93,2.14
Nifty IT,03-03-2025,37408.65,37930.15,37369.7,37614.45,296.15,.79,30426299,4930.69,28.51,7.78,2.72
Nifty Media,03-03-2025,1391.95,1402.1,1344.4,1371.55,-15.3,-1.1,46262873,330.65,-,1.07,.86
Nifty Metal,03-03-2025,8244.7,8344.55,8085.55,8316.3,97.05,1.18,109783895,2868.66,19.18,2.36,2.38
Nifty MNC,03-03-2025,24982.9,25140.25,24686.1,25086.3,151.9,.61,31891019,3039.55,31.55,7.87,2.15
Nifty Pharma,03-03-2025,19764.25,19908.95,19633.95,19879.8,66.3,.33,18487788,2120.84,30.05,4.85,.7
Nifty PSU Bank,03-03-2025,5665.75,5696.8,5530.35,5631.25,-20.85,-.37,135202968,1831.52,5.96,1.1,2.62
Nifty Realty,03-03-2025,798.25,810.75,783,807.95,10.05,1.26,9296566,985.94,39.16,4.63,.46
