Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,17-04-2025,23401.85,23872.35,23298.55,23851.65,414.45,1.77,505333905,38450.09,21.68,3.53,1.3
Nifty Next 50,17-04-2025,63770.8,64419.3,63508.95,64255.55,457.0,.72,244278315,11774.16,21.9,4.02,1.42
Nifty 100,17-04-2025,24005.5,24444.2,23906.15,24418.35,381.1,1.59,749612220,50224.25,21.72,3.6,1.32
Nifty 200,17-04-2025,12984.2,13199.7,12934.8,13186.1,185.1,1.42,1902639133,70273.01,23,3.74,1.24
Nifty 500,17-04-2025,21379.35,21704.1,21296.35,21681.55,277.2,1.3,2452911873,90149.35,23.93,3.79,1.19
Nifty Midcap 50,17-04-2025,14710.9,14840.75,14644.25,14829.25,92.35,.63,841586521,11446.61,39.94,5.26,.78
NIFTY Midcap 100,17-04-2025,52286.35,52736.35,52061.8,52657.8,312.25,.6,1153026913,20048.76,33.11,4.64,.86
NIFTY Smallcap 100,17-04-2025,16318.1,16455.8,16274.3,16410.2,60.95,.37,285010131,10811.72,29.48,4.01,1.06
Nifty50 Dividend Points,17-04-2025,-,-,-,0.0,0.0,-,-,-,-,-,-
Nifty Auto,17-04-2025,21152,21414.6,20953.1,21373.1,217.3,1.03,42264973,4074.24,20.9,4.52,.95
Nifty Bank,17-04-2025,53153.75,54407.2,53084.9,54290.2,1172.45,2.21,294946433,13719.04,13.88,2.32,.96
Nifty Energy,17-04-2025,33432.6,33877.3,33178.95,33797.5,340.6,1.02,304171321,8562.58,15.81,2.48,2.32
Nifty Financial Services,17-04-2025,25509.65,26116.4,25470.85,26071.6,579.5,2.27,148289851,15732.24,17.47,3.01,.83
Nifty FMCG,17-04-2025,56303.15,56728.3,56008.65,56674.2,328.6,.58,43565727,3397.61,45.28,10.85,1.94
Nifty IT,17-04-2025,32832.65,33471.55,32470.95,33372.35,76.85,.23,82804558,7192.51,25.24,6.91,3.1
Nifty Media,17-04-2025,1576.7,1588.1,1567.9,1581.15,3.55,.23,42673525,286.42,-,1.28,.99
Nifty Metal,17-04-2025,8403,8515.9,8348.5,8476.5,21.7,.26,132096532,3030.03,19.72,2.46,2.45
Nifty MNC,17-04-2025,26516.4,26751.85,26349.85,26703.95,197.8,.75,29615314,3755.32,33.98,8.6,1.9
Nifty Pharma,17-04-2025,20886.7,21166.7,20862.8,21126.75,252.45,1.21,19637979,2600.13,32.01,5.18,.66
Nifty PSU Bank,17-04-2025,6423.6,6542.85,6403.35,6522.5,105.45,1.64,169683980,3564.7,6.9,1.27,2.26
Nifty Realty,17-04-2025,841.15,848.3,837.1,845.1,4.3,.51,9178622,928.49,40.78,4.89,.43
Nifty India Consumption,17-04-2025,11107.1,11283.05,11043.9,11266.7,158.85,1.43,153153729,13031.68,42.88,8.79,1.01
Nifty Commodities,17-04-2025,8354.85,8465.1,8305.85,8448.05,68.75,.82,210285503,8482.05,18.48,2.24,2.13
Nifty Dividend Opportunities 50,17-04-2025,5735.8,5807.3,5691.8,5801.4,44.55,.77,425228943,16580.13,14.6,2.99,3.3
Nifty Infrastructure,17-04-2025,8483.5,8647,8431.95,8632.8,151.5,1.79,162004969,11941.72,23.98,3.11,1.05
Nifty PSE,17-04-2025,9477.25,9569.25,9408,9544.75,58.3,.61,182123808,4866.24,12.43,2.13,3.24
Nifty Services Sector,17-04-2025,31159.4,31874.35,31089.9,31832.2,625.9,2.01,356402524,27756.52,20.82,3.74,1.26
Nifty50 Shariah,17-04-2025,4549.7,4615.85,4513.8,4612.6,45.9,1.01,46006553,6362.55,25.66,5.51,2.37
Nifty500 Shariah,17-04-2025,6622.3,6689.8,6587.65,6683.65,47.15,.71,405810919,24425.27,30.13,5.18,1.59
Nifty Low Volatility 50,17-04-2025,23863.9,24157,23733.35,24136.55,222.65,.93,231095809,27883.85,34.06,5.88,1.16
Nifty Alpha 50,17-04-2025,46732.85,47133.05,46575.1,46952.8,147.55,.32,305249551,19087.46,42.22,7.47,.63
Nifty High Beta 50,17-04-2025,3409.7,3448.65,3397.4,3436.7,27.5,.81,1009524549,15482.78,16.44,2.24,1.52
Nifty100 Equal Weight,17-04-2025,30501.35,30905.65,30347.95,30858.6,312.45,1.02,749612220,50224.25,22.74,3.75,1.3
Nifty100 Liquid 15,17-04-2025,6533.15,6700.5,6493,6687.85,150.6,2.3,246081585,15097.57,19.06,3.16,1.02
Nifty CPSE,17-04-2025,6182.65,6249.35,6135.2,6237.4,47.15,.76,130359113,2676.88,13.23,2.26,3.33
Nifty50 Value 20,17-04-2025,12167.95,12374.65,12095.75,12362.05,156.85,1.29,224086900,15615.33,16.08,3.25,2.42
Nifty Midcap Liquid 15,17-04-2025,13098.45,13288.45,13024.45,13272.05,132.1,1.01,247422087,6385.37,36.01,5.8,.47
Nifty Shariah 25,17-04-2025,7771.2,7863.55,7711.45,7859.3,51.4,.66,70471877,8884.78,26.18,5.26,2.21
India VIX,17-04-2025,15.865,16.4625,15.09,15.47,-0.4,-2.51,-,-,-,-,-
Nifty Growth Sectors 15,17-04-2025,10543.15,10699.85,10487.8,10688.95,85.95,.81,86372666,8096.48,33.53,6.67,1.61
Nifty50 TR 1x Inverse,17-04-2025,178.9,179.7,175.35,175.5,-3.1,-1.74,-,-,-,-,-
Nifty50 TR 2x Leverage,17-04-2025,18100.35,18827.8,17941.25,18797.35,639.3,3.52,-,-,-,-,-
Nifty50 PR 1x Inverse,17-04-2025,216.5,217.45,212.15,212.35,-3.8,-1.76,-,-,-,-,-
Nifty50 PR 2x Leverage,17-04-2025,12339.35,12835.25,12230.85,12814.5,435.85,3.52,-,-,-,-,-
NIFTY100 Quality 30,17-04-2025,5230.7,5276.85,5194.1,5271.35,21.2,.4,162862709,15615.5,28.47,7.08,1.94
Nifty Top 10 Equal Weight,17-04-2025,9193.2,9398.5,9157.1,9393.6,186.4,2.02,123285781,17492.09,21.45,3.91,1.34
Nifty500 Multicap Momentum Quality 50,17-04-2025,37459.8,37887.15,37256.9,37844.1,319.75,.85,70480584,11517.35,41.24,11.98,1.15
Nifty Top 15 Equal Weight,17-04-2025,9675.7,9869.95,9626.75,9864.2,174.35,1.8,156365639,22173.87,21.1,3.94,1.31
Nifty Top 20 Equal Weight,17-04-2025,8621.15,8786.95,8567.6,8782.8,146.3,1.69,178911622,24602.25,21.64,4.34,1.35
Nifty500 Quality 50,17-04-2025,17267.1,17429.4,17160.75,17394.8,70.6,.41,144979426,11443.79,22.7,6.71,1.74
