Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,08-10-2024,24832.2,25044,24756.8,25013.15,217.4,.88,333220055,33493.36,23.51,3.75,1.2
Nifty Next 50,08-10-2024,72771.4,74740.8,72459.85,74597.3,1713.0,2.35,412831913,17685.36,24,4,1.42
Nifty 100,08-10-2024,25772,26091.35,25698.5,26057.35,307.7,1.19,746051968,51178.72,24.11,3.81,1.19
Nifty 200,08-10-2024,13980.85,14187.85,13942.2,14168.15,189.25,1.35,1868171693,75776.85,26.05,4.01,1.11
Nifty 500,08-10-2024,23175.2,23544.8,23106.5,23512.55,330.6,1.43,2563108857,95599.39,27.03,4.09,1.07
Nifty Midcap 50,08-10-2024,16065.05,16440.7,16020.05,16408.35,275.2,1.71,891086376,11878.26,49.52,6.01,.69
NIFTY Midcap 100,08-10-2024,57096.15,58649.25,56919,58535.9,1235.7,2.16,1122119725,24598.13,43.75,5.43,.72
NIFTY Smallcap 100,08-10-2024,18208.55,18658.8,18097.45,18617.65,374.8,2.05,277075855,10508.47,34.71,4.09,.97
Nifty50 Dividend Points,08-10-2024,-,-,-,194.25,0.0,-,-,-,-,-,-
Nifty Auto,08-10-2024,25731.85,26293.6,25612.45,26236.1,428.95,1.66,57335551,6761.41,25.7,5.38,.83
Nifty Bank,08-10-2024,50736.1,51176.05,50466,51021.0,542.1,1.07,153214037,8201.03,14.3,2.3,.98
Nifty Energy,08-10-2024,40972.2,41797,40704.65,41712.75,673.4,1.64,113255081,6222.77,15.18,2.36,2.23
Nifty Financial Services,08-10-2024,23311.7,23511.05,23213.55,23452.85,231.75,1,116263195,11655.88,16.73,2.81,.92
Nifty FMCG,08-10-2024,63014.15,63562.75,62895.35,63326.55,298.2,.47,46844124,4310.92,50.59,12.32,1.66
Nifty IT,08-10-2024,42275.25,42445.25,41639.45,42387.55,196.95,.47,18426132,3591.72,34.76,8.73,1.85
Nifty Media,08-10-2024,1993.55,2063,1988.7,2057.4,62.1,3.11,83464574,916.73,-,2.27,.39
Nifty Metal,08-10-2024,9817.55,9836.75,9574.7,9794.45,-91.85,-.93,204741034,5568.5,32.2,2.81,2.16
Nifty MNC,08-10-2024,31165.25,31606.7,31006.15,31564.65,406.7,1.31,38886062,4493.58,47.26,10.06,1.73
Nifty Pharma,08-10-2024,22925.7,23345.55,22896.05,23307.95,330.15,1.44,16330794,2510.25,38.84,5.65,.58
Nifty PSU Bank,08-10-2024,6497.8,6592.95,6470.45,6580.1,87.75,1.35,109802180,1837.18,7.99,1.27,2.26
Nifty Realty,08-10-2024,1014,1032.3,1012.75,1029.95,9.8,.96,8797058,1223.84,53.5,5.86,.37
Nifty India Consumption,08-10-2024,12264.35,12474.4,12251.35,12452.05,193.25,1.58,165704565,16511.47,50.85,9.76,.87
Nifty Commodities,08-10-2024,9269.35,9399.2,9177.85,9381.25,80.65,.87,316283817,12617.22,19.9,2.51,2.01
Nifty Dividend Opportunities 50,08-10-2024,6714.55,6786.35,6675.8,6777.85,56.05,.83,535020058,21157.66,19.25,3.61,2.49
Nifty Infrastructure,08-10-2024,9012.6,9175.45,8991.25,9158.25,143.4,1.59,181175452,12209.54,24.38,3.21,1.16
Nifty PSE,08-10-2024,10462.15,10744.6,10389.65,10715.3,208.05,1.98,325054767,9419.76,12.64,2.38,3.04
Nifty Services Sector,08-10-2024,31882.95,32146.35,31793.55,32097.3,290.8,.91,254928886,20111.14,22.71,3.73,1.14
Nifty50 Shariah,08-10-2024,-,-,-,5519.57,57.86,1.06,44995355,7528.26,28.65,6.5,1.76
Nifty500 Shariah,08-10-2024,-,-,-,8006.05,110.9,1.4,518509970,28586.87,34.79,6.28,1.22
Nifty Low Volatility 50,08-10-2024,-,-,-,25522.4,145.13,.57,145216233,23157.41,37.08,5.93,.94
Nifty Alpha 50,08-10-2024,56621.9,59036.05,56234.45,58860.05,1972.9,3.47,505119350,23155.57,40.54,6.53,.68
Nifty High Beta 50,08-10-2024,-,-,-,3949.44,81.5,2.11,1035232927,15616.48,22.48,2.35,1.31
Nifty100 Equal Weight,08-10-2024,33651.35,34263.35,33520.3,34210.0,513.25,1.52,746051968,51178.72,24.83,3.95,1.2
Nifty100 Liquid 15,08-10-2024,6748,6811.9,6719.05,6797.2,42.9,.64,161422940,12206.55,20.64,3.16,1.07
Nifty CPSE,08-10-2024,6822.9,6978.65,6758.3,6962.1,118.6,1.73,133183797,3665.7,14.11,2.62,2.86
Nifty50 Value 20,08-10-2024,14167,14232.5,14056.6,14213.05,48.3,.34,188533013,10791.55,21.05,3.75,1.98
