Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,22-08-2025,25064.15,25084.85,24859.15,24870.1,-213.65,-.85,210165384,19655.78,21.85,3.34,1.35
Nifty Next 50,22-08-2025,68049.2,68252.3,67510.45,67540.1,-432.55,-.64,140760480,8104.78,20.92,3.58,1.33
Nifty 100,22-08-2025,25693.4,25709,25485.55,25495.6,-209.5,-.82,350925864,27760.55,21.68,3.38,1.35
Nifty 200,22-08-2025,13970.05,13976.5,13869.05,13875.4,-97.9,-.7,2713353475,43720.83,22.88,3.51,1.28
Nifty 500,22-08-2025,23133.85,23144.55,22980.85,22991.3,-145.85,-.63,3223528373,61311.1,24.05,3.6,1.19
Nifty Midcap 50,22-08-2025,16341.5,16372.15,16285.75,16306.85,-9.75,-.06,1814099739,9106,36.65,4.8,.85
NIFTY Midcap 100,22-08-2025,57759.1,57868.65,57577.65,57629.75,-79.2,-.14,2362427611,15960.28,31.41,4.32,.94
NIFTY Smallcap 100,22-08-2025,17969.7,17996.3,17876.1,17919.5,-46.85,-.26,251715786,7572.18,32.05,3.94,.8
Nifty50 Dividend Points,22-08-2025,-,-,-,206.33,0.0,-,-,-,-,-,-
Nifty Auto,22-08-2025,25409.05,25464.8,25291.55,25329.45,-48.05,-.19,37247807,4283.83,26,4.56,1.09
Nifty Bank,22-08-2025,55669.25,55745,55102.6,55149.4,-606.05,-1.09,77141295,4904.87,15.02,2.05,1.1
Nifty Energy,22-08-2025,34687.25,34729.85,34477.9,34507.6,-174.0,-.5,205631615,4467.97,15.08,2.34,2.38
Nifty Financial Services,22-08-2025,26537.75,26565,26297.15,26317.05,-256.3,-.96,62665740,6642.98,17.22,2.72,1.02
Nifty FMCG,22-08-2025,56303.6,56429,55694.4,55737.45,-565.6,-1,28094863,2161.39,41.78,10.59,2.04
Nifty IT,22-08-2025,35735.45,35767.15,35415.4,35440.85,-283.05,-.79,27636108,3025.22,25.59,6.82,3.05
Nifty Media,22-08-2025,1639,1660.65,1636.4,1653.95,15.55,.95,52178793,1015.29,167.4,1.95,.85
Nifty Metal,22-08-2025,9494.35,9499.75,9363.15,9375.45,-118.2,-1.25,62051947,2315.21,18.02,2.48,2.08
Nifty MNC,22-08-2025,29669.6,29724.95,29368.45,29388.1,-215.05,-.73,37234790,3602.59,34.61,8.13,1.78
Nifty Pharma,22-08-2025,22213.2,22304.65,22171.6,22265.0,87.3,.39,14676104,2376.68,32.3,4.88,.71
Nifty PSU Bank,22-08-2025,7067.55,7094.35,6995.2,6998.1,-79.15,-1.12,65100175,1081.82,7.21,1.13,2.69
Nifty Realty,22-08-2025,918.5,919.25,908.5,909.65,-7.7,-.84,5731596,664.65,43.62,4.39,.31
Nifty India Consumption,22-08-2025,12266.45,12282.4,12183.2,12196.3,-62.6,-.51,70421140,9012.83,41.65,8.27,1.08
Nifty Commodities,22-08-2025,8855.5,8859.2,8755.35,8761.35,-96.1,-1.08,109735611,5165.58,16.81,2.14,1.92
Nifty Dividend Opportunities 50,22-08-2025,5938.05,5941.8,5879.35,5881.4,-56.8,-.96,211700064,9169.55,14.18,2.78,3.26
Nifty Infrastructure,22-08-2025,9172.6,9177.6,9101.25,9106.25,-67.2,-.73,106729774,6961.84,21.88,2.99,1.01
