Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,29-10-2025,25982,26097.85,25960.3,26053.9,117.7,.45,321880610,26309.32,22.92,3.56,1.29
Nifty Next 50,29-10-2025,69413.85,70318.65,69355.25,70238.45,980.2,1.42,434226398,20059.58,20.86,3.66,1.34
Nifty 100,29-10-2025,26566.3,26713.3,26551.05,26679.25,161.8,.61,756107008,46368.9,22.56,3.58,1.3
Nifty 200,29-10-2025,14450.75,14526.95,14436.85,14514.55,88.85,.62,2286462730,66455.71,24.1,3.69,1.21
Nifty 500,29-10-2025,23851.55,23971.55,23821.3,23952.4,139.85,.59,3035898490,92831.63,24.91,3.73,1.14
Nifty Midcap 50,29-10-2025,16944.6,17057.8,16897.25,17034.45,103.2,.61,395474131,10584.14,35.77,4.45,.82
NIFTY Midcap 100,29-10-2025,59839.55,60216.55,59672.75,60149.05,383.7,.64,1530355722,20086.81,35.12,4.3,.81
NIFTY Smallcap 100,29-10-2025,18416.35,18504.95,18341.85,18487.55,79.95,.43,370241630,11464.28,32.04,3.99,.73
Nifty50 Dividend Points,29-10-2025,-,-,-,236.27,0.0,-,-,-,-,-,-
Nifty Auto,29-10-2025,27195.7,27196.5,26890.15,26948.9,-199.45,-.73,41194366,3967.13,27.85,4.87,1.11
Nifty Bank,29-10-2025,58316.25,58469.9,58087.05,58385.25,171.15,.29,151847243,7845.76,16.38,2.2,1
Nifty Energy,29-10-2025,35749,36484.2,35701.7,36347.95,689.8,1.93,663675707,16739.81,15.71,2.37,2.26
Nifty Financial Services,29-10-2025,27497.2,27627.85,27414.85,27587.65,133.7,.49,116032893,10760.16,18.16,2.87,.95
Nifty FMCG,29-10-2025,56250.3,56663.85,56127.4,56615.35,505.3,.9,70948617,4586.98,41.94,10.2,2.04
Nifty IT,29-10-2025,35916.1,36201.55,35778.2,36090.1,229.7,.64,23383363,3276.17,25.57,6.75,3.14
Nifty Media,29-10-2025,1541.3,1565.95,1534.65,1563.5,25.05,1.63,18041020,277.87,49.63,1.61,1.4
Nifty Metal,29-10-2025,10648.3,10837.45,10620.15,10777.5,181.3,1.71,307229806,7790.15,20.38,2.81,1.62
Nifty MNC,29-10-2025,30204.9,30341.35,30138.95,30309.2,165.75,.55,54675783,5030.94,36.48,8.7,1.65
Nifty Pharma,29-10-2025,22311.75,22521.45,22297.95,22430.7,179.8,.81,16149543,1953.69,34.58,4.85,.69
Nifty PSU Bank,29-10-2025,8103.7,8129.05,8059.65,8089.45,1.8,.02,140709905,2667.64,8.33,1.32,2.32
Nifty Realty,29-10-2025,946.75,953.85,942.2,950.5,5.9,.62,8265995,836.96,46.39,4.59,.32
Nifty India Consumption,29-10-2025,12570.35,12602,12533.55,12576.6,26.5,.21,183232707,11825.67,42.61,8.49,1.06
Nifty Commodities,29-10-2025,9369.95,9530.35,9367.65,9499.85,161.55,1.73,423438534,17704.99,17.75,2.27,1.76
Nifty Dividend Opportunities 50,29-10-2025,6150.6,6210.05,6144.45,6203.3,64.3,1.05,585243300,18625.5,14.86,2.9,3.12
Nifty Infrastructure,29-10-2025,9560.5,9674.3,9557.8,9661.85,116.35,1.22,405344218,16110.9,22.81,3.14,.95
Nifty PSE,29-10-2025,9907.1,10088.6,9901.9,10050.8,165.9,1.68,285858127,7438.86,11.95,2.03,2.95
Nifty Services Sector,29-10-2025,33640.4,33843.75,33603.6,33792.85,188.6,.56,195065301,16034.03,21.82,3.56,1.32
Nifty50 Shariah,29-10-2025,4709.7,4740.6,4703.95,4726.8,28.55,.61,45689582,5564.99,24.52,4.7,2.16
Nifty500 Shariah,29-10-2025,7149.55,7202,7141.05,7194.4,61.85,.87,755493411,30853.12,29.2,4.96,1.43
Nifty Low Volatility 50,29-10-2025,25633.35,25749.2,25620.7,25724.25,155.4,.61,136547758,18347.26,33.61,5.38,1.23
Nifty Alpha 50,29-10-2025,51198.5,51293.3,50941.4,51240.6,63.65,.12,198136899,14221.26,42.11,5.95,.46
Nifty High Beta 50,29-10-2025,3924,3978.45,3908,3972.4,55.25,1.41,1554431418,22301.23,21.67,2.76,1.2
Nifty100 Equal Weight,29-10-2025,33950.15,34252.1,33924.6,34208.4,334.95,.99,756107008,46368.9,23.29,3.84,1.31
Nifty100 Liquid 15,29-10-2025,7578.15,7611.1,7573.7,7594.05,25.55,.34,155598871,9420.49,23.65,3.48,.77
Nifty CPSE,29-10-2025,6566.05,6663.7,6565.1,6609.0,54.45,.83,129519996,3549.37,13.88,2.14,3.18
Nifty50 Value 20,29-10-2025,13073.4,13134.55,13054.55,13110.3,64.55,.49,149552749,11283.41,17.08,2.95,2.04
Nifty Midcap Liquid 15,29-10-2025,15915.2,15978.9,15840.65,15953.85,24.05,.15,256807092,5378.82,38.88,4.35,.6
Nifty Shariah 25,29-10-2025,8358.85,8405.05,8348.15,8390.45,55.05,.66,54656735,6414.62,29.9,5.31,1.97
India VIX,29-10-2025,11.9525,12.1025,11.2275,11.97,0.02,.17,-,-,-,-,-
Nifty Growth Sectors 15,29-10-2025,12139.15,12151.3,12083.35,12105.65,-4.45,-.04,29982100,6063.76,31.87,7.23,1.87
Nifty50 TR 1x Inverse,29-10-2025,163.35,163.5,162.6,162.9,-0.7,-.43,-,-,-,-,-
Nifty50 TR 2x Leverage,29-10-2025,21947.5,22142.9,21911.35,22068.8,195.2,.89,-,-,-,-,-
Nifty50 PR 1x Inverse,29-10-2025,199.55,199.7,198.65,199.0,-0.9,-.45,-,-,-,-,-
Nifty50 PR 2x Leverage,29-10-2025,14682.1,14812.8,14657.9,14763.25,130.6,.89,-,-,-,-,-
NIFTY100 Quality 30,29-10-2025,5763.5,5786.45,5748.05,5761.5,12.15,.21,152207903,12549.99,29.84,6.89,2.09
Nifty India Corporate Group Index - Mahindra Group,29-10-2025,-,-,-,37188.82,-138.53,-.37,25834311,1783.85,29.24,4.64,1.56
Nifty India Corporate Group Index - Tata Group,29-10-2025,-,-,-,16022.35,83.57,.52,85346249,3858.12,29.36,6.21,2.16
Nifty India Corporate Group Index - Aditya Birla Group,29-10-2025,-,-,-,8899.09,39.7,.45,843438543,2332.89,109.75,3.06,.47
Nifty Conglomerate 50,29-10-2025,-,-,-,15008.56,67.11,.45,1112061320,20004.46,29.75,4,.98
Nifty India Infrastructure & Logistics,29-10-2025,-,-,-,11778.73,140.2,1.2,1515888001,23613.16,31.67,4.23,.84
