Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,26-08-2026,24341.95,24378.6,24207.75,24207.75,-126.8,-.52,244793446,17446.06,20.46,2.93,1.16
Nifty Next 50,26-08-2026,74632.3,75000.4,74483.45,74501.05,-7.85,-.01,226263935,12946.66,19.69,3.32,.94
Nifty 100,26-08-2026,25513.7,25565.3,25389.85,25390.95,-108.55,-.43,471057381,30392.72,20.32,3,1.12
Nifty 200,26-08-2026,14180,14205.55,14116.55,14117.2,-50.85,-.36,1515081942,52923.58,21.84,3.21,1
Nifty 500,26-08-2026,23641.35,23684.1,23557.95,23559.2,-52.4,-.22,2453487297,80306.45,22.89,3.29,.95
Nifty Midcap 50,26-08-2026,18446.1,18500.95,18380.6,18380.6,-31.65,-.17,234069962,11265.89,36.15,4.43,.5
NIFTY Midcap 100,26-08-2026,64289.4,64450.9,64095.9,64101.2,-61.7,-.1,1044024561,22530.86,30.89,4.43,.54
NIFTY Smallcap 100,26-08-2026,19953.55,20091.3,19951.1,20067.3,160.7,.81,608421904,17621.42,31.74,3.61,.57
Nifty50 Dividend Points,26-08-2026,-,-,-,189.56,0.0,-,-,-,-,-,-
Nifty Auto,26-08-2026,29246.2,29276,28999.45,29000.15,-216.75,-.74,39810005,2695.22,33.69,4.43,1
Nifty Bank,26-08-2026,57628.65,57996.05,57611.85,57783.75,269.55,.47,170633496,5301.51,13.67,1.73,.68
Nifty Energy,26-08-2026,38359.8,38502.2,38091.2,38099.9,-210.95,-.55,174319290,5559.88,14.78,2.06,1.72
Nifty Financial Services,26-08-2026,26293.7,26478.4,26286.55,26386.75,139.8,.53,102910520,9165.36,16.18,2.44,.93
Nifty FMCG,26-08-2026,47834.2,47855.85,47249.15,47252.9,-454.05,-.95,54097475,2748.74,32.78,7.89,1
Nifty IT,26-08-2026,30809.2,30841.15,30307.45,30318.85,-452.95,-1.47,22484895,2561.57,19.34,5.33,2.65
Nifty Media,26-08-2026,1617.85,1623.3,1607.2,1611.0,1.0,.06,19098797,297.84,42.79,1.69,.99
Nifty Metal,26-08-2026,13393.55,13590.1,13288.65,13541.7,169.4,1.27,220726702,9566.5,16.49,2.78,1.25
Nifty MNC,26-08-2026,33280.55,33369.95,33183.3,33214.95,-36.9,-.11,58684491,4005.97,36.11,7.27,1.25
Nifty Pharma,26-08-2026,26567,26764.95,26437.15,26626.3,62.3,.23,18549941,3158.38,41.23,5.01,.53
Nifty PSU Bank,26-08-2026,8642.35,8762.45,8638.1,8669.5,65.85,.77,133894887,2059.67,7.8,1.2,.74
Nifty Realty,26-08-2026,920.8,927.95,910.15,910.15,-7.65,-.83,7211649,780.79,38.65,4.03,.47
Nifty India Consumption,26-08-2026,12106,12114.1,11968.2,11968.2,-125.85,-1.04,131480086,9490.18,38.97,7.12,.77
Nifty Commodities,26-08-2026,9884.3,9917.55,9852.35,9876.65,10.3,.1,174233092,6910.23,15.31,2,1.35
Nifty Dividend Opportunities 50,26-08-2026,5916,5929,5877.85,5878.05,-29.7,-.5,397679444,12196.59,13.35,2.42,2.16
Nifty Infrastructure,26-08-2026,9389.6,9403,9288.85,9288.85,-112.5,-1.2,130412902,6967.91,22.92,2.69,.97
Nifty PSE,26-08-2026,9803.2,9835.55,9727.85,9727.85,-69.5,-.71,105743880,2652.96,11.04,1.74,2.49
Nifty Services Sector,26-08-2026,31021.75,31116,30899.4,30899.4,-100.2,-.32,172782349,13510.07,19.05,2.88,1.27
Nifty50 Shariah,26-08-2026,4301.75,4301.95,4252.2,4252.2,-42.05,-.98,33421659,3488.37,23.6,3.85,1.77
Nifty500 Shariah,26-08-2026,7071.4,7073.75,7032,7032.8,-25.55,-.36,510210004,27166.64,28.68,4.42,1.12
