Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,15-09-2025,25118.9,25138.45,25048.75,25069.2,-44.8,-.18,185375759,17115.6,22.02,3.34,1.35
Nifty Next 50,15-09-2025,68377.05,68691.4,68339.8,68603.15,409.15,.6,191101903,8592.74,21.22,3.63,1.3
Nifty 100,15-09-2025,25761.15,25781.15,25712.7,25733.55,-11.55,-.04,376477662,25708.34,21.88,3.39,1.34
Nifty 200,15-09-2025,14024.35,14040.5,14001.9,14017.9,5.35,.04,2777411794,41566.62,23.12,3.51,1.26
Nifty 500,15-09-2025,23213.15,23249.2,23182.05,23215.85,25.6,.11,3309950844,62955.58,24.28,3.59,1.18
Nifty Midcap 50,15-09-2025,16464.1,16526.15,16434.2,16507.05,77.0,.47,2154710782,8174.43,37.1,4.73,.83
NIFTY Midcap 100,15-09-2025,58339.3,58547.7,58259.35,58486.1,258.9,.44,2400934132,15858.27,31.87,4.23,.88
NIFTY Smallcap 100,15-09-2025,18034.25,18161.8,18029.55,18127.0,137.1,.76,296778620,13132.65,32.4,3.91,.76
Nifty50 Dividend Points,15-09-2025,-,-,-,210.91,0.0,-,-,-,-,-,-
Nifty Auto,15-09-2025,26915.05,27011.3,26737.2,26760.65,-106.0,-.39,68396104,3822.67,27.47,4.73,1.11
Nifty Bank,15-09-2025,54884.05,55018.7,54807.5,54887.85,78.55,.14,72024180,4241.76,14.95,2.04,1.09
Nifty Energy,15-09-2025,34976.2,35201.7,34973.05,35129.0,188.7,.54,213042025,5582.19,15.35,2.29,2.33
Nifty Financial Services,15-09-2025,26384.25,26468.45,26342.6,26393.05,29.8,.11,77634658,6700.95,17.27,2.73,1
Nifty FMCG,15-09-2025,56516.2,56673.2,56430.45,56551.35,-5.8,-.01,18941871,1719.62,42.39,10.75,2.01
Nifty IT,15-09-2025,36139.7,36151.45,35686.15,35902.15,-208.6,-.58,15685889,2489.43,25.93,6.7,3.01
Nifty Media,15-09-2025,1624,1629.85,1611.55,1613.7,-7.35,-.45,14736914,205.71,162.83,1.89,1.39
Nifty Metal,15-09-2025,9900.6,9951.45,9864.9,9891.0,7.4,.07,81385692,2587.36,18.93,2.58,1.81
Nifty MNC,15-09-2025,30298.95,30366.3,30266.3,30295.4,49.95,.17,34032030,3065.61,35.58,8.19,1.66
Nifty Pharma,15-09-2025,22315.3,22330.9,22111.85,22198.7,-142.5,-.64,12138031,1633.73,32.21,4.75,.71
Nifty PSU Bank,15-09-2025,7060.1,7125.9,7056.2,7099.3,42.25,.6,67711375,987.53,7.32,1.15,2.65
Nifty Realty,15-09-2025,887.8,912.65,885.8,905.65,21.3,2.41,43127351,3016.42,43.43,4.24,.35
Nifty India Consumption,15-09-2025,12386.05,12410.15,12342.8,12347.35,-28.15,-.23,62554299,7551.27,42.17,8.28,1.09
Nifty Commodities,15-09-2025,8909.3,8936.85,8901.65,8912.1,11.1,.12,129375408,5005,17.07,2.13,1.91
Nifty Dividend Opportunities 50,15-09-2025,5994.8,5999,5975.35,5985.4,-6.7,-.11,241587142,8406.87,14.42,2.77,3.18
Nifty Infrastructure,15-09-2025,9080.4,9110.95,9078.8,9097.6,23.6,.26,132765760,6682.23,21.86,2.94,1.04
Nifty PSE,15-09-2025,9673.4,9731.8,9661.2,9688.25,29.6,.31,169839521,5075.59,11.8,1.96,3.03
Nifty Services Sector,15-09-2025,32624.45,32641.9,32547.1,32568.6,-27.25,-.08,122956217,10627.13,20.87,3.4,1.36
Nifty50 Shariah,15-09-2025,4719.4,4723.1,4682.8,4693.35,-27.75,-.59,36616343,4979.01,23.88,4.97,2.4
Nifty500 Shariah,15-09-2025,7201.25,7204.1,7173.1,7189.8,-5.3,-.07,465759721,23014.34,29.1,5.02,1.53
Nifty Low Volatility 50,15-09-2025,25315.75,25341.8,25226.65,25275.55,-37.2,-.15,85859513,12207.84,33.89,5.41,1.2
Nifty Alpha 50,15-09-2025,51325.15,51491.7,51194.7,51425.8,190.45,.37,155920396,11196.05,44.25,6.7,.36
Nifty High Beta 50,15-09-2025,3690.2,3719.05,3689.05,3707.35,27.8,.76,2218665141,11261.13,16.05,2.19,1.57
Nifty100 Equal Weight,15-09-2025,33229,33299.15,33181.6,33248.8,56.45,.17,376477662,25708.34,23.18,3.56,1.31
Nifty100 Liquid 15,15-09-2025,7119.3,7147.85,7113.7,7123.75,3.05,.04,74924372,5914.67,20.37,2.92,1.08
Nifty CPSE,15-09-2025,6406.95,6434.3,6387.9,6402.4,0.1,0,90954132,2684.69,13.47,2.08,3.27
Nifty50 Value 20,15-09-2025,12809.4,12815.85,12749.95,12759.6,-47.15,-.37,65020333,5872.45,16.86,2.95,2.43
Nifty Midcap Liquid 15,15-09-2025,15491.25,15514.25,15404.65,15446.8,4.2,.03,110146569,2776.98,37.54,5.33,.59
Nifty Shariah 25,15-09-2025,8390.95,8399.4,8344.75,8368.45,-20.4,-.24,30124562,4111.94,26.72,5.04,2.19
India VIX,15-09-2025,10.1225,10.6825,9.9025,10.4,0.28,2.72,-,-,-,-,-
Nifty Growth Sectors 15,15-09-2025,12079.6,12096.4,11979.35,11983.25,-91.25,-.76,19807701,4163.3,34.51,6.8,1.61
Nifty50 TR 1x Inverse,15-09-2025,168.15,168.6,168,168.45,0.35,.21,-,-,-,-,-
