Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,26-05-2025,24919.35,25079.2,24900.5,25001.15,148.0,.6,302799227,20060.68,22.58,3.7,1.09
Nifty Next 50,26-05-2025,67376.85,67692.85,67291.2,67372.3,276.4,.41,169747400,8893.44,22.06,4.21,1.3
Nifty 100,26-05-2025,25527.45,25677.55,25514.55,25596.5,143.5,.56,472546627,28954.12,22.49,3.78,1.12
Nifty 200,26-05-2025,13859.05,13937.9,13853.75,13898.2,80.35,.58,1663512682,49305.75,23.75,3.93,1.07
Nifty 500,26-05-2025,22852.7,22970.7,22845.4,22908.3,127.25,.56,2489824846,75238.16,24.78,3.99,1.02
Nifty Midcap 50,26-05-2025,15940.85,16006.9,15929.55,15970.45,88.45,.56,834598505,10564.89,38.98,5.48,.77
NIFTY Midcap 100,26-05-2025,56872.95,57214.15,56854,57067.25,379.5,.67,1190966055,20351.64,32.96,4.92,.81
NIFTY Smallcap 100,26-05-2025,17698.8,17802.05,17669.8,17707.8,64.45,.37,595185283,15432.99,31.42,4.29,.73
Nifty50 Dividend Points,26-05-2025,-,-,-,18.42,0.0,-,-,-,-,-,-
Nifty Auto,26-05-2025,23574.4,23839.85,23551.25,23763.15,247.9,1.05,52875432,5284.25,24.79,5.03,.91
Nifty Bank,26-05-2025,55534.9,55875.75,55307.5,55572.0,173.75,.31,90838669,4382.84,14.59,2.37,.68
Nifty Energy,26-05-2025,35873.4,36127.65,35853,35882.6,244.7,.69,546980375,8027.47,16.81,2.64,2.19
Nifty Financial Services,26-05-2025,26550.4,26724.75,26476.15,26591.9,106.5,.4,54212141,5699.2,17.57,3.07,.52
Nifty FMCG,26-05-2025,56678.5,57084.95,56614.7,57049.7,547.65,.97,27746279,2057.08,45.09,10.92,1.83
Nifty IT,26-05-2025,37491.1,37819.65,37442.85,37785.9,382.35,1.02,10637586,1788.29,28.24,7.77,2.61
Nifty Media,26-05-2025,1686.45,1695.6,1673.9,1691.5,8.35,.5,17581663,428.84,-,1.37,.93
Nifty Metal,26-05-2025,9282.9,9379.5,9254.15,9336.45,86.85,.94,113914716,3032.23,20,2.7,1.91
Nifty MNC,26-05-2025,28161.75,28265.05,28135.25,28187.15,124.0,.44,29180059,3344.78,34.21,9.07,1.64
Nifty Pharma,26-05-2025,21541.65,21650.45,21443.3,21501.8,67.55,.32,14424777,2698.7,31.67,5.27,.65
Nifty PSU Bank,26-05-2025,6721.95,6757.75,6683.6,6714.3,11.6,.17,80403605,1172.74,6.8,1.3,2.3
Nifty Realty,26-05-2025,939.6,953.7,935.55,944.0,7.15,.76,10217382,1111.82,46.36,5.46,.38
Nifty India Consumption,26-05-2025,11546.05,11610.35,11540.05,11585.7,56.55,.49,140503848,8865.71,41.55,9.04,.95
Nifty Commodities,26-05-2025,8766.85,8808,8740.15,8764.85,40.45,.46,143173750,5937.68,18.61,2.33,1.97
Nifty Dividend Opportunities 50,26-05-2025,6054.5,6083,6050.65,6079.55,48.85,.81,301818139,9388.67,15.1,3.13,3.05
Nifty Infrastructure,26-05-2025,9039.4,9085.6,9028.85,9045.1,37.9,.42,131706464,7469.67,23.78,3.26,1.02
Nifty PSE,26-05-2025,10003.45,10041.4,9981.65,10011.0,64.3,.65,201288161,6331.06,12.93,2.24,3.09
Nifty Services Sector,26-05-2025,32781.05,32961.25,32727.85,32827.0,111.25,.34,195217487,11273.47,21.18,3.85,1
Nifty50 Shariah,26-05-2025,4771.35,4798.6,4767.05,4794.65,35.05,.74,25360440,3501.65,26.7,5.72,2.11
Nifty500 Shariah,26-05-2025,7062.45,7089.85,7059.55,7082.0,43.15,.61,470622743,22611.19,31.73,5.51,1.37
Nifty Low Volatility 50,26-05-2025,24968.7,25082.2,24948.45,25028.15,138.75,.56,95956900,13495.64,34.45,6.1,1.04
Nifty Alpha 50,26-05-2025,50447.15,50666.9,50156.2,50213.65,65.25,.13,608289509,20687.1,41.02,7.98,.59
Nifty High Beta 50,26-05-2025,3675.95,3699.75,3672.8,3690.4,25.1,.68,960735063,12180.85,16.53,2.32,1.38
Nifty100 Equal Weight,26-05-2025,32341.1,32500.05,32333.3,32399.15,161.05,.5,472546627,28954.12,23.86,3.93,1.21
Nifty100 Liquid 15,26-05-2025,6877.1,6911.75,6869.65,6882.2,9.0,.13,175687398,8154.37,19.93,3.25,1.03
Nifty CPSE,26-05-2025,6573.65,6590.15,6532.5,6537.7,6.95,.11,106695161,3368.63,13.99,2.36,3.18
Nifty50 Value 20,26-05-2025,12944.25,13031.65,12935,12997.15,103.7,.8,107893132,7594.37,17.48,3.41,2.25
Nifty Midcap Liquid 15,26-05-2025,14747.1,14803.45,14708.6,14735.35,56.05,.38,116680563,5239.19,38.89,6.44,.55
Nifty Shariah 25,26-05-2025,8228.75,8277.85,8224.6,8269.6,62.5,.76,33572754,4492.35,27.19,5.53,2.02
India VIX,26-05-2025,17.2775,18.4125,16.0575,18.02,0.74,4.3,-,-,-,-,-
Nifty Growth Sectors 15,26-05-2025,11327.95,11413.9,11321.4,11394.7,122.35,1.09,18071345,4651.68,34.87,7.11,1.5
Nifty50 TR 1x Inverse,26-05-2025,168.4,168.5,167.35,167.85,-0.95,-.56,-,-,-,-,-
Nifty50 TR 2x Leverage,26-05-2025,20367.05,20627.6,20349.4,20500.55,231.65,1.14,-,-,-,-,-
