Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,25-06-2025,25150.35,25266.8,25125.05,25244.75,200.4,.8,260582584,22985.17,22.69,3.67,1.11
Nifty Next 50,25-06-2025,67692.25,67782.45,67525.8,67669.4,320.05,.48,196037526,11473.68,21.96,3.96,1.44
Nifty 100,25-06-2025,25743.85,25839.25,25716.3,25822.35,190.75,.74,456620110,34458.85,22.56,3.72,1.17
Nifty 200,25-06-2025,14037.6,14079.7,14021.3,14074.1,96.85,.69,2088797376,54275.69,23.85,3.89,1.11
Nifty 500,25-06-2025,23216.15,23303.65,23190.85,23296.85,183.65,.79,3045279437,83671.28,24.98,3.98,1.05
Nifty Midcap 50,25-06-2025,16623.75,16650.35,16577.65,16634.25,76.75,.46,1302424614,9553.36,39.96,5.66,.76
NIFTY Midcap 100,25-06-2025,58856.75,58964.7,58707.4,58881.7,259.3,.44,1632177266,19816.84,33.09,4.98,.83
NIFTY Smallcap 100,25-06-2025,18566.1,18751.2,18543.25,18727.85,275.1,1.49,354249871,15809.61,32.85,4.48,.72
Nifty50 Dividend Points,25-06-2025,-,-,-,82.9,0.0,-,-,-,-,-,-
Nifty Auto,25-06-2025,23725.05,23848.8,23668.1,23827.8,229.55,.97,39246030,3681.44,24.87,5.03,1.06
Nifty Bank,25-06-2025,56564.5,56681.4,56420.65,56621.15,159.25,.28,98673656,6054.77,14.82,2.28,.84
Nifty Energy,25-06-2025,35923.15,35974.4,35765.35,35820.55,93.5,.26,343211506,7619.59,16.51,2.6,2.21
Nifty Financial Services,25-06-2025,26809,26868.95,26741.8,26851.2,100.8,.38,76350178,7896.8,17.73,3.04,.53
Nifty FMCG,25-06-2025,54575.25,54892.35,54518.45,54747.25,400.95,.74,32351637,2792.43,41.53,10.21,2.02
Nifty IT,25-06-2025,38635,39109.25,38605.5,39046.3,628.35,1.64,19980864,3288.35,29.18,7.79,2.57
