Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,26-05-2026,24004.1,24089.8,23885.45,23913.7,-118.0,-.49,387932940,29835.11,20.6,3.26,1.38
Nifty Next 50,26-05-2026,70875.4,71099.1,70650.9,70945.1,129.25,.18,344340091,14193.06,19.23,3.78,1.41
Nifty 100,26-05-2026,24982.2,25066.8,24872.15,24910.1,-91.6,-.37,732273031,44028.17,20.33,3.35,1.39
Nifty 200,26-05-2026,13843.55,13891,13799.15,13823.15,-25.95,-.19,2177282772,69788.73,21.73,3.58,1.23
Nifty 500,26-05-2026,22925.65,23015,22858.2,22897.2,-32.25,-.14,3180737995,94568.01,22.68,3.61,1.17
Nifty Midcap 50,26-05-2026,17673.9,17764.75,17633.75,17741.15,90.55,.51,474126674,12366.08,33.31,4.83,.55
NIFTY Midcap 100,26-05-2026,62037.25,62365.25,61875.85,62298.9,332.3,.54,1445009741,25760.55,30.03,4.91,.62
NIFTY Smallcap 100,26-05-2026,18227.2,18393.1,18217.15,18267.2,64.5,.35,463663045,13733.87,30.89,3.55,.67
Nifty50 Dividend Points,26-05-2026,-,-,-,39.27,0.0,-,-,-,-,-,-
Nifty Auto,26-05-2026,26457.7,26605.9,26362.05,26480.5,17.45,.07,73766707,4344.64,30.59,4.54,1.15
Nifty Bank,26-05-2026,55311.8,55536.8,54979.75,55092.9,-200.75,-.36,321273666,10203.91,13.91,1.88,1.09
Nifty Energy,26-05-2026,40574.6,41031.95,40506.05,40814.6,235.8,.58,694790658,16876.57,15.52,2.52,1.76
Nifty Financial Services,26-05-2026,26092.55,26179.4,25886.25,25932.25,-169.9,-.65,131394868,12250.29,16.69,2.78,.88
Nifty FMCG,26-05-2026,50223.8,50300.45,50030.1,50227.35,69.6,.14,57287733,3332.25,34.88,8.76,1.7
Nifty IT,26-05-2026,28970.5,29203.1,28919.05,28978.5,-1.35,0,64100843,4047.16,19.72,5.38,3.89
Nifty Media,26-05-2026,1382.05,1393.7,1371.9,1375.15,-3.3,-.24,16230208,244.41,33.58,1.45,1.28
Nifty Metal,26-05-2026,13350.2,13516.35,13319.15,13492.55,146.9,1.1,150083247,6782.39,20.14,3.54,1.53
Nifty MNC,26-05-2026,32094.7,32263.3,32010.2,32169.8,111.6,.35,86140921,7399.81,39.64,8.76,1.38
Nifty Pharma,26-05-2026,24647.25,24755.4,24552.55,24659.2,-15.5,-.06,25959050,3458.82,38.09,5.37,.64
Nifty PSU Bank,26-05-2026,8259.15,8299.35,8165.8,8200.2,-37.9,-.46,150911300,3306.55,7.97,1.33,2.36
