Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,09-09-2026,23522.05,23571.55,23431.5,23431.5,-203.6,-.86,352925400,27788.38,19.81,2.83,1.21
Nifty Next 50,09-09-2026,72689.8,73084.2,72655.85,72853.85,-96.8,-.13,191838768,10767.68,19.26,3.24,.99
Nifty 100,09-09-2026,24690.9,24755.35,24623.9,24624.3,-179.6,-.72,544764168,38556.07,19.7,2.9,1.17
Nifty 200,09-09-2026,13741.5,13776.45,13709.85,13710.1,-94.0,-.68,1468147101,58461.39,21.21,3.11,1.04
Nifty 500,09-09-2026,23015.8,23061.7,22957.6,22958.75,-147.35,-.64,2333313018,85249.17,22.25,3.19,.97
Nifty Midcap 50,09-09-2026,17980.5,18046.8,17949.9,17994.1,-98.9,-.55,263284721,12542.35,35.39,4.31,.53
NIFTY Midcap 100,09-09-2026,62635.3,62783.2,62459.55,62592.8,-323.0,-.51,923382933,19905.32,30.17,4.31,.55
NIFTY Smallcap 100,09-09-2026,20117.15,20143.2,20021.35,20036.9,-96.85,-.48,563866217,13687.42,31.74,3.54,.56
Nifty50 Dividend Points,09-09-2026,-,-,-,196.79,0.0,-,-,-,-,-,-
Nifty Auto,09-09-2026,27619.3,27752,27496.4,27653.35,-122.0,-.44,27579419,3014.12,32.13,4.22,1.05
Nifty Bank,09-09-2026,56498.85,56743.05,56295.55,56295.55,-482.0,-.85,186029299,8060.06,13.32,1.69,.7
Nifty Energy,09-09-2026,38065.5,38513.45,38056.7,38333.65,240.15,.63,378745154,9404.5,14.87,2.07,1.84
Nifty Financial Services,09-09-2026,25538.05,25592.4,25376.8,25376.8,-318.75,-1.24,134019127,11812.77,15.56,2.35,.98
Nifty FMCG,09-09-2026,45635.7,45707.75,45197.1,45309.25,-440.6,-.96,41667541,2354.89,31.43,7.56,1.04
Nifty IT,09-09-2026,29299.55,29299.55,28779.8,28913.95,-969.5,-3.24,45263531,5841.27,18.45,5.09,2.78
Nifty Media,09-09-2026,1541.1,1541.3,1522.65,1526.45,-14.15,-.92,21302958,334.45,40.55,1.55,.5
Nifty Metal,09-09-2026,13191.8,13437.8,13168,13391.4,235.45,1.79,131331481,6041.4,16.3,2.68,1.26
Nifty MNC,09-09-2026,31997.1,32060.8,31881.3,31984.75,-81.05,-.25,31595267,3966.02,34.71,6.95,1.29
Nifty Pharma,09-09-2026,26881.25,26981.15,26650.9,26691.8,-189.0,-.7,26912260,3367.83,41.33,5.02,.53
Nifty PSU Bank,09-09-2026,8370.25,8433.95,8344.5,8369.2,-43.15,-.51,80268877,1785.12,7.53,1.16,.76
Nifty Realty,09-09-2026,888.9,889.65,871.6,872.2,-19.85,-2.23,22731709,1767.22,37.04,3.81,.48
Nifty India Consumption,09-09-2026,11524.35,11560.45,11498.35,11531.65,-37.7,-.33,124809001,9853.67,37.55,6.85,.8
Nifty Commodities,09-09-2026,9665.75,9781.8,9651.75,9738.6,62.4,.64,219889419,8373.66,15.09,1.95,1.43
Nifty Dividend Opportunities 50,09-09-2026,5695.15,5704.35,5670.55,5680.75,-51.45,-.9,356321833,12744.42,12.9,2.34,2.28
Nifty Infrastructure,09-09-2026,9102.75,9176.55,9095.45,9119.5,-24.55,-.27,188417664,10885.2,22.5,2.63,.99
Nifty PSE,09-09-2026,9701.5,9792.95,9700.65,9737.2,27.85,.29,154612931,5013.8,11.05,1.74,2.64
Nifty Services Sector,09-09-2026,29978.3,30011.15,29816.9,29816.9,-370.25,-1.23,224196550,18353.96,18.39,2.78,1.32
Nifty50 Shariah,09-09-2026,4117.4,4119.7,4076.6,4084.0,-61.85,-1.49,55456685,5516.79,22.67,3.65,1.84
Nifty500 Shariah,09-09-2026,6871.85,6873.1,6839.35,6847.7,-54.3,-.79,437947917,27819.72,27.62,4.16,1.14
Nifty Low Volatility 50,09-09-2026,23972.65,23983.8,23808.35,23830.7,-229.75,-.95,199631185,20326.96,25.32,4.15,1.28
Nifty Alpha 50,09-09-2026,56559.5,56924.4,56519.2,56731.45,84.3,.15,733077831,14992.63,23.71,4.86,.54
Nifty High Beta 50,09-09-2026,4421.5,4439,4406.05,4411.8,-22.0,-.5,793241779,16743.88,21.11,3.28,.76
Nifty100 Equal Weight,09-09-2026,34302.6,34411.8,34257.65,34291.25,-133.1,-.39,544764168,38556.07,20.65,3.15,1.15
Nifty100 Liquid 15,09-09-2026,7418.75,7452.95,7401.4,7403.4,-55.1,-.74,106266312,10250.33,24.48,2.96,.87
Nifty CPSE,09-09-2026,6460.65,6530.5,6458.9,6471.6,21.8,.34,107431392,3113.51,12.46,1.88,2.84
Nifty50 Value 20,09-09-2026,11584.1,11604.05,11519.3,11519.3,-130.2,-1.12,248067411,14933.04,14.33,1.92,1.66
Nifty Midcap Liquid 15,09-09-2026,17141.05,17264.25,17118.75,17190.85,-136.25,-.79,153648691,8186.98,38.78,4.91,.54
Nifty Shariah 25,09-09-2026,7720.3,7726,7670.1,7681.85,-103.95,-1.34,55661052,7304.03,25.81,4.4,1.78
India VIX,09-09-2026,11.2325,12.05,10.545,11.92,0.69,6.12,-,-,-,-,-
Nifty Growth Sectors 15,09-09-2026,11146.2,11146.2,11043.3,11068.25,-150.7,-1.34,27705366,6105.1,26.88,6.26,1.49
Nifty50 TR 1x Inverse,09-09-2026,183.7,184.4,183.3,184.4,1.6,.88,-,-,-,-,-
Nifty50 TR 2x Leverage,09-09-2026,17269.4,17342.1,17135.75,17135.75,-302.65,-1.74,-,-,-,-,-
Nifty50 PR 1x Inverse,09-09-2026,226.45,227.3,226,227.3,1.95,.87,-,-,-,-,-
Nifty50 PR 2x Leverage,09-09-2026,11326.95,11374.65,11239.3,11239.3,-198.5,-1.74,-,-,-,-,-
NIFTY100 Quality 30,09-09-2026,5576.8,5580.65,5537.1,5553.25,-53.2,-.95,106212100,9951.73,26.75,6.54,1.7
Nifty 50 Futures Index,09-09-2026,-,-,-,5755.86,-48.24,-.83,-,-,-,-,-
Nifty 50 Arbitrage,09-09-2026,-,-,-,2730.3,-0.41,-.02,-,-,-,-,-
Nifty 50 Futures TR Index,09-09-2026,-,-,-,25229.97,-207.37,-.82,-,-,-,-,-
Nifty India Corporate Group Index - Mahindra Group,09-09-2026,-,-,-,35471.15,-429.38,-1.2,5575060,729.65,21.05,3.63,.92
Nifty India Corporate Group Index - Aditya Birla Group,09-09-2026,-,-,-,9919.6,19.85,.2,548956869,1964.11,14.43,2.8,.17
Nifty India Corporate Group Index - Tata Group,09-09-2026,-,-,-,14283.79,-91.86,-.64,78030469,3316.35,30.49,4.89,2.08
Nifty India Corporate Group Index - Tata Group 25% Cap,09-09-2026,14155.5,14196.45,14074.15,14143.0,-31.6,-.22,71083296,2917.29,33.42,4.49,1.74
Nifty Private Bank,09-09-2026,27347.15,27458.5,27214.3,27214.3,-260.4,-.95,149684072,6831.86,16.95,1.95,.64
Nifty Smallcap 250,09-09-2026,18522.1,18537.2,18422.55,18431.95,-95.25,-.51,797251518,23979.04,34.01,3.55,.55
Nifty Smallcap 50,09-09-2026,10048.5,10061.8,10009.9,10018.35,-39.75,-.4,197988604,6334.56,32.07,3.45,.57
Nifty Midcap 150,09-09-2026,23002.55,23056,22938.65,22990.95,-99.0,-.43,991297332,22714.07,28.75,4.34,.58
Nifty Midcap Select,09-09-2026,14576.45,14650,14562.25,14604.4,-68.15,-.46,168701880,7460.18,31.88,4.41,.5
