Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,25-07-2025,25010.35,25010.35,24806.35,24837.0,-225.1,-.9,278136104,25273.64,21.93,3.43,1.37
Nifty Next 50,25-07-2025,68098.6,68130.3,67059.65,67146.65,-1060.65,-1.56,208281444,9854,21.5,3.79,1.3
Nifty 100,25-07-2025,25650.95,25650.95,25412.15,25442.1,-259.8,-1.01,486417548,35127.64,21.86,3.49,1.36
Nifty 200,25-07-2025,13993.65,13993.65,13849.05,13866.75,-156.25,-1.11,1297421395,52638.61,23.14,3.64,1.27
Nifty 500,25-07-2025,23255.25,23255.25,22993,23014.8,-286.3,-1.23,2195825744,75633.55,24.34,3.75,1.18
Nifty Midcap 50,25-07-2025,16519,16567.95,16299.7,16334.55,-232.3,-1.4,521162936,10000.37,38.35,5.27,.8
NIFTY Midcap 100,25-07-2025,58806.2,58892.65,57907.45,58009.45,-951.25,-1.61,811003847,17510.97,32.34,4.66,.88
NIFTY Smallcap 100,25-07-2025,18657.25,18663.5,18270.85,18294.45,-392.35,-2.1,648377873,13491.02,32.39,4.22,.73
Nifty50 Dividend Points,25-07-2025,-,-,-,161.3,0.0,-,-,-,-,-,-
Nifty Auto,25-07-2025,24064.7,24078,23675.9,23781.55,-305.75,-1.27,32995402,3098.81,24.82,4.43,1.16
Nifty Bank,25-07-2025,57170.7,57170.7,56439.4,56528.9,-537.15,-.94,125071034,5848.19,14.88,2.18,1.04
Nifty Energy,25-07-2025,35967.8,36009.7,35214.8,35250.5,-797.85,-2.21,256479516,6342.55,15.5,2.48,2.25
Nifty Financial Services,25-07-2025,26993.9,26993.9,26735.45,26808.0,-238.3,-.88,122472288,11367.75,17.63,2.79,.96
Nifty FMCG,25-07-2025,55046,55046,54463.3,54579.95,-505.9,-.92,23435826,2257.74,41.18,10.44,2.02
Nifty IT,25-07-2025,35998,36271.1,35531.65,35623.75,-512.05,-1.42,34103847,5408,25.84,6.9,2.89
Nifty Media,25-07-2025,1714.35,1715.8,1665.9,1669.6,-44.75,-2.61,23450130,304.76,185.41,1.97,.9
Nifty Metal,25-07-2025,9579.95,9584.9,9406.4,9425.1,-157.2,-1.64,82522254,2372.86,18.88,2.63,2.06
Nifty MNC,25-07-2025,28955.6,28955.6,28523.15,28562.2,-436.45,-1.51,20297992,2837.76,33.76,8.23,1.78
Nifty Pharma,25-07-2025,22525.55,22715.95,22440.05,22662.7,121.65,.54,23216423,3198.37,32.47,5.08,.82
Nifty PSU Bank,25-07-2025,7120.7,7163.95,6994.55,7003.65,-121.15,-1.7,131119750,2029.99,7.03,1.13,2.69
Nifty Realty,25-07-2025,957,966.7,947.9,950.6,-9.5,-.99,28994639,2811.92,47.2,4.72,.28
Nifty India Consumption,25-07-2025,11757.7,11763.65,11663.3,11687.8,-93.75,-.8,99802901,9326.77,41.04,8.59,1.16
Nifty Commodities,25-07-2025,8901.75,8905.95,8762.75,8773.8,-142.15,-1.59,134390626,6368.7,17.84,2.26,1.96
Nifty Dividend Opportunities 50,25-07-2025,5971.45,5986.35,5886.55,5899.0,-88.2,-1.47,606866428,16562.99,14.58,2.89,3.23
Nifty Infrastructure,25-07-2025,9140.05,9148.05,9053.75,9066.5,-93.8,-1.02,121009433,8240.69,22.8,3.22,1.15
Nifty PSE,25-07-2025,9974.15,9983.5,9769.9,9789.6,-199.3,-2,145823474,3935.19,12.55,2.19,2.92
Nifty Services Sector,25-07-2025,33198.9,33198.9,32917.25,32962.55,-319.4,-.96,216180884,17888.55,21.09,3.53,1.34
Nifty50 Shariah,25-07-2025,4625.7,4632.15,4598,4607.75,-30.15,-.65,32878084,5225.61,25.46,5.26,2.51
Nifty500 Shariah,25-07-2025,7110.9,7114.15,7024.5,7032.75,-89.75,-1.26,391053052,23450.91,30.7,5.25,1.45
Nifty Low Volatility 50,25-07-2025,24819,24821.25,24651.15,24693.3,-166.4,-.67,116717607,17758.5,33.63,5.55,1.23
Nifty Alpha 50,25-07-2025,52561.85,52617.5,51884.7,51939.95,-859.85,-1.63,225831794,16736.44,46.85,8.06,.35
Nifty High Beta 50,25-07-2025,3794.6,3801.45,3714.2,3719.0,-82.75,-2.18,657206100,10837.78,16.41,2.41,1.53
Nifty100 Equal Weight,25-07-2025,32768.65,32770.05,32361.1,32408.75,-430.7,-1.31,486417548,35127.64,22.96,3.59,1.31
Nifty100 Liquid 15,25-07-2025,7038.9,7045.7,6977.05,6988.0,-100.1,-1.41,153672621,10535.09,19.72,3.02,1.13
Nifty CPSE,25-07-2025,6533.7,6546.9,6417.8,6431.7,-116.6,-1.78,66283301,1708.09,13.52,2.29,3.24
Nifty50 Value 20,25-07-2025,12725.55,12725.55,12567.15,12590.8,-135.3,-1.06,97826163,9258.2,16.67,3.13,2.44
Nifty Midcap Liquid 15,25-07-2025,15320.95,15368.85,15108.35,15146.65,-213.3,-1.39,118730861,4352.43,37.92,5.9,.6
Nifty Shariah 25,25-07-2025,8079.9,8099.35,8026.55,8043.05,-57.8,-.71,50595869,7346.32,25.79,5.2,2.32
India VIX,25-07-2025,10.7225,11.5825,10.6125,11.28,0.55,5.15,-,-,-,-,-
Nifty Growth Sectors 15,25-07-2025,11464.5,11474.95,11359.8,11420.5,-71.55,-.62,33161179,5926.94,33.63,6.59,1.63
Nifty50 TR 1x Inverse,25-07-2025,168.1,169.45,168.1,169.25,1.45,.86,-,-,-,-,-
Nifty50 TR 2x Leverage,25-07-2025,20541.45,20541.45,20207.8,20256.3,-356.15,-1.73,-,-,-,-,-
Nifty50 PR 1x Inverse,25-07-2025,204.7,206.4,204.7,206.15,1.9,.93,-,-,-,-,-
Nifty50 PR 2x Leverage,25-07-2025,13824.25,13824.25,13599.5,13632.2,-251.45,-1.81,-,-,-,-,-
NIFTY100 Quality 30,25-07-2025,5535.05,5535.55,5470.35,5481.1,-62.05,-1.12,70496681,9061.95,28.51,6.86,2.03
Nifty India Corporate Group Index - Mahindra Group,25-07-2025,-,-,-,34699.26,-391.34,-1.12,7880400,815.3,28.56,4.37,1.43
Nifty India Corporate Group Index - Tata Group,25-07-2025,-,-,-,15806.71,-156.49,-.98,40259094,3400.66,29,6.15,2.18
Nifty India Corporate Group Index - Aditya Birla Group,25-07-2025,-,-,-,8189.46,-88.33,-1.07,320109382,1419.02,120.81,3.84,.76
Nifty India Infrastructure & Logistics,25-07-2025,-,-,-,11411.15,-205.28,-1.77,655251850,13391.88,30.31,4.54,.93
Nifty Waves,25-07-2025,-,-,-,2182.87,-47.73,-2.14,28101941,323.31,-,2.43,.71
Nifty500 Healthcare,25-07-2025,-,-,-,19369.19,64.12,.33,38327732,4910.53,40.02,6.17,.64
Nifty India Corporate Group Index - Tata Group 25% Cap,25-07-2025,14956.75,14965.35,14758.95,14789.75,-182.85,-1.22,34841215,3052.99,30.45,5.07,1.59
Nifty Private Bank,25-07-2025,27882.2,27889.35,27534.75,27604.15,-270.35,-.97,155226634,5048.73,17.63,2.23,.54
Nifty Smallcap 250,25-07-2025,17703.2,17703.85,17352.5,17379.95,-354.75,-2,867071189,20474.42,32.98,4,.65
Nifty Smallcap 50,25-07-2025,8986,8991.95,8818.15,8828.85,-186.1,-2.06,402833504,9479.37,34.05,4.19,.69
Nifty Midcap 150,25-07-2025,21812.05,21821.05,21479.9,21501.6,-354.55,-1.62,842337007,20031.5,34.11,4.98,.83
Nifty Midcap Select,25-07-2025,13071.2,13110.45,12889.6,12925.9,-181.75,-1.39,418529931,6381.4,51.58,8.08,.73
NIFTY LargeMidcap 250,25-07-2025,16350.95,16350.95,16150.15,16167.7,-216.05,-1.32,1328754555,55159.14,26.66,4.11,1.09
NIFTY SME EMERGE,25-07-2025,-,-,-,15044.5,-106.04,-.7,-,-,29.79,6.31,.06
Nifty Oil & Gas,25-07-2025,11551.85,11567.25,11348.4,11356.4,-226.8,-1.96,58623727,2836.73,13.11,1.69,2.36
Nifty Financial Services 25/50,25-07-2025,28925.3,28925.3,28611.95,28740.75,-262.55,-.91,122472288,11367.75,17.45,2.8,.94
Nifty Healthcare Index,25-07-2025,14724,14859.45,14688.4,14846.3,101.8,.69,30260512,4083.78,38.41,5.8,.68
Nifty500 Multicap 50:25:25,25-07-2025,16310.15,16310.15,16096.95,16110.7,-231.15,-1.41,2195825744,75633.55,26.49,3.91,1.04
Nifty Microcap 250,25-07-2025,24416.5,24420.2,23936.75,23970.9,-463.0,-1.89,377270722,7788.93,24.21,3.24,.66
Nifty Total Market,25-07-2025,13100.1,13100.1,12949.6,12960.6,-164.65,-1.25,2573096466,83422.48,24.33,3.72,1.16
Nifty India Digital,25-07-2025,9040.85,9078.6,8936.75,8951.35,-123.3,-1.36,414961853,10318.83,79.85,12.49,1.46
Nifty Mobility,25-07-2025,21208.95,21219.8,20932.7,20966.4,-293.65,-1.38,141365223,8046.63,27.44,4.8,1
Nifty India Defence,25-07-2025,8164.05,8164.65,7989.1,7996.45,-167.45,-2.05,17018250,2261.06,55.59,13.72,.47
Nifty Financial Services Ex-Bank,25-07-2025,29714.45,29733.15,29322.95,29496.55,-597.8,-1.99,445592000,15053.58,23.99,3.65,.81
Nifty Housing,25-07-2025,11533.85,11533.85,11389.4,11400.85,-140.25,-1.22,316284490,12988.45,25.87,3.13,.93
Nifty Transportation & Logistics,25-07-2025,23768.4,23780.1,23471.5,23535.15,-292.7,-1.23,100542887,5980.2,31.24,5.48,.83
