Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,07-05-2026,24398.5,24482.1,24284,24326.65,-4.3,-.02,440621691,39529.1,21.16,3.33,1.28
Nifty Next 50,07-05-2026,71982.5,72037.6,71610.9,71852.9,161.45,.23,358358130,16157.68,20.14,3.83,1.39
Nifty 100,07-05-2026,25388.85,25460.9,25267.9,25319.5,6.9,.03,798979821,55686.77,20.96,3.41,1.3
Nifty 200,07-05-2026,14007.45,14053.45,13949.85,13991.9,33.05,.24,2003777665,86928.69,22.84,3.63,1.18
Nifty 500,07-05-2026,23219.35,23304.5,23142.45,23214.0,80.6,.35,3266255766,123247.36,23.65,3.67,1.11
Nifty Midcap 50,07-05-2026,17470.75,17644.1,17420.55,17617.55,244.6,1.41,601139170,20389.69,34.76,4.8,.6
NIFTY Midcap 100,07-05-2026,61658.9,62094.4,61441.15,62003.15,676.45,1.1,1204797844,31241.92,36.11,4.89,.66
NIFTY Smallcap 100,07-05-2026,18635.1,18728.2,18567.55,18695.65,161.55,.87,600105938,17524.1,31.74,3.65,.64
Nifty50 Dividend Points,07-05-2026,-,-,-,5.53,0.0,-,-,-,-,-,-
Nifty Auto,07-05-2026,26983.15,27533.2,26878.15,27339.95,516.95,1.93,106777360,9634.1,31.2,4.69,1.16
Nifty Bank,07-05-2026,56114,56334.15,55783.2,56047.4,66.35,.12,463458813,12910.17,14.14,1.91,1.05
Nifty Energy,07-05-2026,40952.35,41241.1,40840.75,41141.95,335.3,.82,549794371,15260.15,16.83,2.65,1.64
Nifty Financial Services,07-05-2026,26494.7,26592,26352.75,26449.5,56.75,.22,200563038,17559.6,17.11,2.84,.86
Nifty FMCG,07-05-2026,51485.45,51504.95,51000.1,51068.45,-392.1,-.76,50963326,3741.48,36.05,9,1.61
Nifty IT,07-05-2026,29377.8,29418,29009.4,29043.5,-224.45,-.77,49605534,5370.94,19.73,5.38,3.7
Nifty Media,07-05-2026,1474.8,1483.8,1464.7,1472.2,3.15,.21,29459979,396.56,30.92,1.55,1.19
Nifty Metal,07-05-2026,13182.65,13256.2,13129.8,13165.4,35.85,.27,161324761,6119.58,22.82,3.45,1.55
Nifty MNC,07-05-2026,32609.3,32691.55,32528.55,32607.95,102.45,.32,118712878,7890.19,40.39,8.88,1.47
Nifty Pharma,07-05-2026,24153.15,24268.1,24095.3,24135.5,25.2,.1,74338291,4397.26,36.01,5.26,.65
Nifty PSU Bank,07-05-2026,8741.55,8745.15,8597.4,8636.6,-42.55,-.49,149771239,3449.19,8.41,1.4,2.26
Nifty Realty,07-05-2026,824.6,828.95,813.8,827.5,5.2,.63,13652076,1187.31,37.39,3.96,.35
Nifty India Consumption,07-05-2026,11644.35,11678.85,11607.2,11618.5,9.0,.08,144777596,15999.65,37.74,7.84,.96
Nifty Commodities,07-05-2026,10440.65,10491.75,10407,10432.55,33.85,.33,315414612,13789.41,17.37,2.48,1.58
Nifty Dividend Opportunities 50,07-05-2026,6140.75,6142.45,6092.45,6098.6,-15.2,-.25,554852246,22657.16,14.5,2.91,2.83
Nifty Infrastructure,07-05-2026,9513.15,9554.55,9457.95,9512.95,30.75,.32,340637054,16561.34,21.89,3.17,.96
Nifty PSE,07-05-2026,10748.15,10815.1,10686.15,10764.45,48.15,.45,241039910,8201.87,11.62,2.15,2.63
Nifty Services Sector,07-05-2026,30765.9,30841.1,30579.05,30660.2,-18.4,-.06,296443179,25085.37,19.52,3.27,1.37
Nifty50 Shariah,07-05-2026,4384.35,4386.85,4346.85,4351.45,-17.45,-.4,64907923,7383.12,23.61,4.18,2.19
Nifty500 Shariah,07-05-2026,6970.7,6981.25,6945.65,6960.15,18.55,.27,813332605,39143.2,28.42,4.78,1.38
Nifty Low Volatility 50,07-05-2026,24677.65,24737.2,24584.5,24640.55,41.9,.17,294475167,33521.78,29.81,4.99,1.23
Nifty Alpha 50,07-05-2026,52646.25,53300.95,52557,53207.1,919.2,1.76,340095354,24932.84,27.64,4.49,.75
Nifty High Beta 50,07-05-2026,4265.55,4282.9,4238.35,4276.9,30.0,.71,901279193,21969.13,32.73,3.94,.84
Nifty100 Equal Weight,07-05-2026,34459.5,34500.95,34293.65,34381.95,60.1,.18,798979821,55686.77,22.71,3.8,1.29
Nifty100 Liquid 15,07-05-2026,7429.8,7440.4,7374.75,7399.15,0.2,0,203079279,15189.38,24.05,3.55,.89
Nifty CPSE,07-05-2026,7364.65,7399.2,7313.6,7366.25,22.8,.31,128443211,4414.74,15.04,2.38,2.51
Nifty50 Value 20,07-05-2026,12337.9,12360.9,12259.45,12278.45,-10.6,-.09,218911038,17509.33,16.11,2.83,2.01
Nifty Midcap Liquid 15,07-05-2026,16517.3,16676.65,16473.75,16640.75,243.05,1.48,410247468,9451.4,41.33,5.46,.51
Nifty Shariah 25,07-05-2026,7940.55,7940.55,7894.05,7904.85,-6.95,-.09,114189719,10742.44,27.12,4.96,1.8
India VIX,07-05-2026,16.6775,17.195,15.1675,16.62,-0.06,-.34,-,-,-,-,-
Nifty Growth Sectors 15,07-05-2026,11164.3,11192.05,11116.25,11127.95,-23.3,-.21,36478575,9185.96,29.01,7.13,1.78
Nifty50 TR 1x Inverse,07-05-2026,176.15,177,175.55,176.7,0.1,.06,-,-,-,-,-
Nifty50 TR 2x Leverage,07-05-2026,18684.85,18812.3,18510.95,18575.1,-9.15,-.05,-,-,-,-,-
Nifty50 PR 1x Inverse,07-05-2026,215.55,216.55,214.8,216.15,0.05,.02,-,-,-,-,-
Nifty50 PR 2x Leverage,07-05-2026,12451.85,12536.8,12335.95,12378.7,-6.15,-.05,-,-,-,-,-
NIFTY100 Quality 30,07-05-2026,5644.5,5645.1,5616.1,5625.3,1.65,.03,144554092,15192.2,29.64,7.63,1.9
Nifty 50 Futures Index,07-05-2026,-,-,-,6052.65,-16.04,-.26,-,-,-,-,-
Nifty 50 Arbitrage,07-05-2026,-,-,-,2671.24,4.41,.17,-,-,-,-,-
Nifty 50 Futures TR Index,07-05-2026,-,-,-,25986.71,-64.64,-.25,-,-,-,-,-
Nifty India Corporate Group Index - Mahindra Group,07-05-2026,-,-,-,35971.67,412.58,1.16,9793861,1967.09,23.44,4.52,1.37
Nifty India Corporate Group Index - Aditya Birla Group,07-05-2026,-,-,-,9654.78,78.51,.82,468619201,2075.46,85.03,3.32,.44
Nifty India Corporate Group Index - Tata Group,07-05-2026,-,-,-,14777.07,-73.49,-.49,116279659,7011.5,32.1,5.72,1.92
Nifty India Corporate Group Index - Tata Group 25% Cap,07-05-2026,14873.2,14892.6,14725.35,14772.85,-51.7,-.35,53457174,3970.58,35.52,5.25,1.56
Nifty Private Bank,07-05-2026,26731.35,26919.85,26627.95,26781.85,81.1,.3,385898587,10253.28,17.6,2.13,.6
Nifty Smallcap 250,07-05-2026,17320.15,17436.25,17289.2,17409.0,175.15,1.02,1170799854,32385.98,31.26,3.68,.68
Nifty Smallcap 50,07-05-2026,9133.4,9185.9,9102.35,9168.6,83.85,.92,246421409,8800.33,29.65,3.47,.66
Nifty Midcap 150,07-05-2026,22679.15,22836.9,22615.7,22804.95,248.45,1.1,1296476091,35174.6,34.17,4.88,.7
Nifty Midcap Select,07-05-2026,14397.9,14577.2,14361.5,14551.45,238.55,1.67,474778863,15203.05,32.35,4.95,.61
NIFTY LargeMidcap 250,07-05-2026,16593.6,16663.3,16539.7,16618.7,95.4,.58,2095455912,90861.37,26.17,4.04,.99
NIFTY SME EMERGE,07-05-2026,14095.95,14164.6,14094.15,14149.4,80.4,.57,-,-,22.2,3.46,.22
Nifty Oil & Gas,07-05-2026,11755.7,11777.3,11657.8,11708.6,-12.0,-.1,109660251,5491.79,9.73,1.59,2.26
Nifty Financial Services 25/50,07-05-2026,28946.7,29068.05,28824.8,28917.4,84.85,.29,200563038,17559.6,16.91,2.95,.96
Nifty Healthcare Index,07-05-2026,15406.15,15456.25,15355.55,15391.1,26.05,.17,77885848,4445.27,39.17,5.77,.55
Nifty500 Multicap 50:25:25,07-05-2026,16316.45,16385.75,16271.8,16340.15,91.2,.56,3266255766,123247.36,25.76,3.77,.98
Nifty Microcap 250,07-05-2026,23847.3,24053.9,23810.35,24023.45,353.7,1.49,475999131,11561.06,28.49,3.41,.64
Nifty Total Market,07-05-2026,13070.45,13120.3,13029.85,13071.5,51.35,.39,3742254897,134808.41,23.81,3.66,1.09
Nifty India Digital,07-05-2026,7917.5,7936.7,7848.55,7871.95,8.55,.11,800322024,19950.17,54.5,7.12,1.74
Nifty Mobility,07-05-2026,22123.9,22353.95,22042.8,22237.45,232.9,1.06,243313430,16822.74,32.52,4.78,1
Nifty India Defence,07-05-2026,9186.25,9445.9,9140.4,9420.4,277.75,3.04,58163030,7823.99,59.23,12.53,.51
Nifty Financial Services Ex-Bank,07-05-2026,32388.2,32460.45,32181,32402.35,253.3,.79,139772528,12295.05,23.75,4.46,.73
Nifty Housing,07-05-2026,12171.95,12244.25,12130.9,12178.15,53.9,.44,631023893,24175.61,24.49,3.12,.88
Nifty Transportation & Logistics,07-05-2026,24560.5,24863.85,24494.25,24740.45,312.35,1.28,185787829,13718.28,40.34,5.61,.83
Nifty MidSmall Financial Services,07-05-2026,22068.3,22342.95,21961.1,22291.85,357.7,1.63,373768945,9611.98,29.97,3.36,.5
Nifty MidSmall Healthcare,07-05-2026,47375.8,47791.55,47345.65,47562.85,353.3,.75,80039216,4232.39,44.64,5.87,.4
Nifty MidSmall IT & Telecom,07-05-2026,8888.2,8920.55,8784.65,8813.9,-14.85,-.17,615944831,5560.59,56.37,8.22,1.22
Nifty MidSmall India Consumption,07-05-2026,18242,18261.75,18108.7,18180.2,38.95,.21,478037599,5348.49,78.52,8.54,.78
Nifty REITs & InvITs,07-05-2026,-,-,-,1335.59,-0.56,-.04,5830645,98.58,41.51,1.96,5.73
Nifty Core Housing,07-05-2026,15274,15352.55,15227.2,15304.8,116.7,.77,44158309,6585.84,33.21,3.61,.52
Nifty500 Multicap Infrastructure 50:30:20,07-05-2026,14646.15,14707.35,14572.8,14689.0,95.15,.65,1145425602,23184.47,27.3,3.66,.82
Nifty Rural,07-05-2026,15730.85,15779.25,15666.5,15693.7,37.3,.24,765081567,25701.18,26.71,4.26,1.11
Nifty Capital Markets,07-05-2026,5462.05,5542.25,5427.4,5526.8,95.3,1.75,67931248,5072.07,49.68,14.05,.89
Nifty India New Age Consumption,07-05-2026,11262.95,11284.55,11205.15,11262.55,59.1,.53,719742142,22385.33,58.48,6.95,.66
Nifty India Select 5 Corporate Groups (MAATR),07-05-2026,39273.3,39491.25,39188.9,39273.15,116.0,.3,683539032,17118.96,30.44,3.64,.87
Nifty India Railways PSU,07-05-2026,3321.65,3336.55,3295.65,3322.5,16.0,.48,163975391,5373.97,24.04,3.49,1.66
Nifty Consumer Durables,07-05-2026,37473,37493.45,36979.85,37058.2,-319.35,-.85,21781585,2933.94,58.41,12.11,.38
Nifty Non-Cyclical Consumer,07-05-2026,15052.4,15068.75,14929.8,14947.85,-73.25,-.49,112953988,9272.47,52.28,10.28,.9
Nifty500 Multicap India Manufacturing 50:30:20,07-05-2026,16506.75,16649.05,16484.55,16608.05,164.15,1,443918053,28166.91,31.27,4.32,.74
Nifty EV & New Age Automotive,07-05-2026,3089.3,3118.5,3076.9,3105.75,32.3,1.05,241804153,17338,42.79,5.09,.84
