Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,07-08-2026,24538.9,24630.4,24522.75,24570.65,-65.35,-.27,254819435,26131.19,20.87,3.01,1.27
Nifty Next 50,07-08-2026,74490.3,74848.65,74442.4,74697.55,170.8,.23,291469114,13923.47,19.87,3.51,1.15
Nifty 100,07-08-2026,25672.4,25771.2,25664.25,25712.7,-44.7,-.17,546288549,40054.67,20.68,3.09,1.25
Nifty 200,07-08-2026,14203.85,14260.7,14199.9,14231.1,-13.65,-.1,1131281518,60304.4,22.16,3.31,1.11
Nifty 500,07-08-2026,23665.6,23754.5,23657.1,23712.1,-17.35,-.07,1841496898,84845.08,23.21,3.38,1.05
Nifty Midcap 50,07-08-2026,18100.85,18225.6,18083.45,18172.6,47.35,.26,220149102,10978.14,36.08,4.6,.59
NIFTY Midcap 100,07-08-2026,63254.9,63596.65,63181.5,63463.55,136.75,.22,584992969,20249.74,31.02,4.63,.59
NIFTY Smallcap 100,07-08-2026,19848.55,19927.9,19804.3,19867.8,-10.45,-.05,364375902,13924.32,32.24,3.6,.58
Nifty50 Dividend Points,07-08-2026,-,-,-,187.24,0.0,-,-,-,-,-,-
Nifty Auto,07-08-2026,29012.45,29647.9,29011.3,29647.9,534.5,1.84,151552676,7029.36,32.66,4.59,1.05
Nifty Bank,07-08-2026,57882,57994.45,57686.55,57746.45,-317.2,-.55,180042934,9054.21,13.72,1.75,.79
Nifty Energy,07-08-2026,38676.7,38902,38611.45,38749.85,66.6,.17,281884105,9283.59,15.27,2.27,1.92
Nifty Financial Services,07-08-2026,26703.25,26709.1,26450.15,26466.0,-397.5,-1.48,126514126,12906.3,16.32,2.5,1.06
Nifty FMCG,07-08-2026,49325.2,49628.85,49217.55,49435.2,65.35,.13,23697331,2418.23,34.42,8.26,.95
Nifty IT,07-08-2026,31067.05,31799.15,31047.45,31547.7,441.5,1.42,32380458,4810.84,20.13,5.58,2.54
Nifty Media,07-08-2026,1550.1,1565.7,1545.6,1554.95,-0.05,0,27721950,374.19,39.09,1.64,1.03
Nifty Metal,07-08-2026,13099.05,13191.85,13064.75,13189.85,65.25,.5,72412570,3466.74,16.78,2.76,1.73
Nifty MNC,07-08-2026,33480.15,33725.9,33478.95,33707.1,203.3,.61,47237204,6804.12,36.71,7.54,1.5
Nifty Pharma,07-08-2026,26515.7,26575.25,26404.5,26541.8,-23.0,-.09,23659765,3163.15,41.39,5.1,.55
Nifty PSU Bank,07-08-2026,8702.6,8869.8,8672.2,8786.2,56.95,.65,124228102,4845.88,7.97,1.21,.73
Nifty Realty,07-08-2026,884.2,893.2,883.85,885.95,-0.9,-.1,6642052,671,37.85,3.93,.54
Nifty India Consumption,07-08-2026,12134.4,12218.45,12134.2,12197.35,25.7,.21,69573516,10088.43,39.93,7.36,.79
Nifty Commodities,07-08-2026,9937,9992.1,9929.8,9991.65,35.25,.35,124848188,6273.56,15.86,2.13,1.72
Nifty Dividend Opportunities 50,07-08-2026,6018.8,6072.65,6015.95,6062.75,32.45,.54,311728957,15960.8,13.86,2.62,2.26
Nifty Infrastructure,07-08-2026,9425.45,9504.15,9425.45,9504.15,50.85,.54,266081043,9143.89,23.57,2.86,1.09
Nifty PSE,07-08-2026,9924.3,9964.7,9886.15,9922.35,-15.05,-.15,114166020,3688.93,11.36,1.98,2.79
Nifty Services Sector,07-08-2026,31336.45,31468.7,31236.8,31265.2,-209.0,-.66,186896967,18206.2,19.36,2.94,1.37
Nifty50 Shariah,07-08-2026,4398.95,4444.7,4396.1,4435.1,28.1,.64,56196515,7221.82,24.68,4.09,1.73
