Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,11-06-2026,23104.4,23327.45,23072.05,23161.6,-53.35,-.23,362996956,28529.75,19.98,3.05,1.21
Nifty Next 50,11-06-2026,68784.75,69036.45,68282.8,68378.75,-775.95,-1.12,279780324,10806.83,18.51,3.5,1.36
Nifty 100,11-06-2026,24082.85,24270.2,24036.35,24104.7,-96.05,-.4,642777280,39336.58,19.69,3.12,1.24
Nifty 200,11-06-2026,13333.75,13422.95,13300.9,13333.7,-64.1,-.48,1900893283,56039.11,20.96,3.34,1.12
Nifty 500,11-06-2026,22128.55,22258.9,22063.75,22114.45,-119.4,-.54,3143823024,84780.23,21.93,3.39,1.07
Nifty Midcap 50,11-06-2026,16927.65,16983.55,16832.9,16865.5,-139.7,-.82,317377028,9124.96,31.48,4.59,.61
NIFTY Midcap 100,11-06-2026,59546.25,59763.65,59217.15,59325.4,-484.8,-.81,1258116003,16702.53,28.46,4.63,.65
NIFTY Smallcap 100,11-06-2026,17735.1,17864.25,17631.55,17702.6,-119.9,-.67,716887848,15958.29,29.95,3.44,.68
Nifty50 Dividend Points,11-06-2026,-,-,-,53.34,0.0,-,-,-,-,-,-
Nifty Auto,11-06-2026,25678.35,25957.5,25516.6,25790.35,-43.2,-.17,52622204,3666.49,29.75,4.42,1.28
Nifty Bank,11-06-2026,54779.65,55600.15,54753.15,55176.75,76.45,.14,339375955,12836.78,13.91,1.8,.95
Nifty Energy,11-06-2026,38890.8,39050.8,38572.45,38655.9,-293.4,-.75,428479469,13932.29,14.39,2.36,1.9
Nifty Financial Services,11-06-2026,25087.8,25405.6,25068.3,25152.0,-54.25,-.22,154999748,13935.17,16.19,2.63,.87
Nifty FMCG,11-06-2026,48852.2,48964.45,48464.85,48521.8,-435.2,-.89,29870900,1926.8,33.39,8.39,.96
Nifty IT,11-06-2026,27888,28003.95,27519.15,27821.0,-458.9,-1.62,36403307,3973.58,18.82,5.1,3.25
