Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,18-11-2025,26021.8,26029.85,25876.5,25910.05,-103.4,-.4,280000989,26059.6,22.33,3.52,1.32
Nifty Next 50,18-11-2025,70275.7,70275.7,69560.6,69643.5,-510.6,-.73,177411059,8062.87,20.29,3.62,1.39
Nifty 100,18-11-2025,26654.2,26660.1,26486.25,26519.0,-120.4,-.45,457412048,34122.47,21.96,3.54,1.33
Nifty 200,18-11-2025,14549.65,14551.95,14455.4,14472.15,-69.3,-.48,1595123327,54386.39,23.45,3.66,1.24
Nifty 500,18-11-2025,23970.45,23973.05,23800.95,23824.65,-129.9,-.54,2112594964,73519.86,24.2,3.69,1.17
Nifty Midcap 50,18-11-2025,17445.2,17446.9,17327.15,17337.65,-106.85,-.61,371285525,13859.49,33.8,4.53,.84
NIFTY Midcap 100,18-11-2025,61217.95,61220.25,60767.3,60822.0,-358.5,-.59,1137711279,20263.92,33.59,4.34,.83
NIFTY Smallcap 100,18-11-2025,18381.5,18381.5,18133,18154.75,-192.85,-1.05,249730131,9873.01,32.67,3.91,.74
Nifty50 Dividend Points,18-11-2025,-,-,-,249.14,0.0,-,-,-,-,-,-
Nifty Auto,18-11-2025,27483.15,27502.1,27292.5,27368.25,-104.4,-.38,50314480,4635.32,26.24,4.69,1.17
Nifty Bank,18-11-2025,58990.5,59103.65,58798.9,58899.25,-63.45,-.11,145542247,7631.35,16.46,2.22,.99
Nifty Energy,18-11-2025,36474.8,36487.05,36159.15,36223.75,-218.1,-.6,233393733,6648.95,15.37,2.34,2.41
Nifty Financial Services,18-11-2025,27643.25,27657.25,27499.3,27546.75,-99.45,-.36,89809671,9876.31,17.98,2.87,.94
Nifty FMCG,18-11-2025,55652.4,55739.6,55185.1,55363.45,-313.7,-.56,25153963,2081.88,40.54,9.98,2.01
Nifty IT,18-11-2025,36294.7,36312.95,35914.35,35975.2,-400.0,-1.1,24229275,4267.8,25.47,6.73,3.1
Nifty Media,18-11-2025,1489.4,1490.25,1479.2,1482.25,-3.4,-.23,13360338,202.04,58.49,1.53,1.33
Nifty Metal,18-11-2025,10481.5,10483,10325.6,10383.7,-112.15,-1.07,108244744,3470.5,18.61,2.7,2
Nifty MNC,18-11-2025,30362.3,30362.3,30061.45,30174.0,-176.5,-.58,27855516,3262.32,36.4,8.66,1.67
Nifty Pharma,18-11-2025,22878.7,22882.55,22680.45,22713.65,-153.95,-.67,23630248,2617.58,33.78,4.91,.68
Nifty PSU Bank,18-11-2025,8508.2,8532,8444.1,8477.75,-13.9,-.16,119785435,1931.94,8.68,1.38,2.21
Nifty Realty,18-11-2025,947.1,948.15,926.15,927.3,-18.05,-1.91,5466701,612.91,42.67,4.48,.32
Nifty India Consumption,18-11-2025,12492.55,12501.1,12406.55,12431.25,-47.0,-.38,102087989,11551.17,41.09,8.39,1.05
Nifty Commodities,18-11-2025,9366.8,9366.8,9270,9285.05,-72.0,-.77,173566940,7274.05,16.41,2.21,1.96
Nifty Dividend Opportunities 50,18-11-2025,6233.3,6237.25,6184.7,6190.4,-41.2,-.66,283070185,12471.01,14.61,2.89,3.16
Nifty Infrastructure,18-11-2025,9672.95,9672.95,9593.25,9620.0,-31.1,-.32,171409898,10689.49,21.7,3.12,1.08
Nifty PSE,18-11-2025,10052.1,10054.95,9987.2,9994.8,-49.0,-.49,141427957,4166.17,11.42,2.01,3.16
