Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,16-12-2024,24753.4,24781.25,24601.75,24668.25,-100.05,-.4,187551629,18608.23,22.71,3.68,1.22
Nifty Next 50,16-12-2024,73060.9,73284.5,72856.8,73155.6,189.65,.26,222219062,9798.58,23.34,3.92,1.34
Nifty 100,16-12-2024,25719.85,25748.35,25584.5,25652.85,-71.75,-.28,409770691,28406.81,23.3,3.73,1.2
Nifty 200,16-12-2024,14040,14062.3,13979.45,14021.75,-14.15,-.1,932457034,44569.36,25.32,3.94,1.12
Nifty 500,16-12-2024,23370.55,23417.65,23281.2,23352.45,-6.5,-.03,1488975457,64440.04,26.52,4.03,1.08
Nifty Midcap 50,16-12-2024,16505.45,16585.1,16489.75,16572.9,116.65,.71,397407981,9162.53,50.14,5.87,.75
NIFTY Midcap 100,16-12-2024,59144.55,59483.2,59122.8,59443.05,451.5,.77,522686343,16162.55,43.54,5.36,.76
NIFTY Smallcap 100,16-12-2024,19435.6,19575.5,19430.4,19531.05,123.75,.64,269565059,12282.52,36.17,4.32,.95
Nifty50 Dividend Points,16-12-2024,-,-,-,233.03,0.0,-,-,-,-,-,-
Nifty Auto,16-12-2024,23805.05,23823.35,23628.25,23790.5,17.4,.07,40627428,3429.85,23.14,4.88,.95
Nifty Bank,16-12-2024,53502.5,53738.9,53335,53581.35,-2.45,0,85755127,4980.12,14.59,2.4,.93
Nifty Energy,16-12-2024,37216.8,37306.2,36904,36969.95,-224.25,-.6,77777286,3546.01,14.94,2.05,2.25
Nifty Financial Services,16-12-2024,24846.9,24931.7,24755.35,24857.0,-23.4,-.09,46248151,6364.75,17.22,2.99,.87
Nifty FMCG,16-12-2024,56946,57062.55,56517.45,56697.2,-172.2,-.3,24371286,2101.02,45.15,11.04,1.87
Nifty IT,16-12-2024,45937.1,46005.2,45536.85,45653.6,-342.2,-.74,15596667,2721.27,36.14,9.4,1.78
Nifty Media,16-12-2024,1956.35,1998,1956.1,1981.65,28.4,1.45,36447159,382.25,-,2.24,.59
Nifty Metal,16-12-2024,9446.45,9469.9,9311.7,9347.75,-91.55,-.97,77011638,2461.06,22.25,2.65,2.27
Nifty MNC,16-12-2024,29539,29577.95,29373.05,29478.5,-2.15,-.01,28203972,3099.71,39.27,9.4,1.86
Nifty Pharma,16-12-2024,22212.2,22289.35,22067.1,22255.55,98.2,.44,14374191,1976.2,35.15,5.42,.61
Nifty PSU Bank,16-12-2024,7011.1,7097.95,7008.5,7056.5,35.7,.51,76466772,1330.64,7.99,1.37,2.11
Nifty Realty,16-12-2024,1088.7,1123.2,1088.15,1118.65,33.6,3.1,17898183,2855.03,56.88,6.27,.34
Nifty India Consumption,16-12-2024,11657.1,11665.1,11578.1,11626.55,-18.05,-.16,82079896,8488.31,47.36,9.11,.94
Nifty Commodities,16-12-2024,8730.9,8748.7,8640.6,8665.15,-64.5,-.74,151273388,6595.68,19.32,2.27,2.06
