Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,08-10-2025,25079.75,25192.5,25008.5,25046.15,-62.15,-.25,225967495,21701.19,22.15,3.43,1.33
Nifty Next 50,08-10-2025,68685.05,68737.95,68050.7,68139.95,-531.25,-.77,224494512,9052.26,20.75,3.55,1.35
Nifty 100,08-10-2025,25748.65,25839.3,25658.2,25685.9,-86.35,-.34,450462007,30753.45,21.9,3.45,1.33
Nifty 200,08-10-2025,14018.5,14062.3,13959,13972.25,-56.85,-.41,1967840728,46336.39,23.35,3.55,1.24
Nifty 500,08-10-2025,23197.95,23265.2,23087.9,23109.35,-100.15,-.43,2554774781,67947.97,24.19,3.6,1.17
Nifty Midcap 50,08-10-2025,16468,16518.15,16332.65,16352.9,-121.1,-.74,289299882,8387.04,33.82,4.28,.86
NIFTY Midcap 100,08-10-2025,58287.35,58417.95,57795.1,57866.75,-422.65,-.73,1517378721,15582.94,33.47,4.13,.84
NIFTY Smallcap 100,08-10-2025,18009.95,18029.6,17865.8,17890.6,-92.8,-.52,235024110,7482.69,30.9,3.87,.69
Nifty50 Dividend Points,08-10-2025,-,-,-,210.91,0.0,-,-,-,-,-,-
Nifty Auto,08-10-2025,26950.7,27046.95,26487.5,26522.4,-411.15,-1.53,48029639,4154.08,27.5,4.79,1.12
Nifty Bank,08-10-2025,56098.5,56303.6,55821,56018.25,-221.1,-.39,133591450,5798.8,15.47,2.11,1.04
Nifty Energy,08-10-2025,35544,35558.45,35054.85,35085.75,-384.25,-1.08,287104387,6584.94,15.36,2.28,2.32
Nifty Financial Services,08-10-2025,26688.35,26822.45,26593.15,26656.4,-120.9,-.45,75809225,7378.67,17.56,2.78,.97
Nifty FMCG,08-10-2025,54609.45,54764,54367.85,54489.65,-274.2,-.5,24908061,2024.7,40.29,9.82,2.12
Nifty IT,08-10-2025,34664.4,35394.55,34607.3,35232.2,522.75,1.51,23277005,3693.39,25.43,6.59,3.08
Nifty Media,08-10-2025,1584.35,1586,1551.95,1555.95,-27.15,-1.71,17081080,238.79,62.27,1.61,1.44
Nifty Metal,08-10-2025,10181.05,10209.5,10089.05,10136.55,-20.1,-.2,133552562,3766.97,19.39,2.65,1.72
Nifty MNC,08-10-2025,29935.7,30052.5,29769.25,29828.75,-135.55,-.45,32536150,3751.8,35.8,8.56,1.67
Nifty Pharma,08-10-2025,21856.15,21973.65,21677.15,21707.35,-167.95,-.77,15353166,2165.11,33.46,4.7,.71
Nifty PSU Bank,08-10-2025,7601.55,7602.7,7484.5,7523.45,-60.3,-.8,104513776,1816.65,7.81,1.22,2.49
Nifty Realty,08-10-2025,889.45,891.4,872.95,875.4,-16.3,-1.83,14691290,1296.95,42.89,4.23,.34
Nifty India Consumption,08-10-2025,12226.25,12257.45,12169.45,12183.85,-42.05,-.34,111338829,10079.19,41.42,8.22,1.09
Nifty Commodities,08-10-2025,9108.75,9115.75,9019.9,9027.5,-70.55,-.78,188870498,6875.36,17.34,2.16,1.85
Nifty Dividend Opportunities 50,08-10-2025,5991.05,6019.7,5978.9,5988.4,-1.2,-.02,311914130,11239.81,14.52,2.8,3.15
