Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,11-08-2026,24575.1,24576.85,24429.25,24471.7,-112.1,-.46,271943567,24402.81,20.65,2.99,1.27
Nifty Next 50,11-08-2026,74878.45,74878.45,74367.35,74650.85,-116.0,-.16,213856376,11723.15,19.81,3.49,1.1
Nifty 100,11-08-2026,25728.05,25729.2,25578.3,25625.4,-102.9,-.4,485799943,36125.97,20.49,3.07,1.24
Nifty 200,11-08-2026,14259,14259.35,14179.7,14209.5,-46.1,-.32,1509086709,58426.62,21.99,3.29,1.1
Nifty 500,11-08-2026,23755.4,23756.05,23638.55,23681.15,-62.05,-.26,2220398430,87005.14,23.05,3.36,1.04
Nifty Midcap 50,11-08-2026,18319.95,18327.05,18219.15,18312.35,13.45,.07,241291494,14710.22,36,4.56,.57
NIFTY Midcap 100,11-08-2026,63934.05,63953.95,63586.75,63843.85,-11.85,-.02,1023286766,22300.66,31,4.54,.58
NIFTY Smallcap 100,11-08-2026,19860,19909.6,19834.4,19857.15,43.2,.22,386019216,14737.87,32.13,3.58,.58
Nifty50 Dividend Points,11-08-2026,-,-,-,187.67,0.0,-,-,-,-,-,-
Nifty Auto,11-08-2026,29618.65,29713,29422.3,29458.55,-161.5,-.55,54076064,5623.03,32.44,4.56,1.06
Nifty Bank,11-08-2026,57604.35,57607.25,57158.1,57446.25,-240.7,-.42,162323567,7195.74,13.59,1.74,.79
Nifty Energy,11-08-2026,38834.8,38857.9,38580.95,38707.75,-40.4,-.1,257080187,8602.07,15.05,2.25,1.87
Nifty Financial Services,11-08-2026,26521.1,26521.1,26324.7,26432.4,-112.9,-.43,117591356,11248.33,16.21,2.47,1.06
Nifty FMCG,11-08-2026,49337.25,49360.45,48739.05,48787.85,-575.75,-1.17,37237923,2303.97,33.9,8.14,.96
Nifty IT,11-08-2026,31741.25,31954,31639.1,31823.15,191.7,.61,27826464,3425.95,20.3,5.6,2.52
Nifty Media,11-08-2026,1551.4,1560.7,1543.35,1552.75,-6.7,-.43,30141455,352,39.53,1.63,1.03
Nifty Metal,11-08-2026,13261.3,13289.7,13073.65,13100.8,-125.9,-.95,92561995,3879.25,16.05,2.74,1.65
Nifty MNC,11-08-2026,33966.8,34028,33713.3,33746.1,-129.2,-.38,55569114,7741.21,36.58,7.52,1.49
Nifty Pharma,11-08-2026,26506,26757.9,26422.55,26750.45,270.9,1.02,36558317,6596.16,41.52,5.12,.54
Nifty PSU Bank,11-08-2026,8645.45,8668.55,8557.4,8640.25,0.45,.01,94520596,2238.08,7.77,1.19,.74
Nifty Realty,11-08-2026,899.95,902.5,887.2,889.1,-8.85,-.99,7878949,821.36,37.92,3.94,.54
Nifty India Consumption,11-08-2026,12225.65,12232.7,12144.3,12152.9,-76.55,-.63,100356339,11440.63,39.67,7.32,.79
Nifty Commodities,11-08-2026,10025.45,10028.25,9912.55,9927.25,-84.15,-.84,180223648,7993.17,15.46,2.11,1.64
Nifty Dividend Opportunities 50,11-08-2026,6038.2,6039.1,6006.75,6017.45,-15.05,-.25,363516878,13726.97,13.67,2.58,2.25
Nifty Infrastructure,11-08-2026,9462.7,9464.55,9371.7,9384.5,-81.35,-.86,199361594,10261.22,23.24,2.8,1.08
Nifty PSE,11-08-2026,9855.35,9864.4,9792.4,9831.4,-19.35,-.2,163199077,4744.89,11.19,1.92,2.72
Nifty Services Sector,11-08-2026,31307.25,31307.65,31107.15,31223.65,-86.5,-.28,196578730,17812.36,19.26,2.93,1.37
Nifty50 Shariah,11-08-2026,4440.1,4452.1,4419.75,4424.65,-10.85,-.24,57612613,5890.72,24.12,4.08,1.7
Nifty500 Shariah,11-08-2026,7176.05,7188.15,7145.5,7160.35,-9.5,-.13,438251839,28063.52,29.09,4.61,1.1
Nifty Low Volatility 50,11-08-2026,25228.15,25229.2,25070.4,25121.9,-110.1,-.44,170824252,20278.16,26.78,4.42,1.26
Nifty Alpha 50,11-08-2026,56434.1,56497.75,56179.6,56346.2,103.85,.18,868944105,18175.58,24.01,5.03,.71
Nifty High Beta 50,11-08-2026,4530.95,4532.8,4495.45,4503.85,-13.6,-.3,896295066,16381.87,21.75,3.46,.82
Nifty100 Equal Weight,11-08-2026,35664.4,35668.35,35456.4,35528.9,-100.8,-.28,485799943,36125.97,21.32,3.38,1.19
Nifty100 Liquid 15,11-08-2026,7704.6,7704.75,7643.65,7678.6,-32.2,-.42,93579816,8116.66,25.05,3.09,1
Nifty CPSE,11-08-2026,6482.1,6490.3,6445.15,6469.75,-3.35,-.05,79416815,2427.04,12.47,2.05,2.88
Nifty50 Value 20,11-08-2026,12100.45,12102.15,12044.6,12070.5,-33.25,-.27,185298613,12236.65,14.86,2.05,1.74
Nifty Midcap Liquid 15,11-08-2026,17307.65,17349,17217.55,17345.35,72.65,.42,132892123,7404.95,39.13,5.12,.51
Nifty Shariah 25,11-08-2026,8228.9,8246.25,8181.45,8205.85,-18.6,-.23,73715669,6057.58,27.57,4.83,1.68
India VIX,11-08-2026,12.245,12.455,11.1925,11.86,-0.39,-3.18,-,-,-,-,-
Nifty Growth Sectors 15,11-08-2026,11868.4,11899.9,11826.35,11838.35,-18.55,-.16,26914260,7150.01,28.79,6.78,1.43
Nifty50 TR 1x Inverse,11-08-2026,175.3,176.35,175.3,176.05,0.85,.49,-,-,-,-,-
Nifty50 TR 2x Leverage,11-08-2026,18914.55,18915.15,18689.95,18755.3,-175.25,-.93,-,-,-,-,-
Nifty50 PR 1x Inverse,11-08-2026,216,217.3,216,216.9,1.0,.46,-,-,-,-,-
Nifty50 PR 2x Leverage,11-08-2026,12415.45,12415.85,12268,12310.9,-115.05,-.93,-,-,-,-,-
NIFTY100 Quality 30,11-08-2026,5804.95,5816.45,5790.05,5804.45,7.7,.13,89816883,10252.18,27.92,7.08,1.64
Nifty India Corporate Group Index - Mahindra Group,11-08-2026,-,-,-,38650.6,-509.02,-1.3,6312175,1300.12,22.93,3.95,.84
Nifty India Corporate Group Index - Aditya Birla Group,11-08-2026,-,-,-,9992.93,-117.76,-1.16,689058872,2153.07,15.29,2.92,.23
Nifty India Corporate Group Index - Tata Group,11-08-2026,-,-,-,15118.12,13.51,.09,50673818,3202.42,31.56,5.17,1.96
