Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,23-10-2024,24378.15,24604.25,24378.1,24435.5,-36.6,-.15,284556771,31928.1,22.81,3.66,1.23
Nifty Next 50,23-10-2024,71087.2,71706.55,70262.1,70884.7,-273.95,-.38,560271521,18772.76,22.76,3.8,1.49
Nifty 100,23-10-2024,25266.4,25491.7,25240.65,25320.65,-27.4,-.11,844828292,50700.86,23.27,3.7,1.23
Nifty 200,23-10-2024,13711.35,13844.8,13681.9,13753.45,2.15,.02,1954976827,78044.01,25.13,3.88,1.15
Nifty 500,23-10-2024,22751.8,22989.05,22673.3,22841.1,26.65,.12,2606193932,101645.37,26.1,3.98,1.1
Nifty Midcap 50,23-10-2024,15709.9,15934,15582.65,15763.0,23.5,.15,847159163,11072.14,46.68,5.64,.71
NIFTY Midcap 100,23-10-2024,56100.6,57033.9,55644.25,56533.55,359.5,.64,1110148535,27343.15,41.93,5.17,.75
NIFTY Smallcap 100,23-10-2024,18034.95,18459.2,17816.65,18286.2,225.2,1.25,332817485,15127.6,33.94,4.12,.98
Nifty50 Dividend Points,23-10-2024,-,-,-,199.35,0.0,-,-,-,-,-,-
Nifty Auto,23-10-2024,24593.5,24873.8,24388,24451.3,-175.95,-.71,49557431,7177.55,24.08,5.01,.9
Nifty Bank,23-10-2024,51117.8,51551.55,51107.9,51239.0,-18.15,-.04,208111850,9710.54,14.23,2.3,.97
Nifty Energy,23-10-2024,39859.05,40056.25,39345.85,39812.4,-196.95,-.49,114943178,6188.91,14.51,2.25,2.34
Nifty Financial Services,23-10-2024,23597.25,23903.55,23597.05,23752.0,51.65,.22,92753852,12834.3,16.83,2.87,.91
Nifty FMCG,23-10-2024,59712.2,60352.15,59712.2,60097.65,96.7,.16,35875587,2980.06,47.97,11.7,1.74
Nifty IT,23-10-2024,41168.4,42530.95,41151.35,42222.1,983.3,2.38,27407160,8056.48,33.52,8.69,1.88
Nifty Media,23-10-2024,1928.95,1957,1907.25,1940.2,6.45,.33,34067116,435.39,-,2.27,.41
Nifty Metal,23-10-2024,9315.65,9432.25,9247.35,9295.25,-23.55,-.25,146004114,4052.99,30.58,2.66,2.27
Nifty MNC,23-10-2024,29982.75,30260.9,29841.45,29875.5,-218.65,-.73,31401029,4005.67,44.68,9.52,1.82
Nifty Pharma,23-10-2024,22764.45,22896.15,22437.95,22471.6,-356.6,-1.56,16707077,2308.47,37.44,5.45,.6
Nifty PSU Bank,23-10-2024,6332.7,6384.95,6201.95,6352.6,28.75,.45,171289737,2673.52,7.62,1.22,2.34
Nifty Realty,23-10-2024,991.05,1003.5,973.65,997.15,-0.6,-.06,11710135,1441.31,51.3,5.67,.38
Nifty India Consumption,23-10-2024,11781.25,11897.45,11749.5,11802.95,-16.55,-.14,241864488,16245.3,48.35,9.25,.91
Nifty Commodities,23-10-2024,8945.35,8985.35,8837.4,8930.0,-32.0,-.36,300298663,11430.34,18.98,2.38,2.11
Nifty Dividend Opportunities 50,23-10-2024,6471.5,6552.9,6441.1,6510.6,10.45,.16,509160909,20310.13,18.36,3.48,2.61
Nifty Infrastructure,23-10-2024,8913,8944.35,8833.5,8862.0,-72.1,-.81,169135069,11023.15,23.66,3.11,1.2
Nifty PSE,23-10-2024,10245.85,10296.6,10021,10178.75,-97.7,-.95,335821382,8363.29,12.01,2.26,3.2
Nifty Services Sector,23-10-2024,31705.7,32072.05,31703.3,31954.75,122.3,.38,331580980,23043.64,22.3,3.71,1.14
Nifty50 Shariah,23-10-2024,-,-,-,5288.3,2.69,.05,54947046,6072.05,27.25,6.23,1.85
Nifty500 Shariah,23-10-2024,-,-,-,7698.36,20.06,.26,487148691,32181.01,33.35,6.04,1.27
Nifty Low Volatility 50,23-10-2024,-,-,-,24650.91,-78.46,-.32,126772860,22010.47,35.5,5.73,.97
Nifty Alpha 50,23-10-2024,55794.6,56738.4,55000.5,56098.95,130.5,.23,519542202,20671.91,38.5,6.22,.71
Nifty High Beta 50,23-10-2024,-,-,-,3677.38,8.04,.22,1095459549,15358.06,20.83,2.19,1.41
Nifty100 Equal Weight,23-10-2024,32680.75,32950.1,32454.2,32693.65,-50.3,-.15,844828292,50700.86,23.58,3.77,1.25
Nifty100 Liquid 15,23-10-2024,6593.15,6663.4,6579.7,6610.65,-1.4,-.02,117103261,11106.65,20.03,3.07,1.1
Nifty CPSE,23-10-2024,6611.95,6635.4,6467.65,6583.1,-57.95,-.87,168472266,3788.86,13.34,2.48,3.02
Nifty50 Value 20,23-10-2024,13774.7,13903.55,13741.55,13828.2,3.9,.03,178611737,12683.74,20.38,3.65,2.04
Nifty Midcap Liquid 15,23-10-2024,13793.8,13970.2,13704.75,13823.75,53.8,.39,88532492,4741.63,36.87,4.35,.52
Nifty Shariah 25,23-10-2024,-,-,-,8838.55,37.64,.43,66450154,11152.86,28.92,5.98,1.72
India VIX,23-10-2024,14.395,15.0325,11.74,14.62,0.23,1.58,-,-,-,-,-
Nifty Growth Sectors 15,23-10-2024,11953.45,12108.2,11952.95,11986.35,-23.75,-.2,59364450,8355.82,29.32,7.38,1.69
Nifty50 TR 1x Inverse,23-10-2024,168.8,168.8,167.25,168.4,0.25,.15,-,-,-,-,-
Nifty50 TR 2x Leverage,23-10-2024,20300.45,20678.05,20300.45,20396.4,-65.0,-.32,-,-,-,-,-
Nifty50 PR 1x Inverse,23-10-2024,203.45,203.45,201.6,203.0,0.35,.17,-,-,-,-,-
Nifty50 PR 2x Leverage,23-10-2024,13945,14204.4,13945,14010.9,-44.65,-.32,-,-,-,-,-
NIFTY100 Quality 30,23-10-2024,5857.05,5928.4,5856.85,5880.05,1.75,.03,88653449,13477.92,33.35,8.84,1.67
NIFTY100 ESG,23-10-2024,4873.4,4926.2,4867.7,4889.6,1.35,.03,659725197,45852.1,24.46,4.3,1.19
NIFTY100 Enhanced ESG,23-10-2024,-,-,-,4926.67,1.15,.02,658026816,45467.45,24.45,4.3,1.19
NIFTY50 Equal Weight,23-10-2024,31052,31322.55,30982.15,31070.15,-75.1,-.24,284556771,31928.1,23.69,3.87,1.32
Nifty500 Equal Weight,23-10-2024,-,-,-,14240.52,78.21,.55,2606193932,101645.37,30.97,4.24,.92
Nifty 50 Futures Index,23-10-2024,-,-,-,6764.63,-15.38,-.23,-,-,-,-,-
Nifty 50 Arbitrage,23-10-2024,-,-,-,2383.85,1.34,.06,-,-,-,-,-
Nifty 50 Futures TR Index,23-10-2024,-,-,-,26328.22,-54.7,-.21,-,-,-,-,-
