Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,04-08-2026,24703.9,24703.9,24427.95,24614.9,-159.4,-.64,296554546,26153.94,20.9,3.02,1.26
Nifty Next 50,04-08-2026,74551.5,74667.2,74037.15,74210.55,-398.15,-.53,200971604,11641.02,19.75,3.5,1.13
Nifty 100,04-08-2026,25816.8,25816.8,25553.4,25719.15,-161.3,-.62,497526150,37794.96,20.68,3.1,1.24
Nifty 200,04-08-2026,14289.55,14289.55,14154.05,14235.2,-79.8,-.56,1259576255,59355.68,22.18,3.32,1.1
Nifty 500,04-08-2026,23771.45,23771.45,23573.6,23690.15,-112.7,-.47,2058300962,87879.63,23.23,3.38,1.04
Nifty Midcap 50,04-08-2026,18306.55,18306.55,18127.9,18215.85,-86.0,-.47,259983986,10692.31,36.51,4.61,.58
NIFTY Midcap 100,04-08-2026,63739.9,63740.85,63278.95,63491.6,-187.7,-.29,762050105,21560.71,31.22,4.65,.58
NIFTY Smallcap 100,04-08-2026,19668.25,19757.75,19603.25,19635.25,45.9,.23,377089952,15683.64,32.48,3.57,.61
Nifty50 Dividend Points,04-08-2026,-,-,-,182.42,0.0,-,-,-,-,-,-
Nifty Auto,04-08-2026,29082.45,29107.2,28893.15,29041.3,-127.65,-.44,67962477,5710.13,31.99,4.53,.93
Nifty Bank,04-08-2026,58068.95,58068.95,57352.65,57907.2,-340.75,-.58,168682264,7105.46,13.76,1.75,.77
Nifty Energy,04-08-2026,38992.65,39119,38710.85,38816.65,-120.35,-.31,320615833,7972.51,14.92,2.28,2.02
Nifty Financial Services,04-08-2026,26941.05,26941.05,26594.3,26844.7,-139.75,-.52,137754770,11708.78,16.58,2.53,1.04
Nifty FMCG,04-08-2026,49767.2,49771.9,48988.4,49527.1,-438.5,-.88,40473013,2941.89,34.53,8.28,.94
Nifty IT,04-08-2026,31616.1,31676.65,31245.05,31454.15,-261.1,-.82,31403822,3679.83,20.08,5.57,2.55
Nifty Media,04-08-2026,1567.4,1604.1,1559.7,1600.5,31.85,2.03,47511489,989.75,37.85,1.68,1.04
Nifty Metal,04-08-2026,12914.2,13041.15,12865.2,13032.3,117.75,.91,120312188,4211.54,16.58,2.72,1.75
Nifty MNC,04-08-2026,33481.45,33658.65,33237.25,33460.9,-55.25,-.16,51543877,5732.44,36.4,7.54,1.36
Nifty Pharma,04-08-2026,26577.05,26601.95,26424.5,26597.5,-65.3,-.24,24727206,3765.36,41.69,5.11,.52
Nifty PSU Bank,04-08-2026,8499.8,8524.5,8429.9,8479.9,-6.8,-.08,72962945,1717.1,7.69,1.17,.75
Nifty Realty,04-08-2026,906.5,906.55,890.75,891.2,-21.85,-2.39,12782023,1260.21,37.4,3.97,.47
Nifty India Consumption,04-08-2026,12220.9,12220.9,12116.6,12209.3,-49.4,-.4,83822392,10981.41,40.32,7.38,.73
Nifty Commodities,04-08-2026,9975.4,9983.5,9891.35,9928.75,-74.6,-.75,163193740,7275.92,15.6,2.12,1.77
Nifty Dividend Opportunities 50,04-08-2026,6044.05,6044.05,5990.7,6025.15,-30.4,-.5,360799883,13555.04,13.7,2.6,2.31
Nifty Infrastructure,04-08-2026,9503.9,9503.9,9374.45,9419.55,-88.25,-.93,216377854,9300.25,23.33,2.83,1.09
Nifty PSE,04-08-2026,10010.1,10010.1,9896.05,9937.9,-67.5,-.67,140895714,3692.5,11.22,1.99,2.89
Nifty Services Sector,04-08-2026,31740,31740,31336,31608.5,-165.85,-.52,210667676,16639.34,19.66,2.98,1.35
Nifty50 Shariah,04-08-2026,4437.95,4441.5,4399.05,4439.9,-20.9,-.47,59467898,6657.43,24.32,4.1,1.73
Nifty500 Shariah,04-08-2026,7134.55,7142.05,7094.95,7131.5,-10.05,-.14,519389963,29358.54,29.18,4.62,1.12
Nifty Low Volatility 50,04-08-2026,25398.85,25398.85,25092.15,25260.55,-227.15,-.89,191052195,22297.71,27.08,4.46,1.22
Nifty Alpha 50,04-08-2026,54891,55441.6,54718.25,55288.95,578.8,1.06,538738857,17257.78,23.91,5.12,.76
Nifty High Beta 50,04-08-2026,4495.65,4507.9,4461.3,4475.1,-22.65,-.5,591522487,14883.43,21.64,3.58,.84
Nifty100 Equal Weight,04-08-2026,35623.85,35640,35357.75,35522.8,-162.0,-.45,497526150,37794.96,21.37,3.41,1.2
Nifty100 Liquid 15,04-08-2026,7706.1,7706.1,7615.8,7676.05,-26.75,-.35,99481813,8911.84,25.53,3.09,.94
Nifty CPSE,04-08-2026,6587.05,6587.05,6500.45,6534.35,-38.9,-.59,62294878,1646.53,12.37,2.11,3.04
Nifty50 Value 20,04-08-2026,12170.5,12170.5,12018.25,12110.8,-91.2,-.75,186766901,13118.3,14.9,2.06,1.78
Nifty Midcap Liquid 15,04-08-2026,17054.1,17075.85,16933.9,17022.65,7.15,.04,153069108,5249.36,38.72,5.06,.54
Nifty Shariah 25,04-08-2026,8225.2,8225.2,8137.2,8205.85,-41.4,-.5,93655030,7933.83,27.11,4.85,1.68
India VIX,04-08-2026,11.925,12.545,11.4275,12.19,0.27,2.22,-,-,-,-,-
Nifty Growth Sectors 15,04-08-2026,11797.8,11803.1,11702.5,11797.9,-76.1,-.64,30032675,8122.02,28.82,6.81,1.36
Nifty50 TR 1x Inverse,04-08-2026,174.25,176.2,174.25,174.9,1.15,.66,-,-,-,-,-
Nifty50 TR 2x Leverage,04-08-2026,19124.35,19124.35,18696.25,18986.15,-250.15,-1.3,-,-,-,-,-
Nifty50 PR 1x Inverse,04-08-2026,214.7,217.05,214.7,215.45,1.4,.65,-,-,-,-,-
Nifty50 PR 2x Leverage,04-08-2026,12558.55,12558.55,12277.4,12467.75,-164.3,-1.3,-,-,-,-,-
NIFTY100 Quality 30,04-08-2026,5770.85,5770.85,5717.35,5752.45,-40.45,-.7,85179380,10544.32,27.71,7.08,1.63
Nifty500 Healthcare,04-08-2026,21665.1,21684.3,21552.3,21671.45,-41.05,-.19,38938230,5511.21,46.27,5.86,.41
Nifty MidSmallcap400 50:50,04-08-2026,20958.55,21000.05,20878.25,20912.6,-16.05,-.08,1560774812,50084.67,32.33,4.06,.61
Nifty Consumer Services,04-08-2026,-,-,-,3668.53,14.03,.38,282827945,6233.42,119.68,7.93,.17
Nifty Capital Goods,04-08-2026,-,-,-,16992.31,80.29,.47,140514981,10130.06,46.68,10.04,.54
Nifty Telecommunications,04-08-2026,-,-,-,3654.29,-3.39,-.09,346615682,2441.92,15.44,11.5,.47
Nifty Sugar & Ethanol,04-08-2026,-,-,-,2658.37,35.1,1.34,41464982,524.07,26.59,2.24,.47
Nifty500 Ahimsa,04-08-2026,-,-,-,3803.73,-9.48,-.25,1498438826,56828.33,24.38,4.07,1.25
Nifty REITs & InvITs 90:10,04-08-2026,-,-,-,1427.91,-1.85,-.13,8753458,145.64,64.68,2.24,5.3
Nifty500 Multicap Momentum Quality 50,04-08-2026,41055.45,41479.1,41001.95,41295.1,340.05,.83,150298077,13620.84,30.61,8.04,1.02
Nifty100 Low Volatility 30,04-08-2026,20799.95,20799.95,20583.65,20761.1,-133.7,-.64,146012838,17088.79,25.85,4.14,1.29
NIFTY Quality Low-Volatility 30,04-08-2026,17144.9,17144.9,16946.25,17083.7,-127.35,-.74,115929051,14214.86,27.8,5.67,1.51
NIFTY Alpha Quality Low-Volatility 30,04-08-2026,23438.8,23438.8,23183.15,23355.7,-162.3,-.69,92839722,11134.2,30.05,6.76,1.33
NIFTY Alpha Quality Value Low-Volatility 30,04-08-2026,20693.9,20693.9,20507.2,20665.15,-91.55,-.44,126343998,11786.49,17.1,3.1,1.67
